Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
1,22.0,CartPole-v1,100000.0,0.0005,0.99,6
2,11.0,CartPole-v1,100000.0,0.0005,0.99,6
3,12.0,CartPole-v1,100000.0,0.0005,0.99,6
4,14.0,CartPole-v1,100000.0,0.0005,0.99,6
5,12.0,CartPole-v1,100000.0,0.0005,0.99,6
6,47.0,CartPole-v1,100000.0,0.0005,0.99,6
7,17.0,CartPole-v1,100000.0,0.0005,0.99,6
8,24.0,CartPole-v1,100000.0,0.0005,0.99,6
9,14.0,CartPole-v1,100000.0,0.0005,0.99,6
10,52.0,CartPole-v1,100000.0,0.0005,0.99,6
11,12.0,CartPole-v1,100000.0,0.0005,0.99,6
12,12.0,CartPole-v1,100000.0,0.0005,0.99,6
13,17.0,CartPole-v1,100000.0,0.0005,0.99,6
14,43.0,CartPole-v1,100000.0,0.0005,0.99,6
15,17.0,CartPole-v1,100000.0,0.0005,0.99,6
16,21.0,CartPole-v1,100000.0,0.0005,0.99,6
17,13.0,CartPole-v1,100000.0,0.0005,0.99,6
18,16.0,CartPole-v1,100000.0,0.0005,0.99,6
19,43.0,CartPole-v1,100000.0,0.0005,0.99,6
20,14.0,CartPole-v1,100000.0,0.0005,0.99,6
21,26.0,CartPole-v1,100000.0,0.0005,0.99,6
22,12.0,CartPole-v1,100000.0,0.0005,0.99,6
23,20.0,CartPole-v1,100000.0,0.0005,0.99,6
24,16.0,CartPole-v1,100000.0,0.0005,0.99,6
25,24.0,CartPole-v1,100000.0,0.0005,0.99,6
26,17.0,CartPole-v1,100000.0,0.0005,0.99,6
27,23.0,CartPole-v1,100000.0,0.0005,0.99,6
28,24.0,CartPole-v1,100000.0,0.0005,0.99,6
29,28.0,CartPole-v1,100000.0,0.0005,0.99,6
30,18.0,CartPole-v1,100000.0,0.0005,0.99,6
31,16.0,CartPole-v1,100000.0,0.0005,0.99,6
32,31.0,CartPole-v1,100000.0,0.0005,0.99,6
33,15.0,CartPole-v1,100000.0,0.0005,0.99,6
34,19.0,CartPole-v1,100000.0,0.0005,0.99,6
35,11.0,CartPole-v1,100000.0,0.0005,0.99,6
36,26.0,CartPole-v1,100000.0,0.0005,0.99,6
37,18.0,CartPole-v1,100000.0,0.0005,0.99,6
38,17.0,CartPole-v1,100000.0,0.0005,0.99,6
39,48.0,CartPole-v1,100000.0,0.0005,0.99,6
40,18.0,CartPole-v1,100000.0,0.0005,0.99,6
41,16.0,CartPole-v1,100000.0,0.0005,0.99,6
42,20.0,CartPole-v1,100000.0,0.0005,0.99,6
43,16.0,CartPole-v1,100000.0,0.0005,0.99,6
44,18.0,CartPole-v1,100000.0,0.0005,0.99,6
45,28.0,CartPole-v1,100000.0,0.0005,0.99,6
46,53.0,CartPole-v1,100000.0,0.0005,0.99,6
47,15.0,CartPole-v1,100000.0,0.0005,0.99,6
48,19.0,CartPole-v1,100000.0,0.0005,0.99,6
49,18.0,CartPole-v1,100000.0,0.0005,0.99,6
50,13.0,CartPole-v1,100000.0,0.0005,0.99,6
51,12.0,CartPole-v1,100000.0,0.0005,0.99,6
52,17.0,CartPole-v1,100000.0,0.0005,0.99,6
53,10.0,CartPole-v1,100000.0,0.0005,0.99,6
54,23.0,CartPole-v1,100000.0,0.0005,0.99,6
55,37.0,CartPole-v1,100000.0,0.0005,0.99,6
56,22.0,CartPole-v1,100000.0,0.0005,0.99,6
57,11.0,CartPole-v1,100000.0,0.0005,0.99,6
58,24.0,CartPole-v1,100000.0,0.0005,0.99,6
59,22.0,CartPole-v1,100000.0,0.0005,0.99,6
60,12.0,CartPole-v1,100000.0,0.0005,0.99,6
61,14.0,CartPole-v1,100000.0,0.0005,0.99,6
62,27.0,CartPole-v1,100000.0,0.0005,0.99,6
63,34.0,CartPole-v1,100000.0,0.0005,0.99,6
64,23.0,CartPole-v1,100000.0,0.0005,0.99,6
65,13.0,CartPole-v1,100000.0,0.0005,0.99,6
66,17.0,CartPole-v1,100000.0,0.0005,0.99,6
67,27.0,CartPole-v1,100000.0,0.0005,0.99,6
68,29.0,CartPole-v1,100000.0,0.0005,0.99,6
69,17.0,CartPole-v1,100000.0,0.0005,0.99,6
70,30.0,CartPole-v1,100000.0,0.0005,0.99,6
71,13.0,CartPole-v1,100000.0,0.0005,0.99,6
72,23.0,CartPole-v1,100000.0,0.0005,0.99,6
73,9.0,CartPole-v1,100000.0,0.0005,0.99,6
74,25.0,CartPole-v1,100000.0,0.0005,0.99,6
75,9.0,CartPole-v1,100000.0,0.0005,0.99,6
76,21.0,CartPole-v1,100000.0,0.0005,0.99,6
77,35.0,CartPole-v1,100000.0,0.0005,0.99,6
78,53.0,CartPole-v1,100000.0,0.0005,0.99,6
79,14.0,CartPole-v1,100000.0,0.0005,0.99,6
80,12.0,CartPole-v1,100000.0,0.0005,0.99,6
81,18.0,CartPole-v1,100000.0,0.0005,0.99,6
82,25.0,CartPole-v1,100000.0,0.0005,0.99,6
83,19.0,CartPole-v1,100000.0,0.0005,0.99,6
84,30.0,CartPole-v1,100000.0,0.0005,0.99,6
85,16.0,CartPole-v1,100000.0,0.0005,0.99,6
86,15.0,CartPole-v1,100000.0,0.0005,0.99,6
