Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
1,17.0,CartPole-v1,100000.0,0.0005,0.99,0
2,10.0,CartPole-v1,100000.0,0.0005,0.99,0
3,47.0,CartPole-v1,100000.0,0.0005,0.99,0
4,10.0,CartPole-v1,100000.0,0.0005,0.99,0
5,38.0,CartPole-v1,100000.0,0.0005,0.99,0
6,24.0,CartPole-v1,100000.0,0.0005,0.99,0
7,20.0,CartPole-v1,100000.0,0.0005,0.99,0
8,12.0,CartPole-v1,100000.0,0.0005,0.99,0
9,18.0,CartPole-v1,100000.0,0.0005,0.99,0
10,10.0,CartPole-v1,100000.0,0.0005,0.99,0
11,23.0,CartPole-v1,100000.0,0.0005,0.99,0
12,10.0,CartPole-v1,100000.0,0.0005,0.99,0
13,53.0,CartPole-v1,100000.0,0.0005,0.99,0
14,24.0,CartPole-v1,100000.0,0.0005,0.99,0
15,11.0,CartPole-v1,100000.0,0.0005,0.99,0
16,23.0,CartPole-v1,100000.0,0.0005,0.99,0
17,13.0,CartPole-v1,100000.0,0.0005,0.99,0
18,19.0,CartPole-v1,100000.0,0.0005,0.99,0
19,11.0,CartPole-v1,100000.0,0.0005,0.99,0
20,15.0,CartPole-v1,100000.0,0.0005,0.99,0
21,13.0,CartPole-v1,100000.0,0.0005,0.99,0
22,22.0,CartPole-v1,100000.0,0.0005,0.99,0
23,29.0,CartPole-v1,100000.0,0.0005,0.99,0
24,11.0,CartPole-v1,100000.0,0.0005,0.99,0
25,18.0,CartPole-v1,100000.0,0.0005,0.99,0
26,14.0,CartPole-v1,100000.0,0.0005,0.99,0
27,22.0,CartPole-v1,100000.0,0.0005,0.99,0
28,10.0,CartPole-v1,100000.0,0.0005,0.99,0
29,21.0,CartPole-v1,100000.0,0.0005,0.99,0
30,28.0,CartPole-v1,100000.0,0.0005,0.99,0
31,11.0,CartPole-v1,100000.0,0.0005,0.99,0
32,11.0,CartPole-v1,100000.0,0.0005,0.99,0
33,14.0,CartPole-v1,100000.0,0.0005,0.99,0
34,62.0,CartPole-v1,100000.0,0.0005,0.99,0
35,11.0,CartPole-v1,100000.0,0.0005,0.99,0
36,12.0,CartPole-v1,100000.0,0.0005,0.99,0
37,30.0,CartPole-v1,100000.0,0.0005,0.99,0
38,18.0,CartPole-v1,100000.0,0.0005,0.99,0
39,19.0,CartPole-v1,100000.0,0.0005,0.99,0
40,10.0,CartPole-v1,100000.0,0.0005,0.99,0
41,24.0,CartPole-v1,100000.0,0.0005,0.99,0
42,14.0,CartPole-v1,100000.0,0.0005,0.99,0
43,20.0,CartPole-v1,100000.0,0.0005,0.99,0
44,24.0,CartPole-v1,100000.0,0.0005,0.99,0
45,19.0,CartPole-v1,100000.0,0.0005,0.99,0
46,21.0,CartPole-v1,100000.0,0.0005,0.99,0
47,19.0,CartPole-v1,100000.0,0.0005,0.99,0
48,13.0,CartPole-v1,100000.0,0.0005,0.99,0
49,23.0,CartPole-v1,100000.0,0.0005,0.99,0
50,72.0,CartPole-v1,100000.0,0.0005,0.99,0
51,21.0,CartPole-v1,100000.0,0.0005,0.99,0
52,12.0,CartPole-v1,100000.0,0.0005,0.99,0
53,21.0,CartPole-v1,100000.0,0.0005,0.99,0
54,14.0,CartPole-v1,100000.0,0.0005,0.99,0
55,8.0,CartPole-v1,100000.0,0.0005,0.99,0
56,11.0,CartPole-v1,100000.0,0.0005,0.99,0
57,20.0,CartPole-v1,100000.0,0.0005,0.99,0
58,46.0,CartPole-v1,100000.0,0.0005,0.99,0
59,35.0,CartPole-v1,100000.0,0.0005,0.99,0
60,10.0,CartPole-v1,100000.0,0.0005,0.99,0
61,18.0,CartPole-v1,100000.0,0.0005,0.99,0
62,17.0,CartPole-v1,100000.0,0.0005,0.99,0
63,30.0,CartPole-v1,100000.0,0.0005,0.99,0
