Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
1,13.0,CartPole-v1,100000.0,0.0005,0.99,1
2,22.0,CartPole-v1,100000.0,0.0005,0.99,1
3,30.0,CartPole-v1,100000.0,0.0005,0.99,1
4,12.0,CartPole-v1,100000.0,0.0005,0.99,1
5,18.0,CartPole-v1,100000.0,0.0005,0.99,1
6,22.0,CartPole-v1,100000.0,0.0005,0.99,1
7,28.0,CartPole-v1,100000.0,0.0005,0.99,1
8,17.0,CartPole-v1,100000.0,0.0005,0.99,1
9,20.0,CartPole-v1,100000.0,0.0005,0.99,1
10,23.0,CartPole-v1,100000.0,0.0005,0.99,1
11,10.0,CartPole-v1,100000.0,0.0005,0.99,1
12,20.0,CartPole-v1,100000.0,0.0005,0.99,1
13,18.0,CartPole-v1,100000.0,0.0005,0.99,1
14,9.0,CartPole-v1,100000.0,0.0005,0.99,1
15,32.0,CartPole-v1,100000.0,0.0005,0.99,1
16,12.0,CartPole-v1,100000.0,0.0005,0.99,1
17,18.0,CartPole-v1,100000.0,0.0005,0.99,1
18,12.0,CartPole-v1,100000.0,0.0005,0.99,1
19,11.0,CartPole-v1,100000.0,0.0005,0.99,1
20,16.0,CartPole-v1,100000.0,0.0005,0.99,1
21,9.0,CartPole-v1,100000.0,0.0005,0.99,1
22,25.0,CartPole-v1,100000.0,0.0005,0.99,1
23,9.0,CartPole-v1,100000.0,0.0005,0.99,1
24,10.0,CartPole-v1,100000.0,0.0005,0.99,1
25,18.0,CartPole-v1,100000.0,0.0005,0.99,1
26,22.0,CartPole-v1,100000.0,0.0005,0.99,1
27,18.0,CartPole-v1,100000.0,0.0005,0.99,1
28,14.0,CartPole-v1,100000.0,0.0005,0.99,1
29,61.0,CartPole-v1,100000.0,0.0005,0.99,1
30,26.0,CartPole-v1,100000.0,0.0005,0.99,1
31,20.0,CartPole-v1,100000.0,0.0005,0.99,1
32,10.0,CartPole-v1,100000.0,0.0005,0.99,1
33,12.0,CartPole-v1,100000.0,0.0005,0.99,1
34,28.0,CartPole-v1,100000.0,0.0005,0.99,1
35,14.0,CartPole-v1,100000.0,0.0005,0.99,1
36,18.0,CartPole-v1,100000.0,0.0005,0.99,1
37,12.0,CartPole-v1,100000.0,0.0005,0.99,1
