Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
126,16.0,CartPole-v1,100000.0,0.0005,0.99,3
127,15.0,CartPole-v1,100000.0,0.0005,0.99,3
128,15.0,CartPole-v1,100000.0,0.0005,0.99,3
129,15.0,CartPole-v1,100000.0,0.0005,0.99,3
130,19.0,CartPole-v1,100000.0,0.0005,0.99,3
131,23.0,CartPole-v1,100000.0,0.0005,0.99,3
132,22.0,CartPole-v1,100000.0,0.0005,0.99,3
133,14.0,CartPole-v1,100000.0,0.0005,0.99,3
134,17.0,CartPole-v1,100000.0,0.0005,0.99,3
135,13.0,CartPole-v1,100000.0,0.0005,0.99,3
136,16.0,CartPole-v1,100000.0,0.0005,0.99,3
137,17.0,CartPole-v1,100000.0,0.0005,0.99,3
138,15.0,CartPole-v1,100000.0,0.0005,0.99,3
139,15.0,CartPole-v1,100000.0,0.0005,0.99,3
140,11.0,CartPole-v1,100000.0,0.0005,0.99,3
141,15.0,CartPole-v1,100000.0,0.0005,0.99,3
142,13.0,CartPole-v1,100000.0,0.0005,0.99,3
143,14.0,CartPole-v1,100000.0,0.0005,0.99,3
144,11.0,CartPole-v1,100000.0,0.0005,0.99,3
145,14.0,CartPole-v1,100000.0,0.0005,0.99,3
146,29.0,CartPole-v1,100000.0,0.0005,0.99,3
147,60.0,CartPole-v1,100000.0,0.0005,0.99,3
148,34.0,CartPole-v1,100000.0,0.0005,0.99,3
149,14.0,CartPole-v1,100000.0,0.0005,0.99,3
150,12.0,CartPole-v1,100000.0,0.0005,0.99,3
151,14.0,CartPole-v1,100000.0,0.0005,0.99,3
152,23.0,CartPole-v1,100000.0,0.0005,0.99,3
153,29.0,CartPole-v1,100000.0,0.0005,0.99,3
154,15.0,CartPole-v1,100000.0,0.0005,0.99,3
155,54.0,CartPole-v1,100000.0,0.0005,0.99,3
156,37.0,CartPole-v1,100000.0,0.0005,0.99,3
157,18.0,CartPole-v1,100000.0,0.0005,0.99,3
158,18.0,CartPole-v1,100000.0,0.0005,0.99,3
159,13.0,CartPole-v1,100000.0,0.0005,0.99,3
160,28.0,CartPole-v1,100000.0,0.0005,0.99,3
161,15.0,CartPole-v1,100000.0,0.0005,0.99,3
162,64.0,CartPole-v1,100000.0,0.0005,0.99,3
163,19.0,CartPole-v1,100000.0,0.0005,0.99,3
164,10.0,CartPole-v1,100000.0,0.0005,0.99,3
165,33.0,CartPole-v1,100000.0,0.0005,0.99,3
166,13.0,CartPole-v1,100000.0,0.0005,0.99,3
167,12.0,CartPole-v1,100000.0,0.0005,0.99,3
168,18.0,CartPole-v1,100000.0,0.0005,0.99,3
169,26.0,CartPole-v1,100000.0,0.0005,0.99,3
170,28.0,CartPole-v1,100000.0,0.0005,0.99,3
171,35.0,CartPole-v1,100000.0,0.0005,0.99,3
172,38.0,CartPole-v1,100000.0,0.0005,0.99,3
173,41.0,CartPole-v1,100000.0,0.0005,0.99,3
174,13.0,CartPole-v1,100000.0,0.0005,0.99,3
175,32.0,CartPole-v1,100000.0,0.0005,0.99,3
176,17.0,CartPole-v1,100000.0,0.0005,0.99,3
177,14.0,CartPole-v1,100000.0,0.0005,0.99,3
178,16.0,CartPole-v1,100000.0,0.0005,0.99,3
179,15.0,CartPole-v1,100000.0,0.0005,0.99,3
180,21.0,CartPole-v1,100000.0,0.0005,0.99,3
181,28.0,CartPole-v1,100000.0,0.0005,0.99,3
182,11.0,CartPole-v1,100000.0,0.0005,0.99,3
183,46.0,CartPole-v1,100000.0,0.0005,0.99,3
184,16.0,CartPole-v1,100000.0,0.0005,0.99,3
185,19.0,CartPole-v1,100000.0,0.0005,0.99,3
186,34.0,CartPole-v1,100000.0,0.0005,0.99,3
187,19.0,CartPole-v1,100000.0,0.0005,0.99,3
188,23.0,CartPole-v1,100000.0,0.0005,0.99,3
189,28.0,CartPole-v1,100000.0,0.0005,0.99,3
190,63.0,CartPole-v1,100000.0,0.0005,0.99,3
191,9.0,CartPole-v1,100000.0,0.0005,0.99,3
192,14.0,CartPole-v1,100000.0,0.0005,0.99,3
193,30.0,CartPole-v1,100000.0,0.0005,0.99,3
194,15.0,CartPole-v1,100000.0,0.0005,0.99,3
195,14.0,CartPole-v1,100000.0,0.0005,0.99,3
196,46.0,CartPole-v1,100000.0,0.0005,0.99,3
197,18.0,CartPole-v1,100000.0,0.0005,0.99,3
198,35.0,CartPole-v1,100000.0,0.0005,0.99,3
199,15.0,CartPole-v1,100000.0,0.0005,0.99,3
200,41.0,CartPole-v1,100000.0,0.0005,0.99,3
201,18.0,CartPole-v1,100000.0,0.0005,0.99,3
202,14.0,CartPole-v1,100000.0,0.0005,0.99,3
203,17.0,CartPole-v1,100000.0,0.0005,0.99,3
204,23.0,CartPole-v1,100000.0,0.0005,0.99,3
205,20.0,CartPole-v1,100000.0,0.0005,0.99,3
206,52.0,CartPole-v1,100000.0,0.0005,0.99,3
207,23.0,CartPole-v1,100000.0,0.0005,0.99,3
208,36.0,CartPole-v1,100000.0,0.0005,0.99,3
209,52.0,CartPole-v1,100000.0,0.0005,0.99,3
210,18.0,CartPole-v1,100000.0,0.0005,0.99,3
211,25.0,CartPole-v1,100000.0,0.0005,0.99,3
212,20.0,CartPole-v1,100000.0,0.0005,0.99,3
213,10.0,CartPole-v1,100000.0,0.0005,0.99,3
214,31.0,CartPole-v1,100000.0,0.0005,0.99,3
215,18.0,CartPole-v1,100000.0,0.0005,0.99,3
216,19.0,CartPole-v1,100000.0,0.0005,0.99,3
217,10.0,CartPole-v1,100000.0,0.0005,0.99,3
218,16.0,CartPole-v1,100000.0,0.0005,0.99,3
219,17.0,CartPole-v1,100000.0,0.0005,0.99,3
220,16.0,CartPole-v1,100000.0,0.0005,0.99,3
221,23.0,CartPole-v1,100000.0,0.0005,0.99,3
222,23.0,CartPole-v1,100000.0,0.0005,0.99,3
223,22.0,CartPole-v1,100000.0,0.0005,0.99,3
224,15.0,CartPole-v1,100000.0,0.0005,0.99,3
225,12.0,CartPole-v1,100000.0,0.0005,0.99,3
226,30.0,CartPole-v1,100000.0,0.0005,0.99,3
227,19.0,CartPole-v1,100000.0,0.0005,0.99,3
228,27.0,CartPole-v1,100000.0,0.0005,0.99,3
229,24.0,CartPole-v1,100000.0,0.0005,0.99,3
230,22.0,CartPole-v1,100000.0,0.0005,0.99,3
231,13.0,CartPole-v1,100000.0,0.0005,0.99,3
232,22.0,CartPole-v1,100000.0,0.0005,0.99,3
233,15.0,CartPole-v1,100000.0,0.0005,0.99,3
234,23.0,CartPole-v1,100000.0,0.0005,0.99,3
235,16.0,CartPole-v1,100000.0,0.0005,0.99,3
236,13.0,CartPole-v1,100000.0,0.0005,0.99,3
237,15.0,CartPole-v1,100000.0,0.0005,0.99,3
238,15.0,CartPole-v1,100000.0,0.0005,0.99,3
239,29.0,CartPole-v1,100000.0,0.0005,0.99,3
240,20.0,CartPole-v1,100000.0,0.0005,0.99,3
241,15.0,CartPole-v1,100000.0,0.0005,0.99,3
242,18.0,CartPole-v1,100000.0,0.0005,0.99,3
243,11.0,CartPole-v1,100000.0,0.0005,0.99,3
244,10.0,CartPole-v1,100000.0,0.0005,0.99,3
245,16.0,CartPole-v1,100000.0,0.0005,0.99,3
246,13.0,CartPole-v1,100000.0,0.0005,0.99,3
247,18.0,CartPole-v1,100000.0,0.0005,0.99,3
248,17.0,CartPole-v1,100000.0,0.0005,0.99,3
249,13.0,CartPole-v1,100000.0,0.0005,0.99,3
250,15.0,CartPole-v1,100000.0,0.0005,0.99,3
251,34.0,CartPole-v1,100000.0,0.0005,0.99,3
252,98.0,CartPole-v1,100000.0,0.0005,0.99,3
253,34.0,CartPole-v1,100000.0,0.0005,0.99,3
254,20.0,CartPole-v1,100000.0,0.0005,0.99,3
255,29.0,CartPole-v1,100000.0,0.0005,0.99,3
256,12.0,CartPole-v1,100000.0,0.0005,0.99,3
257,16.0,CartPole-v1,100000.0,0.0005,0.99,3
258,15.0,CartPole-v1,100000.0,0.0005,0.99,3
259,20.0,CartPole-v1,100000.0,0.0005,0.99,3
260,21.0,CartPole-v1,100000.0,0.0005,0.99,3
261,25.0,CartPole-v1,100000.0,0.0005,0.99,3
262,19.0,CartPole-v1,100000.0,0.0005,0.99,3
263,29.0,CartPole-v1,100000.0,0.0005,0.99,3
264,32.0,CartPole-v1,100000.0,0.0005,0.99,3
265,16.0,CartPole-v1,100000.0,0.0005,0.99,3
266,50.0,CartPole-v1,100000.0,0.0005,0.99,3
267,58.0,CartPole-v1,100000.0,0.0005,0.99,3
268,12.0,CartPole-v1,100000.0,0.0005,0.99,3
269,23.0,CartPole-v1,100000.0,0.0005,0.99,3
270,15.0,CartPole-v1,100000.0,0.0005,0.99,3
271,12.0,CartPole-v1,100000.0,0.0005,0.99,3
272,22.0,CartPole-v1,100000.0,0.0005,0.99,3
273,40.0,CartPole-v1,100000.0,0.0005,0.99,3
274,41.0,CartPole-v1,100000.0,0.0005,0.99,3
275,19.0,CartPole-v1,100000.0,0.0005,0.99,3
276,40.0,CartPole-v1,100000.0,0.0005,0.99,3
277,15.0,CartPole-v1,100000.0,0.0005,0.99,3
278,45.0,CartPole-v1,100000.0,0.0005,0.99,3
279,29.0,CartPole-v1,100000.0,0.0005,0.99,3
280,12.0,CartPole-v1,100000.0,0.0005,0.99,3
281,19.0,CartPole-v1,100000.0,0.0005,0.99,3
282,47.0,CartPole-v1,100000.0,0.0005,0.99,3
283,11.0,CartPole-v1,100000.0,0.0005,0.99,3
284,13.0,CartPole-v1,100000.0,0.0005,0.99,3
285,30.0,CartPole-v1,100000.0,0.0005,0.99,3
286,13.0,CartPole-v1,100000.0,0.0005,0.99,3
287,51.0,CartPole-v1,100000.0,0.0005,0.99,3
288,12.0,CartPole-v1,100000.0,0.0005,0.99,3
289,31.0,CartPole-v1,100000.0,0.0005,0.99,3
290,39.0,CartPole-v1,100000.0,0.0005,0.99,3
291,29.0,CartPole-v1,100000.0,0.0005,0.99,3
292,17.0,CartPole-v1,100000.0,0.0005,0.99,3
293,22.0,CartPole-v1,100000.0,0.0005,0.99,3
294,9.0,CartPole-v1,100000.0,0.0005,0.99,3
295,78.0,CartPole-v1,100000.0,0.0005,0.99,3
296,13.0,CartPole-v1,100000.0,0.0005,0.99,3
297,17.0,CartPole-v1,100000.0,0.0005,0.99,3
298,27.0,CartPole-v1,100000.0,0.0005,0.99,3
299,18.0,CartPole-v1,100000.0,0.0005,0.99,3
300,10.0,CartPole-v1,100000.0,0.0005,0.99,3
301,12.0,CartPole-v1,100000.0,0.0005,0.99,3
302,40.0,CartPole-v1,100000.0,0.0005,0.99,3
303,13.0,CartPole-v1,100000.0,0.0005,0.99,3
304,19.0,CartPole-v1,100000.0,0.0005,0.99,3
305,24.0,CartPole-v1,100000.0,0.0005,0.99,3
306,35.0,CartPole-v1,100000.0,0.0005,0.99,3
307,14.0,CartPole-v1,100000.0,0.0005,0.99,3
308,17.0,CartPole-v1,100000.0,0.0005,0.99,3
309,13.0,CartPole-v1,100000.0,0.0005,0.99,3
310,14.0,CartPole-v1,100000.0,0.0005,0.99,3
311,38.0,CartPole-v1,100000.0,0.0005,0.99,3
312,38.0,CartPole-v1,100000.0,0.0005,0.99,3
313,35.0,CartPole-v1,100000.0,0.0005,0.99,3
314,9.0,CartPole-v1,100000.0,0.0005,0.99,3
315,27.0,CartPole-v1,100000.0,0.0005,0.99,3
316,19.0,CartPole-v1,100000.0,0.0005,0.99,3
317,12.0,CartPole-v1,100000.0,0.0005,0.99,3
318,15.0,CartPole-v1,100000.0,0.0005,0.99,3
319,16.0,CartPole-v1,100000.0,0.0005,0.99,3
320,11.0,CartPole-v1,100000.0,0.0005,0.99,3
321,11.0,CartPole-v1,100000.0,0.0005,0.99,3
322,12.0,CartPole-v1,100000.0,0.0005,0.99,3
323,22.0,CartPole-v1,100000.0,0.0005,0.99,3
324,13.0,CartPole-v1,100000.0,0.0005,0.99,3
325,15.0,CartPole-v1,100000.0,0.0005,0.99,3
326,48.0,CartPole-v1,100000.0,0.0005,0.99,3
327,38.0,CartPole-v1,100000.0,0.0005,0.99,3
328,44.0,CartPole-v1,100000.0,0.0005,0.99,3
329,13.0,CartPole-v1,100000.0,0.0005,0.99,3
330,11.0,CartPole-v1,100000.0,0.0005,0.99,3
331,9.0,CartPole-v1,100000.0,0.0005,0.99,3
332,12.0,CartPole-v1,100000.0,0.0005,0.99,3
333,13.0,CartPole-v1,100000.0,0.0005,0.99,3
334,23.0,CartPole-v1,100000.0,0.0005,0.99,3
335,11.0,CartPole-v1,100000.0,0.0005,0.99,3
336,27.0,CartPole-v1,100000.0,0.0005,0.99,3
337,14.0,CartPole-v1,100000.0,0.0005,0.99,3
338,46.0,CartPole-v1,100000.0,0.0005,0.99,3
339,16.0,CartPole-v1,100000.0,0.0005,0.99,3
340,32.0,CartPole-v1,100000.0,0.0005,0.99,3
341,14.0,CartPole-v1,100000.0,0.0005,0.99,3
342,24.0,CartPole-v1,100000.0,0.0005,0.99,3
343,15.0,CartPole-v1,100000.0,0.0005,0.99,3
344,28.0,CartPole-v1,100000.0,0.0005,0.99,3
345,12.0,CartPole-v1,100000.0,0.0005,0.99,3
346,9.0,CartPole-v1,100000.0,0.0005,0.99,3
347,14.0,CartPole-v1,100000.0,0.0005,0.99,3
348,19.0,CartPole-v1,100000.0,0.0005,0.99,3
349,21.0,CartPole-v1,100000.0,0.0005,0.99,3
350,42.0,CartPole-v1,100000.0,0.0005,0.99,3
351,24.0,CartPole-v1,100000.0,0.0005,0.99,3
352,17.0,CartPole-v1,100000.0,0.0005,0.99,3
353,11.0,CartPole-v1,100000.0,0.0005,0.99,3
354,48.0,CartPole-v1,100000.0,0.0005,0.99,3
355,23.0,CartPole-v1,100000.0,0.0005,0.99,3
356,21.0,CartPole-v1,100000.0,0.0005,0.99,3
357,31.0,CartPole-v1,100000.0,0.0005,0.99,3
358,15.0,CartPole-v1,100000.0,0.0005,0.99,3
359,10.0,CartPole-v1,100000.0,0.0005,0.99,3
360,11.0,CartPole-v1,100000.0,0.0005,0.99,3
361,13.0,CartPole-v1,100000.0,0.0005,0.99,3
362,14.0,CartPole-v1,100000.0,0.0005,0.99,3
363,22.0,CartPole-v1,100000.0,0.0005,0.99,3
364,13.0,CartPole-v1,100000.0,0.0005,0.99,3
365,19.0,CartPole-v1,100000.0,0.0005,0.99,3
366,14.0,CartPole-v1,100000.0,0.0005,0.99,3
367,13.0,CartPole-v1,100000.0,0.0005,0.99,3
368,27.0,CartPole-v1,100000.0,0.0005,0.99,3
369,19.0,CartPole-v1,100000.0,0.0005,0.99,3
370,33.0,CartPole-v1,100000.0,0.0005,0.99,3
371,13.0,CartPole-v1,100000.0,0.0005,0.99,3
372,25.0,CartPole-v1,100000.0,0.0005,0.99,3
373,23.0,CartPole-v1,100000.0,0.0005,0.99,3
374,13.0,CartPole-v1,100000.0,0.0005,0.99,3
375,25.0,CartPole-v1,100000.0,0.0005,0.99,3
376,28.0,CartPole-v1,100000.0,0.0005,0.99,3
377,16.0,CartPole-v1,100000.0,0.0005,0.99,3
378,23.0,CartPole-v1,100000.0,0.0005,0.99,3
379,44.0,CartPole-v1,100000.0,0.0005,0.99,3
380,17.0,CartPole-v1,100000.0,0.0005,0.99,3
381,50.0,CartPole-v1,100000.0,0.0005,0.99,3
382,30.0,CartPole-v1,100000.0,0.0005,0.99,3
383,24.0,CartPole-v1,100000.0,0.0005,0.99,3
384,18.0,CartPole-v1,100000.0,0.0005,0.99,3
385,14.0,CartPole-v1,100000.0,0.0005,0.99,3
386,23.0,CartPole-v1,100000.0,0.0005,0.99,3
387,13.0,CartPole-v1,100000.0,0.0005,0.99,3
388,25.0,CartPole-v1,100000.0,0.0005,0.99,3
389,11.0,CartPole-v1,100000.0,0.0005,0.99,3
390,10.0,CartPole-v1,100000.0,0.0005,0.99,3
391,72.0,CartPole-v1,100000.0,0.0005,0.99,3
392,13.0,CartPole-v1,100000.0,0.0005,0.99,3
393,18.0,CartPole-v1,100000.0,0.0005,0.99,3
394,17.0,CartPole-v1,100000.0,0.0005,0.99,3
395,12.0,CartPole-v1,100000.0,0.0005,0.99,3
396,28.0,CartPole-v1,100000.0,0.0005,0.99,3
397,13.0,CartPole-v1,100000.0,0.0005,0.99,3
398,17.0,CartPole-v1,100000.0,0.0005,0.99,3
399,19.0,CartPole-v1,100000.0,0.0005,0.99,3
400,18.0,CartPole-v1,100000.0,0.0005,0.99,3
401,13.0,CartPole-v1,100000.0,0.0005,0.99,3
402,13.0,CartPole-v1,100000.0,0.0005,0.99,3
403,25.0,CartPole-v1,100000.0,0.0005,0.99,3
404,17.0,CartPole-v1,100000.0,0.0005,0.99,3
405,83.0,CartPole-v1,100000.0,0.0005,0.99,3
406,17.0,CartPole-v1,100000.0,0.0005,0.99,3
407,22.0,CartPole-v1,100000.0,0.0005,0.99,3
408,16.0,CartPole-v1,100000.0,0.0005,0.99,3
409,19.0,CartPole-v1,100000.0,0.0005,0.99,3
410,24.0,CartPole-v1,100000.0,0.0005,0.99,3
411,34.0,CartPole-v1,100000.0,0.0005,0.99,3
412,37.0,CartPole-v1,100000.0,0.0005,0.99,3
413,18.0,CartPole-v1,100000.0,0.0005,0.99,3
414,59.0,CartPole-v1,100000.0,0.0005,0.99,3
415,39.0,CartPole-v1,100000.0,0.0005,0.99,3
416,16.0,CartPole-v1,100000.0,0.0005,0.99,3
417,17.0,CartPole-v1,100000.0,0.0005,0.99,3
418,36.0,CartPole-v1,100000.0,0.0005,0.99,3
419,44.0,CartPole-v1,100000.0,0.0005,0.99,3
420,10.0,CartPole-v1,100000.0,0.0005,0.99,3
421,23.0,CartPole-v1,100000.0,0.0005,0.99,3
422,16.0,CartPole-v1,100000.0,0.0005,0.99,3
423,12.0,CartPole-v1,100000.0,0.0005,0.99,3
424,28.0,CartPole-v1,100000.0,0.0005,0.99,3
425,20.0,CartPole-v1,100000.0,0.0005,0.99,3
426,13.0,CartPole-v1,100000.0,0.0005,0.99,3
427,34.0,CartPole-v1,100000.0,0.0005,0.99,3
428,14.0,CartPole-v1,100000.0,0.0005,0.99,3
429,10.0,CartPole-v1,100000.0,0.0005,0.99,3
430,62.0,CartPole-v1,100000.0,0.0005,0.99,3
431,13.0,CartPole-v1,100000.0,0.0005,0.99,3
432,12.0,CartPole-v1,100000.0,0.0005,0.99,3
433,23.0,CartPole-v1,100000.0,0.0005,0.99,3
434,18.0,CartPole-v1,100000.0,0.0005,0.99,3
435,22.0,CartPole-v1,100000.0,0.0005,0.99,3
436,12.0,CartPole-v1,100000.0,0.0005,0.99,3
437,35.0,CartPole-v1,100000.0,0.0005,0.99,3
438,13.0,CartPole-v1,100000.0,0.0005,0.99,3
439,30.0,CartPole-v1,100000.0,0.0005,0.99,3
440,27.0,CartPole-v1,100000.0,0.0005,0.99,3
441,15.0,CartPole-v1,100000.0,0.0005,0.99,3
442,20.0,CartPole-v1,100000.0,0.0005,0.99,3
443,14.0,CartPole-v1,100000.0,0.0005,0.99,3
444,26.0,CartPole-v1,100000.0,0.0005,0.99,3
445,17.0,CartPole-v1,100000.0,0.0005,0.99,3
446,45.0,CartPole-v1,100000.0,0.0005,0.99,3
447,19.0,CartPole-v1,100000.0,0.0005,0.99,3
448,18.0,CartPole-v1,100000.0,0.0005,0.99,3
449,30.0,CartPole-v1,100000.0,0.0005,0.99,3
450,19.0,CartPole-v1,100000.0,0.0005,0.99,3
451,54.0,CartPole-v1,100000.0,0.0005,0.99,3
452,39.0,CartPole-v1,100000.0,0.0005,0.99,3
453,38.0,CartPole-v1,100000.0,0.0005,0.99,3
454,31.0,CartPole-v1,100000.0,0.0005,0.99,3
455,16.0,CartPole-v1,100000.0,0.0005,0.99,3
456,18.0,CartPole-v1,100000.0,0.0005,0.99,3
457,24.0,CartPole-v1,100000.0,0.0005,0.99,3
458,17.0,CartPole-v1,100000.0,0.0005,0.99,3
459,12.0,CartPole-v1,100000.0,0.0005,0.99,3
460,20.0,CartPole-v1,100000.0,0.0005,0.99,3
461,23.0,CartPole-v1,100000.0,0.0005,0.99,3
462,14.0,CartPole-v1,100000.0,0.0005,0.99,3
463,10.0,CartPole-v1,100000.0,0.0005,0.99,3
464,31.0,CartPole-v1,100000.0,0.0005,0.99,3
