Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
1,24.0,CartPole-v1,100000.0,0.0005,0.99,5
2,13.0,CartPole-v1,100000.0,0.0005,0.99,5
3,12.0,CartPole-v1,100000.0,0.0005,0.99,5
4,19.0,CartPole-v1,100000.0,0.0005,0.99,5
5,25.0,CartPole-v1,100000.0,0.0005,0.99,5
6,25.0,CartPole-v1,100000.0,0.0005,0.99,5
7,10.0,CartPole-v1,100000.0,0.0005,0.99,5
8,17.0,CartPole-v1,100000.0,0.0005,0.99,5
9,11.0,CartPole-v1,100000.0,0.0005,0.99,5
10,40.0,CartPole-v1,100000.0,0.0005,0.99,5
11,13.0,CartPole-v1,100000.0,0.0005,0.99,5
12,15.0,CartPole-v1,100000.0,0.0005,0.99,5
13,33.0,CartPole-v1,100000.0,0.0005,0.99,5
14,39.0,CartPole-v1,100000.0,0.0005,0.99,5
15,16.0,CartPole-v1,100000.0,0.0005,0.99,5
16,17.0,CartPole-v1,100000.0,0.0005,0.99,5
17,17.0,CartPole-v1,100000.0,0.0005,0.99,5
18,68.0,CartPole-v1,100000.0,0.0005,0.99,5
19,17.0,CartPole-v1,100000.0,0.0005,0.99,5
20,12.0,CartPole-v1,100000.0,0.0005,0.99,5
21,17.0,CartPole-v1,100000.0,0.0005,0.99,5
22,14.0,CartPole-v1,100000.0,0.0005,0.99,5
23,29.0,CartPole-v1,100000.0,0.0005,0.99,5
24,19.0,CartPole-v1,100000.0,0.0005,0.99,5
25,14.0,CartPole-v1,100000.0,0.0005,0.99,5
26,22.0,CartPole-v1,100000.0,0.0005,0.99,5
27,42.0,CartPole-v1,100000.0,0.0005,0.99,5
28,27.0,CartPole-v1,100000.0,0.0005,0.99,5
29,17.0,CartPole-v1,100000.0,0.0005,0.99,5
30,24.0,CartPole-v1,100000.0,0.0005,0.99,5
31,27.0,CartPole-v1,100000.0,0.0005,0.99,5
32,51.0,CartPole-v1,100000.0,0.0005,0.99,5
33,9.0,CartPole-v1,100000.0,0.0005,0.99,5
34,12.0,CartPole-v1,100000.0,0.0005,0.99,5
35,22.0,CartPole-v1,100000.0,0.0005,0.99,5
36,15.0,CartPole-v1,100000.0,0.0005,0.99,5
37,9.0,CartPole-v1,100000.0,0.0005,0.99,5
38,15.0,CartPole-v1,100000.0,0.0005,0.99,5
39,11.0,CartPole-v1,100000.0,0.0005,0.99,5
40,19.0,CartPole-v1,100000.0,0.0005,0.99,5
41,29.0,CartPole-v1,100000.0,0.0005,0.99,5
42,27.0,CartPole-v1,100000.0,0.0005,0.99,5
43,15.0,CartPole-v1,100000.0,0.0005,0.99,5
44,13.0,CartPole-v1,100000.0,0.0005,0.99,5
45,14.0,CartPole-v1,100000.0,0.0005,0.99,5
