0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Episode
-0.008190924,-0.08417295,0.030934233,0.067561395,0.008014027,-1.8626451e-09,-0.0036285822,0.09096989,-0.03846772,0.016201586,-0.004497543,0.0,-0.008109135,-0.0027816184,-0.056020968,5.820766e-11,0.0,-9.313226e-10,-0.0082571,-0.019037437,0.0,-1.8626451e-09,0.0,9.313226e-10,34
-0.0054461844,-0.08825083,0.03377848,0.07269214,0.010076642,3.7252903e-09,-0.0045361435,0.09089024,-0.03759559,0.01688829,-0.0044371486,0.0,-0.0071079987,-0.0010491423,-0.058381166,0.0,-3.7252903e-09,3.7252903e-09,-0.007124632,-0.019706938,0.0,0.0,3.7252903e-09,-1.8626451e-09,35
0.0027435578,-0.09856806,0.041586164,0.07260424,0.0075166114,-1.8626451e-09,0.0025498997,0.09291098,-0.023109864,0.017097956,-0.0039243735,3.7252903e-09,0.0031533488,-0.0018830188,-0.05872899,0.0,0.0,-9.313226e-10,0.003434874,-0.018459443,0.0,-2.3283064e-10,-3.7252903e-09,9.313226e-10,36
-0.0056015765,-0.087590076,0.031039245,0.071541,0.011402462,5.5879354e-09,-0.006266067,0.09073344,-0.03605284,0.017054483,-0.0042323507,0.0,-0.006962764,-0.0029877797,-0.0586979,0.0,-7.450581e-09,0.0,-0.007264007,-0.018629193,-3.7252903e-09,-1.8626451e-09,3.7252903e-09,0.0,37
-0.0057323053,0.12720953,-0.05783516,-0.0932739,-0.00771806,0.0,-0.00678227,-0.11690384,0.027164513,-0.021652445,0.0052498765,-3.7252903e-09,-0.0071291453,0.001883734,0.07426311,0.0,3.7252903e-09,0.0,-0.0073526376,0.023769204,0.0,0.0,3.7252903e-09,1.8626451e-09,38
0.0046718344,0.112490594,-0.04284036,-0.09120728,-0.013167433,0.0,0.0051878477,-0.114833444,0.042231962,-0.021722006,0.005336549,1.8626451e-09,0.0065000406,0.0020156428,0.07425464,0.0,3.7252903e-09,4.656613e-09,0.006320143,0.023920786,1.8626451e-09,1.8626451e-09,3.7252903e-09,-1.8626451e-09,39
0.0017583607,-0.09619637,0.040161163,0.07149981,0.007595569,5.5879354e-09,0.0016845107,0.092592105,-0.023634404,0.017212553,-0.003958851,3.7252903e-09,0.0024381466,-0.0025582723,-0.058869064,0.0,3.7252903e-09,9.313226e-10,0.002671846,-0.01819079,4.656613e-09,1.6298145e-09,-3.7252903e-09,-9.313226e-10,40
-0.005149657,0.12078524,-0.058104403,-0.09813614,-0.011149578,9.313226e-09,-0.0035250618,-0.109763764,0.034679636,-0.021753477,0.0043172874,0.0,-0.003262936,-0.0013194717,0.073905155,-9.313226e-10,-3.7252903e-09,0.0,-0.0028978009,0.02425355,3.7252903e-09,0.0,0.0,-1.8626451e-09,41
-0.0014892125,0.11778195,-0.052520655,-0.096438244,-0.012432173,0.0,0.00019590245,-0.11110733,0.03849642,-0.021778017,0.004665099,0.0,0.0007462149,-0.00030927733,0.07427491,-9.313226e-10,-3.7252903e-09,3.7252903e-09,0.0010807578,0.024379905,3.7252903e-09,0.0,0.0,1.8626451e-09,42
0.003945465,0.1122943,-0.04512345,-0.088753775,-0.010189272,7.450581e-09,0.0018926585,-0.11614324,0.038513623,-0.02190338,0.005149536,-1.8626451e-09,0.0033887518,0.003700737,0.07438266,9.313226e-10,-3.7252903e-09,-3.7252903e-09,0.0030102208,0.023430586,0.0,0.0,0.0,1.8626451e-09,43
0.0040090894,-0.09756147,0.041942112,0.06885928,0.0055303425,0.0,0.0045270477,0.09206495,-0.018854145,0.016698882,-0.004306797,0.0,0.00589417,-0.0033121519,-0.057382748,0.0,3.7252903e-09,0.0,0.0059188837,-0.01813659,2.7939677e-09,2.3283064e-10,-3.7252903e-09,0.0,44
0.0031532748,-0.0994816,0.049148485,0.08156144,0.00779086,-3.7252903e-09,0.003108509,0.091212034,-0.029800538,0.01824822,-0.0036924742,-1.8626451e-09,0.0024311643,0.0008744113,-0.062340453,1.1641532e-10,0.0,0.0,0.0025432557,-0.020967733,-2.7939677e-09,0.0,0.0,0.0,45
0.0018831247,-0.09790633,0.045911986,0.07760207,0.006855294,0.0,0.00295457,0.092275806,-0.0281169,0.017990962,-0.0039671436,0.0,0.0021087101,-0.00045929104,-0.061387863,1.1641532e-10,0.0,-3.259629e-09,0.002440942,-0.020603042,-9.313226e-10,2.3283064e-10,0.0,0.0,46
-0.0013984971,-0.09278457,0.036773507,0.074096635,0.010241926,0.0,-0.0024823816,0.0922347,-0.030723687,0.017631233,-0.004210934,0.0,-0.0029387965,-0.00083291903,-0.06005167,-1.1641532e-10,0.0,4.656613e-09,-0.002593249,-0.019395716,0.0,0.0,0.0,0.0,47
-0.0067894002,0.12795062,-0.04894992,-0.087402746,-0.00974204,-7.450581e-09,-0.0036086026,-0.117946595,0.020485617,-0.020950185,0.00540071,7.450581e-09,-0.0065479223,0.0014912263,0.07200588,-8.1490725e-10,0.0,0.0,-0.006920748,0.024183452,0.0,0.0,3.7252903e-09,0.0,48
0.0061784144,0.10474295,-0.043464962,-0.08515748,-0.008702438,1.8626451e-09,0.001553838,-0.109770745,0.04218121,-0.020570911,0.0052709356,-3.7252903e-09,0.005393058,0.0029052272,0.07015146,0.0,-3.7252903e-09,0.0,0.0053839977,0.023726579,3.7252903e-09,2.3283064e-10,-3.7252903e-09,-1.8626451e-09,49
-0.002349664,-0.0803114,0.026694022,0.064101964,0.009882871,1.8626451e-09,-0.007116019,0.08150641,-0.025148697,0.016334524,-0.0028623194,-3.7252903e-09,-0.002411894,-0.0054210313,-0.055696182,0.0,0.0,1.8626451e-09,-0.0028693874,-0.018598087,0.0,-1.7462298e-09,1.8626451e-09,0.0,50
-0.006489989,0.12865101,-0.05202128,-0.09319998,-0.010866888,0.0,-0.003430162,-0.11824095,0.025752608,-0.0216211,0.0055455565,0.0,-0.00514718,0.00026996434,0.0734092,0.0,-3.7252903e-09,0.0,-0.005027797,0.025999397,0.0,0.0,0.0,0.0,51
0.0043103704,-0.09420518,0.034267236,0.06733188,0.008958027,-3.7252903e-09,0.0002529726,0.08700996,-0.017711308,0.015883334,-0.0040107183,3.7252903e-09,0.0028013012,-0.00023451447,-0.053794727,0.0,0.0,-9.313226e-10,0.0027677766,-0.019883607,-9.313226e-10,0.0,1.8626451e-09,0.0,52
-0.0020865866,-0.091805264,0.040139336,0.07744601,0.010430064,-3.7252903e-09,-0.0021886951,0.09074384,-0.03610535,0.017749015,-0.0041785985,-3.7252903e-09,-0.003657165,-0.000680279,-0.06082879,-1.1641532e-10,0.0,-3.7252903e-09,-0.00402526,-0.019431278,-1.8626451e-09,0.0,5.5879354e-09,0.0,53
-0.008031886,0.13028729,-0.051763788,-0.091031566,-0.0098210685,0.0,-0.0049324725,-0.11800876,0.022162696,-0.021050638,0.00571049,1.8626451e-09,-0.006897628,-3.4190714e-05,0.07161091,8.1490725e-10,3.7252903e-09,-3.7252903e-09,-0.0067617805,0.026433393,0.0,1.6298145e-09,3.7252903e-09,0.0,54
0.0058883503,-0.09728501,0.03896396,0.06537336,0.00557236,1.8626451e-09,0.0046082526,0.08930232,-0.014434725,0.015627833,-0.0043899342,3.7252903e-09,0.0066459,-0.0019013882,-0.053803083,0.0,-3.7252903e-09,1.8626451e-09,0.0066007776,-0.019029532,9.313226e-10,-1.1641532e-10,0.0,9.313226e-10,55
0.0016476009,0.118481584,-0.047535103,-0.09326738,-0.011958525,0.0,0.0022633276,-0.118355885,0.037889216,-0.02246438,0.005252123,5.5879354e-09,0.0016603433,0.0041033514,0.07656911,0.0,0.0,-3.7252903e-09,0.0019425466,0.024161462,0.0,2.3283064e-10,3.7252903e-09,0.0,56
0.0004898764,-0.09505562,0.046208985,0.0767644,0.0061199963,-1.8626451e-09,0.003441605,0.092140734,-0.029550627,0.018027281,-0.0041358955,1.8626451e-09,0.0021181945,-0.0019814894,-0.06117388,-1.1641532e-10,0.0,-3.7252903e-09,0.0021101818,-0.019731026,9.313226e-10,0.0,-1.8626451e-09,0.0,57
-0.0077844136,-0.08261727,0.030564707,0.06783953,0.0073563606,3.7252903e-09,-0.0039913068,0.090359576,-0.03827036,0.01652605,-0.0050503276,0.0,-0.00893607,-0.0006191246,-0.05649256,-1.1641532e-10,0.0,0.0,-0.0086165145,-0.021759842,-3.7252903e-09,2.3283064e-10,-1.8626451e-09,2.7939677e-09,58
0.004635253,0.115724556,-0.043879844,-0.08970332,-0.011190437,0.0,0.004088752,-0.121828645,0.038338274,-0.022849988,0.004679449,5.5879354e-09,0.0027505737,0.0076833293,0.07800718,-1.1641532e-10,0.0,0.0,0.0028253389,0.02272534,1.8626451e-09,3.7252903e-09,-3.7252903e-09,-1.8626451e-09,59
-0.001015242,-0.09358285,0.041257065,0.07372647,0.00721623,-3.7252903e-09,0.0011862778,0.09317389,-0.029869802,0.017671274,-0.0041691624,0.0,0.00030422505,-0.0031712838,-0.0602217,4.656613e-10,3.7252903e-09,-4.656613e-09,0.0002378388,-0.018949863,0.0,1.8626451e-09,1.8626451e-09,-9.313226e-10,60
-0.0047747334,-0.088384986,0.036023304,0.07024531,0.007210981,0.0,-0.0010586368,0.09322694,-0.033238366,0.017322358,-0.004253965,0.0,-0.0033617874,-0.003921766,-0.058952026,0.0,0.0,3.7252903e-09,-0.0033539897,-0.018884677,-9.313226e-10,-2.3283064e-10,1.8626451e-09,-9.313226e-10,61
-0.006236056,0.12792666,-0.047226764,-0.08949323,-0.012046412,0.0,-0.0016660702,-0.117850766,0.022482757,-0.02121422,0.005278129,1.8626451e-09,-0.0044483636,8.893758e-05,0.07247543,8.1490725e-10,3.7252903e-09,3.7252903e-09,-0.0050195977,0.02418029,4.656613e-09,0.0,-3.7252903e-09,-1.8626451e-09,62
0.0033911334,0.10621083,-0.04868579,-0.08797722,-0.008275103,-1.8626451e-09,-0.0005975365,-0.10665044,0.04053741,-0.020621207,0.0048925728,0.0,0.0025251883,0.0019686185,0.07036053,0.0,-3.7252903e-09,3.7252903e-09,0.002628801,0.023488428,0.0,2.3283064e-10,0.0,-1.8626451e-09,63
-0.0021477416,0.11919199,-0.054700024,-0.09546517,-0.0103576705,-1.8626451e-09,-0.0022231196,-0.11241048,0.03595425,-0.021801174,0.004884526,-1.8626451e-09,-0.0015586697,0.0006488934,0.07439555,-1.0477379e-09,7.450581e-09,0.0,-0.0014812632,0.024281204,0.0,0.0,0.0,-1.8626451e-09,64
-0.0008051573,-0.09240488,0.04434511,0.07657945,0.0056785755,0.0,0.0018118331,0.089511715,-0.032169998,0.017742964,-0.0038414337,-1.8626451e-09,-0.00045700057,-0.00018804148,-0.060533497,4.656613e-10,3.7252903e-09,-3.7252903e-09,-0.00011524034,-0.02208687,-9.313226e-10,1.8626451e-09,-3.7252903e-09,-9.313226e-10,65
0.0023779594,0.11630914,-0.04043434,-0.09000142,-0.014141701,0.0,0.0071332054,-0.11921298,0.033638597,-0.02289136,0.0043172464,-9.313226e-09,0.002429286,0.0065143555,0.07815601,0.0,0.0,1.8626451e-09,0.0021797817,0.022441555,1.8626451e-09,-2.3283064e-10,-3.7252903e-09,0.0,66
-0.005151363,0.12703967,-0.054113902,-0.09272102,-0.008821938,0.0,-0.004506533,-0.11852998,0.027838,-0.021799654,0.005443603,-1.8626451e-09,-0.006034043,0.0029733405,0.07440136,0.0,3.7252903e-09,2.7939677e-09,-0.0055722734,0.025347076,1.8626451e-09,0.0,-3.7252903e-09,1.8626451e-09,67
-0.0026813825,0.12142073,-0.045408517,-0.08541317,-0.010126814,0.0,0.0004743759,-0.11894288,0.023987992,-0.021730788,0.0042998902,0.0,-0.004176189,0.006097857,0.0751788,0.0,0.0,0.0,-0.004635299,0.021600962,0.0,-1.8626451e-09,0.0,0.0,68
-0.00011093158,0.11936718,-0.041583866,-0.090785496,-0.013125263,0.0,0.0055544777,-0.11654819,0.03155916,-0.022254951,0.0045483,0.0,0.00064928696,0.004733335,0.07584256,0.0,-3.7252903e-09,-5.5879354e-09,0.0010195763,0.025988795,-3.7252903e-09,-1.1641532e-10,-3.7252903e-09,0.0,69
-0.007498996,0.1308873,-0.050852858,-0.0915374,-0.010549765,3.7252903e-09,-0.003930455,-0.118239604,0.023032486,-0.021058654,0.0052608624,1.8626451e-09,-0.005985821,-0.00032538176,0.071818575,9.313226e-10,-3.7252903e-09,0.0,-0.0060015507,0.026152238,0.0,-2.3283064e-10,7.450581e-09,1.8626451e-09,70
0.0019515024,0.107417844,-0.048867125,-0.09034867,-0.009606402,0.0,0.0011940596,-0.10445276,0.04110317,-0.020486578,0.0044097938,0.0,0.0037289022,-0.0010075606,0.070429906,0.0,0.0,-3.7252903e-09,0.003518769,0.02515217,0.0,-1.8626451e-09,0.0,-1.8626451e-09,71
0.0052193752,0.110738635,-0.045431428,-0.08687031,-0.008501597,-1.8626451e-09,0.0005853813,-0.116091155,0.03938138,-0.02156689,0.0049681626,1.8626451e-09,0.0030412134,0.005118169,0.073246896,-8.1490725e-10,0.0,3.7252903e-09,0.0029706073,0.023304053,0.0,-2.3283064e-10,0.0,0.0,72
0.0049496396,0.11624914,-0.041241784,-0.09258543,-0.013947859,1.8626451e-09,0.007456961,-0.11925941,0.041112695,-0.022836268,0.004809402,1.8626451e-09,0.005281737,0.006124668,0.07803051,1.1641532e-10,-3.7252903e-09,-3.7252903e-09,0.0058160443,0.02471574,0.0,-2.0954758e-09,3.7252903e-09,0.0,73
-0.0010827973,-0.08809193,0.031138787,0.06737785,0.010640923,5.5879354e-09,-0.004147012,0.08936495,-0.024509093,0.016979847,-0.0034132935,0.0,-0.0015937027,-0.003422942,-0.05773972,4.656613e-10,0.0,0.0,-0.0011850626,-0.016512688,0.0,0.0,1.8626451e-09,9.313226e-10,74
-0.008313957,0.12949727,-0.051276237,-0.0880292,-0.0075723454,0.0,-0.0058516115,-0.11724459,0.020053133,-0.020629838,0.0055818595,-3.7252903e-09,-0.008473974,0.0013114512,0.07032536,0.0,7.450581e-09,-3.7252903e-09,-0.0079628965,0.027549922,0.0,-1.8626451e-09,-3.7252903e-09,0.0,75
0.0024810978,0.10648666,-0.05163292,-0.08769645,-0.006460637,7.450581e-09,-0.0031907856,-0.10611705,0.038005993,-0.020710193,0.0045695044,0.0,-9.966825e-07,0.002579946,0.07019067,0.0,0.0,-3.7252903e-09,0.00013786048,0.023267534,0.0,1.8626451e-09,-3.7252903e-09,-1.8626451e-09,76
0.0037262358,-0.10095466,0.05091051,0.08224473,0.0064785294,-1.8626451e-09,0.0039385385,0.090886295,-0.028829252,0.01831637,-0.003231451,1.8626451e-09,0.0032051916,0.0014110021,-0.062770285,0.0,0.0,0.0,0.0035975,-0.02221594,0.0,0.0,-1.8626451e-09,0.0,77
0.0027292818,-0.09629689,0.052222542,0.08468138,0.008402251,0.0,0.0026439794,0.0879759,-0.03388322,0.01849542,-0.0029111207,-3.7252903e-09,0.0017571056,0.0016124733,-0.06308998,-1.1641532e-10,0.0,0.0,0.0014804368,-0.020038124,9.313226e-10,-1.8626451e-09,0.0,0.0,78
0.006135679,-0.10515087,0.04643052,0.07399879,0.0060995035,-1.8626451e-09,0.0063935695,0.095006436,-0.018698316,0.017150033,-0.0042523816,0.0,0.006914121,-0.00070071965,-0.05893924,0.0,0.0,0.0,0.00724567,-0.019275993,9.313226e-10,-2.3283064e-10,-3.7252903e-09,0.0,79
0.002173856,0.11573148,-0.045890994,-0.0921071,-0.012263164,0.0,0.003065792,-0.11495435,0.038899645,-0.021795042,0.0048644096,3.7252903e-09,0.0041739843,0.00072409585,0.074360594,9.313226e-10,3.7252903e-09,0.0,0.0036903238,0.024533972,-2.7939677e-09,-1.8626451e-09,0.0,-1.8626451e-09,80
0.008753005,0.10556467,-0.038509525,-0.08590905,-0.012322962,-7.450581e-09,0.006357817,-0.11097967,0.047517218,-0.02030823,0.005371541,1.8626451e-09,0.010168797,0.0025281683,0.07031654,0.0,-3.7252903e-09,9.313226e-10,0.010544082,0.023135882,0.0,2.3283064e-10,-3.7252903e-09,0.0,81
0.0035358304,-0.10025218,0.03914617,0.07452251,0.009944886,-3.7252903e-09,0.00040909083,0.092438646,-0.023509778,0.017056223,-0.0037616752,0.0,0.0015636694,0.00038334355,-0.058014616,0.0,0.0,-3.7252903e-09,0.0015566641,-0.020284675,1.8626451e-09,1.8626451e-09,0.0,0.0,82
-0.0026965137,-0.09288972,0.038678966,0.07311578,0.007911205,1.8626451e-09,-0.00060798187,0.093742505,-0.031867366,0.017524475,-0.0038892329,-3.7252903e-09,-0.001834078,-0.003143765,-0.059868563,-1.1641532e-10,-3.7252903e-09,9.313226e-10,-0.0019592731,-0.019089498,-9.313226e-10,2.0954758e-09,1.8626451e-09,-9.313226e-10,83
