Episode,Episode Score,Environment,Max Episodes,Seed
108,21.0,CartPole-v1,100000.0,0
109,56.0,CartPole-v1,100000.0,0
110,23.0,CartPole-v1,100000.0,0
111,12.0,CartPole-v1,100000.0,0
112,16.0,CartPole-v1,100000.0,0
113,14.0,CartPole-v1,100000.0,0
114,16.0,CartPole-v1,100000.0,0
115,25.0,CartPole-v1,100000.0,0
116,61.0,CartPole-v1,100000.0,0
117,20.0,CartPole-v1,100000.0,0
118,20.0,CartPole-v1,100000.0,0
119,16.0,CartPole-v1,100000.0,0
120,13.0,CartPole-v1,100000.0,0
121,34.0,CartPole-v1,100000.0,0
122,53.0,CartPole-v1,100000.0,0
123,20.0,CartPole-v1,100000.0,0
124,37.0,CartPole-v1,100000.0,0
125,51.0,CartPole-v1,100000.0,0
126,17.0,CartPole-v1,100000.0,0
127,68.0,CartPole-v1,100000.0,0
128,9.0,CartPole-v1,100000.0,0
129,26.0,CartPole-v1,100000.0,0
130,9.0,CartPole-v1,100000.0,0
131,17.0,CartPole-v1,100000.0,0
132,26.0,CartPole-v1,100000.0,0
133,15.0,CartPole-v1,100000.0,0
134,9.0,CartPole-v1,100000.0,0
135,27.0,CartPole-v1,100000.0,0
136,33.0,CartPole-v1,100000.0,0
137,31.0,CartPole-v1,100000.0,0
138,20.0,CartPole-v1,100000.0,0
139,12.0,CartPole-v1,100000.0,0
140,17.0,CartPole-v1,100000.0,0
141,13.0,CartPole-v1,100000.0,0
142,36.0,CartPole-v1,100000.0,0
143,21.0,CartPole-v1,100000.0,0
144,14.0,CartPole-v1,100000.0,0
145,14.0,CartPole-v1,100000.0,0
146,11.0,CartPole-v1,100000.0,0
147,21.0,CartPole-v1,100000.0,0
148,23.0,CartPole-v1,100000.0,0
149,32.0,CartPole-v1,100000.0,0
150,9.0,CartPole-v1,100000.0,0
151,22.0,CartPole-v1,100000.0,0
152,15.0,CartPole-v1,100000.0,0
153,18.0,CartPole-v1,100000.0,0
154,16.0,CartPole-v1,100000.0,0
155,51.0,CartPole-v1,100000.0,0
156,26.0,CartPole-v1,100000.0,0
157,26.0,CartPole-v1,100000.0,0
158,14.0,CartPole-v1,100000.0,0
159,13.0,CartPole-v1,100000.0,0
160,19.0,CartPole-v1,100000.0,0
161,22.0,CartPole-v1,100000.0,0
162,22.0,CartPole-v1,100000.0,0
163,14.0,CartPole-v1,100000.0,0
164,13.0,CartPole-v1,100000.0,0
165,47.0,CartPole-v1,100000.0,0
166,22.0,CartPole-v1,100000.0,0
167,14.0,CartPole-v1,100000.0,0
168,18.0,CartPole-v1,100000.0,0
169,15.0,CartPole-v1,100000.0,0
170,11.0,CartPole-v1,100000.0,0
171,25.0,CartPole-v1,100000.0,0
172,10.0,CartPole-v1,100000.0,0
173,9.0,CartPole-v1,100000.0,0
174,13.0,CartPole-v1,100000.0,0
175,14.0,CartPole-v1,100000.0,0
176,15.0,CartPole-v1,100000.0,0
177,13.0,CartPole-v1,100000.0,0
178,13.0,CartPole-v1,100000.0,0
179,17.0,CartPole-v1,100000.0,0
180,20.0,CartPole-v1,100000.0,0
181,36.0,CartPole-v1,100000.0,0
182,19.0,CartPole-v1,100000.0,0
183,13.0,CartPole-v1,100000.0,0
184,31.0,CartPole-v1,100000.0,0
185,23.0,CartPole-v1,100000.0,0
186,12.0,CartPole-v1,100000.0,0
187,23.0,CartPole-v1,100000.0,0
188,9.0,CartPole-v1,100000.0,0
189,18.0,CartPole-v1,100000.0,0
190,29.0,CartPole-v1,100000.0,0
191,14.0,CartPole-v1,100000.0,0
192,22.0,CartPole-v1,100000.0,0
193,24.0,CartPole-v1,100000.0,0
194,8.0,CartPole-v1,100000.0,0
195,22.0,CartPole-v1,100000.0,0
196,20.0,CartPole-v1,100000.0,0
197,36.0,CartPole-v1,100000.0,0
198,21.0,CartPole-v1,100000.0,0
199,12.0,CartPole-v1,100000.0,0
200,23.0,CartPole-v1,100000.0,0
201,13.0,CartPole-v1,100000.0,0
202,10.0,CartPole-v1,100000.0,0
203,25.0,CartPole-v1,100000.0,0
204,20.0,CartPole-v1,100000.0,0
205,47.0,CartPole-v1,100000.0,0
206,23.0,CartPole-v1,100000.0,0
207,9.0,CartPole-v1,100000.0,0
208,24.0,CartPole-v1,100000.0,0
209,23.0,CartPole-v1,100000.0,0
210,11.0,CartPole-v1,100000.0,0
211,14.0,CartPole-v1,100000.0,0
212,18.0,CartPole-v1,100000.0,0
213,15.0,CartPole-v1,100000.0,0
214,19.0,CartPole-v1,100000.0,0
215,15.0,CartPole-v1,100000.0,0
216,16.0,CartPole-v1,100000.0,0
217,15.0,CartPole-v1,100000.0,0
218,13.0,CartPole-v1,100000.0,0
219,21.0,CartPole-v1,100000.0,0
220,13.0,CartPole-v1,100000.0,0
221,12.0,CartPole-v1,100000.0,0
222,31.0,CartPole-v1,100000.0,0
223,21.0,CartPole-v1,100000.0,0
224,20.0,CartPole-v1,100000.0,0
225,33.0,CartPole-v1,100000.0,0
226,13.0,CartPole-v1,100000.0,0
227,22.0,CartPole-v1,100000.0,0
228,23.0,CartPole-v1,100000.0,0
229,9.0,CartPole-v1,100000.0,0
230,16.0,CartPole-v1,100000.0,0
231,12.0,CartPole-v1,100000.0,0
232,12.0,CartPole-v1,100000.0,0
233,14.0,CartPole-v1,100000.0,0
234,14.0,CartPole-v1,100000.0,0
235,18.0,CartPole-v1,100000.0,0
236,15.0,CartPole-v1,100000.0,0
237,11.0,CartPole-v1,100000.0,0
238,27.0,CartPole-v1,100000.0,0
239,18.0,CartPole-v1,100000.0,0
240,19.0,CartPole-v1,100000.0,0
241,56.0,CartPole-v1,100000.0,0
242,24.0,CartPole-v1,100000.0,0
243,15.0,CartPole-v1,100000.0,0
244,13.0,CartPole-v1,100000.0,0
245,17.0,CartPole-v1,100000.0,0
246,14.0,CartPole-v1,100000.0,0
247,16.0,CartPole-v1,100000.0,0
248,13.0,CartPole-v1,100000.0,0
249,13.0,CartPole-v1,100000.0,0
250,40.0,CartPole-v1,100000.0,0
251,20.0,CartPole-v1,100000.0,0
252,26.0,CartPole-v1,100000.0,0
253,17.0,CartPole-v1,100000.0,0
254,14.0,CartPole-v1,100000.0,0
255,13.0,CartPole-v1,100000.0,0
256,25.0,CartPole-v1,100000.0,0
257,41.0,CartPole-v1,100000.0,0
258,25.0,CartPole-v1,100000.0,0
259,25.0,CartPole-v1,100000.0,0
260,10.0,CartPole-v1,100000.0,0
261,13.0,CartPole-v1,100000.0,0
262,21.0,CartPole-v1,100000.0,0
263,16.0,CartPole-v1,100000.0,0
264,24.0,CartPole-v1,100000.0,0
265,22.0,CartPole-v1,100000.0,0
266,16.0,CartPole-v1,100000.0,0
267,31.0,CartPole-v1,100000.0,0
268,20.0,CartPole-v1,100000.0,0
269,20.0,CartPole-v1,100000.0,0
270,25.0,CartPole-v1,100000.0,0
271,34.0,CartPole-v1,100000.0,0
272,22.0,CartPole-v1,100000.0,0
273,12.0,CartPole-v1,100000.0,0
274,31.0,CartPole-v1,100000.0,0
275,13.0,CartPole-v1,100000.0,0
276,20.0,CartPole-v1,100000.0,0
277,20.0,CartPole-v1,100000.0,0
278,41.0,CartPole-v1,100000.0,0
279,39.0,CartPole-v1,100000.0,0
280,18.0,CartPole-v1,100000.0,0
281,18.0,CartPole-v1,100000.0,0
282,9.0,CartPole-v1,100000.0,0
283,18.0,CartPole-v1,100000.0,0
284,47.0,CartPole-v1,100000.0,0
285,17.0,CartPole-v1,100000.0,0
286,17.0,CartPole-v1,100000.0,0
287,27.0,CartPole-v1,100000.0,0
288,23.0,CartPole-v1,100000.0,0
289,52.0,CartPole-v1,100000.0,0
290,32.0,CartPole-v1,100000.0,0
291,14.0,CartPole-v1,100000.0,0
292,14.0,CartPole-v1,100000.0,0
293,47.0,CartPole-v1,100000.0,0
294,11.0,CartPole-v1,100000.0,0
295,15.0,CartPole-v1,100000.0,0
296,23.0,CartPole-v1,100000.0,0
297,23.0,CartPole-v1,100000.0,0
298,13.0,CartPole-v1,100000.0,0
299,39.0,CartPole-v1,100000.0,0
300,22.0,CartPole-v1,100000.0,0
301,13.0,CartPole-v1,100000.0,0
302,19.0,CartPole-v1,100000.0,0
303,14.0,CartPole-v1,100000.0,0
304,27.0,CartPole-v1,100000.0,0
305,28.0,CartPole-v1,100000.0,0
306,11.0,CartPole-v1,100000.0,0
307,17.0,CartPole-v1,100000.0,0
308,28.0,CartPole-v1,100000.0,0
309,16.0,CartPole-v1,100000.0,0
310,30.0,CartPole-v1,100000.0,0
311,16.0,CartPole-v1,100000.0,0
312,42.0,CartPole-v1,100000.0,0
313,15.0,CartPole-v1,100000.0,0
314,10.0,CartPole-v1,100000.0,0
315,20.0,CartPole-v1,100000.0,0
316,22.0,CartPole-v1,100000.0,0
317,11.0,CartPole-v1,100000.0,0
318,11.0,CartPole-v1,100000.0,0
319,40.0,CartPole-v1,100000.0,0
320,24.0,CartPole-v1,100000.0,0
321,15.0,CartPole-v1,100000.0,0
322,16.0,CartPole-v1,100000.0,0
323,17.0,CartPole-v1,100000.0,0
324,18.0,CartPole-v1,100000.0,0
325,16.0,CartPole-v1,100000.0,0
326,11.0,CartPole-v1,100000.0,0
327,19.0,CartPole-v1,100000.0,0
328,34.0,CartPole-v1,100000.0,0
329,22.0,CartPole-v1,100000.0,0
330,18.0,CartPole-v1,100000.0,0
331,43.0,CartPole-v1,100000.0,0
332,12.0,CartPole-v1,100000.0,0
333,19.0,CartPole-v1,100000.0,0
334,18.0,CartPole-v1,100000.0,0
335,25.0,CartPole-v1,100000.0,0
336,12.0,CartPole-v1,100000.0,0
337,23.0,CartPole-v1,100000.0,0
338,15.0,CartPole-v1,100000.0,0
339,19.0,CartPole-v1,100000.0,0
340,12.0,CartPole-v1,100000.0,0
341,13.0,CartPole-v1,100000.0,0
342,13.0,CartPole-v1,100000.0,0
343,15.0,CartPole-v1,100000.0,0
344,20.0,CartPole-v1,100000.0,0
345,12.0,CartPole-v1,100000.0,0
346,18.0,CartPole-v1,100000.0,0
347,14.0,CartPole-v1,100000.0,0
348,29.0,CartPole-v1,100000.0,0
349,36.0,CartPole-v1,100000.0,0
350,21.0,CartPole-v1,100000.0,0
351,12.0,CartPole-v1,100000.0,0
352,10.0,CartPole-v1,100000.0,0
353,20.0,CartPole-v1,100000.0,0
354,14.0,CartPole-v1,100000.0,0
355,12.0,CartPole-v1,100000.0,0
356,21.0,CartPole-v1,100000.0,0
357,11.0,CartPole-v1,100000.0,0
358,9.0,CartPole-v1,100000.0,0
359,14.0,CartPole-v1,100000.0,0
360,16.0,CartPole-v1,100000.0,0
361,37.0,CartPole-v1,100000.0,0
362,14.0,CartPole-v1,100000.0,0
363,20.0,CartPole-v1,100000.0,0
364,23.0,CartPole-v1,100000.0,0
365,14.0,CartPole-v1,100000.0,0
366,15.0,CartPole-v1,100000.0,0
367,12.0,CartPole-v1,100000.0,0
368,9.0,CartPole-v1,100000.0,0
369,33.0,CartPole-v1,100000.0,0
370,13.0,CartPole-v1,100000.0,0
371,62.0,CartPole-v1,100000.0,0
372,67.0,CartPole-v1,100000.0,0
373,28.0,CartPole-v1,100000.0,0
374,22.0,CartPole-v1,100000.0,0
375,20.0,CartPole-v1,100000.0,0
376,50.0,CartPole-v1,100000.0,0
377,26.0,CartPole-v1,100000.0,0
378,15.0,CartPole-v1,100000.0,0
379,23.0,CartPole-v1,100000.0,0
380,21.0,CartPole-v1,100000.0,0
381,14.0,CartPole-v1,100000.0,0
382,19.0,CartPole-v1,100000.0,0
383,15.0,CartPole-v1,100000.0,0
384,29.0,CartPole-v1,100000.0,0
385,8.0,CartPole-v1,100000.0,0
386,29.0,CartPole-v1,100000.0,0
387,16.0,CartPole-v1,100000.0,0
388,22.0,CartPole-v1,100000.0,0
389,59.0,CartPole-v1,100000.0,0
390,36.0,CartPole-v1,100000.0,0
391,11.0,CartPole-v1,100000.0,0
392,12.0,CartPole-v1,100000.0,0
393,18.0,CartPole-v1,100000.0,0
394,14.0,CartPole-v1,100000.0,0
395,51.0,CartPole-v1,100000.0,0
396,80.0,CartPole-v1,100000.0,0
397,12.0,CartPole-v1,100000.0,0
398,34.0,CartPole-v1,100000.0,0
399,19.0,CartPole-v1,100000.0,0
400,19.0,CartPole-v1,100000.0,0
401,29.0,CartPole-v1,100000.0,0
402,61.0,CartPole-v1,100000.0,0
403,26.0,CartPole-v1,100000.0,0
404,10.0,CartPole-v1,100000.0,0
405,49.0,CartPole-v1,100000.0,0
406,10.0,CartPole-v1,100000.0,0
407,22.0,CartPole-v1,100000.0,0
408,66.0,CartPole-v1,100000.0,0
409,15.0,CartPole-v1,100000.0,0
410,13.0,CartPole-v1,100000.0,0
411,16.0,CartPole-v1,100000.0,0
412,20.0,CartPole-v1,100000.0,0
413,39.0,CartPole-v1,100000.0,0
414,21.0,CartPole-v1,100000.0,0
415,26.0,CartPole-v1,100000.0,0
416,17.0,CartPole-v1,100000.0,0
417,14.0,CartPole-v1,100000.0,0
418,15.0,CartPole-v1,100000.0,0
419,55.0,CartPole-v1,100000.0,0
420,14.0,CartPole-v1,100000.0,0
421,26.0,CartPole-v1,100000.0,0
422,21.0,CartPole-v1,100000.0,0
423,35.0,CartPole-v1,100000.0,0
424,25.0,CartPole-v1,100000.0,0
425,24.0,CartPole-v1,100000.0,0
426,26.0,CartPole-v1,100000.0,0
427,21.0,CartPole-v1,100000.0,0
428,15.0,CartPole-v1,100000.0,0
429,26.0,CartPole-v1,100000.0,0
430,30.0,CartPole-v1,100000.0,0
431,17.0,CartPole-v1,100000.0,0
432,17.0,CartPole-v1,100000.0,0
433,12.0,CartPole-v1,100000.0,0
434,21.0,CartPole-v1,100000.0,0
435,39.0,CartPole-v1,100000.0,0
436,12.0,CartPole-v1,100000.0,0
437,56.0,CartPole-v1,100000.0,0
438,19.0,CartPole-v1,100000.0,0
439,18.0,CartPole-v1,100000.0,0
440,24.0,CartPole-v1,100000.0,0
441,15.0,CartPole-v1,100000.0,0
442,10.0,CartPole-v1,100000.0,0
443,24.0,CartPole-v1,100000.0,0
444,13.0,CartPole-v1,100000.0,0
445,29.0,CartPole-v1,100000.0,0
446,19.0,CartPole-v1,100000.0,0
447,23.0,CartPole-v1,100000.0,0
448,19.0,CartPole-v1,100000.0,0
449,11.0,CartPole-v1,100000.0,0
450,14.0,CartPole-v1,100000.0,0
451,12.0,CartPole-v1,100000.0,0
452,14.0,CartPole-v1,100000.0,0
453,37.0,CartPole-v1,100000.0,0
454,13.0,CartPole-v1,100000.0,0
455,37.0,CartPole-v1,100000.0,0
456,13.0,CartPole-v1,100000.0,0
457,9.0,CartPole-v1,100000.0,0
458,11.0,CartPole-v1,100000.0,0
459,14.0,CartPole-v1,100000.0,0
460,13.0,CartPole-v1,100000.0,0
461,30.0,CartPole-v1,100000.0,0
462,18.0,CartPole-v1,100000.0,0
463,10.0,CartPole-v1,100000.0,0
464,9.0,CartPole-v1,100000.0,0
465,15.0,CartPole-v1,100000.0,0
466,24.0,CartPole-v1,100000.0,0
467,28.0,CartPole-v1,100000.0,0
468,16.0,CartPole-v1,100000.0,0
469,18.0,CartPole-v1,100000.0,0
470,14.0,CartPole-v1,100000.0,0
471,16.0,CartPole-v1,100000.0,0
472,13.0,CartPole-v1,100000.0,0
473,19.0,CartPole-v1,100000.0,0
474,11.0,CartPole-v1,100000.0,0
475,11.0,CartPole-v1,100000.0,0
476,30.0,CartPole-v1,100000.0,0
477,38.0,CartPole-v1,100000.0,0
478,24.0,CartPole-v1,100000.0,0
479,17.0,CartPole-v1,100000.0,0
480,12.0,CartPole-v1,100000.0,0
481,43.0,CartPole-v1,100000.0,0
482,21.0,CartPole-v1,100000.0,0
483,11.0,CartPole-v1,100000.0,0
484,18.0,CartPole-v1,100000.0,0
485,54.0,CartPole-v1,100000.0,0
486,17.0,CartPole-v1,100000.0,0
487,13.0,CartPole-v1,100000.0,0
488,15.0,CartPole-v1,100000.0,0
489,19.0,CartPole-v1,100000.0,0
490,10.0,CartPole-v1,100000.0,0
491,13.0,CartPole-v1,100000.0,0
492,30.0,CartPole-v1,100000.0,0
493,19.0,CartPole-v1,100000.0,0
494,33.0,CartPole-v1,100000.0,0
495,53.0,CartPole-v1,100000.0,0
496,12.0,CartPole-v1,100000.0,0
497,16.0,CartPole-v1,100000.0,0
498,51.0,CartPole-v1,100000.0,0
499,23.0,CartPole-v1,100000.0,0
500,19.0,CartPole-v1,100000.0,0
501,17.0,CartPole-v1,100000.0,0
502,16.0,CartPole-v1,100000.0,0
503,9.0,CartPole-v1,100000.0,0
504,33.0,CartPole-v1,100000.0,0
505,22.0,CartPole-v1,100000.0,0
506,15.0,CartPole-v1,100000.0,0
507,53.0,CartPole-v1,100000.0,0
508,17.0,CartPole-v1,100000.0,0
509,20.0,CartPole-v1,100000.0,0
510,15.0,CartPole-v1,100000.0,0
511,16.0,CartPole-v1,100000.0,0
512,16.0,CartPole-v1,100000.0,0
513,19.0,CartPole-v1,100000.0,0
514,27.0,CartPole-v1,100000.0,0
515,12.0,CartPole-v1,100000.0,0
516,13.0,CartPole-v1,100000.0,0
517,20.0,CartPole-v1,100000.0,0
518,13.0,CartPole-v1,100000.0,0
519,16.0,CartPole-v1,100000.0,0
520,14.0,CartPole-v1,100000.0,0
521,23.0,CartPole-v1,100000.0,0
522,38.0,CartPole-v1,100000.0,0
523,12.0,CartPole-v1,100000.0,0
524,14.0,CartPole-v1,100000.0,0
525,19.0,CartPole-v1,100000.0,0
526,12.0,CartPole-v1,100000.0,0
527,17.0,CartPole-v1,100000.0,0
528,27.0,CartPole-v1,100000.0,0
529,36.0,CartPole-v1,100000.0,0
530,9.0,CartPole-v1,100000.0,0
531,27.0,CartPole-v1,100000.0,0
532,19.0,CartPole-v1,100000.0,0
533,16.0,CartPole-v1,100000.0,0
534,20.0,CartPole-v1,100000.0,0
535,34.0,CartPole-v1,100000.0,0
536,21.0,CartPole-v1,100000.0,0
537,18.0,CartPole-v1,100000.0,0
538,30.0,CartPole-v1,100000.0,0
539,23.0,CartPole-v1,100000.0,0
540,21.0,CartPole-v1,100000.0,0
541,33.0,CartPole-v1,100000.0,0
542,28.0,CartPole-v1,100000.0,0
543,15.0,CartPole-v1,100000.0,0
544,18.0,CartPole-v1,100000.0,0
545,17.0,CartPole-v1,100000.0,0
546,25.0,CartPole-v1,100000.0,0
547,12.0,CartPole-v1,100000.0,0
548,29.0,CartPole-v1,100000.0,0
549,39.0,CartPole-v1,100000.0,0
550,16.0,CartPole-v1,100000.0,0
551,16.0,CartPole-v1,100000.0,0
552,19.0,CartPole-v1,100000.0,0
553,14.0,CartPole-v1,100000.0,0
554,11.0,CartPole-v1,100000.0,0
555,23.0,CartPole-v1,100000.0,0
556,26.0,CartPole-v1,100000.0,0
557,37.0,CartPole-v1,100000.0,0
558,31.0,CartPole-v1,100000.0,0
559,17.0,CartPole-v1,100000.0,0
560,27.0,CartPole-v1,100000.0,0
561,38.0,CartPole-v1,100000.0,0
562,27.0,CartPole-v1,100000.0,0
563,16.0,CartPole-v1,100000.0,0
564,13.0,CartPole-v1,100000.0,0
565,11.0,CartPole-v1,100000.0,0
566,17.0,CartPole-v1,100000.0,0
567,45.0,CartPole-v1,100000.0,0
568,32.0,CartPole-v1,100000.0,0
569,26.0,CartPole-v1,100000.0,0
570,11.0,CartPole-v1,100000.0,0
571,19.0,CartPole-v1,100000.0,0
572,25.0,CartPole-v1,100000.0,0
573,15.0,CartPole-v1,100000.0,0
574,15.0,CartPole-v1,100000.0,0
575,11.0,CartPole-v1,100000.0,0
576,12.0,CartPole-v1,100000.0,0
577,12.0,CartPole-v1,100000.0,0
578,28.0,CartPole-v1,100000.0,0
579,50.0,CartPole-v1,100000.0,0
580,24.0,CartPole-v1,100000.0,0
581,29.0,CartPole-v1,100000.0,0
582,17.0,CartPole-v1,100000.0,0
583,11.0,CartPole-v1,100000.0,0
584,34.0,CartPole-v1,100000.0,0
585,17.0,CartPole-v1,100000.0,0
586,21.0,CartPole-v1,100000.0,0
587,17.0,CartPole-v1,100000.0,0
588,10.0,CartPole-v1,100000.0,0
589,9.0,CartPole-v1,100000.0,0
590,17.0,CartPole-v1,100000.0,0
591,13.0,CartPole-v1,100000.0,0
592,64.0,CartPole-v1,100000.0,0
593,11.0,CartPole-v1,100000.0,0
594,33.0,CartPole-v1,100000.0,0
595,12.0,CartPole-v1,100000.0,0
596,15.0,CartPole-v1,100000.0,0
597,26.0,CartPole-v1,100000.0,0
598,22.0,CartPole-v1,100000.0,0
599,17.0,CartPole-v1,100000.0,0
600,11.0,CartPole-v1,100000.0,0
601,35.0,CartPole-v1,100000.0,0
602,24.0,CartPole-v1,100000.0,0
603,18.0,CartPole-v1,100000.0,0
604,16.0,CartPole-v1,100000.0,0
605,23.0,CartPole-v1,100000.0,0
606,11.0,CartPole-v1,100000.0,0
607,15.0,CartPole-v1,100000.0,0
608,23.0,CartPole-v1,100000.0,0
609,18.0,CartPole-v1,100000.0,0
610,12.0,CartPole-v1,100000.0,0
611,22.0,CartPole-v1,100000.0,0
612,17.0,CartPole-v1,100000.0,0
613,21.0,CartPole-v1,100000.0,0
614,21.0,CartPole-v1,100000.0,0
615,11.0,CartPole-v1,100000.0,0
616,24.0,CartPole-v1,100000.0,0
617,15.0,CartPole-v1,100000.0,0
618,13.0,CartPole-v1,100000.0,0
619,12.0,CartPole-v1,100000.0,0
620,15.0,CartPole-v1,100000.0,0
621,37.0,CartPole-v1,100000.0,0
622,18.0,CartPole-v1,100000.0,0
623,18.0,CartPole-v1,100000.0,0
624,31.0,CartPole-v1,100000.0,0
625,12.0,CartPole-v1,100000.0,0
626,28.0,CartPole-v1,100000.0,0
627,21.0,CartPole-v1,100000.0,0
628,14.0,CartPole-v1,100000.0,0
629,49.0,CartPole-v1,100000.0,0
630,14.0,CartPole-v1,100000.0,0
631,35.0,CartPole-v1,100000.0,0
632,23.0,CartPole-v1,100000.0,0
633,22.0,CartPole-v1,100000.0,0
634,17.0,CartPole-v1,100000.0,0
635,20.0,CartPole-v1,100000.0,0
636,36.0,CartPole-v1,100000.0,0
637,10.0,CartPole-v1,100000.0,0
638,36.0,CartPole-v1,100000.0,0
639,44.0,CartPole-v1,100000.0,0
640,13.0,CartPole-v1,100000.0,0
641,19.0,CartPole-v1,100000.0,0
642,18.0,CartPole-v1,100000.0,0
643,33.0,CartPole-v1,100000.0,0
644,17.0,CartPole-v1,100000.0,0
645,21.0,CartPole-v1,100000.0,0
646,41.0,CartPole-v1,100000.0,0
647,41.0,CartPole-v1,100000.0,0
648,12.0,CartPole-v1,100000.0,0
649,22.0,CartPole-v1,100000.0,0
650,31.0,CartPole-v1,100000.0,0
651,15.0,CartPole-v1,100000.0,0
652,38.0,CartPole-v1,100000.0,0
653,11.0,CartPole-v1,100000.0,0
654,11.0,CartPole-v1,100000.0,0
655,33.0,CartPole-v1,100000.0,0
656,29.0,CartPole-v1,100000.0,0
657,22.0,CartPole-v1,100000.0,0
658,25.0,CartPole-v1,100000.0,0
659,16.0,CartPole-v1,100000.0,0
660,13.0,CartPole-v1,100000.0,0
661,15.0,CartPole-v1,100000.0,0
662,11.0,CartPole-v1,100000.0,0
663,21.0,CartPole-v1,100000.0,0
664,18.0,CartPole-v1,100000.0,0
