Episode,Episode Score,Environment,Max Episodes,Seed
89,18.0,CartPole-v1,100000.0,1
90,60.0,CartPole-v1,100000.0,1
91,11.0,CartPole-v1,100000.0,1
92,34.0,CartPole-v1,100000.0,1
93,31.0,CartPole-v1,100000.0,1
94,12.0,CartPole-v1,100000.0,1
95,16.0,CartPole-v1,100000.0,1
96,23.0,CartPole-v1,100000.0,1
97,33.0,CartPole-v1,100000.0,1
98,13.0,CartPole-v1,100000.0,1
99,14.0,CartPole-v1,100000.0,1
100,17.0,CartPole-v1,100000.0,1
101,11.0,CartPole-v1,100000.0,1
102,12.0,CartPole-v1,100000.0,1
103,14.0,CartPole-v1,100000.0,1
104,21.0,CartPole-v1,100000.0,1
105,18.0,CartPole-v1,100000.0,1
106,28.0,CartPole-v1,100000.0,1
107,12.0,CartPole-v1,100000.0,1
108,24.0,CartPole-v1,100000.0,1
109,15.0,CartPole-v1,100000.0,1
110,55.0,CartPole-v1,100000.0,1
111,10.0,CartPole-v1,100000.0,1
112,29.0,CartPole-v1,100000.0,1
113,25.0,CartPole-v1,100000.0,1
114,13.0,CartPole-v1,100000.0,1
115,15.0,CartPole-v1,100000.0,1
116,19.0,CartPole-v1,100000.0,1
117,31.0,CartPole-v1,100000.0,1
118,51.0,CartPole-v1,100000.0,1
119,12.0,CartPole-v1,100000.0,1
120,19.0,CartPole-v1,100000.0,1
121,30.0,CartPole-v1,100000.0,1
122,18.0,CartPole-v1,100000.0,1
123,26.0,CartPole-v1,100000.0,1
124,27.0,CartPole-v1,100000.0,1
125,19.0,CartPole-v1,100000.0,1
126,69.0,CartPole-v1,100000.0,1
127,16.0,CartPole-v1,100000.0,1
128,23.0,CartPole-v1,100000.0,1
129,29.0,CartPole-v1,100000.0,1
130,11.0,CartPole-v1,100000.0,1
131,10.0,CartPole-v1,100000.0,1
132,36.0,CartPole-v1,100000.0,1
133,89.0,CartPole-v1,100000.0,1
134,26.0,CartPole-v1,100000.0,1
135,13.0,CartPole-v1,100000.0,1
136,17.0,CartPole-v1,100000.0,1
137,66.0,CartPole-v1,100000.0,1
138,16.0,CartPole-v1,100000.0,1
139,10.0,CartPole-v1,100000.0,1
140,10.0,CartPole-v1,100000.0,1
141,25.0,CartPole-v1,100000.0,1
142,19.0,CartPole-v1,100000.0,1
143,11.0,CartPole-v1,100000.0,1
144,23.0,CartPole-v1,100000.0,1
145,11.0,CartPole-v1,100000.0,1
146,22.0,CartPole-v1,100000.0,1
147,21.0,CartPole-v1,100000.0,1
148,19.0,CartPole-v1,100000.0,1
149,13.0,CartPole-v1,100000.0,1
150,11.0,CartPole-v1,100000.0,1
151,39.0,CartPole-v1,100000.0,1
152,36.0,CartPole-v1,100000.0,1
153,28.0,CartPole-v1,100000.0,1
154,22.0,CartPole-v1,100000.0,1
155,15.0,CartPole-v1,100000.0,1
156,18.0,CartPole-v1,100000.0,1
157,21.0,CartPole-v1,100000.0,1
158,45.0,CartPole-v1,100000.0,1
159,21.0,CartPole-v1,100000.0,1
160,46.0,CartPole-v1,100000.0,1
161,17.0,CartPole-v1,100000.0,1
162,25.0,CartPole-v1,100000.0,1
163,13.0,CartPole-v1,100000.0,1
164,36.0,CartPole-v1,100000.0,1
165,15.0,CartPole-v1,100000.0,1
166,11.0,CartPole-v1,100000.0,1
167,29.0,CartPole-v1,100000.0,1
168,11.0,CartPole-v1,100000.0,1
169,11.0,CartPole-v1,100000.0,1
170,34.0,CartPole-v1,100000.0,1
171,19.0,CartPole-v1,100000.0,1
172,14.0,CartPole-v1,100000.0,1
173,44.0,CartPole-v1,100000.0,1
174,9.0,CartPole-v1,100000.0,1
175,32.0,CartPole-v1,100000.0,1
176,9.0,CartPole-v1,100000.0,1
177,12.0,CartPole-v1,100000.0,1
178,37.0,CartPole-v1,100000.0,1
179,13.0,CartPole-v1,100000.0,1
180,35.0,CartPole-v1,100000.0,1
181,22.0,CartPole-v1,100000.0,1
182,17.0,CartPole-v1,100000.0,1
183,24.0,CartPole-v1,100000.0,1
184,13.0,CartPole-v1,100000.0,1
185,13.0,CartPole-v1,100000.0,1
186,22.0,CartPole-v1,100000.0,1
187,10.0,CartPole-v1,100000.0,1
188,27.0,CartPole-v1,100000.0,1
189,21.0,CartPole-v1,100000.0,1
190,11.0,CartPole-v1,100000.0,1
191,18.0,CartPole-v1,100000.0,1
192,24.0,CartPole-v1,100000.0,1
193,28.0,CartPole-v1,100000.0,1
194,23.0,CartPole-v1,100000.0,1
195,17.0,CartPole-v1,100000.0,1
196,12.0,CartPole-v1,100000.0,1
197,22.0,CartPole-v1,100000.0,1
198,26.0,CartPole-v1,100000.0,1
199,14.0,CartPole-v1,100000.0,1
200,27.0,CartPole-v1,100000.0,1
201,37.0,CartPole-v1,100000.0,1
202,18.0,CartPole-v1,100000.0,1
203,19.0,CartPole-v1,100000.0,1
204,29.0,CartPole-v1,100000.0,1
205,21.0,CartPole-v1,100000.0,1
206,14.0,CartPole-v1,100000.0,1
207,19.0,CartPole-v1,100000.0,1
208,13.0,CartPole-v1,100000.0,1
209,19.0,CartPole-v1,100000.0,1
210,12.0,CartPole-v1,100000.0,1
211,16.0,CartPole-v1,100000.0,1
212,12.0,CartPole-v1,100000.0,1
213,12.0,CartPole-v1,100000.0,1
214,18.0,CartPole-v1,100000.0,1
215,34.0,CartPole-v1,100000.0,1
216,19.0,CartPole-v1,100000.0,1
217,10.0,CartPole-v1,100000.0,1
218,18.0,CartPole-v1,100000.0,1
219,22.0,CartPole-v1,100000.0,1
220,17.0,CartPole-v1,100000.0,1
221,24.0,CartPole-v1,100000.0,1
222,10.0,CartPole-v1,100000.0,1
223,12.0,CartPole-v1,100000.0,1
224,15.0,CartPole-v1,100000.0,1
225,14.0,CartPole-v1,100000.0,1
226,38.0,CartPole-v1,100000.0,1
227,18.0,CartPole-v1,100000.0,1
228,22.0,CartPole-v1,100000.0,1
229,35.0,CartPole-v1,100000.0,1
230,9.0,CartPole-v1,100000.0,1
231,12.0,CartPole-v1,100000.0,1
232,14.0,CartPole-v1,100000.0,1
233,10.0,CartPole-v1,100000.0,1
234,11.0,CartPole-v1,100000.0,1
235,31.0,CartPole-v1,100000.0,1
236,14.0,CartPole-v1,100000.0,1
237,19.0,CartPole-v1,100000.0,1
238,22.0,CartPole-v1,100000.0,1
239,24.0,CartPole-v1,100000.0,1
240,27.0,CartPole-v1,100000.0,1
241,11.0,CartPole-v1,100000.0,1
242,14.0,CartPole-v1,100000.0,1
243,37.0,CartPole-v1,100000.0,1
244,35.0,CartPole-v1,100000.0,1
245,22.0,CartPole-v1,100000.0,1
246,19.0,CartPole-v1,100000.0,1
247,17.0,CartPole-v1,100000.0,1
248,9.0,CartPole-v1,100000.0,1
249,19.0,CartPole-v1,100000.0,1
250,13.0,CartPole-v1,100000.0,1
251,32.0,CartPole-v1,100000.0,1
252,47.0,CartPole-v1,100000.0,1
253,23.0,CartPole-v1,100000.0,1
254,32.0,CartPole-v1,100000.0,1
255,19.0,CartPole-v1,100000.0,1
256,13.0,CartPole-v1,100000.0,1
257,9.0,CartPole-v1,100000.0,1
258,16.0,CartPole-v1,100000.0,1
259,14.0,CartPole-v1,100000.0,1
260,16.0,CartPole-v1,100000.0,1
261,20.0,CartPole-v1,100000.0,1
262,16.0,CartPole-v1,100000.0,1
263,16.0,CartPole-v1,100000.0,1
264,19.0,CartPole-v1,100000.0,1
265,26.0,CartPole-v1,100000.0,1
266,30.0,CartPole-v1,100000.0,1
267,20.0,CartPole-v1,100000.0,1
268,24.0,CartPole-v1,100000.0,1
269,22.0,CartPole-v1,100000.0,1
270,14.0,CartPole-v1,100000.0,1
271,27.0,CartPole-v1,100000.0,1
272,15.0,CartPole-v1,100000.0,1
273,19.0,CartPole-v1,100000.0,1
274,12.0,CartPole-v1,100000.0,1
275,19.0,CartPole-v1,100000.0,1
276,32.0,CartPole-v1,100000.0,1
277,24.0,CartPole-v1,100000.0,1
278,15.0,CartPole-v1,100000.0,1
279,12.0,CartPole-v1,100000.0,1
280,15.0,CartPole-v1,100000.0,1
281,12.0,CartPole-v1,100000.0,1
282,11.0,CartPole-v1,100000.0,1
283,24.0,CartPole-v1,100000.0,1
284,13.0,CartPole-v1,100000.0,1
285,24.0,CartPole-v1,100000.0,1
286,12.0,CartPole-v1,100000.0,1
287,21.0,CartPole-v1,100000.0,1
288,14.0,CartPole-v1,100000.0,1
289,33.0,CartPole-v1,100000.0,1
290,16.0,CartPole-v1,100000.0,1
291,22.0,CartPole-v1,100000.0,1
292,24.0,CartPole-v1,100000.0,1
293,20.0,CartPole-v1,100000.0,1
294,12.0,CartPole-v1,100000.0,1
295,19.0,CartPole-v1,100000.0,1
296,11.0,CartPole-v1,100000.0,1
297,13.0,CartPole-v1,100000.0,1
298,17.0,CartPole-v1,100000.0,1
299,20.0,CartPole-v1,100000.0,1
300,18.0,CartPole-v1,100000.0,1
301,24.0,CartPole-v1,100000.0,1
302,26.0,CartPole-v1,100000.0,1
303,16.0,CartPole-v1,100000.0,1
304,22.0,CartPole-v1,100000.0,1
305,18.0,CartPole-v1,100000.0,1
306,9.0,CartPole-v1,100000.0,1
307,18.0,CartPole-v1,100000.0,1
308,13.0,CartPole-v1,100000.0,1
309,18.0,CartPole-v1,100000.0,1
310,32.0,CartPole-v1,100000.0,1
311,39.0,CartPole-v1,100000.0,1
312,17.0,CartPole-v1,100000.0,1
313,19.0,CartPole-v1,100000.0,1
314,17.0,CartPole-v1,100000.0,1
315,16.0,CartPole-v1,100000.0,1
316,15.0,CartPole-v1,100000.0,1
317,17.0,CartPole-v1,100000.0,1
318,20.0,CartPole-v1,100000.0,1
319,15.0,CartPole-v1,100000.0,1
320,14.0,CartPole-v1,100000.0,1
321,19.0,CartPole-v1,100000.0,1
322,38.0,CartPole-v1,100000.0,1
323,29.0,CartPole-v1,100000.0,1
324,32.0,CartPole-v1,100000.0,1
325,13.0,CartPole-v1,100000.0,1
326,13.0,CartPole-v1,100000.0,1
327,24.0,CartPole-v1,100000.0,1
328,22.0,CartPole-v1,100000.0,1
329,45.0,CartPole-v1,100000.0,1
330,10.0,CartPole-v1,100000.0,1
331,18.0,CartPole-v1,100000.0,1
332,18.0,CartPole-v1,100000.0,1
333,8.0,CartPole-v1,100000.0,1
334,21.0,CartPole-v1,100000.0,1
335,44.0,CartPole-v1,100000.0,1
336,13.0,CartPole-v1,100000.0,1
337,15.0,CartPole-v1,100000.0,1
338,27.0,CartPole-v1,100000.0,1
339,17.0,CartPole-v1,100000.0,1
340,11.0,CartPole-v1,100000.0,1
341,25.0,CartPole-v1,100000.0,1
342,29.0,CartPole-v1,100000.0,1
343,15.0,CartPole-v1,100000.0,1
344,35.0,CartPole-v1,100000.0,1
345,11.0,CartPole-v1,100000.0,1
346,29.0,CartPole-v1,100000.0,1
347,10.0,CartPole-v1,100000.0,1
348,35.0,CartPole-v1,100000.0,1
349,27.0,CartPole-v1,100000.0,1
350,30.0,CartPole-v1,100000.0,1
351,13.0,CartPole-v1,100000.0,1
352,11.0,CartPole-v1,100000.0,1
353,35.0,CartPole-v1,100000.0,1
354,21.0,CartPole-v1,100000.0,1
355,53.0,CartPole-v1,100000.0,1
356,10.0,CartPole-v1,100000.0,1
357,47.0,CartPole-v1,100000.0,1
358,56.0,CartPole-v1,100000.0,1
359,20.0,CartPole-v1,100000.0,1
360,19.0,CartPole-v1,100000.0,1
361,25.0,CartPole-v1,100000.0,1
362,36.0,CartPole-v1,100000.0,1
363,29.0,CartPole-v1,100000.0,1
364,15.0,CartPole-v1,100000.0,1
365,15.0,CartPole-v1,100000.0,1
366,26.0,CartPole-v1,100000.0,1
367,13.0,CartPole-v1,100000.0,1
368,17.0,CartPole-v1,100000.0,1
369,12.0,CartPole-v1,100000.0,1
370,32.0,CartPole-v1,100000.0,1
371,46.0,CartPole-v1,100000.0,1
372,15.0,CartPole-v1,100000.0,1
373,25.0,CartPole-v1,100000.0,1
374,14.0,CartPole-v1,100000.0,1
375,25.0,CartPole-v1,100000.0,1
376,17.0,CartPole-v1,100000.0,1
377,28.0,CartPole-v1,100000.0,1
378,13.0,CartPole-v1,100000.0,1
379,12.0,CartPole-v1,100000.0,1
380,32.0,CartPole-v1,100000.0,1
381,26.0,CartPole-v1,100000.0,1
382,19.0,CartPole-v1,100000.0,1
383,12.0,CartPole-v1,100000.0,1
384,12.0,CartPole-v1,100000.0,1
385,21.0,CartPole-v1,100000.0,1
386,12.0,CartPole-v1,100000.0,1
387,34.0,CartPole-v1,100000.0,1
388,18.0,CartPole-v1,100000.0,1
389,13.0,CartPole-v1,100000.0,1
390,19.0,CartPole-v1,100000.0,1
391,17.0,CartPole-v1,100000.0,1
392,23.0,CartPole-v1,100000.0,1
393,11.0,CartPole-v1,100000.0,1
394,20.0,CartPole-v1,100000.0,1
395,16.0,CartPole-v1,100000.0,1
396,18.0,CartPole-v1,100000.0,1
397,45.0,CartPole-v1,100000.0,1
398,12.0,CartPole-v1,100000.0,1
399,11.0,CartPole-v1,100000.0,1
400,10.0,CartPole-v1,100000.0,1
401,9.0,CartPole-v1,100000.0,1
402,17.0,CartPole-v1,100000.0,1
403,29.0,CartPole-v1,100000.0,1
404,14.0,CartPole-v1,100000.0,1
405,17.0,CartPole-v1,100000.0,1
406,24.0,CartPole-v1,100000.0,1
407,28.0,CartPole-v1,100000.0,1
408,27.0,CartPole-v1,100000.0,1
409,33.0,CartPole-v1,100000.0,1
410,18.0,CartPole-v1,100000.0,1
411,21.0,CartPole-v1,100000.0,1
412,22.0,CartPole-v1,100000.0,1
413,20.0,CartPole-v1,100000.0,1
414,36.0,CartPole-v1,100000.0,1
415,19.0,CartPole-v1,100000.0,1
416,13.0,CartPole-v1,100000.0,1
417,16.0,CartPole-v1,100000.0,1
418,36.0,CartPole-v1,100000.0,1
419,18.0,CartPole-v1,100000.0,1
420,29.0,CartPole-v1,100000.0,1
421,26.0,CartPole-v1,100000.0,1
422,46.0,CartPole-v1,100000.0,1
423,25.0,CartPole-v1,100000.0,1
424,12.0,CartPole-v1,100000.0,1
425,11.0,CartPole-v1,100000.0,1
426,34.0,CartPole-v1,100000.0,1
427,19.0,CartPole-v1,100000.0,1
428,24.0,CartPole-v1,100000.0,1
429,19.0,CartPole-v1,100000.0,1
430,18.0,CartPole-v1,100000.0,1
431,9.0,CartPole-v1,100000.0,1
432,17.0,CartPole-v1,100000.0,1
433,16.0,CartPole-v1,100000.0,1
434,17.0,CartPole-v1,100000.0,1
435,38.0,CartPole-v1,100000.0,1
436,28.0,CartPole-v1,100000.0,1
437,17.0,CartPole-v1,100000.0,1
438,30.0,CartPole-v1,100000.0,1
439,49.0,CartPole-v1,100000.0,1
440,92.0,CartPole-v1,100000.0,1
441,25.0,CartPole-v1,100000.0,1
442,21.0,CartPole-v1,100000.0,1
443,14.0,CartPole-v1,100000.0,1
444,31.0,CartPole-v1,100000.0,1
445,10.0,CartPole-v1,100000.0,1
446,11.0,CartPole-v1,100000.0,1
447,50.0,CartPole-v1,100000.0,1
448,14.0,CartPole-v1,100000.0,1
449,18.0,CartPole-v1,100000.0,1
450,35.0,CartPole-v1,100000.0,1
451,13.0,CartPole-v1,100000.0,1
452,11.0,CartPole-v1,100000.0,1
453,20.0,CartPole-v1,100000.0,1
454,29.0,CartPole-v1,100000.0,1
455,13.0,CartPole-v1,100000.0,1
456,25.0,CartPole-v1,100000.0,1
457,9.0,CartPole-v1,100000.0,1
458,47.0,CartPole-v1,100000.0,1
459,17.0,CartPole-v1,100000.0,1
460,11.0,CartPole-v1,100000.0,1
461,34.0,CartPole-v1,100000.0,1
462,15.0,CartPole-v1,100000.0,1
463,25.0,CartPole-v1,100000.0,1
464,20.0,CartPole-v1,100000.0,1
465,18.0,CartPole-v1,100000.0,1
466,15.0,CartPole-v1,100000.0,1
467,9.0,CartPole-v1,100000.0,1
468,38.0,CartPole-v1,100000.0,1
469,34.0,CartPole-v1,100000.0,1
470,11.0,CartPole-v1,100000.0,1
471,13.0,CartPole-v1,100000.0,1
472,30.0,CartPole-v1,100000.0,1
473,8.0,CartPole-v1,100000.0,1
474,17.0,CartPole-v1,100000.0,1
475,12.0,CartPole-v1,100000.0,1
476,13.0,CartPole-v1,100000.0,1
477,55.0,CartPole-v1,100000.0,1
478,16.0,CartPole-v1,100000.0,1
479,17.0,CartPole-v1,100000.0,1
480,98.0,CartPole-v1,100000.0,1
481,10.0,CartPole-v1,100000.0,1
482,13.0,CartPole-v1,100000.0,1
483,16.0,CartPole-v1,100000.0,1
484,33.0,CartPole-v1,100000.0,1
485,26.0,CartPole-v1,100000.0,1
486,21.0,CartPole-v1,100000.0,1
487,12.0,CartPole-v1,100000.0,1
488,24.0,CartPole-v1,100000.0,1
489,36.0,CartPole-v1,100000.0,1
490,24.0,CartPole-v1,100000.0,1
491,19.0,CartPole-v1,100000.0,1
492,61.0,CartPole-v1,100000.0,1
493,11.0,CartPole-v1,100000.0,1
494,23.0,CartPole-v1,100000.0,1
495,24.0,CartPole-v1,100000.0,1
496,55.0,CartPole-v1,100000.0,1
497,20.0,CartPole-v1,100000.0,1
498,14.0,CartPole-v1,100000.0,1
499,23.0,CartPole-v1,100000.0,1
500,43.0,CartPole-v1,100000.0,1
501,12.0,CartPole-v1,100000.0,1
502,22.0,CartPole-v1,100000.0,1
503,19.0,CartPole-v1,100000.0,1
504,16.0,CartPole-v1,100000.0,1
505,17.0,CartPole-v1,100000.0,1
506,9.0,CartPole-v1,100000.0,1
507,12.0,CartPole-v1,100000.0,1
508,13.0,CartPole-v1,100000.0,1
509,33.0,CartPole-v1,100000.0,1
510,19.0,CartPole-v1,100000.0,1
511,26.0,CartPole-v1,100000.0,1
512,15.0,CartPole-v1,100000.0,1
513,29.0,CartPole-v1,100000.0,1
514,65.0,CartPole-v1,100000.0,1
515,31.0,CartPole-v1,100000.0,1
516,14.0,CartPole-v1,100000.0,1
517,44.0,CartPole-v1,100000.0,1
518,20.0,CartPole-v1,100000.0,1
519,21.0,CartPole-v1,100000.0,1
520,22.0,CartPole-v1,100000.0,1
521,24.0,CartPole-v1,100000.0,1
522,15.0,CartPole-v1,100000.0,1
523,16.0,CartPole-v1,100000.0,1
524,23.0,CartPole-v1,100000.0,1
525,12.0,CartPole-v1,100000.0,1
526,37.0,CartPole-v1,100000.0,1
527,11.0,CartPole-v1,100000.0,1
528,18.0,CartPole-v1,100000.0,1
529,18.0,CartPole-v1,100000.0,1
530,21.0,CartPole-v1,100000.0,1
531,23.0,CartPole-v1,100000.0,1
532,31.0,CartPole-v1,100000.0,1
533,11.0,CartPole-v1,100000.0,1
534,15.0,CartPole-v1,100000.0,1
535,13.0,CartPole-v1,100000.0,1
536,26.0,CartPole-v1,100000.0,1
537,22.0,CartPole-v1,100000.0,1
538,20.0,CartPole-v1,100000.0,1
539,28.0,CartPole-v1,100000.0,1
540,15.0,CartPole-v1,100000.0,1
541,18.0,CartPole-v1,100000.0,1
542,24.0,CartPole-v1,100000.0,1
543,16.0,CartPole-v1,100000.0,1
544,12.0,CartPole-v1,100000.0,1
545,19.0,CartPole-v1,100000.0,1
546,17.0,CartPole-v1,100000.0,1
547,38.0,CartPole-v1,100000.0,1
548,26.0,CartPole-v1,100000.0,1
549,16.0,CartPole-v1,100000.0,1
550,37.0,CartPole-v1,100000.0,1
551,17.0,CartPole-v1,100000.0,1
552,26.0,CartPole-v1,100000.0,1
553,18.0,CartPole-v1,100000.0,1
554,38.0,CartPole-v1,100000.0,1
555,19.0,CartPole-v1,100000.0,1
556,20.0,CartPole-v1,100000.0,1
557,13.0,CartPole-v1,100000.0,1
558,16.0,CartPole-v1,100000.0,1
559,38.0,CartPole-v1,100000.0,1
560,25.0,CartPole-v1,100000.0,1
561,11.0,CartPole-v1,100000.0,1
562,21.0,CartPole-v1,100000.0,1
563,19.0,CartPole-v1,100000.0,1
564,33.0,CartPole-v1,100000.0,1
565,31.0,CartPole-v1,100000.0,1
566,23.0,CartPole-v1,100000.0,1
567,18.0,CartPole-v1,100000.0,1
568,25.0,CartPole-v1,100000.0,1
569,18.0,CartPole-v1,100000.0,1
570,16.0,CartPole-v1,100000.0,1
571,19.0,CartPole-v1,100000.0,1
572,43.0,CartPole-v1,100000.0,1
573,23.0,CartPole-v1,100000.0,1
574,12.0,CartPole-v1,100000.0,1
575,12.0,CartPole-v1,100000.0,1
576,23.0,CartPole-v1,100000.0,1
577,51.0,CartPole-v1,100000.0,1
578,11.0,CartPole-v1,100000.0,1
579,16.0,CartPole-v1,100000.0,1
580,19.0,CartPole-v1,100000.0,1
581,20.0,CartPole-v1,100000.0,1
582,13.0,CartPole-v1,100000.0,1
583,10.0,CartPole-v1,100000.0,1
584,20.0,CartPole-v1,100000.0,1
585,20.0,CartPole-v1,100000.0,1
586,21.0,CartPole-v1,100000.0,1
587,16.0,CartPole-v1,100000.0,1
588,46.0,CartPole-v1,100000.0,1
589,35.0,CartPole-v1,100000.0,1
590,10.0,CartPole-v1,100000.0,1
591,23.0,CartPole-v1,100000.0,1
592,45.0,CartPole-v1,100000.0,1
593,34.0,CartPole-v1,100000.0,1
594,11.0,CartPole-v1,100000.0,1
595,14.0,CartPole-v1,100000.0,1
596,41.0,CartPole-v1,100000.0,1
597,15.0,CartPole-v1,100000.0,1
598,16.0,CartPole-v1,100000.0,1
599,31.0,CartPole-v1,100000.0,1
600,31.0,CartPole-v1,100000.0,1
601,26.0,CartPole-v1,100000.0,1
602,19.0,CartPole-v1,100000.0,1
603,22.0,CartPole-v1,100000.0,1
604,19.0,CartPole-v1,100000.0,1
605,36.0,CartPole-v1,100000.0,1
606,14.0,CartPole-v1,100000.0,1
607,11.0,CartPole-v1,100000.0,1
608,19.0,CartPole-v1,100000.0,1
609,14.0,CartPole-v1,100000.0,1
610,12.0,CartPole-v1,100000.0,1
611,35.0,CartPole-v1,100000.0,1
612,33.0,CartPole-v1,100000.0,1
613,15.0,CartPole-v1,100000.0,1
614,32.0,CartPole-v1,100000.0,1
615,15.0,CartPole-v1,100000.0,1
616,15.0,CartPole-v1,100000.0,1
617,44.0,CartPole-v1,100000.0,1
618,24.0,CartPole-v1,100000.0,1
619,19.0,CartPole-v1,100000.0,1
620,18.0,CartPole-v1,100000.0,1
621,13.0,CartPole-v1,100000.0,1
622,44.0,CartPole-v1,100000.0,1
623,30.0,CartPole-v1,100000.0,1
624,34.0,CartPole-v1,100000.0,1
625,23.0,CartPole-v1,100000.0,1
626,16.0,CartPole-v1,100000.0,1
627,18.0,CartPole-v1,100000.0,1
628,21.0,CartPole-v1,100000.0,1
629,23.0,CartPole-v1,100000.0,1
630,23.0,CartPole-v1,100000.0,1
631,14.0,CartPole-v1,100000.0,1
632,28.0,CartPole-v1,100000.0,1
633,24.0,CartPole-v1,100000.0,1
634,20.0,CartPole-v1,100000.0,1
635,29.0,CartPole-v1,100000.0,1
636,18.0,CartPole-v1,100000.0,1
637,20.0,CartPole-v1,100000.0,1
638,31.0,CartPole-v1,100000.0,1
639,13.0,CartPole-v1,100000.0,1
640,19.0,CartPole-v1,100000.0,1
641,19.0,CartPole-v1,100000.0,1
642,13.0,CartPole-v1,100000.0,1
643,13.0,CartPole-v1,100000.0,1
644,21.0,CartPole-v1,100000.0,1
645,13.0,CartPole-v1,100000.0,1
646,32.0,CartPole-v1,100000.0,1
647,59.0,CartPole-v1,100000.0,1
648,24.0,CartPole-v1,100000.0,1
649,15.0,CartPole-v1,100000.0,1
650,28.0,CartPole-v1,100000.0,1
651,33.0,CartPole-v1,100000.0,1
652,16.0,CartPole-v1,100000.0,1
653,12.0,CartPole-v1,100000.0,1
654,30.0,CartPole-v1,100000.0,1
655,19.0,CartPole-v1,100000.0,1
656,20.0,CartPole-v1,100000.0,1
657,28.0,CartPole-v1,100000.0,1
658,15.0,CartPole-v1,100000.0,1
659,27.0,CartPole-v1,100000.0,1
660,22.0,CartPole-v1,100000.0,1
661,29.0,CartPole-v1,100000.0,1
662,30.0,CartPole-v1,100000.0,1
663,14.0,CartPole-v1,100000.0,1
664,20.0,CartPole-v1,100000.0,1
