Episode,Episode Score,Environment,Max Episodes,Seed
83,44.0,CartPole-v1,100000.0,3
84,38.0,CartPole-v1,100000.0,3
85,12.0,CartPole-v1,100000.0,3
86,30.0,CartPole-v1,100000.0,3
87,24.0,CartPole-v1,100000.0,3
88,21.0,CartPole-v1,100000.0,3
89,13.0,CartPole-v1,100000.0,3
90,11.0,CartPole-v1,100000.0,3
91,11.0,CartPole-v1,100000.0,3
92,15.0,CartPole-v1,100000.0,3
93,82.0,CartPole-v1,100000.0,3
94,25.0,CartPole-v1,100000.0,3
95,21.0,CartPole-v1,100000.0,3
96,24.0,CartPole-v1,100000.0,3
97,13.0,CartPole-v1,100000.0,3
98,11.0,CartPole-v1,100000.0,3
99,19.0,CartPole-v1,100000.0,3
100,31.0,CartPole-v1,100000.0,3
101,18.0,CartPole-v1,100000.0,3
102,23.0,CartPole-v1,100000.0,3
103,18.0,CartPole-v1,100000.0,3
104,20.0,CartPole-v1,100000.0,3
105,19.0,CartPole-v1,100000.0,3
106,13.0,CartPole-v1,100000.0,3
107,11.0,CartPole-v1,100000.0,3
108,26.0,CartPole-v1,100000.0,3
109,16.0,CartPole-v1,100000.0,3
110,16.0,CartPole-v1,100000.0,3
111,11.0,CartPole-v1,100000.0,3
112,41.0,CartPole-v1,100000.0,3
113,16.0,CartPole-v1,100000.0,3
114,25.0,CartPole-v1,100000.0,3
115,16.0,CartPole-v1,100000.0,3
116,13.0,CartPole-v1,100000.0,3
117,12.0,CartPole-v1,100000.0,3
118,37.0,CartPole-v1,100000.0,3
119,17.0,CartPole-v1,100000.0,3
120,15.0,CartPole-v1,100000.0,3
121,13.0,CartPole-v1,100000.0,3
122,16.0,CartPole-v1,100000.0,3
123,12.0,CartPole-v1,100000.0,3
124,15.0,CartPole-v1,100000.0,3
125,18.0,CartPole-v1,100000.0,3
126,16.0,CartPole-v1,100000.0,3
127,14.0,CartPole-v1,100000.0,3
128,46.0,CartPole-v1,100000.0,3
129,15.0,CartPole-v1,100000.0,3
130,13.0,CartPole-v1,100000.0,3
131,13.0,CartPole-v1,100000.0,3
132,82.0,CartPole-v1,100000.0,3
133,44.0,CartPole-v1,100000.0,3
134,17.0,CartPole-v1,100000.0,3
135,26.0,CartPole-v1,100000.0,3
136,31.0,CartPole-v1,100000.0,3
137,11.0,CartPole-v1,100000.0,3
138,16.0,CartPole-v1,100000.0,3
139,28.0,CartPole-v1,100000.0,3
140,18.0,CartPole-v1,100000.0,3
141,12.0,CartPole-v1,100000.0,3
142,14.0,CartPole-v1,100000.0,3
143,32.0,CartPole-v1,100000.0,3
144,39.0,CartPole-v1,100000.0,3
145,21.0,CartPole-v1,100000.0,3
146,20.0,CartPole-v1,100000.0,3
147,17.0,CartPole-v1,100000.0,3
148,27.0,CartPole-v1,100000.0,3
149,29.0,CartPole-v1,100000.0,3
150,23.0,CartPole-v1,100000.0,3
151,18.0,CartPole-v1,100000.0,3
152,18.0,CartPole-v1,100000.0,3
153,25.0,CartPole-v1,100000.0,3
154,41.0,CartPole-v1,100000.0,3
155,12.0,CartPole-v1,100000.0,3
156,56.0,CartPole-v1,100000.0,3
157,11.0,CartPole-v1,100000.0,3
158,34.0,CartPole-v1,100000.0,3
159,21.0,CartPole-v1,100000.0,3
160,18.0,CartPole-v1,100000.0,3
161,17.0,CartPole-v1,100000.0,3
162,26.0,CartPole-v1,100000.0,3
163,19.0,CartPole-v1,100000.0,3
164,17.0,CartPole-v1,100000.0,3
165,8.0,CartPole-v1,100000.0,3
166,34.0,CartPole-v1,100000.0,3
167,38.0,CartPole-v1,100000.0,3
168,21.0,CartPole-v1,100000.0,3
169,22.0,CartPole-v1,100000.0,3
170,13.0,CartPole-v1,100000.0,3
171,11.0,CartPole-v1,100000.0,3
172,34.0,CartPole-v1,100000.0,3
173,30.0,CartPole-v1,100000.0,3
174,11.0,CartPole-v1,100000.0,3
175,26.0,CartPole-v1,100000.0,3
176,21.0,CartPole-v1,100000.0,3
177,15.0,CartPole-v1,100000.0,3
178,24.0,CartPole-v1,100000.0,3
179,16.0,CartPole-v1,100000.0,3
180,54.0,CartPole-v1,100000.0,3
181,27.0,CartPole-v1,100000.0,3
182,31.0,CartPole-v1,100000.0,3
183,12.0,CartPole-v1,100000.0,3
184,31.0,CartPole-v1,100000.0,3
185,16.0,CartPole-v1,100000.0,3
186,18.0,CartPole-v1,100000.0,3
187,20.0,CartPole-v1,100000.0,3
188,11.0,CartPole-v1,100000.0,3
189,25.0,CartPole-v1,100000.0,3
190,24.0,CartPole-v1,100000.0,3
191,26.0,CartPole-v1,100000.0,3
192,41.0,CartPole-v1,100000.0,3
193,25.0,CartPole-v1,100000.0,3
194,11.0,CartPole-v1,100000.0,3
195,14.0,CartPole-v1,100000.0,3
196,14.0,CartPole-v1,100000.0,3
197,17.0,CartPole-v1,100000.0,3
198,21.0,CartPole-v1,100000.0,3
199,24.0,CartPole-v1,100000.0,3
200,14.0,CartPole-v1,100000.0,3
201,17.0,CartPole-v1,100000.0,3
202,14.0,CartPole-v1,100000.0,3
203,61.0,CartPole-v1,100000.0,3
204,30.0,CartPole-v1,100000.0,3
205,15.0,CartPole-v1,100000.0,3
206,25.0,CartPole-v1,100000.0,3
207,32.0,CartPole-v1,100000.0,3
208,12.0,CartPole-v1,100000.0,3
209,15.0,CartPole-v1,100000.0,3
210,14.0,CartPole-v1,100000.0,3
211,29.0,CartPole-v1,100000.0,3
212,26.0,CartPole-v1,100000.0,3
213,16.0,CartPole-v1,100000.0,3
214,20.0,CartPole-v1,100000.0,3
215,18.0,CartPole-v1,100000.0,3
216,12.0,CartPole-v1,100000.0,3
217,10.0,CartPole-v1,100000.0,3
218,13.0,CartPole-v1,100000.0,3
219,10.0,CartPole-v1,100000.0,3
220,34.0,CartPole-v1,100000.0,3
221,16.0,CartPole-v1,100000.0,3
222,10.0,CartPole-v1,100000.0,3
223,16.0,CartPole-v1,100000.0,3
224,67.0,CartPole-v1,100000.0,3
225,29.0,CartPole-v1,100000.0,3
226,12.0,CartPole-v1,100000.0,3
227,14.0,CartPole-v1,100000.0,3
228,19.0,CartPole-v1,100000.0,3
229,13.0,CartPole-v1,100000.0,3
230,16.0,CartPole-v1,100000.0,3
231,20.0,CartPole-v1,100000.0,3
232,12.0,CartPole-v1,100000.0,3
233,18.0,CartPole-v1,100000.0,3
234,12.0,CartPole-v1,100000.0,3
235,20.0,CartPole-v1,100000.0,3
236,32.0,CartPole-v1,100000.0,3
237,16.0,CartPole-v1,100000.0,3
238,12.0,CartPole-v1,100000.0,3
239,20.0,CartPole-v1,100000.0,3
240,28.0,CartPole-v1,100000.0,3
241,16.0,CartPole-v1,100000.0,3
242,17.0,CartPole-v1,100000.0,3
243,23.0,CartPole-v1,100000.0,3
244,14.0,CartPole-v1,100000.0,3
245,10.0,CartPole-v1,100000.0,3
246,33.0,CartPole-v1,100000.0,3
247,31.0,CartPole-v1,100000.0,3
248,21.0,CartPole-v1,100000.0,3
249,36.0,CartPole-v1,100000.0,3
250,18.0,CartPole-v1,100000.0,3
251,33.0,CartPole-v1,100000.0,3
252,18.0,CartPole-v1,100000.0,3
253,18.0,CartPole-v1,100000.0,3
254,10.0,CartPole-v1,100000.0,3
255,30.0,CartPole-v1,100000.0,3
256,22.0,CartPole-v1,100000.0,3
257,17.0,CartPole-v1,100000.0,3
258,52.0,CartPole-v1,100000.0,3
259,25.0,CartPole-v1,100000.0,3
260,11.0,CartPole-v1,100000.0,3
261,13.0,CartPole-v1,100000.0,3
262,15.0,CartPole-v1,100000.0,3
263,16.0,CartPole-v1,100000.0,3
264,22.0,CartPole-v1,100000.0,3
265,27.0,CartPole-v1,100000.0,3
266,49.0,CartPole-v1,100000.0,3
267,27.0,CartPole-v1,100000.0,3
268,12.0,CartPole-v1,100000.0,3
269,38.0,CartPole-v1,100000.0,3
270,12.0,CartPole-v1,100000.0,3
271,25.0,CartPole-v1,100000.0,3
272,20.0,CartPole-v1,100000.0,3
273,51.0,CartPole-v1,100000.0,3
274,18.0,CartPole-v1,100000.0,3
275,18.0,CartPole-v1,100000.0,3
276,12.0,CartPole-v1,100000.0,3
277,18.0,CartPole-v1,100000.0,3
278,34.0,CartPole-v1,100000.0,3
279,57.0,CartPole-v1,100000.0,3
280,32.0,CartPole-v1,100000.0,3
281,15.0,CartPole-v1,100000.0,3
282,27.0,CartPole-v1,100000.0,3
283,18.0,CartPole-v1,100000.0,3
284,28.0,CartPole-v1,100000.0,3
285,11.0,CartPole-v1,100000.0,3
286,14.0,CartPole-v1,100000.0,3
287,13.0,CartPole-v1,100000.0,3
288,13.0,CartPole-v1,100000.0,3
289,21.0,CartPole-v1,100000.0,3
290,32.0,CartPole-v1,100000.0,3
291,19.0,CartPole-v1,100000.0,3
292,18.0,CartPole-v1,100000.0,3
293,28.0,CartPole-v1,100000.0,3
294,14.0,CartPole-v1,100000.0,3
295,22.0,CartPole-v1,100000.0,3
296,13.0,CartPole-v1,100000.0,3
297,33.0,CartPole-v1,100000.0,3
298,8.0,CartPole-v1,100000.0,3
299,24.0,CartPole-v1,100000.0,3
300,19.0,CartPole-v1,100000.0,3
301,10.0,CartPole-v1,100000.0,3
302,15.0,CartPole-v1,100000.0,3
303,24.0,CartPole-v1,100000.0,3
304,19.0,CartPole-v1,100000.0,3
305,10.0,CartPole-v1,100000.0,3
306,22.0,CartPole-v1,100000.0,3
307,18.0,CartPole-v1,100000.0,3
308,15.0,CartPole-v1,100000.0,3
309,14.0,CartPole-v1,100000.0,3
310,17.0,CartPole-v1,100000.0,3
311,9.0,CartPole-v1,100000.0,3
312,18.0,CartPole-v1,100000.0,3
313,11.0,CartPole-v1,100000.0,3
314,20.0,CartPole-v1,100000.0,3
315,18.0,CartPole-v1,100000.0,3
316,10.0,CartPole-v1,100000.0,3
317,22.0,CartPole-v1,100000.0,3
318,16.0,CartPole-v1,100000.0,3
319,19.0,CartPole-v1,100000.0,3
320,23.0,CartPole-v1,100000.0,3
321,49.0,CartPole-v1,100000.0,3
322,15.0,CartPole-v1,100000.0,3
323,23.0,CartPole-v1,100000.0,3
324,18.0,CartPole-v1,100000.0,3
325,30.0,CartPole-v1,100000.0,3
326,12.0,CartPole-v1,100000.0,3
327,10.0,CartPole-v1,100000.0,3
328,13.0,CartPole-v1,100000.0,3
329,18.0,CartPole-v1,100000.0,3
330,38.0,CartPole-v1,100000.0,3
331,15.0,CartPole-v1,100000.0,3
332,18.0,CartPole-v1,100000.0,3
333,23.0,CartPole-v1,100000.0,3
334,40.0,CartPole-v1,100000.0,3
335,40.0,CartPole-v1,100000.0,3
336,25.0,CartPole-v1,100000.0,3
337,20.0,CartPole-v1,100000.0,3
338,9.0,CartPole-v1,100000.0,3
339,15.0,CartPole-v1,100000.0,3
340,29.0,CartPole-v1,100000.0,3
341,31.0,CartPole-v1,100000.0,3
342,16.0,CartPole-v1,100000.0,3
343,28.0,CartPole-v1,100000.0,3
344,10.0,CartPole-v1,100000.0,3
345,13.0,CartPole-v1,100000.0,3
346,19.0,CartPole-v1,100000.0,3
347,14.0,CartPole-v1,100000.0,3
348,10.0,CartPole-v1,100000.0,3
349,14.0,CartPole-v1,100000.0,3
350,18.0,CartPole-v1,100000.0,3
351,37.0,CartPole-v1,100000.0,3
352,26.0,CartPole-v1,100000.0,3
353,14.0,CartPole-v1,100000.0,3
354,25.0,CartPole-v1,100000.0,3
355,17.0,CartPole-v1,100000.0,3
356,21.0,CartPole-v1,100000.0,3
357,32.0,CartPole-v1,100000.0,3
358,18.0,CartPole-v1,100000.0,3
359,55.0,CartPole-v1,100000.0,3
360,28.0,CartPole-v1,100000.0,3
361,15.0,CartPole-v1,100000.0,3
362,13.0,CartPole-v1,100000.0,3
363,15.0,CartPole-v1,100000.0,3
364,13.0,CartPole-v1,100000.0,3
365,33.0,CartPole-v1,100000.0,3
366,16.0,CartPole-v1,100000.0,3
367,21.0,CartPole-v1,100000.0,3
368,20.0,CartPole-v1,100000.0,3
369,20.0,CartPole-v1,100000.0,3
370,12.0,CartPole-v1,100000.0,3
371,13.0,CartPole-v1,100000.0,3
372,26.0,CartPole-v1,100000.0,3
373,30.0,CartPole-v1,100000.0,3
374,10.0,CartPole-v1,100000.0,3
375,53.0,CartPole-v1,100000.0,3
376,31.0,CartPole-v1,100000.0,3
377,15.0,CartPole-v1,100000.0,3
378,12.0,CartPole-v1,100000.0,3
379,46.0,CartPole-v1,100000.0,3
380,28.0,CartPole-v1,100000.0,3
381,32.0,CartPole-v1,100000.0,3
382,12.0,CartPole-v1,100000.0,3
383,14.0,CartPole-v1,100000.0,3
384,16.0,CartPole-v1,100000.0,3
385,19.0,CartPole-v1,100000.0,3
386,11.0,CartPole-v1,100000.0,3
387,24.0,CartPole-v1,100000.0,3
388,13.0,CartPole-v1,100000.0,3
389,16.0,CartPole-v1,100000.0,3
390,16.0,CartPole-v1,100000.0,3
391,15.0,CartPole-v1,100000.0,3
392,19.0,CartPole-v1,100000.0,3
393,65.0,CartPole-v1,100000.0,3
394,10.0,CartPole-v1,100000.0,3
395,11.0,CartPole-v1,100000.0,3
396,13.0,CartPole-v1,100000.0,3
397,23.0,CartPole-v1,100000.0,3
398,13.0,CartPole-v1,100000.0,3
399,28.0,CartPole-v1,100000.0,3
400,11.0,CartPole-v1,100000.0,3
401,14.0,CartPole-v1,100000.0,3
402,14.0,CartPole-v1,100000.0,3
403,12.0,CartPole-v1,100000.0,3
404,46.0,CartPole-v1,100000.0,3
405,37.0,CartPole-v1,100000.0,3
406,34.0,CartPole-v1,100000.0,3
407,13.0,CartPole-v1,100000.0,3
408,15.0,CartPole-v1,100000.0,3
409,18.0,CartPole-v1,100000.0,3
410,20.0,CartPole-v1,100000.0,3
411,24.0,CartPole-v1,100000.0,3
412,20.0,CartPole-v1,100000.0,3
413,32.0,CartPole-v1,100000.0,3
414,49.0,CartPole-v1,100000.0,3
415,15.0,CartPole-v1,100000.0,3
416,38.0,CartPole-v1,100000.0,3
417,34.0,CartPole-v1,100000.0,3
418,16.0,CartPole-v1,100000.0,3
419,11.0,CartPole-v1,100000.0,3
420,27.0,CartPole-v1,100000.0,3
421,12.0,CartPole-v1,100000.0,3
422,38.0,CartPole-v1,100000.0,3
423,36.0,CartPole-v1,100000.0,3
424,16.0,CartPole-v1,100000.0,3
425,32.0,CartPole-v1,100000.0,3
426,27.0,CartPole-v1,100000.0,3
427,30.0,CartPole-v1,100000.0,3
428,52.0,CartPole-v1,100000.0,3
429,10.0,CartPole-v1,100000.0,3
430,22.0,CartPole-v1,100000.0,3
431,14.0,CartPole-v1,100000.0,3
432,11.0,CartPole-v1,100000.0,3
433,35.0,CartPole-v1,100000.0,3
434,29.0,CartPole-v1,100000.0,3
435,16.0,CartPole-v1,100000.0,3
436,15.0,CartPole-v1,100000.0,3
437,10.0,CartPole-v1,100000.0,3
438,19.0,CartPole-v1,100000.0,3
439,14.0,CartPole-v1,100000.0,3
440,44.0,CartPole-v1,100000.0,3
441,26.0,CartPole-v1,100000.0,3
442,16.0,CartPole-v1,100000.0,3
443,11.0,CartPole-v1,100000.0,3
444,16.0,CartPole-v1,100000.0,3
445,12.0,CartPole-v1,100000.0,3
446,26.0,CartPole-v1,100000.0,3
447,22.0,CartPole-v1,100000.0,3
448,30.0,CartPole-v1,100000.0,3
449,33.0,CartPole-v1,100000.0,3
450,18.0,CartPole-v1,100000.0,3
451,13.0,CartPole-v1,100000.0,3
452,18.0,CartPole-v1,100000.0,3
453,12.0,CartPole-v1,100000.0,3
454,23.0,CartPole-v1,100000.0,3
455,16.0,CartPole-v1,100000.0,3
456,17.0,CartPole-v1,100000.0,3
457,11.0,CartPole-v1,100000.0,3
458,21.0,CartPole-v1,100000.0,3
459,25.0,CartPole-v1,100000.0,3
460,13.0,CartPole-v1,100000.0,3
461,34.0,CartPole-v1,100000.0,3
462,13.0,CartPole-v1,100000.0,3
463,10.0,CartPole-v1,100000.0,3
464,26.0,CartPole-v1,100000.0,3
465,24.0,CartPole-v1,100000.0,3
466,31.0,CartPole-v1,100000.0,3
467,65.0,CartPole-v1,100000.0,3
468,56.0,CartPole-v1,100000.0,3
469,47.0,CartPole-v1,100000.0,3
470,15.0,CartPole-v1,100000.0,3
471,18.0,CartPole-v1,100000.0,3
472,26.0,CartPole-v1,100000.0,3
473,39.0,CartPole-v1,100000.0,3
474,65.0,CartPole-v1,100000.0,3
475,58.0,CartPole-v1,100000.0,3
476,11.0,CartPole-v1,100000.0,3
477,42.0,CartPole-v1,100000.0,3
478,16.0,CartPole-v1,100000.0,3
479,10.0,CartPole-v1,100000.0,3
480,29.0,CartPole-v1,100000.0,3
481,28.0,CartPole-v1,100000.0,3
482,34.0,CartPole-v1,100000.0,3
483,14.0,CartPole-v1,100000.0,3
484,18.0,CartPole-v1,100000.0,3
485,19.0,CartPole-v1,100000.0,3
486,16.0,CartPole-v1,100000.0,3
487,16.0,CartPole-v1,100000.0,3
488,10.0,CartPole-v1,100000.0,3
489,14.0,CartPole-v1,100000.0,3
490,10.0,CartPole-v1,100000.0,3
491,19.0,CartPole-v1,100000.0,3
492,18.0,CartPole-v1,100000.0,3
493,11.0,CartPole-v1,100000.0,3
494,11.0,CartPole-v1,100000.0,3
495,14.0,CartPole-v1,100000.0,3
496,60.0,CartPole-v1,100000.0,3
497,13.0,CartPole-v1,100000.0,3
498,20.0,CartPole-v1,100000.0,3
499,25.0,CartPole-v1,100000.0,3
500,21.0,CartPole-v1,100000.0,3
501,23.0,CartPole-v1,100000.0,3
502,27.0,CartPole-v1,100000.0,3
503,22.0,CartPole-v1,100000.0,3
504,21.0,CartPole-v1,100000.0,3
505,25.0,CartPole-v1,100000.0,3
506,22.0,CartPole-v1,100000.0,3
507,15.0,CartPole-v1,100000.0,3
508,28.0,CartPole-v1,100000.0,3
509,14.0,CartPole-v1,100000.0,3
510,40.0,CartPole-v1,100000.0,3
511,14.0,CartPole-v1,100000.0,3
512,25.0,CartPole-v1,100000.0,3
513,30.0,CartPole-v1,100000.0,3
514,11.0,CartPole-v1,100000.0,3
515,34.0,CartPole-v1,100000.0,3
516,23.0,CartPole-v1,100000.0,3
517,10.0,CartPole-v1,100000.0,3
518,23.0,CartPole-v1,100000.0,3
519,29.0,CartPole-v1,100000.0,3
520,17.0,CartPole-v1,100000.0,3
521,24.0,CartPole-v1,100000.0,3
522,21.0,CartPole-v1,100000.0,3
523,16.0,CartPole-v1,100000.0,3
524,23.0,CartPole-v1,100000.0,3
525,56.0,CartPole-v1,100000.0,3
526,43.0,CartPole-v1,100000.0,3
527,18.0,CartPole-v1,100000.0,3
528,54.0,CartPole-v1,100000.0,3
529,30.0,CartPole-v1,100000.0,3
530,16.0,CartPole-v1,100000.0,3
531,12.0,CartPole-v1,100000.0,3
532,12.0,CartPole-v1,100000.0,3
533,11.0,CartPole-v1,100000.0,3
534,11.0,CartPole-v1,100000.0,3
535,14.0,CartPole-v1,100000.0,3
536,21.0,CartPole-v1,100000.0,3
537,22.0,CartPole-v1,100000.0,3
538,9.0,CartPole-v1,100000.0,3
539,13.0,CartPole-v1,100000.0,3
540,15.0,CartPole-v1,100000.0,3
541,31.0,CartPole-v1,100000.0,3
542,39.0,CartPole-v1,100000.0,3
543,27.0,CartPole-v1,100000.0,3
544,19.0,CartPole-v1,100000.0,3
545,16.0,CartPole-v1,100000.0,3
546,23.0,CartPole-v1,100000.0,3
547,15.0,CartPole-v1,100000.0,3
548,13.0,CartPole-v1,100000.0,3
549,22.0,CartPole-v1,100000.0,3
550,16.0,CartPole-v1,100000.0,3
551,49.0,CartPole-v1,100000.0,3
552,13.0,CartPole-v1,100000.0,3
553,27.0,CartPole-v1,100000.0,3
554,35.0,CartPole-v1,100000.0,3
555,21.0,CartPole-v1,100000.0,3
556,52.0,CartPole-v1,100000.0,3
557,11.0,CartPole-v1,100000.0,3
558,24.0,CartPole-v1,100000.0,3
559,12.0,CartPole-v1,100000.0,3
560,14.0,CartPole-v1,100000.0,3
561,16.0,CartPole-v1,100000.0,3
562,18.0,CartPole-v1,100000.0,3
563,15.0,CartPole-v1,100000.0,3
564,15.0,CartPole-v1,100000.0,3
565,32.0,CartPole-v1,100000.0,3
566,12.0,CartPole-v1,100000.0,3
567,12.0,CartPole-v1,100000.0,3
568,13.0,CartPole-v1,100000.0,3
569,9.0,CartPole-v1,100000.0,3
570,18.0,CartPole-v1,100000.0,3
571,21.0,CartPole-v1,100000.0,3
572,27.0,CartPole-v1,100000.0,3
573,18.0,CartPole-v1,100000.0,3
574,16.0,CartPole-v1,100000.0,3
575,35.0,CartPole-v1,100000.0,3
576,13.0,CartPole-v1,100000.0,3
577,9.0,CartPole-v1,100000.0,3
578,20.0,CartPole-v1,100000.0,3
579,25.0,CartPole-v1,100000.0,3
580,43.0,CartPole-v1,100000.0,3
581,21.0,CartPole-v1,100000.0,3
582,28.0,CartPole-v1,100000.0,3
583,17.0,CartPole-v1,100000.0,3
584,10.0,CartPole-v1,100000.0,3
585,38.0,CartPole-v1,100000.0,3
586,19.0,CartPole-v1,100000.0,3
587,12.0,CartPole-v1,100000.0,3
588,33.0,CartPole-v1,100000.0,3
589,10.0,CartPole-v1,100000.0,3
590,29.0,CartPole-v1,100000.0,3
591,18.0,CartPole-v1,100000.0,3
592,17.0,CartPole-v1,100000.0,3
593,48.0,CartPole-v1,100000.0,3
594,22.0,CartPole-v1,100000.0,3
595,59.0,CartPole-v1,100000.0,3
596,11.0,CartPole-v1,100000.0,3
597,12.0,CartPole-v1,100000.0,3
598,11.0,CartPole-v1,100000.0,3
599,59.0,CartPole-v1,100000.0,3
600,33.0,CartPole-v1,100000.0,3
601,19.0,CartPole-v1,100000.0,3
602,13.0,CartPole-v1,100000.0,3
603,15.0,CartPole-v1,100000.0,3
604,48.0,CartPole-v1,100000.0,3
605,10.0,CartPole-v1,100000.0,3
606,16.0,CartPole-v1,100000.0,3
607,16.0,CartPole-v1,100000.0,3
608,13.0,CartPole-v1,100000.0,3
609,26.0,CartPole-v1,100000.0,3
610,26.0,CartPole-v1,100000.0,3
611,14.0,CartPole-v1,100000.0,3
612,19.0,CartPole-v1,100000.0,3
613,17.0,CartPole-v1,100000.0,3
614,14.0,CartPole-v1,100000.0,3
615,31.0,CartPole-v1,100000.0,3
616,14.0,CartPole-v1,100000.0,3
617,13.0,CartPole-v1,100000.0,3
618,21.0,CartPole-v1,100000.0,3
619,21.0,CartPole-v1,100000.0,3
620,23.0,CartPole-v1,100000.0,3
621,16.0,CartPole-v1,100000.0,3
622,13.0,CartPole-v1,100000.0,3
623,31.0,CartPole-v1,100000.0,3
624,21.0,CartPole-v1,100000.0,3
625,15.0,CartPole-v1,100000.0,3
626,20.0,CartPole-v1,100000.0,3
627,30.0,CartPole-v1,100000.0,3
628,19.0,CartPole-v1,100000.0,3
629,34.0,CartPole-v1,100000.0,3
630,43.0,CartPole-v1,100000.0,3
631,13.0,CartPole-v1,100000.0,3
632,32.0,CartPole-v1,100000.0,3
633,12.0,CartPole-v1,100000.0,3
634,15.0,CartPole-v1,100000.0,3
635,14.0,CartPole-v1,100000.0,3
636,14.0,CartPole-v1,100000.0,3
637,25.0,CartPole-v1,100000.0,3
638,51.0,CartPole-v1,100000.0,3
639,12.0,CartPole-v1,100000.0,3
640,23.0,CartPole-v1,100000.0,3
641,10.0,CartPole-v1,100000.0,3
642,13.0,CartPole-v1,100000.0,3
643,15.0,CartPole-v1,100000.0,3
644,11.0,CartPole-v1,100000.0,3
645,15.0,CartPole-v1,100000.0,3
646,17.0,CartPole-v1,100000.0,3
647,35.0,CartPole-v1,100000.0,3
648,38.0,CartPole-v1,100000.0,3
649,17.0,CartPole-v1,100000.0,3
650,10.0,CartPole-v1,100000.0,3
651,26.0,CartPole-v1,100000.0,3
652,11.0,CartPole-v1,100000.0,3
653,20.0,CartPole-v1,100000.0,3
654,28.0,CartPole-v1,100000.0,3
655,18.0,CartPole-v1,100000.0,3
656,36.0,CartPole-v1,100000.0,3
657,51.0,CartPole-v1,100000.0,3
658,39.0,CartPole-v1,100000.0,3
659,19.0,CartPole-v1,100000.0,3
660,12.0,CartPole-v1,100000.0,3
661,26.0,CartPole-v1,100000.0,3
662,19.0,CartPole-v1,100000.0,3
663,16.0,CartPole-v1,100000.0,3
664,35.0,CartPole-v1,100000.0,3
