Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
52,23.0,CartPole-v1,100000.0,0.0001,0.99,6
53,21.0,CartPole-v1,100000.0,0.0001,0.99,6
54,10.0,CartPole-v1,100000.0,0.0001,0.99,6
55,14.0,CartPole-v1,100000.0,0.0001,0.99,6
56,19.0,CartPole-v1,100000.0,0.0001,0.99,6
57,15.0,CartPole-v1,100000.0,0.0001,0.99,6
58,86.0,CartPole-v1,100000.0,0.0001,0.99,6
59,14.0,CartPole-v1,100000.0,0.0001,0.99,6
60,21.0,CartPole-v1,100000.0,0.0001,0.99,6
61,14.0,CartPole-v1,100000.0,0.0001,0.99,6
62,17.0,CartPole-v1,100000.0,0.0001,0.99,6
63,27.0,CartPole-v1,100000.0,0.0001,0.99,6
64,18.0,CartPole-v1,100000.0,0.0001,0.99,6
65,10.0,CartPole-v1,100000.0,0.0001,0.99,6
66,17.0,CartPole-v1,100000.0,0.0001,0.99,6
67,34.0,CartPole-v1,100000.0,0.0001,0.99,6
68,17.0,CartPole-v1,100000.0,0.0001,0.99,6
69,10.0,CartPole-v1,100000.0,0.0001,0.99,6
70,12.0,CartPole-v1,100000.0,0.0001,0.99,6
71,27.0,CartPole-v1,100000.0,0.0001,0.99,6
72,10.0,CartPole-v1,100000.0,0.0001,0.99,6
73,9.0,CartPole-v1,100000.0,0.0001,0.99,6
74,34.0,CartPole-v1,100000.0,0.0001,0.99,6
75,18.0,CartPole-v1,100000.0,0.0001,0.99,6
76,17.0,CartPole-v1,100000.0,0.0001,0.99,6
77,23.0,CartPole-v1,100000.0,0.0001,0.99,6
78,34.0,CartPole-v1,100000.0,0.0001,0.99,6
79,22.0,CartPole-v1,100000.0,0.0001,0.99,6
80,28.0,CartPole-v1,100000.0,0.0001,0.99,6
81,9.0,CartPole-v1,100000.0,0.0001,0.99,6
82,16.0,CartPole-v1,100000.0,0.0001,0.99,6
83,9.0,CartPole-v1,100000.0,0.0001,0.99,6
84,23.0,CartPole-v1,100000.0,0.0001,0.99,6
85,10.0,CartPole-v1,100000.0,0.0001,0.99,6
86,12.0,CartPole-v1,100000.0,0.0001,0.99,6
87,16.0,CartPole-v1,100000.0,0.0001,0.99,6
88,17.0,CartPole-v1,100000.0,0.0001,0.99,6
89,32.0,CartPole-v1,100000.0,0.0001,0.99,6
90,28.0,CartPole-v1,100000.0,0.0001,0.99,6
91,14.0,CartPole-v1,100000.0,0.0001,0.99,6
92,29.0,CartPole-v1,100000.0,0.0001,0.99,6
93,17.0,CartPole-v1,100000.0,0.0001,0.99,6
94,16.0,CartPole-v1,100000.0,0.0001,0.99,6
95,19.0,CartPole-v1,100000.0,0.0001,0.99,6
96,41.0,CartPole-v1,100000.0,0.0001,0.99,6
97,17.0,CartPole-v1,100000.0,0.0001,0.99,6
98,13.0,CartPole-v1,100000.0,0.0001,0.99,6
99,10.0,CartPole-v1,100000.0,0.0001,0.99,6
100,31.0,CartPole-v1,100000.0,0.0001,0.99,6
101,14.0,CartPole-v1,100000.0,0.0001,0.99,6
102,34.0,CartPole-v1,100000.0,0.0001,0.99,6
103,25.0,CartPole-v1,100000.0,0.0001,0.99,6
104,15.0,CartPole-v1,100000.0,0.0001,0.99,6
105,31.0,CartPole-v1,100000.0,0.0001,0.99,6
106,17.0,CartPole-v1,100000.0,0.0001,0.99,6
107,19.0,CartPole-v1,100000.0,0.0001,0.99,6
108,13.0,CartPole-v1,100000.0,0.0001,0.99,6
109,26.0,CartPole-v1,100000.0,0.0001,0.99,6
110,9.0,CartPole-v1,100000.0,0.0001,0.99,6
111,18.0,CartPole-v1,100000.0,0.0001,0.99,6
112,20.0,CartPole-v1,100000.0,0.0001,0.99,6
113,28.0,CartPole-v1,100000.0,0.0001,0.99,6
114,26.0,CartPole-v1,100000.0,0.0001,0.99,6
115,13.0,CartPole-v1,100000.0,0.0001,0.99,6
116,44.0,CartPole-v1,100000.0,0.0001,0.99,6
117,19.0,CartPole-v1,100000.0,0.0001,0.99,6
118,37.0,CartPole-v1,100000.0,0.0001,0.99,6
119,28.0,CartPole-v1,100000.0,0.0001,0.99,6
120,21.0,CartPole-v1,100000.0,0.0001,0.99,6
121,12.0,CartPole-v1,100000.0,0.0001,0.99,6
122,31.0,CartPole-v1,100000.0,0.0001,0.99,6
123,16.0,CartPole-v1,100000.0,0.0001,0.99,6
124,18.0,CartPole-v1,100000.0,0.0001,0.99,6
125,22.0,CartPole-v1,100000.0,0.0001,0.99,6
126,30.0,CartPole-v1,100000.0,0.0001,0.99,6
127,12.0,CartPole-v1,100000.0,0.0001,0.99,6
128,14.0,CartPole-v1,100000.0,0.0001,0.99,6
129,14.0,CartPole-v1,100000.0,0.0001,0.99,6
130,16.0,CartPole-v1,100000.0,0.0001,0.99,6
131,36.0,CartPole-v1,100000.0,0.0001,0.99,6
132,25.0,CartPole-v1,100000.0,0.0001,0.99,6
133,24.0,CartPole-v1,100000.0,0.0001,0.99,6
134,12.0,CartPole-v1,100000.0,0.0001,0.99,6
135,16.0,CartPole-v1,100000.0,0.0001,0.99,6
136,38.0,CartPole-v1,100000.0,0.0001,0.99,6
137,21.0,CartPole-v1,100000.0,0.0001,0.99,6
138,9.0,CartPole-v1,100000.0,0.0001,0.99,6
139,9.0,CartPole-v1,100000.0,0.0001,0.99,6
140,46.0,CartPole-v1,100000.0,0.0001,0.99,6
141,16.0,CartPole-v1,100000.0,0.0001,0.99,6
142,12.0,CartPole-v1,100000.0,0.0001,0.99,6
143,38.0,CartPole-v1,100000.0,0.0001,0.99,6
144,12.0,CartPole-v1,100000.0,0.0001,0.99,6
145,20.0,CartPole-v1,100000.0,0.0001,0.99,6
146,12.0,CartPole-v1,100000.0,0.0001,0.99,6
147,11.0,CartPole-v1,100000.0,0.0001,0.99,6
148,16.0,CartPole-v1,100000.0,0.0001,0.99,6
149,15.0,CartPole-v1,100000.0,0.0001,0.99,6
150,47.0,CartPole-v1,100000.0,0.0001,0.99,6
151,17.0,CartPole-v1,100000.0,0.0001,0.99,6
152,13.0,CartPole-v1,100000.0,0.0001,0.99,6
153,19.0,CartPole-v1,100000.0,0.0001,0.99,6
154,27.0,CartPole-v1,100000.0,0.0001,0.99,6
155,49.0,CartPole-v1,100000.0,0.0001,0.99,6
156,28.0,CartPole-v1,100000.0,0.0001,0.99,6
157,19.0,CartPole-v1,100000.0,0.0001,0.99,6
158,14.0,CartPole-v1,100000.0,0.0001,0.99,6
159,13.0,CartPole-v1,100000.0,0.0001,0.99,6
160,14.0,CartPole-v1,100000.0,0.0001,0.99,6
161,20.0,CartPole-v1,100000.0,0.0001,0.99,6
162,12.0,CartPole-v1,100000.0,0.0001,0.99,6
163,13.0,CartPole-v1,100000.0,0.0001,0.99,6
164,29.0,CartPole-v1,100000.0,0.0001,0.99,6
165,26.0,CartPole-v1,100000.0,0.0001,0.99,6
166,21.0,CartPole-v1,100000.0,0.0001,0.99,6
167,38.0,CartPole-v1,100000.0,0.0001,0.99,6
168,15.0,CartPole-v1,100000.0,0.0001,0.99,6
169,29.0,CartPole-v1,100000.0,0.0001,0.99,6
170,31.0,CartPole-v1,100000.0,0.0001,0.99,6
171,37.0,CartPole-v1,100000.0,0.0001,0.99,6
172,16.0,CartPole-v1,100000.0,0.0001,0.99,6
173,14.0,CartPole-v1,100000.0,0.0001,0.99,6
174,11.0,CartPole-v1,100000.0,0.0001,0.99,6
175,10.0,CartPole-v1,100000.0,0.0001,0.99,6
176,10.0,CartPole-v1,100000.0,0.0001,0.99,6
177,11.0,CartPole-v1,100000.0,0.0001,0.99,6
178,13.0,CartPole-v1,100000.0,0.0001,0.99,6
179,22.0,CartPole-v1,100000.0,0.0001,0.99,6
180,25.0,CartPole-v1,100000.0,0.0001,0.99,6
181,16.0,CartPole-v1,100000.0,0.0001,0.99,6
182,11.0,CartPole-v1,100000.0,0.0001,0.99,6
183,28.0,CartPole-v1,100000.0,0.0001,0.99,6
184,13.0,CartPole-v1,100000.0,0.0001,0.99,6
185,17.0,CartPole-v1,100000.0,0.0001,0.99,6
186,10.0,CartPole-v1,100000.0,0.0001,0.99,6
187,13.0,CartPole-v1,100000.0,0.0001,0.99,6
188,16.0,CartPole-v1,100000.0,0.0001,0.99,6
189,25.0,CartPole-v1,100000.0,0.0001,0.99,6
190,21.0,CartPole-v1,100000.0,0.0001,0.99,6
191,12.0,CartPole-v1,100000.0,0.0001,0.99,6
192,14.0,CartPole-v1,100000.0,0.0001,0.99,6
193,11.0,CartPole-v1,100000.0,0.0001,0.99,6
194,19.0,CartPole-v1,100000.0,0.0001,0.99,6
195,17.0,CartPole-v1,100000.0,0.0001,0.99,6
196,12.0,CartPole-v1,100000.0,0.0001,0.99,6
197,26.0,CartPole-v1,100000.0,0.0001,0.99,6
198,12.0,CartPole-v1,100000.0,0.0001,0.99,6
199,13.0,CartPole-v1,100000.0,0.0001,0.99,6
200,16.0,CartPole-v1,100000.0,0.0001,0.99,6
201,20.0,CartPole-v1,100000.0,0.0001,0.99,6
202,13.0,CartPole-v1,100000.0,0.0001,0.99,6
203,35.0,CartPole-v1,100000.0,0.0001,0.99,6
204,20.0,CartPole-v1,100000.0,0.0001,0.99,6
205,13.0,CartPole-v1,100000.0,0.0001,0.99,6
206,18.0,CartPole-v1,100000.0,0.0001,0.99,6
207,45.0,CartPole-v1,100000.0,0.0001,0.99,6
208,21.0,CartPole-v1,100000.0,0.0001,0.99,6
209,16.0,CartPole-v1,100000.0,0.0001,0.99,6
210,14.0,CartPole-v1,100000.0,0.0001,0.99,6
211,41.0,CartPole-v1,100000.0,0.0001,0.99,6
212,16.0,CartPole-v1,100000.0,0.0001,0.99,6
213,22.0,CartPole-v1,100000.0,0.0001,0.99,6
214,18.0,CartPole-v1,100000.0,0.0001,0.99,6
215,29.0,CartPole-v1,100000.0,0.0001,0.99,6
216,15.0,CartPole-v1,100000.0,0.0001,0.99,6
217,8.0,CartPole-v1,100000.0,0.0001,0.99,6
218,18.0,CartPole-v1,100000.0,0.0001,0.99,6
219,13.0,CartPole-v1,100000.0,0.0001,0.99,6
220,20.0,CartPole-v1,100000.0,0.0001,0.99,6
221,23.0,CartPole-v1,100000.0,0.0001,0.99,6
222,46.0,CartPole-v1,100000.0,0.0001,0.99,6
223,46.0,CartPole-v1,100000.0,0.0001,0.99,6
224,23.0,CartPole-v1,100000.0,0.0001,0.99,6
225,42.0,CartPole-v1,100000.0,0.0001,0.99,6
226,13.0,CartPole-v1,100000.0,0.0001,0.99,6
227,18.0,CartPole-v1,100000.0,0.0001,0.99,6
228,17.0,CartPole-v1,100000.0,0.0001,0.99,6
229,20.0,CartPole-v1,100000.0,0.0001,0.99,6
230,22.0,CartPole-v1,100000.0,0.0001,0.99,6
231,13.0,CartPole-v1,100000.0,0.0001,0.99,6
232,24.0,CartPole-v1,100000.0,0.0001,0.99,6
233,13.0,CartPole-v1,100000.0,0.0001,0.99,6
234,21.0,CartPole-v1,100000.0,0.0001,0.99,6
235,12.0,CartPole-v1,100000.0,0.0001,0.99,6
236,18.0,CartPole-v1,100000.0,0.0001,0.99,6
237,23.0,CartPole-v1,100000.0,0.0001,0.99,6
238,11.0,CartPole-v1,100000.0,0.0001,0.99,6
239,24.0,CartPole-v1,100000.0,0.0001,0.99,6
240,44.0,CartPole-v1,100000.0,0.0001,0.99,6
241,22.0,CartPole-v1,100000.0,0.0001,0.99,6
242,12.0,CartPole-v1,100000.0,0.0001,0.99,6
243,16.0,CartPole-v1,100000.0,0.0001,0.99,6
244,31.0,CartPole-v1,100000.0,0.0001,0.99,6
245,25.0,CartPole-v1,100000.0,0.0001,0.99,6
246,15.0,CartPole-v1,100000.0,0.0001,0.99,6
247,22.0,CartPole-v1,100000.0,0.0001,0.99,6
248,21.0,CartPole-v1,100000.0,0.0001,0.99,6
249,24.0,CartPole-v1,100000.0,0.0001,0.99,6
250,21.0,CartPole-v1,100000.0,0.0001,0.99,6
251,32.0,CartPole-v1,100000.0,0.0001,0.99,6
252,30.0,CartPole-v1,100000.0,0.0001,0.99,6
253,43.0,CartPole-v1,100000.0,0.0001,0.99,6
254,28.0,CartPole-v1,100000.0,0.0001,0.99,6
255,17.0,CartPole-v1,100000.0,0.0001,0.99,6
256,17.0,CartPole-v1,100000.0,0.0001,0.99,6
257,19.0,CartPole-v1,100000.0,0.0001,0.99,6
258,30.0,CartPole-v1,100000.0,0.0001,0.99,6
259,25.0,CartPole-v1,100000.0,0.0001,0.99,6
260,13.0,CartPole-v1,100000.0,0.0001,0.99,6
261,22.0,CartPole-v1,100000.0,0.0001,0.99,6
262,13.0,CartPole-v1,100000.0,0.0001,0.99,6
263,14.0,CartPole-v1,100000.0,0.0001,0.99,6
264,21.0,CartPole-v1,100000.0,0.0001,0.99,6
265,24.0,CartPole-v1,100000.0,0.0001,0.99,6
266,25.0,CartPole-v1,100000.0,0.0001,0.99,6
267,16.0,CartPole-v1,100000.0,0.0001,0.99,6
268,20.0,CartPole-v1,100000.0,0.0001,0.99,6
269,33.0,CartPole-v1,100000.0,0.0001,0.99,6
270,31.0,CartPole-v1,100000.0,0.0001,0.99,6
271,13.0,CartPole-v1,100000.0,0.0001,0.99,6
272,9.0,CartPole-v1,100000.0,0.0001,0.99,6
273,40.0,CartPole-v1,100000.0,0.0001,0.99,6
274,14.0,CartPole-v1,100000.0,0.0001,0.99,6
275,11.0,CartPole-v1,100000.0,0.0001,0.99,6
276,14.0,CartPole-v1,100000.0,0.0001,0.99,6
277,16.0,CartPole-v1,100000.0,0.0001,0.99,6
278,18.0,CartPole-v1,100000.0,0.0001,0.99,6
279,12.0,CartPole-v1,100000.0,0.0001,0.99,6
280,30.0,CartPole-v1,100000.0,0.0001,0.99,6
281,20.0,CartPole-v1,100000.0,0.0001,0.99,6
282,21.0,CartPole-v1,100000.0,0.0001,0.99,6
283,12.0,CartPole-v1,100000.0,0.0001,0.99,6
284,22.0,CartPole-v1,100000.0,0.0001,0.99,6
285,14.0,CartPole-v1,100000.0,0.0001,0.99,6
286,13.0,CartPole-v1,100000.0,0.0001,0.99,6
287,10.0,CartPole-v1,100000.0,0.0001,0.99,6
288,19.0,CartPole-v1,100000.0,0.0001,0.99,6
289,25.0,CartPole-v1,100000.0,0.0001,0.99,6
290,16.0,CartPole-v1,100000.0,0.0001,0.99,6
291,24.0,CartPole-v1,100000.0,0.0001,0.99,6
292,16.0,CartPole-v1,100000.0,0.0001,0.99,6
293,18.0,CartPole-v1,100000.0,0.0001,0.99,6
294,49.0,CartPole-v1,100000.0,0.0001,0.99,6
295,28.0,CartPole-v1,100000.0,0.0001,0.99,6
296,25.0,CartPole-v1,100000.0,0.0001,0.99,6
297,38.0,CartPole-v1,100000.0,0.0001,0.99,6
298,27.0,CartPole-v1,100000.0,0.0001,0.99,6
299,22.0,CartPole-v1,100000.0,0.0001,0.99,6
300,29.0,CartPole-v1,100000.0,0.0001,0.99,6
301,17.0,CartPole-v1,100000.0,0.0001,0.99,6
302,21.0,CartPole-v1,100000.0,0.0001,0.99,6
303,21.0,CartPole-v1,100000.0,0.0001,0.99,6
304,20.0,CartPole-v1,100000.0,0.0001,0.99,6
305,31.0,CartPole-v1,100000.0,0.0001,0.99,6
306,12.0,CartPole-v1,100000.0,0.0001,0.99,6
307,13.0,CartPole-v1,100000.0,0.0001,0.99,6
308,15.0,CartPole-v1,100000.0,0.0001,0.99,6
309,65.0,CartPole-v1,100000.0,0.0001,0.99,6
310,15.0,CartPole-v1,100000.0,0.0001,0.99,6
311,14.0,CartPole-v1,100000.0,0.0001,0.99,6
312,66.0,CartPole-v1,100000.0,0.0001,0.99,6
313,23.0,CartPole-v1,100000.0,0.0001,0.99,6
314,27.0,CartPole-v1,100000.0,0.0001,0.99,6
315,18.0,CartPole-v1,100000.0,0.0001,0.99,6
316,75.0,CartPole-v1,100000.0,0.0001,0.99,6
317,13.0,CartPole-v1,100000.0,0.0001,0.99,6
318,13.0,CartPole-v1,100000.0,0.0001,0.99,6
319,20.0,CartPole-v1,100000.0,0.0001,0.99,6
320,20.0,CartPole-v1,100000.0,0.0001,0.99,6
321,25.0,CartPole-v1,100000.0,0.0001,0.99,6
322,11.0,CartPole-v1,100000.0,0.0001,0.99,6
323,25.0,CartPole-v1,100000.0,0.0001,0.99,6
324,15.0,CartPole-v1,100000.0,0.0001,0.99,6
325,12.0,CartPole-v1,100000.0,0.0001,0.99,6
326,15.0,CartPole-v1,100000.0,0.0001,0.99,6
327,32.0,CartPole-v1,100000.0,0.0001,0.99,6
328,13.0,CartPole-v1,100000.0,0.0001,0.99,6
329,18.0,CartPole-v1,100000.0,0.0001,0.99,6
330,25.0,CartPole-v1,100000.0,0.0001,0.99,6
331,27.0,CartPole-v1,100000.0,0.0001,0.99,6
332,38.0,CartPole-v1,100000.0,0.0001,0.99,6
333,28.0,CartPole-v1,100000.0,0.0001,0.99,6
334,26.0,CartPole-v1,100000.0,0.0001,0.99,6
335,38.0,CartPole-v1,100000.0,0.0001,0.99,6
336,22.0,CartPole-v1,100000.0,0.0001,0.99,6
337,36.0,CartPole-v1,100000.0,0.0001,0.99,6
338,14.0,CartPole-v1,100000.0,0.0001,0.99,6
339,12.0,CartPole-v1,100000.0,0.0001,0.99,6
340,25.0,CartPole-v1,100000.0,0.0001,0.99,6
341,28.0,CartPole-v1,100000.0,0.0001,0.99,6
342,18.0,CartPole-v1,100000.0,0.0001,0.99,6
343,28.0,CartPole-v1,100000.0,0.0001,0.99,6
344,15.0,CartPole-v1,100000.0,0.0001,0.99,6
345,38.0,CartPole-v1,100000.0,0.0001,0.99,6
346,34.0,CartPole-v1,100000.0,0.0001,0.99,6
347,17.0,CartPole-v1,100000.0,0.0001,0.99,6
348,14.0,CartPole-v1,100000.0,0.0001,0.99,6
349,29.0,CartPole-v1,100000.0,0.0001,0.99,6
350,19.0,CartPole-v1,100000.0,0.0001,0.99,6
351,26.0,CartPole-v1,100000.0,0.0001,0.99,6
352,16.0,CartPole-v1,100000.0,0.0001,0.99,6
353,24.0,CartPole-v1,100000.0,0.0001,0.99,6
354,18.0,CartPole-v1,100000.0,0.0001,0.99,6
355,30.0,CartPole-v1,100000.0,0.0001,0.99,6
356,14.0,CartPole-v1,100000.0,0.0001,0.99,6
357,16.0,CartPole-v1,100000.0,0.0001,0.99,6
358,29.0,CartPole-v1,100000.0,0.0001,0.99,6
359,15.0,CartPole-v1,100000.0,0.0001,0.99,6
360,32.0,CartPole-v1,100000.0,0.0001,0.99,6
361,41.0,CartPole-v1,100000.0,0.0001,0.99,6
362,18.0,CartPole-v1,100000.0,0.0001,0.99,6
363,17.0,CartPole-v1,100000.0,0.0001,0.99,6
364,13.0,CartPole-v1,100000.0,0.0001,0.99,6
365,21.0,CartPole-v1,100000.0,0.0001,0.99,6
366,16.0,CartPole-v1,100000.0,0.0001,0.99,6
367,16.0,CartPole-v1,100000.0,0.0001,0.99,6
368,33.0,CartPole-v1,100000.0,0.0001,0.99,6
369,12.0,CartPole-v1,100000.0,0.0001,0.99,6
370,24.0,CartPole-v1,100000.0,0.0001,0.99,6
371,10.0,CartPole-v1,100000.0,0.0001,0.99,6
372,18.0,CartPole-v1,100000.0,0.0001,0.99,6
373,13.0,CartPole-v1,100000.0,0.0001,0.99,6
374,13.0,CartPole-v1,100000.0,0.0001,0.99,6
375,28.0,CartPole-v1,100000.0,0.0001,0.99,6
376,14.0,CartPole-v1,100000.0,0.0001,0.99,6
377,42.0,CartPole-v1,100000.0,0.0001,0.99,6
378,29.0,CartPole-v1,100000.0,0.0001,0.99,6
379,12.0,CartPole-v1,100000.0,0.0001,0.99,6
380,25.0,CartPole-v1,100000.0,0.0001,0.99,6
381,22.0,CartPole-v1,100000.0,0.0001,0.99,6
382,14.0,CartPole-v1,100000.0,0.0001,0.99,6
383,22.0,CartPole-v1,100000.0,0.0001,0.99,6
384,14.0,CartPole-v1,100000.0,0.0001,0.99,6
385,17.0,CartPole-v1,100000.0,0.0001,0.99,6
386,20.0,CartPole-v1,100000.0,0.0001,0.99,6
387,28.0,CartPole-v1,100000.0,0.0001,0.99,6
388,19.0,CartPole-v1,100000.0,0.0001,0.99,6
389,19.0,CartPole-v1,100000.0,0.0001,0.99,6
390,103.0,CartPole-v1,100000.0,0.0001,0.99,6
391,13.0,CartPole-v1,100000.0,0.0001,0.99,6
392,18.0,CartPole-v1,100000.0,0.0001,0.99,6
393,14.0,CartPole-v1,100000.0,0.0001,0.99,6
394,22.0,CartPole-v1,100000.0,0.0001,0.99,6
395,13.0,CartPole-v1,100000.0,0.0001,0.99,6
396,9.0,CartPole-v1,100000.0,0.0001,0.99,6
397,13.0,CartPole-v1,100000.0,0.0001,0.99,6
398,25.0,CartPole-v1,100000.0,0.0001,0.99,6
399,66.0,CartPole-v1,100000.0,0.0001,0.99,6
400,10.0,CartPole-v1,100000.0,0.0001,0.99,6
401,15.0,CartPole-v1,100000.0,0.0001,0.99,6
402,21.0,CartPole-v1,100000.0,0.0001,0.99,6
403,17.0,CartPole-v1,100000.0,0.0001,0.99,6
404,11.0,CartPole-v1,100000.0,0.0001,0.99,6
405,11.0,CartPole-v1,100000.0,0.0001,0.99,6
406,16.0,CartPole-v1,100000.0,0.0001,0.99,6
407,19.0,CartPole-v1,100000.0,0.0001,0.99,6
408,17.0,CartPole-v1,100000.0,0.0001,0.99,6
409,26.0,CartPole-v1,100000.0,0.0001,0.99,6
410,17.0,CartPole-v1,100000.0,0.0001,0.99,6
411,18.0,CartPole-v1,100000.0,0.0001,0.99,6
412,14.0,CartPole-v1,100000.0,0.0001,0.99,6
413,35.0,CartPole-v1,100000.0,0.0001,0.99,6
414,25.0,CartPole-v1,100000.0,0.0001,0.99,6
415,31.0,CartPole-v1,100000.0,0.0001,0.99,6
416,13.0,CartPole-v1,100000.0,0.0001,0.99,6
417,29.0,CartPole-v1,100000.0,0.0001,0.99,6
418,25.0,CartPole-v1,100000.0,0.0001,0.99,6
419,19.0,CartPole-v1,100000.0,0.0001,0.99,6
420,13.0,CartPole-v1,100000.0,0.0001,0.99,6
421,14.0,CartPole-v1,100000.0,0.0001,0.99,6
422,29.0,CartPole-v1,100000.0,0.0001,0.99,6
423,31.0,CartPole-v1,100000.0,0.0001,0.99,6
424,34.0,CartPole-v1,100000.0,0.0001,0.99,6
425,16.0,CartPole-v1,100000.0,0.0001,0.99,6
426,14.0,CartPole-v1,100000.0,0.0001,0.99,6
427,31.0,CartPole-v1,100000.0,0.0001,0.99,6
428,17.0,CartPole-v1,100000.0,0.0001,0.99,6
429,16.0,CartPole-v1,100000.0,0.0001,0.99,6
430,15.0,CartPole-v1,100000.0,0.0001,0.99,6
431,14.0,CartPole-v1,100000.0,0.0001,0.99,6
432,25.0,CartPole-v1,100000.0,0.0001,0.99,6
433,83.0,CartPole-v1,100000.0,0.0001,0.99,6
434,16.0,CartPole-v1,100000.0,0.0001,0.99,6
435,19.0,CartPole-v1,100000.0,0.0001,0.99,6
436,15.0,CartPole-v1,100000.0,0.0001,0.99,6
437,24.0,CartPole-v1,100000.0,0.0001,0.99,6
438,28.0,CartPole-v1,100000.0,0.0001,0.99,6
439,21.0,CartPole-v1,100000.0,0.0001,0.99,6
440,26.0,CartPole-v1,100000.0,0.0001,0.99,6
441,30.0,CartPole-v1,100000.0,0.0001,0.99,6
442,13.0,CartPole-v1,100000.0,0.0001,0.99,6
443,15.0,CartPole-v1,100000.0,0.0001,0.99,6
444,12.0,CartPole-v1,100000.0,0.0001,0.99,6
445,26.0,CartPole-v1,100000.0,0.0001,0.99,6
446,16.0,CartPole-v1,100000.0,0.0001,0.99,6
447,17.0,CartPole-v1,100000.0,0.0001,0.99,6
448,15.0,CartPole-v1,100000.0,0.0001,0.99,6
449,34.0,CartPole-v1,100000.0,0.0001,0.99,6
450,37.0,CartPole-v1,100000.0,0.0001,0.99,6
451,12.0,CartPole-v1,100000.0,0.0001,0.99,6
452,33.0,CartPole-v1,100000.0,0.0001,0.99,6
453,17.0,CartPole-v1,100000.0,0.0001,0.99,6
454,20.0,CartPole-v1,100000.0,0.0001,0.99,6
455,14.0,CartPole-v1,100000.0,0.0001,0.99,6
456,22.0,CartPole-v1,100000.0,0.0001,0.99,6
457,59.0,CartPole-v1,100000.0,0.0001,0.99,6
458,31.0,CartPole-v1,100000.0,0.0001,0.99,6
459,22.0,CartPole-v1,100000.0,0.0001,0.99,6
460,20.0,CartPole-v1,100000.0,0.0001,0.99,6
461,48.0,CartPole-v1,100000.0,0.0001,0.99,6
462,12.0,CartPole-v1,100000.0,0.0001,0.99,6
463,20.0,CartPole-v1,100000.0,0.0001,0.99,6
464,19.0,CartPole-v1,100000.0,0.0001,0.99,6
