Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,16,CartPole-v1,100000.0,0.0001,0.95,4,7
200,16,CartPole-v1,100000.0,0.0001,0.95,4,7
300,16,CartPole-v1,100000.0,0.0001,0.95,4,7
400,15,CartPole-v1,100000.0,0.0001,0.95,4,7
500,15,CartPole-v1,100000.0,0.0001,0.95,4,7
600,14,CartPole-v1,100000.0,0.0001,0.95,4,7
700,14,CartPole-v1,100000.0,0.0001,0.95,4,7
800,13,CartPole-v1,100000.0,0.0001,0.95,4,7
900,13,CartPole-v1,100000.0,0.0001,0.95,4,7
1000,14,CartPole-v1,100000.0,0.0001,0.95,4,7
1100,12,CartPole-v1,100000.0,0.0001,0.95,4,7
1200,12,CartPole-v1,100000.0,0.0001,0.95,4,7
1300,12,CartPole-v1,100000.0,0.0001,0.95,4,7
1400,12,CartPole-v1,100000.0,0.0001,0.95,4,7
1500,12,CartPole-v1,100000.0,0.0001,0.95,4,7
1600,11,CartPole-v1,100000.0,0.0001,0.95,4,7
1700,11,CartPole-v1,100000.0,0.0001,0.95,4,7
1800,11,CartPole-v1,100000.0,0.0001,0.95,4,7
1900,12,CartPole-v1,100000.0,0.0001,0.95,4,7
2000,11,CartPole-v1,100000.0,0.0001,0.95,4,7
2100,11,CartPole-v1,100000.0,0.0001,0.95,4,7
2200,11,CartPole-v1,100000.0,0.0001,0.95,4,7
2300,12,CartPole-v1,100000.0,0.0001,0.95,4,7
2400,11,CartPole-v1,100000.0,0.0001,0.95,4,7
2500,12,CartPole-v1,100000.0,0.0001,0.95,4,7
2600,12,CartPole-v1,100000.0,0.0001,0.95,4,7
2700,13,CartPole-v1,100000.0,0.0001,0.95,4,7
2800,13,CartPole-v1,100000.0,0.0001,0.95,4,7
2900,13,CartPole-v1,100000.0,0.0001,0.95,4,7
3000,14,CartPole-v1,100000.0,0.0001,0.95,4,7
3100,16,CartPole-v1,100000.0,0.0001,0.95,4,7
3200,19,CartPole-v1,100000.0,0.0001,0.95,4,7
3300,21,CartPole-v1,100000.0,0.0001,0.95,4,7
3400,21,CartPole-v1,100000.0,0.0001,0.95,4,7
3500,21,CartPole-v1,100000.0,0.0001,0.95,4,7
3600,17,CartPole-v1,100000.0,0.0001,0.95,4,7
3700,18,CartPole-v1,100000.0,0.0001,0.95,4,7
3800,17,CartPole-v1,100000.0,0.0001,0.95,4,7
3900,18,CartPole-v1,100000.0,0.0001,0.95,4,7
4000,17,CartPole-v1,100000.0,0.0001,0.95,4,7
4100,16,CartPole-v1,100000.0,0.0001,0.95,4,7
4200,17,CartPole-v1,100000.0,0.0001,0.95,4,7
4300,18,CartPole-v1,100000.0,0.0001,0.95,4,7
4400,18,CartPole-v1,100000.0,0.0001,0.95,4,7
