Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,14,CartPole-v1,100000.0,0.0005,0.95,4,1
200,14,CartPole-v1,100000.0,0.0005,0.95,4,1
300,14,CartPole-v1,100000.0,0.0005,0.95,4,1
400,14,CartPole-v1,100000.0,0.0005,0.95,4,1
500,16,CartPole-v1,100000.0,0.0005,0.95,4,1
600,17,CartPole-v1,100000.0,0.0005,0.95,4,1
700,17,CartPole-v1,100000.0,0.0005,0.95,4,1
800,16,CartPole-v1,100000.0,0.0005,0.95,4,1
900,16,CartPole-v1,100000.0,0.0005,0.95,4,1
1000,16,CartPole-v1,100000.0,0.0005,0.95,4,1
1100,19,CartPole-v1,100000.0,0.0005,0.95,4,1
1200,18,CartPole-v1,100000.0,0.0005,0.95,4,1
1300,24,CartPole-v1,100000.0,0.0005,0.95,4,1
1400,26,CartPole-v1,100000.0,0.0005,0.95,4,1
1500,31,CartPole-v1,100000.0,0.0005,0.95,4,1
1600,30,CartPole-v1,100000.0,0.0005,0.95,4,1
1700,25,CartPole-v1,100000.0,0.0005,0.95,4,1
1800,27,CartPole-v1,100000.0,0.0005,0.95,4,1
1900,31,CartPole-v1,100000.0,0.0005,0.95,4,1
2000,36,CartPole-v1,100000.0,0.0005,0.95,4,1
2100,36,CartPole-v1,100000.0,0.0005,0.95,4,1
2200,39,CartPole-v1,100000.0,0.0005,0.95,4,1
2300,49,CartPole-v1,100000.0,0.0005,0.95,4,1
2400,57,CartPole-v1,100000.0,0.0005,0.95,4,1
2500,73,CartPole-v1,100000.0,0.0005,0.95,4,1
2600,135,CartPole-v1,100000.0,0.0005,0.95,4,1
2700,127,CartPole-v1,100000.0,0.0005,0.95,4,1
2800,135,CartPole-v1,100000.0,0.0005,0.95,4,1
2900,132,CartPole-v1,100000.0,0.0005,0.95,4,1
3000,143,CartPole-v1,100000.0,0.0005,0.95,4,1
3100,145,CartPole-v1,100000.0,0.0005,0.95,4,1
3200,358,CartPole-v1,100000.0,0.0005,0.95,4,1
3300,297,CartPole-v1,100000.0,0.0005,0.95,4,1
3400,487,CartPole-v1,100000.0,0.0005,0.95,4,1
3500,192,CartPole-v1,100000.0,0.0005,0.95,4,1
3600,187,CartPole-v1,100000.0,0.0005,0.95,4,1
3700,139,CartPole-v1,100000.0,0.0005,0.95,4,1
3800,269,CartPole-v1,100000.0,0.0005,0.95,4,1
3900,130,CartPole-v1,100000.0,0.0005,0.95,4,1
4000,207,CartPole-v1,100000.0,0.0005,0.95,4,1
4100,127,CartPole-v1,100000.0,0.0005,0.95,4,1
4200,149,CartPole-v1,100000.0,0.0005,0.95,4,1
4300,204,CartPole-v1,100000.0,0.0005,0.95,4,1
