Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,20,CartPole-v1,100000.0,0.005,0.95,4,0
200,23,CartPole-v1,100000.0,0.005,0.95,4,0
300,23,CartPole-v1,100000.0,0.005,0.95,4,0
400,31,CartPole-v1,100000.0,0.005,0.95,4,0
500,19,CartPole-v1,100000.0,0.005,0.95,4,0
600,19,CartPole-v1,100000.0,0.005,0.95,4,0
700,20,CartPole-v1,100000.0,0.005,0.95,4,0
800,20,CartPole-v1,100000.0,0.005,0.95,4,0
900,15,CartPole-v1,100000.0,0.005,0.95,4,0
1000,15,CartPole-v1,100000.0,0.005,0.95,4,0
1100,18,CartPole-v1,100000.0,0.005,0.95,4,0
1200,15,CartPole-v1,100000.0,0.005,0.95,4,0
1300,15,CartPole-v1,100000.0,0.005,0.95,4,0
1400,14,CartPole-v1,100000.0,0.005,0.95,4,0
1500,14,CartPole-v1,100000.0,0.005,0.95,4,0
1600,14,CartPole-v1,100000.0,0.005,0.95,4,0
1700,15,CartPole-v1,100000.0,0.005,0.95,4,0
1800,17,CartPole-v1,100000.0,0.005,0.95,4,0
1900,19,CartPole-v1,100000.0,0.005,0.95,4,0
2000,21,CartPole-v1,100000.0,0.005,0.95,4,0
2100,19,CartPole-v1,100000.0,0.005,0.95,4,0
2200,20,CartPole-v1,100000.0,0.005,0.95,4,0
2300,19,CartPole-v1,100000.0,0.005,0.95,4,0
2400,21,CartPole-v1,100000.0,0.005,0.95,4,0
2500,22,CartPole-v1,100000.0,0.005,0.95,4,0
2600,22,CartPole-v1,100000.0,0.005,0.95,4,0
2700,19,CartPole-v1,100000.0,0.005,0.95,4,0
2800,18,CartPole-v1,100000.0,0.005,0.95,4,0
2900,18,CartPole-v1,100000.0,0.005,0.95,4,0
3000,19,CartPole-v1,100000.0,0.005,0.95,4,0
3100,19,CartPole-v1,100000.0,0.005,0.95,4,0
3200,21,CartPole-v1,100000.0,0.005,0.95,4,0
3300,22,CartPole-v1,100000.0,0.005,0.95,4,0
3400,18,CartPole-v1,100000.0,0.005,0.95,4,0
3500,22,CartPole-v1,100000.0,0.005,0.95,4,0
3600,18,CartPole-v1,100000.0,0.005,0.95,4,0
3700,17,CartPole-v1,100000.0,0.005,0.95,4,0
3800,18,CartPole-v1,100000.0,0.005,0.95,4,0
3900,20,CartPole-v1,100000.0,0.005,0.95,4,0
4000,18,CartPole-v1,100000.0,0.005,0.95,4,0
4100,23,CartPole-v1,100000.0,0.005,0.95,4,0
4200,21,CartPole-v1,100000.0,0.005,0.95,4,0
4300,20,CartPole-v1,100000.0,0.005,0.95,4,0
4400,22,CartPole-v1,100000.0,0.005,0.95,4,0
4500,20,CartPole-v1,100000.0,0.005,0.95,4,0
4600,18,CartPole-v1,100000.0,0.005,0.95,4,0
4700,22,CartPole-v1,100000.0,0.005,0.95,4,0
4800,21,CartPole-v1,100000.0,0.005,0.95,4,0
4900,23,CartPole-v1,100000.0,0.005,0.95,4,0
5000,20,CartPole-v1,100000.0,0.005,0.95,4,0
5100,19,CartPole-v1,100000.0,0.005,0.95,4,0
5200,23,CartPole-v1,100000.0,0.005,0.95,4,0
5300,21,CartPole-v1,100000.0,0.005,0.95,4,0
5400,23,CartPole-v1,100000.0,0.005,0.95,4,0
5500,22,CartPole-v1,100000.0,0.005,0.95,4,0
5600,22,CartPole-v1,100000.0,0.005,0.95,4,0
5700,21,CartPole-v1,100000.0,0.005,0.95,4,0
5800,24,CartPole-v1,100000.0,0.005,0.95,4,0
5900,20,CartPole-v1,100000.0,0.005,0.95,4,0
6000,21,CartPole-v1,100000.0,0.005,0.95,4,0
6100,22,CartPole-v1,100000.0,0.005,0.95,4,0
6200,22,CartPole-v1,100000.0,0.005,0.95,4,0
6300,23,CartPole-v1,100000.0,0.005,0.95,4,0
6400,21,CartPole-v1,100000.0,0.005,0.95,4,0
6500,20,CartPole-v1,100000.0,0.005,0.95,4,0
6600,20,CartPole-v1,100000.0,0.005,0.95,4,0
6700,21,CartPole-v1,100000.0,0.005,0.95,4,0
6800,23,CartPole-v1,100000.0,0.005,0.95,4,0
6900,20,CartPole-v1,100000.0,0.005,0.95,4,0
7000,22,CartPole-v1,100000.0,0.005,0.95,4,0
7100,20,CartPole-v1,100000.0,0.005,0.95,4,0
7200,20,CartPole-v1,100000.0,0.005,0.95,4,0
