Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,13,CartPole-v1,100000.0,0.001,0.95,5,7
200,9,CartPole-v1,100000.0,0.001,0.95,5,7
300,9,CartPole-v1,100000.0,0.001,0.95,5,7
400,9,CartPole-v1,100000.0,0.001,0.95,5,7
500,9,CartPole-v1,100000.0,0.001,0.95,5,7
600,9,CartPole-v1,100000.0,0.001,0.95,5,7
700,19,CartPole-v1,100000.0,0.001,0.95,5,7
800,45,CartPole-v1,100000.0,0.001,0.95,5,7
900,50,CartPole-v1,100000.0,0.001,0.95,5,7
1000,58,CartPole-v1,100000.0,0.001,0.95,5,7
1100,101,CartPole-v1,100000.0,0.001,0.95,5,7
1200,100,CartPole-v1,100000.0,0.001,0.95,5,7
1300,154,CartPole-v1,100000.0,0.001,0.95,5,7
1400,210,CartPole-v1,100000.0,0.001,0.95,5,7
1500,113,CartPole-v1,100000.0,0.001,0.95,5,7
1600,77,CartPole-v1,100000.0,0.001,0.95,5,7
1700,166,CartPole-v1,100000.0,0.001,0.95,5,7
1800,167,CartPole-v1,100000.0,0.001,0.95,5,7
1900,118,CartPole-v1,100000.0,0.001,0.95,5,7
2000,153,CartPole-v1,100000.0,0.001,0.95,5,7
2100,117,CartPole-v1,100000.0,0.001,0.95,5,7
2200,140,CartPole-v1,100000.0,0.001,0.95,5,7
2300,173,CartPole-v1,100000.0,0.001,0.95,5,7
2400,194,CartPole-v1,100000.0,0.001,0.95,5,7
2500,160,CartPole-v1,100000.0,0.001,0.95,5,7
2600,316,CartPole-v1,100000.0,0.001,0.95,5,7
2700,50,CartPole-v1,100000.0,0.001,0.95,5,7
2800,13,CartPole-v1,100000.0,0.001,0.95,5,7
2900,15,CartPole-v1,100000.0,0.001,0.95,5,7
3000,16,CartPole-v1,100000.0,0.001,0.95,5,7
3100,15,CartPole-v1,100000.0,0.001,0.95,5,7
3200,15,CartPole-v1,100000.0,0.001,0.95,5,7
3300,17,CartPole-v1,100000.0,0.001,0.95,5,7
3400,18,CartPole-v1,100000.0,0.001,0.95,5,7
3500,76,CartPole-v1,100000.0,0.001,0.95,5,7
3600,14,CartPole-v1,100000.0,0.001,0.95,5,7
3700,12,CartPole-v1,100000.0,0.001,0.95,5,7
3800,16,CartPole-v1,100000.0,0.001,0.95,5,7
3900,10,CartPole-v1,100000.0,0.001,0.95,5,7
4000,16,CartPole-v1,100000.0,0.001,0.95,5,7
4100,46,CartPole-v1,100000.0,0.001,0.95,5,7
4200,48,CartPole-v1,100000.0,0.001,0.95,5,7
4300,29,CartPole-v1,100000.0,0.001,0.95,5,7
4400,21,CartPole-v1,100000.0,0.001,0.95,5,7
4500,17,CartPole-v1,100000.0,0.001,0.95,5,7
