Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,20,CartPole-v1,100000.0,0.0001,0.97,4,8
200,20,CartPole-v1,100000.0,0.0001,0.97,4,8
300,19,CartPole-v1,100000.0,0.0001,0.97,4,8
400,18,CartPole-v1,100000.0,0.0001,0.97,4,8
500,17,CartPole-v1,100000.0,0.0001,0.97,4,8
600,16,CartPole-v1,100000.0,0.0001,0.97,4,8
700,15,CartPole-v1,100000.0,0.0001,0.97,4,8
800,15,CartPole-v1,100000.0,0.0001,0.97,4,8
900,14,CartPole-v1,100000.0,0.0001,0.97,4,8
1000,15,CartPole-v1,100000.0,0.0001,0.97,4,8
1100,14,CartPole-v1,100000.0,0.0001,0.97,4,8
1200,13,CartPole-v1,100000.0,0.0001,0.97,4,8
1300,13,CartPole-v1,100000.0,0.0001,0.97,4,8
1400,13,CartPole-v1,100000.0,0.0001,0.97,4,8
1500,13,CartPole-v1,100000.0,0.0001,0.97,4,8
1600,13,CartPole-v1,100000.0,0.0001,0.97,4,8
1700,13,CartPole-v1,100000.0,0.0001,0.97,4,8
1800,12,CartPole-v1,100000.0,0.0001,0.97,4,8
1900,13,CartPole-v1,100000.0,0.0001,0.97,4,8
2000,12,CartPole-v1,100000.0,0.0001,0.97,4,8
2100,12,CartPole-v1,100000.0,0.0001,0.97,4,8
2200,12,CartPole-v1,100000.0,0.0001,0.97,4,8
2300,13,CartPole-v1,100000.0,0.0001,0.97,4,8
2400,13,CartPole-v1,100000.0,0.0001,0.97,4,8
2500,13,CartPole-v1,100000.0,0.0001,0.97,4,8
2600,13,CartPole-v1,100000.0,0.0001,0.97,4,8
2700,14,CartPole-v1,100000.0,0.0001,0.97,4,8
2800,14,CartPole-v1,100000.0,0.0001,0.97,4,8
2900,14,CartPole-v1,100000.0,0.0001,0.97,4,8
3000,14,CartPole-v1,100000.0,0.0001,0.97,4,8
3100,15,CartPole-v1,100000.0,0.0001,0.97,4,8
3200,17,CartPole-v1,100000.0,0.0001,0.97,4,8
3300,21,CartPole-v1,100000.0,0.0001,0.97,4,8
3400,20,CartPole-v1,100000.0,0.0001,0.97,4,8
3500,21,CartPole-v1,100000.0,0.0001,0.97,4,8
3600,19,CartPole-v1,100000.0,0.0001,0.97,4,8
3700,17,CartPole-v1,100000.0,0.0001,0.97,4,8
3800,17,CartPole-v1,100000.0,0.0001,0.97,4,8
3900,15,CartPole-v1,100000.0,0.0001,0.97,4,8
4000,16,CartPole-v1,100000.0,0.0001,0.97,4,8
4100,14,CartPole-v1,100000.0,0.0001,0.97,4,8
4200,16,CartPole-v1,100000.0,0.0001,0.97,4,8
4300,15,CartPole-v1,100000.0,0.0001,0.97,4,8
4400,15,CartPole-v1,100000.0,0.0001,0.97,4,8
4500,16,CartPole-v1,100000.0,0.0001,0.97,4,8
4600,16,CartPole-v1,100000.0,0.0001,0.97,4,8
4700,16,CartPole-v1,100000.0,0.0001,0.97,4,8
4800,18,CartPole-v1,100000.0,0.0001,0.97,4,8
4900,19,CartPole-v1,100000.0,0.0001,0.97,4,8
5000,18,CartPole-v1,100000.0,0.0001,0.97,4,8
5100,20,CartPole-v1,100000.0,0.0001,0.97,4,8
5200,20,CartPole-v1,100000.0,0.0001,0.97,4,8
5300,19,CartPole-v1,100000.0,0.0001,0.97,4,8
5400,20,CartPole-v1,100000.0,0.0001,0.97,4,8
5500,19,CartPole-v1,100000.0,0.0001,0.97,4,8
5600,20,CartPole-v1,100000.0,0.0001,0.97,4,8
5700,21,CartPole-v1,100000.0,0.0001,0.97,4,8
5800,21,CartPole-v1,100000.0,0.0001,0.97,4,8
5900,19,CartPole-v1,100000.0,0.0001,0.97,4,8
6000,20,CartPole-v1,100000.0,0.0001,0.97,4,8
6100,19,CartPole-v1,100000.0,0.0001,0.97,4,8
6200,21,CartPole-v1,100000.0,0.0001,0.97,4,8
6300,21,CartPole-v1,100000.0,0.0001,0.97,4,8
6400,19,CartPole-v1,100000.0,0.0001,0.97,4,8
6500,22,CartPole-v1,100000.0,0.0001,0.97,4,8
6600,23,CartPole-v1,100000.0,0.0001,0.97,4,8
6700,22,CartPole-v1,100000.0,0.0001,0.97,4,8
6800,20,CartPole-v1,100000.0,0.0001,0.97,4,8
