Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,21,CartPole-v1,100000.0,0.0001,0.9,4,3
200,18,CartPole-v1,100000.0,0.0001,0.9,4,3
300,20,CartPole-v1,100000.0,0.0001,0.9,4,3
400,21,CartPole-v1,100000.0,0.0001,0.9,4,3
500,19,CartPole-v1,100000.0,0.0001,0.9,4,3
600,19,CartPole-v1,100000.0,0.0001,0.9,4,3
700,20,CartPole-v1,100000.0,0.0001,0.9,4,3
800,18,CartPole-v1,100000.0,0.0001,0.9,4,3
900,18,CartPole-v1,100000.0,0.0001,0.9,4,3
1000,19,CartPole-v1,100000.0,0.0001,0.9,4,3
1100,17,CartPole-v1,100000.0,0.0001,0.9,4,3
1200,17,CartPole-v1,100000.0,0.0001,0.9,4,3
1300,16,CartPole-v1,100000.0,0.0001,0.9,4,3
1400,18,CartPole-v1,100000.0,0.0001,0.9,4,3
1500,17,CartPole-v1,100000.0,0.0001,0.9,4,3
1600,16,CartPole-v1,100000.0,0.0001,0.9,4,3
1700,16,CartPole-v1,100000.0,0.0001,0.9,4,3
1800,17,CartPole-v1,100000.0,0.0001,0.9,4,3
1900,18,CartPole-v1,100000.0,0.0001,0.9,4,3
2000,17,CartPole-v1,100000.0,0.0001,0.9,4,3
2100,17,CartPole-v1,100000.0,0.0001,0.9,4,3
2200,18,CartPole-v1,100000.0,0.0001,0.9,4,3
2300,17,CartPole-v1,100000.0,0.0001,0.9,4,3
2400,16,CartPole-v1,100000.0,0.0001,0.9,4,3
2500,17,CartPole-v1,100000.0,0.0001,0.9,4,3
2600,16,CartPole-v1,100000.0,0.0001,0.9,4,3
2700,16,CartPole-v1,100000.0,0.0001,0.9,4,3
2800,16,CartPole-v1,100000.0,0.0001,0.9,4,3
2900,16,CartPole-v1,100000.0,0.0001,0.9,4,3
3000,16,CartPole-v1,100000.0,0.0001,0.9,4,3
3100,17,CartPole-v1,100000.0,0.0001,0.9,4,3
3200,17,CartPole-v1,100000.0,0.0001,0.9,4,3
3300,17,CartPole-v1,100000.0,0.0001,0.9,4,3
3400,18,CartPole-v1,100000.0,0.0001,0.9,4,3
3500,17,CartPole-v1,100000.0,0.0001,0.9,4,3
3600,18,CartPole-v1,100000.0,0.0001,0.9,4,3
3700,17,CartPole-v1,100000.0,0.0001,0.9,4,3
3800,19,CartPole-v1,100000.0,0.0001,0.9,4,3
3900,19,CartPole-v1,100000.0,0.0001,0.9,4,3
4000,19,CartPole-v1,100000.0,0.0001,0.9,4,3
4100,18,CartPole-v1,100000.0,0.0001,0.9,4,3
4200,19,CartPole-v1,100000.0,0.0001,0.9,4,3
4300,21,CartPole-v1,100000.0,0.0001,0.9,4,3
4400,21,CartPole-v1,100000.0,0.0001,0.9,4,3
4500,21,CartPole-v1,100000.0,0.0001,0.9,4,3
4600,21,CartPole-v1,100000.0,0.0001,0.9,4,3
4700,20,CartPole-v1,100000.0,0.0001,0.9,4,3
4800,21,CartPole-v1,100000.0,0.0001,0.9,4,3
4900,20,CartPole-v1,100000.0,0.0001,0.9,4,3
5000,22,CartPole-v1,100000.0,0.0001,0.9,4,3
5100,24,CartPole-v1,100000.0,0.0001,0.9,4,3
5200,27,CartPole-v1,100000.0,0.0001,0.9,4,3
5300,26,CartPole-v1,100000.0,0.0001,0.9,4,3
5400,28,CartPole-v1,100000.0,0.0001,0.9,4,3
5500,26,CartPole-v1,100000.0,0.0001,0.9,4,3
5600,30,CartPole-v1,100000.0,0.0001,0.9,4,3
5700,30,CartPole-v1,100000.0,0.0001,0.9,4,3
5800,33,CartPole-v1,100000.0,0.0001,0.9,4,3
5900,37,CartPole-v1,100000.0,0.0001,0.9,4,3
6000,40,CartPole-v1,100000.0,0.0001,0.9,4,3
6100,45,CartPole-v1,100000.0,0.0001,0.9,4,3
6200,49,CartPole-v1,100000.0,0.0001,0.9,4,3
6300,54,CartPole-v1,100000.0,0.0001,0.9,4,3
6400,54,CartPole-v1,100000.0,0.0001,0.9,4,3
6500,60,CartPole-v1,100000.0,0.0001,0.9,4,3
6600,67,CartPole-v1,100000.0,0.0001,0.9,4,3
6700,66,CartPole-v1,100000.0,0.0001,0.9,4,3
6800,71,CartPole-v1,100000.0,0.0001,0.9,4,3
6900,67,CartPole-v1,100000.0,0.0001,0.9,4,3
7000,71,CartPole-v1,100000.0,0.0001,0.9,4,3
7100,71,CartPole-v1,100000.0,0.0001,0.9,4,3
7200,71,CartPole-v1,100000.0,0.0001,0.9,4,3
7300,76,CartPole-v1,100000.0,0.0001,0.9,4,3
7400,69,CartPole-v1,100000.0,0.0001,0.9,4,3
7500,66,CartPole-v1,100000.0,0.0001,0.9,4,3
7600,68,CartPole-v1,100000.0,0.0001,0.9,4,3
