Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,20,CartPole-v1,100000.0,0.0001,0.99,4,8
200,19,CartPole-v1,100000.0,0.0001,0.99,4,8
300,20,CartPole-v1,100000.0,0.0001,0.99,4,8
400,19,CartPole-v1,100000.0,0.0001,0.99,4,8
500,18,CartPole-v1,100000.0,0.0001,0.99,4,8
600,17,CartPole-v1,100000.0,0.0001,0.99,4,8
700,16,CartPole-v1,100000.0,0.0001,0.99,4,8
800,15,CartPole-v1,100000.0,0.0001,0.99,4,8
900,14,CartPole-v1,100000.0,0.0001,0.99,4,8
1000,14,CartPole-v1,100000.0,0.0001,0.99,4,8
1100,14,CartPole-v1,100000.0,0.0001,0.99,4,8
1200,13,CartPole-v1,100000.0,0.0001,0.99,4,8
1300,12,CartPole-v1,100000.0,0.0001,0.99,4,8
1400,13,CartPole-v1,100000.0,0.0001,0.99,4,8
1500,13,CartPole-v1,100000.0,0.0001,0.99,4,8
1600,14,CartPole-v1,100000.0,0.0001,0.99,4,8
1700,13,CartPole-v1,100000.0,0.0001,0.99,4,8
1800,12,CartPole-v1,100000.0,0.0001,0.99,4,8
1900,12,CartPole-v1,100000.0,0.0001,0.99,4,8
2000,11,CartPole-v1,100000.0,0.0001,0.99,4,8
2100,12,CartPole-v1,100000.0,0.0001,0.99,4,8
2200,12,CartPole-v1,100000.0,0.0001,0.99,4,8
2300,12,CartPole-v1,100000.0,0.0001,0.99,4,8
2400,12,CartPole-v1,100000.0,0.0001,0.99,4,8
2500,12,CartPole-v1,100000.0,0.0001,0.99,4,8
2600,12,CartPole-v1,100000.0,0.0001,0.99,4,8
2700,12,CartPole-v1,100000.0,0.0001,0.99,4,8
2800,12,CartPole-v1,100000.0,0.0001,0.99,4,8
2900,12,CartPole-v1,100000.0,0.0001,0.99,4,8
3000,12,CartPole-v1,100000.0,0.0001,0.99,4,8
3100,13,CartPole-v1,100000.0,0.0001,0.99,4,8
3200,12,CartPole-v1,100000.0,0.0001,0.99,4,8
3300,14,CartPole-v1,100000.0,0.0001,0.99,4,8
3400,14,CartPole-v1,100000.0,0.0001,0.99,4,8
3500,15,CartPole-v1,100000.0,0.0001,0.99,4,8
3600,18,CartPole-v1,100000.0,0.0001,0.99,4,8
3700,19,CartPole-v1,100000.0,0.0001,0.99,4,8
3800,23,CartPole-v1,100000.0,0.0001,0.99,4,8
3900,23,CartPole-v1,100000.0,0.0001,0.99,4,8
4000,20,CartPole-v1,100000.0,0.0001,0.99,4,8
4100,20,CartPole-v1,100000.0,0.0001,0.99,4,8
4200,19,CartPole-v1,100000.0,0.0001,0.99,4,8
4300,19,CartPole-v1,100000.0,0.0001,0.99,4,8
4400,17,CartPole-v1,100000.0,0.0001,0.99,4,8
4500,16,CartPole-v1,100000.0,0.0001,0.99,4,8
4600,16,CartPole-v1,100000.0,0.0001,0.99,4,8
4700,15,CartPole-v1,100000.0,0.0001,0.99,4,8
4800,15,CartPole-v1,100000.0,0.0001,0.99,4,8
4900,15,CartPole-v1,100000.0,0.0001,0.99,4,8
5000,16,CartPole-v1,100000.0,0.0001,0.99,4,8
5100,17,CartPole-v1,100000.0,0.0001,0.99,4,8
5200,16,CartPole-v1,100000.0,0.0001,0.99,4,8
5300,18,CartPole-v1,100000.0,0.0001,0.99,4,8
5400,20,CartPole-v1,100000.0,0.0001,0.99,4,8
