Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,19,CartPole-v1,100000.0,0.0001,0.9,4,9
200,19,CartPole-v1,100000.0,0.0001,0.9,4,9
300,17,CartPole-v1,100000.0,0.0001,0.9,4,9
400,16,CartPole-v1,100000.0,0.0001,0.9,4,9
500,15,CartPole-v1,100000.0,0.0001,0.9,4,9
600,16,CartPole-v1,100000.0,0.0001,0.9,4,9
700,13,CartPole-v1,100000.0,0.0001,0.9,4,9
800,13,CartPole-v1,100000.0,0.0001,0.9,4,9
900,12,CartPole-v1,100000.0,0.0001,0.9,4,9
1000,12,CartPole-v1,100000.0,0.0001,0.9,4,9
1100,11,CartPole-v1,100000.0,0.0001,0.9,4,9
1200,11,CartPole-v1,100000.0,0.0001,0.9,4,9
1300,11,CartPole-v1,100000.0,0.0001,0.9,4,9
1400,11,CartPole-v1,100000.0,0.0001,0.9,4,9
1500,10,CartPole-v1,100000.0,0.0001,0.9,4,9
1600,10,CartPole-v1,100000.0,0.0001,0.9,4,9
1700,10,CartPole-v1,100000.0,0.0001,0.9,4,9
1800,10,CartPole-v1,100000.0,0.0001,0.9,4,9
1900,10,CartPole-v1,100000.0,0.0001,0.9,4,9
2000,10,CartPole-v1,100000.0,0.0001,0.9,4,9
2100,10,CartPole-v1,100000.0,0.0001,0.9,4,9
2200,10,CartPole-v1,100000.0,0.0001,0.9,4,9
2300,10,CartPole-v1,100000.0,0.0001,0.9,4,9
2400,10,CartPole-v1,100000.0,0.0001,0.9,4,9
2500,10,CartPole-v1,100000.0,0.0001,0.9,4,9
2600,11,CartPole-v1,100000.0,0.0001,0.9,4,9
2700,11,CartPole-v1,100000.0,0.0001,0.9,4,9
2800,11,CartPole-v1,100000.0,0.0001,0.9,4,9
2900,12,CartPole-v1,100000.0,0.0001,0.9,4,9
3000,12,CartPole-v1,100000.0,0.0001,0.9,4,9
3100,14,CartPole-v1,100000.0,0.0001,0.9,4,9
3200,16,CartPole-v1,100000.0,0.0001,0.9,4,9
3300,17,CartPole-v1,100000.0,0.0001,0.9,4,9
3400,18,CartPole-v1,100000.0,0.0001,0.9,4,9
3500,22,CartPole-v1,100000.0,0.0001,0.9,4,9
3600,22,CartPole-v1,100000.0,0.0001,0.9,4,9
3700,21,CartPole-v1,100000.0,0.0001,0.9,4,9
3800,17,CartPole-v1,100000.0,0.0001,0.9,4,9
3900,16,CartPole-v1,100000.0,0.0001,0.9,4,9
4000,15,CartPole-v1,100000.0,0.0001,0.9,4,9
4100,15,CartPole-v1,100000.0,0.0001,0.9,4,9
4200,15,CartPole-v1,100000.0,0.0001,0.9,4,9
4300,16,CartPole-v1,100000.0,0.0001,0.9,4,9
4400,16,CartPole-v1,100000.0,0.0001,0.9,4,9
4500,17,CartPole-v1,100000.0,0.0001,0.9,4,9
4600,17,CartPole-v1,100000.0,0.0001,0.9,4,9
4700,20,CartPole-v1,100000.0,0.0001,0.9,4,9
4800,21,CartPole-v1,100000.0,0.0001,0.9,4,9
4900,22,CartPole-v1,100000.0,0.0001,0.9,4,9
5000,22,CartPole-v1,100000.0,0.0001,0.9,4,9
5100,20,CartPole-v1,100000.0,0.0001,0.9,4,9
5200,19,CartPole-v1,100000.0,0.0001,0.9,4,9
5300,19,CartPole-v1,100000.0,0.0001,0.9,4,9
5400,19,CartPole-v1,100000.0,0.0001,0.9,4,9
5500,19,CartPole-v1,100000.0,0.0001,0.9,4,9
5600,20,CartPole-v1,100000.0,0.0001,0.9,4,9
5700,21,CartPole-v1,100000.0,0.0001,0.9,4,9
5800,22,CartPole-v1,100000.0,0.0001,0.9,4,9
5900,26,CartPole-v1,100000.0,0.0001,0.9,4,9
6000,26,CartPole-v1,100000.0,0.0001,0.9,4,9
6100,23,CartPole-v1,100000.0,0.0001,0.9,4,9
6200,22,CartPole-v1,100000.0,0.0001,0.9,4,9
6300,20,CartPole-v1,100000.0,0.0001,0.9,4,9
6400,24,CartPole-v1,100000.0,0.0001,0.9,4,9
6500,22,CartPole-v1,100000.0,0.0001,0.9,4,9
6600,24,CartPole-v1,100000.0,0.0001,0.9,4,9
6700,22,CartPole-v1,100000.0,0.0001,0.9,4,9
6800,22,CartPole-v1,100000.0,0.0001,0.9,4,9
6900,22,CartPole-v1,100000.0,0.0001,0.9,4,9
7000,22,CartPole-v1,100000.0,0.0001,0.9,4,9
7100,20,CartPole-v1,100000.0,0.0001,0.9,4,9
7200,23,CartPole-v1,100000.0,0.0001,0.9,4,9
7300,23,CartPole-v1,100000.0,0.0001,0.9,4,9
7400,21,CartPole-v1,100000.0,0.0001,0.9,4,9
7500,24,CartPole-v1,100000.0,0.0001,0.9,4,9
7600,22,CartPole-v1,100000.0,0.0001,0.9,4,9
7700,23,CartPole-v1,100000.0,0.0001,0.9,4,9
7800,24,CartPole-v1,100000.0,0.0001,0.9,4,9
7900,24,CartPole-v1,100000.0,0.0001,0.9,4,9
8000,23,CartPole-v1,100000.0,0.0001,0.9,4,9
8100,27,CartPole-v1,100000.0,0.0001,0.9,4,9
8200,23,CartPole-v1,100000.0,0.0001,0.9,4,9
8300,22,CartPole-v1,100000.0,0.0001,0.9,4,9
8400,22,CartPole-v1,100000.0,0.0001,0.9,4,9
8500,23,CartPole-v1,100000.0,0.0001,0.9,4,9
8600,25,CartPole-v1,100000.0,0.0001,0.9,4,9
8700,23,CartPole-v1,100000.0,0.0001,0.9,4,9
8800,24,CartPole-v1,100000.0,0.0001,0.9,4,9
8900,22,CartPole-v1,100000.0,0.0001,0.9,4,9
9000,23,CartPole-v1,100000.0,0.0001,0.9,4,9
9100,22,CartPole-v1,100000.0,0.0001,0.9,4,9
9200,21,CartPole-v1,100000.0,0.0001,0.9,4,9
9300,23,CartPole-v1,100000.0,0.0001,0.9,4,9
9400,23,CartPole-v1,100000.0,0.0001,0.9,4,9
9500,23,CartPole-v1,100000.0,0.0001,0.9,4,9
9600,22,CartPole-v1,100000.0,0.0001,0.9,4,9
9700,22,CartPole-v1,100000.0,0.0001,0.9,4,9
9800,22,CartPole-v1,100000.0,0.0001,0.9,4,9
9900,25,CartPole-v1,100000.0,0.0001,0.9,4,9
10000,23,CartPole-v1,100000.0,0.0001,0.9,4,9
10100,24,CartPole-v1,100000.0,0.0001,0.9,4,9
10200,23,CartPole-v1,100000.0,0.0001,0.9,4,9
10300,23,CartPole-v1,100000.0,0.0001,0.9,4,9
10400,23,CartPole-v1,100000.0,0.0001,0.9,4,9
10500,24,CartPole-v1,100000.0,0.0001,0.9,4,9
10600,23,CartPole-v1,100000.0,0.0001,0.9,4,9
10700,23,CartPole-v1,100000.0,0.0001,0.9,4,9
10800,24,CartPole-v1,100000.0,0.0001,0.9,4,9
10900,23,CartPole-v1,100000.0,0.0001,0.9,4,9
11000,24,CartPole-v1,100000.0,0.0001,0.9,4,9
11100,22,CartPole-v1,100000.0,0.0001,0.9,4,9
11200,26,CartPole-v1,100000.0,0.0001,0.9,4,9
11300,23,CartPole-v1,100000.0,0.0001,0.9,4,9
11400,24,CartPole-v1,100000.0,0.0001,0.9,4,9
11500,22,CartPole-v1,100000.0,0.0001,0.9,4,9
11600,23,CartPole-v1,100000.0,0.0001,0.9,4,9
11700,22,CartPole-v1,100000.0,0.0001,0.9,4,9
11800,22,CartPole-v1,100000.0,0.0001,0.9,4,9
11900,24,CartPole-v1,100000.0,0.0001,0.9,4,9
12000,24,CartPole-v1,100000.0,0.0001,0.9,4,9
12100,25,CartPole-v1,100000.0,0.0001,0.9,4,9
12200,25,CartPole-v1,100000.0,0.0001,0.9,4,9
12300,26,CartPole-v1,100000.0,0.0001,0.9,4,9
12400,22,CartPole-v1,100000.0,0.0001,0.9,4,9
12500,24,CartPole-v1,100000.0,0.0001,0.9,4,9
12600,23,CartPole-v1,100000.0,0.0001,0.9,4,9
12700,24,CartPole-v1,100000.0,0.0001,0.9,4,9
12800,23,CartPole-v1,100000.0,0.0001,0.9,4,9
12900,23,CartPole-v1,100000.0,0.0001,0.9,4,9
13000,21,CartPole-v1,100000.0,0.0001,0.9,4,9
13100,22,CartPole-v1,100000.0,0.0001,0.9,4,9
13200,22,CartPole-v1,100000.0,0.0001,0.9,4,9
13300,22,CartPole-v1,100000.0,0.0001,0.9,4,9
13400,23,CartPole-v1,100000.0,0.0001,0.9,4,9
13500,23,CartPole-v1,100000.0,0.0001,0.9,4,9
13600,24,CartPole-v1,100000.0,0.0001,0.9,4,9
13700,23,CartPole-v1,100000.0,0.0001,0.9,4,9
13800,23,CartPole-v1,100000.0,0.0001,0.9,4,9
13900,24,CartPole-v1,100000.0,0.0001,0.9,4,9
14000,24,CartPole-v1,100000.0,0.0001,0.9,4,9
14100,25,CartPole-v1,100000.0,0.0001,0.9,4,9
14200,25,CartPole-v1,100000.0,0.0001,0.9,4,9
14300,23,CartPole-v1,100000.0,0.0001,0.9,4,9
14400,26,CartPole-v1,100000.0,0.0001,0.9,4,9
14500,23,CartPole-v1,100000.0,0.0001,0.9,4,9
14600,26,CartPole-v1,100000.0,0.0001,0.9,4,9
14700,23,CartPole-v1,100000.0,0.0001,0.9,4,9
14800,26,CartPole-v1,100000.0,0.0001,0.9,4,9
14900,24,CartPole-v1,100000.0,0.0001,0.9,4,9
15000,27,CartPole-v1,100000.0,0.0001,0.9,4,9
15100,25,CartPole-v1,100000.0,0.0001,0.9,4,9
15200,23,CartPole-v1,100000.0,0.0001,0.9,4,9
15300,25,CartPole-v1,100000.0,0.0001,0.9,4,9
15400,26,CartPole-v1,100000.0,0.0001,0.9,4,9
15500,22,CartPole-v1,100000.0,0.0001,0.9,4,9
15600,23,CartPole-v1,100000.0,0.0001,0.9,4,9
15700,23,CartPole-v1,100000.0,0.0001,0.9,4,9
15800,24,CartPole-v1,100000.0,0.0001,0.9,4,9
15900,24,CartPole-v1,100000.0,0.0001,0.9,4,9
16000,24,CartPole-v1,100000.0,0.0001,0.9,4,9
16100,24,CartPole-v1,100000.0,0.0001,0.9,4,9
16200,23,CartPole-v1,100000.0,0.0001,0.9,4,9
16300,24,CartPole-v1,100000.0,0.0001,0.9,4,9
16400,22,CartPole-v1,100000.0,0.0001,0.9,4,9
16500,23,CartPole-v1,100000.0,0.0001,0.9,4,9
16600,23,CartPole-v1,100000.0,0.0001,0.9,4,9
16700,22,CartPole-v1,100000.0,0.0001,0.9,4,9
16800,23,CartPole-v1,100000.0,0.0001,0.9,4,9
16900,23,CartPole-v1,100000.0,0.0001,0.9,4,9
17000,23,CartPole-v1,100000.0,0.0001,0.9,4,9
17100,24,CartPole-v1,100000.0,0.0001,0.9,4,9
17200,25,CartPole-v1,100000.0,0.0001,0.9,4,9
17300,22,CartPole-v1,100000.0,0.0001,0.9,4,9
17400,25,CartPole-v1,100000.0,0.0001,0.9,4,9
17500,24,CartPole-v1,100000.0,0.0001,0.9,4,9
17600,25,CartPole-v1,100000.0,0.0001,0.9,4,9
17700,25,CartPole-v1,100000.0,0.0001,0.9,4,9
17800,24,CartPole-v1,100000.0,0.0001,0.9,4,9
17900,26,CartPole-v1,100000.0,0.0001,0.9,4,9
18000,26,CartPole-v1,100000.0,0.0001,0.9,4,9
18100,24,CartPole-v1,100000.0,0.0001,0.9,4,9
18200,23,CartPole-v1,100000.0,0.0001,0.9,4,9
18300,27,CartPole-v1,100000.0,0.0001,0.9,4,9
18400,23,CartPole-v1,100000.0,0.0001,0.9,4,9
18500,25,CartPole-v1,100000.0,0.0001,0.9,4,9
18600,26,CartPole-v1,100000.0,0.0001,0.9,4,9
18700,25,CartPole-v1,100000.0,0.0001,0.9,4,9
18800,25,CartPole-v1,100000.0,0.0001,0.9,4,9
18900,24,CartPole-v1,100000.0,0.0001,0.9,4,9
19000,24,CartPole-v1,100000.0,0.0001,0.9,4,9
19100,23,CartPole-v1,100000.0,0.0001,0.9,4,9
19200,26,CartPole-v1,100000.0,0.0001,0.9,4,9
19300,23,CartPole-v1,100000.0,0.0001,0.9,4,9
19400,25,CartPole-v1,100000.0,0.0001,0.9,4,9
19500,27,CartPole-v1,100000.0,0.0001,0.9,4,9
19600,23,CartPole-v1,100000.0,0.0001,0.9,4,9
19700,24,CartPole-v1,100000.0,0.0001,0.9,4,9
19800,23,CartPole-v1,100000.0,0.0001,0.9,4,9
19900,24,CartPole-v1,100000.0,0.0001,0.9,4,9
20000,24,CartPole-v1,100000.0,0.0001,0.9,4,9
20100,25,CartPole-v1,100000.0,0.0001,0.9,4,9
20200,25,CartPole-v1,100000.0,0.0001,0.9,4,9
20300,24,CartPole-v1,100000.0,0.0001,0.9,4,9
20400,25,CartPole-v1,100000.0,0.0001,0.9,4,9
20500,24,CartPole-v1,100000.0,0.0001,0.9,4,9
20600,26,CartPole-v1,100000.0,0.0001,0.9,4,9
20700,26,CartPole-v1,100000.0,0.0001,0.9,4,9
20800,24,CartPole-v1,100000.0,0.0001,0.9,4,9
