Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,18,CartPole-v1,100000.0,0.0001,0.95,4,4
200,20,CartPole-v1,100000.0,0.0001,0.95,4,4
300,17,CartPole-v1,100000.0,0.0001,0.95,4,4
400,15,CartPole-v1,100000.0,0.0001,0.95,4,4
500,14,CartPole-v1,100000.0,0.0001,0.95,4,4
600,15,CartPole-v1,100000.0,0.0001,0.95,4,4
700,13,CartPole-v1,100000.0,0.0001,0.95,4,4
800,13,CartPole-v1,100000.0,0.0001,0.95,4,4
900,12,CartPole-v1,100000.0,0.0001,0.95,4,4
1000,12,CartPole-v1,100000.0,0.0001,0.95,4,4
1100,12,CartPole-v1,100000.0,0.0001,0.95,4,4
1200,11,CartPole-v1,100000.0,0.0001,0.95,4,4
1300,11,CartPole-v1,100000.0,0.0001,0.95,4,4
1400,11,CartPole-v1,100000.0,0.0001,0.95,4,4
1500,11,CartPole-v1,100000.0,0.0001,0.95,4,4
1600,11,CartPole-v1,100000.0,0.0001,0.95,4,4
1700,11,CartPole-v1,100000.0,0.0001,0.95,4,4
1800,11,CartPole-v1,100000.0,0.0001,0.95,4,4
1900,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2000,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2100,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2200,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2300,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2400,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2500,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2600,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2700,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2800,10,CartPole-v1,100000.0,0.0001,0.95,4,4
2900,10,CartPole-v1,100000.0,0.0001,0.95,4,4
3000,10,CartPole-v1,100000.0,0.0001,0.95,4,4
3100,10,CartPole-v1,100000.0,0.0001,0.95,4,4
3200,10,CartPole-v1,100000.0,0.0001,0.95,4,4
3300,9,CartPole-v1,100000.0,0.0001,0.95,4,4
3400,9,CartPole-v1,100000.0,0.0001,0.95,4,4
3500,9,CartPole-v1,100000.0,0.0001,0.95,4,4
3600,9,CartPole-v1,100000.0,0.0001,0.95,4,4
3700,10,CartPole-v1,100000.0,0.0001,0.95,4,4
3800,9,CartPole-v1,100000.0,0.0001,0.95,4,4
3900,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4000,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4100,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4200,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4300,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4400,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4500,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4600,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4700,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4800,9,CartPole-v1,100000.0,0.0001,0.95,4,4
4900,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5000,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5100,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5200,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5300,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5400,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5500,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5600,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5700,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5800,9,CartPole-v1,100000.0,0.0001,0.95,4,4
5900,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6000,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6100,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6200,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6300,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6400,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6500,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6600,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6700,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6800,9,CartPole-v1,100000.0,0.0001,0.95,4,4
6900,9,CartPole-v1,100000.0,0.0001,0.95,4,4
7000,9,CartPole-v1,100000.0,0.0001,0.95,4,4
7100,9,CartPole-v1,100000.0,0.0001,0.95,4,4
7200,9,CartPole-v1,100000.0,0.0001,0.95,4,4
7300,9,CartPole-v1,100000.0,0.0001,0.95,4,4
7400,9,CartPole-v1,100000.0,0.0001,0.95,4,4
7500,9,CartPole-v1,100000.0,0.0001,0.95,4,4
7600,9,CartPole-v1,100000.0,0.0001,0.95,4,4
7700,10,CartPole-v1,100000.0,0.0001,0.95,4,4
7800,10,CartPole-v1,100000.0,0.0001,0.95,4,4
7900,10,CartPole-v1,100000.0,0.0001,0.95,4,4
8000,9,CartPole-v1,100000.0,0.0001,0.95,4,4
8100,10,CartPole-v1,100000.0,0.0001,0.95,4,4
8200,10,CartPole-v1,100000.0,0.0001,0.95,4,4
8300,11,CartPole-v1,100000.0,0.0001,0.95,4,4
8400,11,CartPole-v1,100000.0,0.0001,0.95,4,4
8500,12,CartPole-v1,100000.0,0.0001,0.95,4,4
8600,13,CartPole-v1,100000.0,0.0001,0.95,4,4
8700,16,CartPole-v1,100000.0,0.0001,0.95,4,4
8800,21,CartPole-v1,100000.0,0.0001,0.95,4,4
8900,34,CartPole-v1,100000.0,0.0001,0.95,4,4
9000,55,CartPole-v1,100000.0,0.0001,0.95,4,4
9100,57,CartPole-v1,100000.0,0.0001,0.95,4,4
9200,53,CartPole-v1,100000.0,0.0001,0.95,4,4
9300,50,CartPole-v1,100000.0,0.0001,0.95,4,4
9400,51,CartPole-v1,100000.0,0.0001,0.95,4,4
9500,51,CartPole-v1,100000.0,0.0001,0.95,4,4
9600,54,CartPole-v1,100000.0,0.0001,0.95,4,4
9700,53,CartPole-v1,100000.0,0.0001,0.95,4,4
9800,54,CartPole-v1,100000.0,0.0001,0.95,4,4
9900,53,CartPole-v1,100000.0,0.0001,0.95,4,4
10000,56,CartPole-v1,100000.0,0.0001,0.95,4,4
10100,62,CartPole-v1,100000.0,0.0001,0.95,4,4
10200,58,CartPole-v1,100000.0,0.0001,0.95,4,4
10300,62,CartPole-v1,100000.0,0.0001,0.95,4,4
10400,67,CartPole-v1,100000.0,0.0001,0.95,4,4
10500,66,CartPole-v1,100000.0,0.0001,0.95,4,4
10600,63,CartPole-v1,100000.0,0.0001,0.95,4,4
10700,63,CartPole-v1,100000.0,0.0001,0.95,4,4
10800,63,CartPole-v1,100000.0,0.0001,0.95,4,4
10900,66,CartPole-v1,100000.0,0.0001,0.95,4,4
11000,63,CartPole-v1,100000.0,0.0001,0.95,4,4
11100,69,CartPole-v1,100000.0,0.0001,0.95,4,4
11200,70,CartPole-v1,100000.0,0.0001,0.95,4,4
11300,75,CartPole-v1,100000.0,0.0001,0.95,4,4
11400,76,CartPole-v1,100000.0,0.0001,0.95,4,4
11500,73,CartPole-v1,100000.0,0.0001,0.95,4,4
11600,77,CartPole-v1,100000.0,0.0001,0.95,4,4
11700,75,CartPole-v1,100000.0,0.0001,0.95,4,4
11800,80,CartPole-v1,100000.0,0.0001,0.95,4,4
11900,89,CartPole-v1,100000.0,0.0001,0.95,4,4
12000,95,CartPole-v1,100000.0,0.0001,0.95,4,4
12100,108,CartPole-v1,100000.0,0.0001,0.95,4,4
