Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,23,CartPole-v1,100000.0,0.0001,0.95,5,0
200,24,CartPole-v1,100000.0,0.0001,0.95,5,0
300,23,CartPole-v1,100000.0,0.0001,0.95,5,0
400,18,CartPole-v1,100000.0,0.0001,0.95,5,0
500,16,CartPole-v1,100000.0,0.0001,0.95,5,0
600,13,CartPole-v1,100000.0,0.0001,0.95,5,0
700,12,CartPole-v1,100000.0,0.0001,0.95,5,0
800,11,CartPole-v1,100000.0,0.0001,0.95,5,0
900,11,CartPole-v1,100000.0,0.0001,0.95,5,0
1000,10,CartPole-v1,100000.0,0.0001,0.95,5,0
1100,10,CartPole-v1,100000.0,0.0001,0.95,5,0
1200,10,CartPole-v1,100000.0,0.0001,0.95,5,0
1300,10,CartPole-v1,100000.0,0.0001,0.95,5,0
1400,10,CartPole-v1,100000.0,0.0001,0.95,5,0
1500,10,CartPole-v1,100000.0,0.0001,0.95,5,0
1600,10,CartPole-v1,100000.0,0.0001,0.95,5,0
1700,10,CartPole-v1,100000.0,0.0001,0.95,5,0
1800,10,CartPole-v1,100000.0,0.0001,0.95,5,0
1900,10,CartPole-v1,100000.0,0.0001,0.95,5,0
2000,10,CartPole-v1,100000.0,0.0001,0.95,5,0
2100,10,CartPole-v1,100000.0,0.0001,0.95,5,0
2200,9,CartPole-v1,100000.0,0.0001,0.95,5,0
2300,9,CartPole-v1,100000.0,0.0001,0.95,5,0
2400,10,CartPole-v1,100000.0,0.0001,0.95,5,0
2500,10,CartPole-v1,100000.0,0.0001,0.95,5,0
2600,9,CartPole-v1,100000.0,0.0001,0.95,5,0
2700,9,CartPole-v1,100000.0,0.0001,0.95,5,0
2800,10,CartPole-v1,100000.0,0.0001,0.95,5,0
2900,10,CartPole-v1,100000.0,0.0001,0.95,5,0
3000,9,CartPole-v1,100000.0,0.0001,0.95,5,0
3100,10,CartPole-v1,100000.0,0.0001,0.95,5,0
3200,9,CartPole-v1,100000.0,0.0001,0.95,5,0
3300,9,CartPole-v1,100000.0,0.0001,0.95,5,0
3400,10,CartPole-v1,100000.0,0.0001,0.95,5,0
3500,10,CartPole-v1,100000.0,0.0001,0.95,5,0
3600,10,CartPole-v1,100000.0,0.0001,0.95,5,0
3700,10,CartPole-v1,100000.0,0.0001,0.95,5,0
3800,10,CartPole-v1,100000.0,0.0001,0.95,5,0
3900,11,CartPole-v1,100000.0,0.0001,0.95,5,0
4000,11,CartPole-v1,100000.0,0.0001,0.95,5,0
4100,12,CartPole-v1,100000.0,0.0001,0.95,5,0
4200,14,CartPole-v1,100000.0,0.0001,0.95,5,0
4300,20,CartPole-v1,100000.0,0.0001,0.95,5,0
4400,28,CartPole-v1,100000.0,0.0001,0.95,5,0
4500,23,CartPole-v1,100000.0,0.0001,0.95,5,0
4600,17,CartPole-v1,100000.0,0.0001,0.95,5,0
4700,15,CartPole-v1,100000.0,0.0001,0.95,5,0
4800,14,CartPole-v1,100000.0,0.0001,0.95,5,0
4900,13,CartPole-v1,100000.0,0.0001,0.95,5,0
5000,13,CartPole-v1,100000.0,0.0001,0.95,5,0
5100,13,CartPole-v1,100000.0,0.0001,0.95,5,0
5200,13,CartPole-v1,100000.0,0.0001,0.95,5,0
5300,13,CartPole-v1,100000.0,0.0001,0.95,5,0
5400,13,CartPole-v1,100000.0,0.0001,0.95,5,0
5500,13,CartPole-v1,100000.0,0.0001,0.95,5,0
5600,13,CartPole-v1,100000.0,0.0001,0.95,5,0
5700,14,CartPole-v1,100000.0,0.0001,0.95,5,0
5800,16,CartPole-v1,100000.0,0.0001,0.95,5,0
5900,19,CartPole-v1,100000.0,0.0001,0.95,5,0
6000,24,CartPole-v1,100000.0,0.0001,0.95,5,0
6100,29,CartPole-v1,100000.0,0.0001,0.95,5,0
6200,22,CartPole-v1,100000.0,0.0001,0.95,5,0
6300,18,CartPole-v1,100000.0,0.0001,0.95,5,0
6400,16,CartPole-v1,100000.0,0.0001,0.95,5,0
6500,15,CartPole-v1,100000.0,0.0001,0.95,5,0
6600,14,CartPole-v1,100000.0,0.0001,0.95,5,0
6700,16,CartPole-v1,100000.0,0.0001,0.95,5,0
6800,16,CartPole-v1,100000.0,0.0001,0.95,5,0
6900,16,CartPole-v1,100000.0,0.0001,0.95,5,0
7000,24,CartPole-v1,100000.0,0.0001,0.95,5,0
7100,26,CartPole-v1,100000.0,0.0001,0.95,5,0
7200,25,CartPole-v1,100000.0,0.0001,0.95,5,0
7300,25,CartPole-v1,100000.0,0.0001,0.95,5,0
7400,21,CartPole-v1,100000.0,0.0001,0.95,5,0
7500,22,CartPole-v1,100000.0,0.0001,0.95,5,0
7600,22,CartPole-v1,100000.0,0.0001,0.95,5,0
7700,23,CartPole-v1,100000.0,0.0001,0.95,5,0
7800,25,CartPole-v1,100000.0,0.0001,0.95,5,0
7900,27,CartPole-v1,100000.0,0.0001,0.95,5,0
8000,29,CartPole-v1,100000.0,0.0001,0.95,5,0
8100,23,CartPole-v1,100000.0,0.0001,0.95,5,0
8200,23,CartPole-v1,100000.0,0.0001,0.95,5,0
8300,23,CartPole-v1,100000.0,0.0001,0.95,5,0
8400,22,CartPole-v1,100000.0,0.0001,0.95,5,0
8500,27,CartPole-v1,100000.0,0.0001,0.95,5,0
8600,33,CartPole-v1,100000.0,0.0001,0.95,5,0
8700,26,CartPole-v1,100000.0,0.0001,0.95,5,0
8800,26,CartPole-v1,100000.0,0.0001,0.95,5,0
8900,28,CartPole-v1,100000.0,0.0001,0.95,5,0
9000,26,CartPole-v1,100000.0,0.0001,0.95,5,0
9100,29,CartPole-v1,100000.0,0.0001,0.95,5,0
9200,26,CartPole-v1,100000.0,0.0001,0.95,5,0
9300,28,CartPole-v1,100000.0,0.0001,0.95,5,0
9400,28,CartPole-v1,100000.0,0.0001,0.95,5,0
9500,26,CartPole-v1,100000.0,0.0001,0.95,5,0
9600,28,CartPole-v1,100000.0,0.0001,0.95,5,0
9700,30,CartPole-v1,100000.0,0.0001,0.95,5,0
9800,27,CartPole-v1,100000.0,0.0001,0.95,5,0
9900,29,CartPole-v1,100000.0,0.0001,0.95,5,0
10000,28,CartPole-v1,100000.0,0.0001,0.95,5,0
10100,28,CartPole-v1,100000.0,0.0001,0.95,5,0
10200,29,CartPole-v1,100000.0,0.0001,0.95,5,0
10300,31,CartPole-v1,100000.0,0.0001,0.95,5,0
10400,31,CartPole-v1,100000.0,0.0001,0.95,5,0
10500,28,CartPole-v1,100000.0,0.0001,0.95,5,0
10600,28,CartPole-v1,100000.0,0.0001,0.95,5,0
10700,28,CartPole-v1,100000.0,0.0001,0.95,5,0
10800,30,CartPole-v1,100000.0,0.0001,0.95,5,0
10900,29,CartPole-v1,100000.0,0.0001,0.95,5,0
11000,28,CartPole-v1,100000.0,0.0001,0.95,5,0
11100,29,CartPole-v1,100000.0,0.0001,0.95,5,0
11200,30,CartPole-v1,100000.0,0.0001,0.95,5,0
11300,30,CartPole-v1,100000.0,0.0001,0.95,5,0
11400,32,CartPole-v1,100000.0,0.0001,0.95,5,0
11500,30,CartPole-v1,100000.0,0.0001,0.95,5,0
11600,28,CartPole-v1,100000.0,0.0001,0.95,5,0
11700,27,CartPole-v1,100000.0,0.0001,0.95,5,0
11800,27,CartPole-v1,100000.0,0.0001,0.95,5,0
11900,30,CartPole-v1,100000.0,0.0001,0.95,5,0
12000,29,CartPole-v1,100000.0,0.0001,0.95,5,0
12100,31,CartPole-v1,100000.0,0.0001,0.95,5,0
12200,29,CartPole-v1,100000.0,0.0001,0.95,5,0
12300,28,CartPole-v1,100000.0,0.0001,0.95,5,0
12400,28,CartPole-v1,100000.0,0.0001,0.95,5,0
12500,26,CartPole-v1,100000.0,0.0001,0.95,5,0
12600,27,CartPole-v1,100000.0,0.0001,0.95,5,0
12700,27,CartPole-v1,100000.0,0.0001,0.95,5,0
12800,25,CartPole-v1,100000.0,0.0001,0.95,5,0
12900,27,CartPole-v1,100000.0,0.0001,0.95,5,0
13000,27,CartPole-v1,100000.0,0.0001,0.95,5,0
13100,27,CartPole-v1,100000.0,0.0001,0.95,5,0
13200,29,CartPole-v1,100000.0,0.0001,0.95,5,0
13300,25,CartPole-v1,100000.0,0.0001,0.95,5,0
13400,30,CartPole-v1,100000.0,0.0001,0.95,5,0
13500,26,CartPole-v1,100000.0,0.0001,0.95,5,0
13600,30,CartPole-v1,100000.0,0.0001,0.95,5,0
13700,25,CartPole-v1,100000.0,0.0001,0.95,5,0
13800,27,CartPole-v1,100000.0,0.0001,0.95,5,0
13900,28,CartPole-v1,100000.0,0.0001,0.95,5,0
14000,27,CartPole-v1,100000.0,0.0001,0.95,5,0
14100,25,CartPole-v1,100000.0,0.0001,0.95,5,0
14200,29,CartPole-v1,100000.0,0.0001,0.95,5,0
14300,31,CartPole-v1,100000.0,0.0001,0.95,5,0
14400,27,CartPole-v1,100000.0,0.0001,0.95,5,0
14500,25,CartPole-v1,100000.0,0.0001,0.95,5,0
14600,28,CartPole-v1,100000.0,0.0001,0.95,5,0
14700,25,CartPole-v1,100000.0,0.0001,0.95,5,0
14800,27,CartPole-v1,100000.0,0.0001,0.95,5,0
14900,28,CartPole-v1,100000.0,0.0001,0.95,5,0
15000,28,CartPole-v1,100000.0,0.0001,0.95,5,0
15100,27,CartPole-v1,100000.0,0.0001,0.95,5,0
15200,26,CartPole-v1,100000.0,0.0001,0.95,5,0
15300,28,CartPole-v1,100000.0,0.0001,0.95,5,0
15400,26,CartPole-v1,100000.0,0.0001,0.95,5,0
15500,25,CartPole-v1,100000.0,0.0001,0.95,5,0
15600,25,CartPole-v1,100000.0,0.0001,0.95,5,0
15700,26,CartPole-v1,100000.0,0.0001,0.95,5,0
15800,26,CartPole-v1,100000.0,0.0001,0.95,5,0
15900,24,CartPole-v1,100000.0,0.0001,0.95,5,0
16000,27,CartPole-v1,100000.0,0.0001,0.95,5,0
16100,28,CartPole-v1,100000.0,0.0001,0.95,5,0
16200,27,CartPole-v1,100000.0,0.0001,0.95,5,0
16300,25,CartPole-v1,100000.0,0.0001,0.95,5,0
16400,28,CartPole-v1,100000.0,0.0001,0.95,5,0
16500,26,CartPole-v1,100000.0,0.0001,0.95,5,0
16600,25,CartPole-v1,100000.0,0.0001,0.95,5,0
16700,27,CartPole-v1,100000.0,0.0001,0.95,5,0
16800,26,CartPole-v1,100000.0,0.0001,0.95,5,0
16900,26,CartPole-v1,100000.0,0.0001,0.95,5,0
17000,26,CartPole-v1,100000.0,0.0001,0.95,5,0
17100,27,CartPole-v1,100000.0,0.0001,0.95,5,0
17200,28,CartPole-v1,100000.0,0.0001,0.95,5,0
17300,25,CartPole-v1,100000.0,0.0001,0.95,5,0
17400,26,CartPole-v1,100000.0,0.0001,0.95,5,0
17500,26,CartPole-v1,100000.0,0.0001,0.95,5,0
17600,26,CartPole-v1,100000.0,0.0001,0.95,5,0
17700,28,CartPole-v1,100000.0,0.0001,0.95,5,0
17800,30,CartPole-v1,100000.0,0.0001,0.95,5,0
17900,25,CartPole-v1,100000.0,0.0001,0.95,5,0
18000,26,CartPole-v1,100000.0,0.0001,0.95,5,0
18100,25,CartPole-v1,100000.0,0.0001,0.95,5,0
18200,27,CartPole-v1,100000.0,0.0001,0.95,5,0
18300,25,CartPole-v1,100000.0,0.0001,0.95,5,0
18400,26,CartPole-v1,100000.0,0.0001,0.95,5,0
18500,28,CartPole-v1,100000.0,0.0001,0.95,5,0
18600,25,CartPole-v1,100000.0,0.0001,0.95,5,0
18700,27,CartPole-v1,100000.0,0.0001,0.95,5,0
18800,25,CartPole-v1,100000.0,0.0001,0.95,5,0
18900,23,CartPole-v1,100000.0,0.0001,0.95,5,0
19000,23,CartPole-v1,100000.0,0.0001,0.95,5,0
19100,27,CartPole-v1,100000.0,0.0001,0.95,5,0
19200,25,CartPole-v1,100000.0,0.0001,0.95,5,0
19300,25,CartPole-v1,100000.0,0.0001,0.95,5,0
19400,24,CartPole-v1,100000.0,0.0001,0.95,5,0
19500,23,CartPole-v1,100000.0,0.0001,0.95,5,0
19600,26,CartPole-v1,100000.0,0.0001,0.95,5,0
19700,26,CartPole-v1,100000.0,0.0001,0.95,5,0
19800,25,CartPole-v1,100000.0,0.0001,0.95,5,0
19900,23,CartPole-v1,100000.0,0.0001,0.95,5,0
20000,24,CartPole-v1,100000.0,0.0001,0.95,5,0
20100,22,CartPole-v1,100000.0,0.0001,0.95,5,0
20200,23,CartPole-v1,100000.0,0.0001,0.95,5,0
20300,22,CartPole-v1,100000.0,0.0001,0.95,5,0
20400,28,CartPole-v1,100000.0,0.0001,0.95,5,0
20500,24,CartPole-v1,100000.0,0.0001,0.95,5,0
20600,23,CartPole-v1,100000.0,0.0001,0.95,5,0
20700,23,CartPole-v1,100000.0,0.0001,0.95,5,0
20800,26,CartPole-v1,100000.0,0.0001,0.95,5,0
20900,23,CartPole-v1,100000.0,0.0001,0.95,5,0
21000,24,CartPole-v1,100000.0,0.0001,0.95,5,0
21100,25,CartPole-v1,100000.0,0.0001,0.95,5,0
21200,23,CartPole-v1,100000.0,0.0001,0.95,5,0
21300,26,CartPole-v1,100000.0,0.0001,0.95,5,0
21400,24,CartPole-v1,100000.0,0.0001,0.95,5,0
21500,26,CartPole-v1,100000.0,0.0001,0.95,5,0
21600,23,CartPole-v1,100000.0,0.0001,0.95,5,0
21700,25,CartPole-v1,100000.0,0.0001,0.95,5,0
21800,21,CartPole-v1,100000.0,0.0001,0.95,5,0
21900,23,CartPole-v1,100000.0,0.0001,0.95,5,0
