Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,16,CartPole-v1,100000.0,0.001,0.99,5,6
200,17,CartPole-v1,100000.0,0.001,0.99,5,6
300,19,CartPole-v1,100000.0,0.001,0.99,5,6
400,23,CartPole-v1,100000.0,0.001,0.99,5,6
500,21,CartPole-v1,100000.0,0.001,0.99,5,6
600,22,CartPole-v1,100000.0,0.001,0.99,5,6
700,21,CartPole-v1,100000.0,0.001,0.99,5,6
800,26,CartPole-v1,100000.0,0.001,0.99,5,6
900,31,CartPole-v1,100000.0,0.001,0.99,5,6
1000,36,CartPole-v1,100000.0,0.001,0.99,5,6
1100,43,CartPole-v1,100000.0,0.001,0.99,5,6
1200,55,CartPole-v1,100000.0,0.001,0.99,5,6
1300,65,CartPole-v1,100000.0,0.001,0.99,5,6
1400,104,CartPole-v1,100000.0,0.001,0.99,5,6
1500,94,CartPole-v1,100000.0,0.001,0.99,5,6
1600,110,CartPole-v1,100000.0,0.001,0.99,5,6
1700,163,CartPole-v1,100000.0,0.001,0.99,5,6
1800,169,CartPole-v1,100000.0,0.001,0.99,5,6
1900,67,CartPole-v1,100000.0,0.001,0.99,5,6
2000,102,CartPole-v1,100000.0,0.001,0.99,5,6
2100,94,CartPole-v1,100000.0,0.001,0.99,5,6
2200,89,CartPole-v1,100000.0,0.001,0.99,5,6
2300,96,CartPole-v1,100000.0,0.001,0.99,5,6
2400,139,CartPole-v1,100000.0,0.001,0.99,5,6
2500,117,CartPole-v1,100000.0,0.001,0.99,5,6
2600,131,CartPole-v1,100000.0,0.001,0.99,5,6
2700,83,CartPole-v1,100000.0,0.001,0.99,5,6
2800,71,CartPole-v1,100000.0,0.001,0.99,5,6
2900,104,CartPole-v1,100000.0,0.001,0.99,5,6
3000,280,CartPole-v1,100000.0,0.001,0.99,5,6
3100,109,CartPole-v1,100000.0,0.001,0.99,5,6
3200,123,CartPole-v1,100000.0,0.001,0.99,5,6
3300,104,CartPole-v1,100000.0,0.001,0.99,5,6
3400,177,CartPole-v1,100000.0,0.001,0.99,5,6
3500,460,CartPole-v1,100000.0,0.001,0.99,5,6
3600,214,CartPole-v1,100000.0,0.001,0.99,5,6
3700,148,CartPole-v1,100000.0,0.001,0.99,5,6
3800,170,CartPole-v1,100000.0,0.001,0.99,5,6
3900,39,CartPole-v1,100000.0,0.001,0.99,5,6
4000,25,CartPole-v1,100000.0,0.001,0.99,5,6
4100,27,CartPole-v1,100000.0,0.001,0.99,5,6
4200,29,CartPole-v1,100000.0,0.001,0.99,5,6
4300,34,CartPole-v1,100000.0,0.001,0.99,5,6
4400,74,CartPole-v1,100000.0,0.001,0.99,5,6
4500,34,CartPole-v1,100000.0,0.001,0.99,5,6
4600,29,CartPole-v1,100000.0,0.001,0.99,5,6
4700,24,CartPole-v1,100000.0,0.001,0.99,5,6
4800,22,CartPole-v1,100000.0,0.001,0.99,5,6
4900,26,CartPole-v1,100000.0,0.001,0.99,5,6
5000,154,CartPole-v1,100000.0,0.001,0.99,5,6
5100,124,CartPole-v1,100000.0,0.001,0.99,5,6
5200,38,CartPole-v1,100000.0,0.001,0.99,5,6
5300,87,CartPole-v1,100000.0,0.001,0.99,5,6
5400,52,CartPole-v1,100000.0,0.001,0.99,5,6
5500,76,CartPole-v1,100000.0,0.001,0.99,5,6
5600,98,CartPole-v1,100000.0,0.001,0.99,5,6
5700,42,CartPole-v1,100000.0,0.001,0.99,5,6
5800,69,CartPole-v1,100000.0,0.001,0.99,5,6
5900,34,CartPole-v1,100000.0,0.001,0.99,5,6
6000,51,CartPole-v1,100000.0,0.001,0.99,5,6
6100,28,CartPole-v1,100000.0,0.001,0.99,5,6
6200,24,CartPole-v1,100000.0,0.001,0.99,5,6
6300,39,CartPole-v1,100000.0,0.001,0.99,5,6
6400,57,CartPole-v1,100000.0,0.001,0.99,5,6
6500,76,CartPole-v1,100000.0,0.001,0.99,5,6
6600,77,CartPole-v1,100000.0,0.001,0.99,5,6
6700,56,CartPole-v1,100000.0,0.001,0.99,5,6
6800,87,CartPole-v1,100000.0,0.001,0.99,5,6
6900,127,CartPole-v1,100000.0,0.001,0.99,5,6
7000,155,CartPole-v1,100000.0,0.001,0.99,5,6
7100,171,CartPole-v1,100000.0,0.001,0.99,5,6
7200,122,CartPole-v1,100000.0,0.001,0.99,5,6
7300,127,CartPole-v1,100000.0,0.001,0.99,5,6
7400,115,CartPole-v1,100000.0,0.001,0.99,5,6
7500,93,CartPole-v1,100000.0,0.001,0.99,5,6
7600,76,CartPole-v1,100000.0,0.001,0.99,5,6
7700,70,CartPole-v1,100000.0,0.001,0.99,5,6
7800,62,CartPole-v1,100000.0,0.001,0.99,5,6
7900,73,CartPole-v1,100000.0,0.001,0.99,5,6
8000,95,CartPole-v1,100000.0,0.001,0.99,5,6
8100,86,CartPole-v1,100000.0,0.001,0.99,5,6
8200,82,CartPole-v1,100000.0,0.001,0.99,5,6
8300,124,CartPole-v1,100000.0,0.001,0.99,5,6
8400,68,CartPole-v1,100000.0,0.001,0.99,5,6
8500,135,CartPole-v1,100000.0,0.001,0.99,5,6
8600,128,CartPole-v1,100000.0,0.001,0.99,5,6
8700,79,CartPole-v1,100000.0,0.001,0.99,5,6
8800,68,CartPole-v1,100000.0,0.001,0.99,5,6
8900,53,CartPole-v1,100000.0,0.001,0.99,5,6
9000,58,CartPole-v1,100000.0,0.001,0.99,5,6
9100,38,CartPole-v1,100000.0,0.001,0.99,5,6
9200,33,CartPole-v1,100000.0,0.001,0.99,5,6
9300,35,CartPole-v1,100000.0,0.001,0.99,5,6
9400,31,CartPole-v1,100000.0,0.001,0.99,5,6
9500,31,CartPole-v1,100000.0,0.001,0.99,5,6
9600,35,CartPole-v1,100000.0,0.001,0.99,5,6
9700,54,CartPole-v1,100000.0,0.001,0.99,5,6
9800,82,CartPole-v1,100000.0,0.001,0.99,5,6
9900,48,CartPole-v1,100000.0,0.001,0.99,5,6
10000,61,CartPole-v1,100000.0,0.001,0.99,5,6
10100,95,CartPole-v1,100000.0,0.001,0.99,5,6
10200,69,CartPole-v1,100000.0,0.001,0.99,5,6
10300,45,CartPole-v1,100000.0,0.001,0.99,5,6
10400,76,CartPole-v1,100000.0,0.001,0.99,5,6
10500,139,CartPole-v1,100000.0,0.001,0.99,5,6
10600,194,CartPole-v1,100000.0,0.001,0.99,5,6
10700,88,CartPole-v1,100000.0,0.001,0.99,5,6
10800,174,CartPole-v1,100000.0,0.001,0.99,5,6
10900,119,CartPole-v1,100000.0,0.001,0.99,5,6
11000,308,CartPole-v1,100000.0,0.001,0.99,5,6
11100,184,CartPole-v1,100000.0,0.001,0.99,5,6
11200,156,CartPole-v1,100000.0,0.001,0.99,5,6
11300,252,CartPole-v1,100000.0,0.001,0.99,5,6
11400,246,CartPole-v1,100000.0,0.001,0.99,5,6
11500,100,CartPole-v1,100000.0,0.001,0.99,5,6
11600,25,CartPole-v1,100000.0,0.001,0.99,5,6
11700,145,CartPole-v1,100000.0,0.001,0.99,5,6
11800,232,CartPole-v1,100000.0,0.001,0.99,5,6
11900,182,CartPole-v1,100000.0,0.001,0.99,5,6
12000,138,CartPole-v1,100000.0,0.001,0.99,5,6
12100,166,CartPole-v1,100000.0,0.001,0.99,5,6
12200,141,CartPole-v1,100000.0,0.001,0.99,5,6
12300,333,CartPole-v1,100000.0,0.001,0.99,5,6
12400,359,CartPole-v1,100000.0,0.001,0.99,5,6
12500,178,CartPole-v1,100000.0,0.001,0.99,5,6
12600,87,CartPole-v1,100000.0,0.001,0.99,5,6
12700,138,CartPole-v1,100000.0,0.001,0.99,5,6
12800,166,CartPole-v1,100000.0,0.001,0.99,5,6
12900,228,CartPole-v1,100000.0,0.001,0.99,5,6
13000,145,CartPole-v1,100000.0,0.001,0.99,5,6
13100,231,CartPole-v1,100000.0,0.001,0.99,5,6
13200,172,CartPole-v1,100000.0,0.001,0.99,5,6
13300,181,CartPole-v1,100000.0,0.001,0.99,5,6
13400,153,CartPole-v1,100000.0,0.001,0.99,5,6
13500,182,CartPole-v1,100000.0,0.001,0.99,5,6
13600,146,CartPole-v1,100000.0,0.001,0.99,5,6
13700,123,CartPole-v1,100000.0,0.001,0.99,5,6
13800,117,CartPole-v1,100000.0,0.001,0.99,5,6
13900,121,CartPole-v1,100000.0,0.001,0.99,5,6
14000,278,CartPole-v1,100000.0,0.001,0.99,5,6
14100,95,CartPole-v1,100000.0,0.001,0.99,5,6
14200,133,CartPole-v1,100000.0,0.001,0.99,5,6
14300,167,CartPole-v1,100000.0,0.001,0.99,5,6
14400,181,CartPole-v1,100000.0,0.001,0.99,5,6
14500,165,CartPole-v1,100000.0,0.001,0.99,5,6
14600,183,CartPole-v1,100000.0,0.001,0.99,5,6
14700,190,CartPole-v1,100000.0,0.001,0.99,5,6
14800,141,CartPole-v1,100000.0,0.001,0.99,5,6
14900,158,CartPole-v1,100000.0,0.001,0.99,5,6
15000,110,CartPole-v1,100000.0,0.001,0.99,5,6
15100,161,CartPole-v1,100000.0,0.001,0.99,5,6
15200,160,CartPole-v1,100000.0,0.001,0.99,5,6
15300,82,CartPole-v1,100000.0,0.001,0.99,5,6
15400,68,CartPole-v1,100000.0,0.001,0.99,5,6
15500,104,CartPole-v1,100000.0,0.001,0.99,5,6
15600,102,CartPole-v1,100000.0,0.001,0.99,5,6
15700,45,CartPole-v1,100000.0,0.001,0.99,5,6
15800,25,CartPole-v1,100000.0,0.001,0.99,5,6
15900,21,CartPole-v1,100000.0,0.001,0.99,5,6
16000,20,CartPole-v1,100000.0,0.001,0.99,5,6
