Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,21,CartPole-v1,100000.0,0.0001,0.98,4,3
200,22,CartPole-v1,100000.0,0.0001,0.98,4,3
300,20,CartPole-v1,100000.0,0.0001,0.98,4,3
400,19,CartPole-v1,100000.0,0.0001,0.98,4,3
500,19,CartPole-v1,100000.0,0.0001,0.98,4,3
600,19,CartPole-v1,100000.0,0.0001,0.98,4,3
700,20,CartPole-v1,100000.0,0.0001,0.98,4,3
800,19,CartPole-v1,100000.0,0.0001,0.98,4,3
900,16,CartPole-v1,100000.0,0.0001,0.98,4,3
1000,17,CartPole-v1,100000.0,0.0001,0.98,4,3
1100,15,CartPole-v1,100000.0,0.0001,0.98,4,3
1200,15,CartPole-v1,100000.0,0.0001,0.98,4,3
1300,16,CartPole-v1,100000.0,0.0001,0.98,4,3
1400,16,CartPole-v1,100000.0,0.0001,0.98,4,3
1500,15,CartPole-v1,100000.0,0.0001,0.98,4,3
1600,14,CartPole-v1,100000.0,0.0001,0.98,4,3
1700,15,CartPole-v1,100000.0,0.0001,0.98,4,3
1800,14,CartPole-v1,100000.0,0.0001,0.98,4,3
1900,15,CartPole-v1,100000.0,0.0001,0.98,4,3
2000,15,CartPole-v1,100000.0,0.0001,0.98,4,3
2100,17,CartPole-v1,100000.0,0.0001,0.98,4,3
2200,15,CartPole-v1,100000.0,0.0001,0.98,4,3
2300,16,CartPole-v1,100000.0,0.0001,0.98,4,3
2400,17,CartPole-v1,100000.0,0.0001,0.98,4,3
2500,20,CartPole-v1,100000.0,0.0001,0.98,4,3
2600,20,CartPole-v1,100000.0,0.0001,0.98,4,3
2700,20,CartPole-v1,100000.0,0.0001,0.98,4,3
2800,21,CartPole-v1,100000.0,0.0001,0.98,4,3
2900,19,CartPole-v1,100000.0,0.0001,0.98,4,3
3000,19,CartPole-v1,100000.0,0.0001,0.98,4,3
3100,20,CartPole-v1,100000.0,0.0001,0.98,4,3
