Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,20,CartPole-v1,100000.0,0.005,0.99,5,6
200,21,CartPole-v1,100000.0,0.005,0.99,5,6
300,21,CartPole-v1,100000.0,0.005,0.99,5,6
400,16,CartPole-v1,100000.0,0.005,0.99,5,6
500,18,CartPole-v1,100000.0,0.005,0.99,5,6
600,43,CartPole-v1,100000.0,0.005,0.99,5,6
700,159,CartPole-v1,100000.0,0.005,0.99,5,6
800,47,CartPole-v1,100000.0,0.005,0.99,5,6
900,77,CartPole-v1,100000.0,0.005,0.99,5,6
1000,68,CartPole-v1,100000.0,0.005,0.99,5,6
1100,176,CartPole-v1,100000.0,0.005,0.99,5,6
1200,158,CartPole-v1,100000.0,0.005,0.99,5,6
1300,118,CartPole-v1,100000.0,0.005,0.99,5,6
1400,105,CartPole-v1,100000.0,0.005,0.99,5,6
1500,60,CartPole-v1,100000.0,0.005,0.99,5,6
1600,98,CartPole-v1,100000.0,0.005,0.99,5,6
1700,93,CartPole-v1,100000.0,0.005,0.99,5,6
1800,87,CartPole-v1,100000.0,0.005,0.99,5,6
1900,137,CartPole-v1,100000.0,0.005,0.99,5,6
2000,42,CartPole-v1,100000.0,0.005,0.99,5,6
2100,29,CartPole-v1,100000.0,0.005,0.99,5,6
2200,30,CartPole-v1,100000.0,0.005,0.99,5,6
2300,64,CartPole-v1,100000.0,0.005,0.99,5,6
2400,53,CartPole-v1,100000.0,0.005,0.99,5,6
2500,33,CartPole-v1,100000.0,0.005,0.99,5,6
2600,58,CartPole-v1,100000.0,0.005,0.99,5,6
2700,41,CartPole-v1,100000.0,0.005,0.99,5,6
2800,33,CartPole-v1,100000.0,0.005,0.99,5,6
2900,33,CartPole-v1,100000.0,0.005,0.99,5,6
3000,9,CartPole-v1,100000.0,0.005,0.99,5,6
3100,9,CartPole-v1,100000.0,0.005,0.99,5,6
3200,9,CartPole-v1,100000.0,0.005,0.99,5,6
3300,10,CartPole-v1,100000.0,0.005,0.99,5,6
3400,40,CartPole-v1,100000.0,0.005,0.99,5,6
3500,54,CartPole-v1,100000.0,0.005,0.99,5,6
3600,9,CartPole-v1,100000.0,0.005,0.99,5,6
3700,9,CartPole-v1,100000.0,0.005,0.99,5,6
3800,9,CartPole-v1,100000.0,0.005,0.99,5,6
3900,9,CartPole-v1,100000.0,0.005,0.99,5,6
4000,9,CartPole-v1,100000.0,0.005,0.99,5,6
4100,86,CartPole-v1,100000.0,0.005,0.99,5,6
4200,141,CartPole-v1,100000.0,0.005,0.99,5,6
4300,9,CartPole-v1,100000.0,0.005,0.99,5,6
4400,9,CartPole-v1,100000.0,0.005,0.99,5,6
4500,9,CartPole-v1,100000.0,0.005,0.99,5,6
4600,9,CartPole-v1,100000.0,0.005,0.99,5,6
4700,112,CartPole-v1,100000.0,0.005,0.99,5,6
4800,23,CartPole-v1,100000.0,0.005,0.99,5,6
4900,36,CartPole-v1,100000.0,0.005,0.99,5,6
5000,9,CartPole-v1,100000.0,0.005,0.99,5,6
5100,26,CartPole-v1,100000.0,0.005,0.99,5,6
5200,76,CartPole-v1,100000.0,0.005,0.99,5,6
5300,66,CartPole-v1,100000.0,0.005,0.99,5,6
5400,17,CartPole-v1,100000.0,0.005,0.99,5,6
5500,104,CartPole-v1,100000.0,0.005,0.99,5,6
5600,213,CartPole-v1,100000.0,0.005,0.99,5,6
5700,117,CartPole-v1,100000.0,0.005,0.99,5,6
5800,64,CartPole-v1,100000.0,0.005,0.99,5,6
5900,21,CartPole-v1,100000.0,0.005,0.99,5,6
6000,93,CartPole-v1,100000.0,0.005,0.99,5,6
6100,165,CartPole-v1,100000.0,0.005,0.99,5,6
6200,126,CartPole-v1,100000.0,0.005,0.99,5,6
6300,98,CartPole-v1,100000.0,0.005,0.99,5,6
6400,33,CartPole-v1,100000.0,0.005,0.99,5,6
6500,9,CartPole-v1,100000.0,0.005,0.99,5,6
6600,9,CartPole-v1,100000.0,0.005,0.99,5,6
6700,9,CartPole-v1,100000.0,0.005,0.99,5,6
6800,82,CartPole-v1,100000.0,0.005,0.99,5,6
6900,106,CartPole-v1,100000.0,0.005,0.99,5,6
7000,73,CartPole-v1,100000.0,0.005,0.99,5,6
7100,68,CartPole-v1,100000.0,0.005,0.99,5,6
7200,63,CartPole-v1,100000.0,0.005,0.99,5,6
7300,160,CartPole-v1,100000.0,0.005,0.99,5,6
7400,9,CartPole-v1,100000.0,0.005,0.99,5,6
7500,9,CartPole-v1,100000.0,0.005,0.99,5,6
7600,9,CartPole-v1,100000.0,0.005,0.99,5,6
7700,9,CartPole-v1,100000.0,0.005,0.99,5,6
7800,9,CartPole-v1,100000.0,0.005,0.99,5,6
7900,9,CartPole-v1,100000.0,0.005,0.99,5,6
8000,9,CartPole-v1,100000.0,0.005,0.99,5,6
8100,9,CartPole-v1,100000.0,0.005,0.99,5,6
8200,9,CartPole-v1,100000.0,0.005,0.99,5,6
8300,9,CartPole-v1,100000.0,0.005,0.99,5,6
8400,9,CartPole-v1,100000.0,0.005,0.99,5,6
8500,9,CartPole-v1,100000.0,0.005,0.99,5,6
8600,9,CartPole-v1,100000.0,0.005,0.99,5,6
8700,9,CartPole-v1,100000.0,0.005,0.99,5,6
8800,9,CartPole-v1,100000.0,0.005,0.99,5,6
8900,9,CartPole-v1,100000.0,0.005,0.99,5,6
9000,9,CartPole-v1,100000.0,0.005,0.99,5,6
9100,9,CartPole-v1,100000.0,0.005,0.99,5,6
9200,9,CartPole-v1,100000.0,0.005,0.99,5,6
9300,9,CartPole-v1,100000.0,0.005,0.99,5,6
9400,9,CartPole-v1,100000.0,0.005,0.99,5,6
9500,9,CartPole-v1,100000.0,0.005,0.99,5,6
9600,9,CartPole-v1,100000.0,0.005,0.99,5,6
9700,9,CartPole-v1,100000.0,0.005,0.99,5,6
9800,9,CartPole-v1,100000.0,0.005,0.99,5,6
9900,9,CartPole-v1,100000.0,0.005,0.99,5,6
10000,9,CartPole-v1,100000.0,0.005,0.99,5,6
10100,9,CartPole-v1,100000.0,0.005,0.99,5,6
10200,9,CartPole-v1,100000.0,0.005,0.99,5,6
10300,9,CartPole-v1,100000.0,0.005,0.99,5,6
