Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,19,CartPole-v1,100000.0,0.0005,0.95,5,3
200,16,CartPole-v1,100000.0,0.0005,0.95,5,3
300,13,CartPole-v1,100000.0,0.0005,0.95,5,3
400,16,CartPole-v1,100000.0,0.0005,0.95,5,3
500,19,CartPole-v1,100000.0,0.0005,0.95,5,3
600,20,CartPole-v1,100000.0,0.0005,0.95,5,3
700,21,CartPole-v1,100000.0,0.0005,0.95,5,3
800,19,CartPole-v1,100000.0,0.0005,0.95,5,3
900,22,CartPole-v1,100000.0,0.0005,0.95,5,3
1000,18,CartPole-v1,100000.0,0.0005,0.95,5,3
1100,22,CartPole-v1,100000.0,0.0005,0.95,5,3
1200,18,CartPole-v1,100000.0,0.0005,0.95,5,3
1300,20,CartPole-v1,100000.0,0.0005,0.95,5,3
1400,21,CartPole-v1,100000.0,0.0005,0.95,5,3
1500,22,CartPole-v1,100000.0,0.0005,0.95,5,3
1600,24,CartPole-v1,100000.0,0.0005,0.95,5,3
1700,21,CartPole-v1,100000.0,0.0005,0.95,5,3
1800,23,CartPole-v1,100000.0,0.0005,0.95,5,3
1900,24,CartPole-v1,100000.0,0.0005,0.95,5,3
2000,22,CartPole-v1,100000.0,0.0005,0.95,5,3
2100,24,CartPole-v1,100000.0,0.0005,0.95,5,3
2200,21,CartPole-v1,100000.0,0.0005,0.95,5,3
2300,20,CartPole-v1,100000.0,0.0005,0.95,5,3
2400,19,CartPole-v1,100000.0,0.0005,0.95,5,3
2500,22,CartPole-v1,100000.0,0.0005,0.95,5,3
2600,23,CartPole-v1,100000.0,0.0005,0.95,5,3
2700,21,CartPole-v1,100000.0,0.0005,0.95,5,3
2800,22,CartPole-v1,100000.0,0.0005,0.95,5,3
2900,20,CartPole-v1,100000.0,0.0005,0.95,5,3
3000,23,CartPole-v1,100000.0,0.0005,0.95,5,3
3100,23,CartPole-v1,100000.0,0.0005,0.95,5,3
3200,22,CartPole-v1,100000.0,0.0005,0.95,5,3
3300,22,CartPole-v1,100000.0,0.0005,0.95,5,3
3400,23,CartPole-v1,100000.0,0.0005,0.95,5,3
3500,22,CartPole-v1,100000.0,0.0005,0.95,5,3
3600,22,CartPole-v1,100000.0,0.0005,0.95,5,3
3700,23,CartPole-v1,100000.0,0.0005,0.95,5,3
3800,26,CartPole-v1,100000.0,0.0005,0.95,5,3
3900,23,CartPole-v1,100000.0,0.0005,0.95,5,3
4000,20,CartPole-v1,100000.0,0.0005,0.95,5,3
4100,20,CartPole-v1,100000.0,0.0005,0.95,5,3
4200,21,CartPole-v1,100000.0,0.0005,0.95,5,3
4300,22,CartPole-v1,100000.0,0.0005,0.95,5,3
4400,21,CartPole-v1,100000.0,0.0005,0.95,5,3
4500,20,CartPole-v1,100000.0,0.0005,0.95,5,3
4600,23,CartPole-v1,100000.0,0.0005,0.95,5,3
4700,24,CartPole-v1,100000.0,0.0005,0.95,5,3
4800,21,CartPole-v1,100000.0,0.0005,0.95,5,3
4900,22,CartPole-v1,100000.0,0.0005,0.95,5,3
5000,23,CartPole-v1,100000.0,0.0005,0.95,5,3
5100,22,CartPole-v1,100000.0,0.0005,0.95,5,3
5200,23,CartPole-v1,100000.0,0.0005,0.95,5,3
5300,20,CartPole-v1,100000.0,0.0005,0.95,5,3
5400,24,CartPole-v1,100000.0,0.0005,0.95,5,3
5500,23,CartPole-v1,100000.0,0.0005,0.95,5,3
5600,24,CartPole-v1,100000.0,0.0005,0.95,5,3
5700,24,CartPole-v1,100000.0,0.0005,0.95,5,3
5800,22,CartPole-v1,100000.0,0.0005,0.95,5,3
5900,22,CartPole-v1,100000.0,0.0005,0.95,5,3
6000,24,CartPole-v1,100000.0,0.0005,0.95,5,3
6100,22,CartPole-v1,100000.0,0.0005,0.95,5,3
6200,24,CartPole-v1,100000.0,0.0005,0.95,5,3
6300,23,CartPole-v1,100000.0,0.0005,0.95,5,3
6400,22,CartPole-v1,100000.0,0.0005,0.95,5,3
6500,27,CartPole-v1,100000.0,0.0005,0.95,5,3
6600,25,CartPole-v1,100000.0,0.0005,0.95,5,3
6700,25,CartPole-v1,100000.0,0.0005,0.95,5,3
6800,27,CartPole-v1,100000.0,0.0005,0.95,5,3
6900,25,CartPole-v1,100000.0,0.0005,0.95,5,3
7000,27,CartPole-v1,100000.0,0.0005,0.95,5,3
7100,27,CartPole-v1,100000.0,0.0005,0.95,5,3
7200,26,CartPole-v1,100000.0,0.0005,0.95,5,3
7300,25,CartPole-v1,100000.0,0.0005,0.95,5,3
7400,23,CartPole-v1,100000.0,0.0005,0.95,5,3
7500,25,CartPole-v1,100000.0,0.0005,0.95,5,3
7600,23,CartPole-v1,100000.0,0.0005,0.95,5,3
7700,24,CartPole-v1,100000.0,0.0005,0.95,5,3
7800,23,CartPole-v1,100000.0,0.0005,0.95,5,3
7900,24,CartPole-v1,100000.0,0.0005,0.95,5,3
8000,29,CartPole-v1,100000.0,0.0005,0.95,5,3
8100,26,CartPole-v1,100000.0,0.0005,0.95,5,3
8200,26,CartPole-v1,100000.0,0.0005,0.95,5,3
8300,27,CartPole-v1,100000.0,0.0005,0.95,5,3
8400,27,CartPole-v1,100000.0,0.0005,0.95,5,3
8500,30,CartPole-v1,100000.0,0.0005,0.95,5,3
8600,26,CartPole-v1,100000.0,0.0005,0.95,5,3
8700,28,CartPole-v1,100000.0,0.0005,0.95,5,3
8800,32,CartPole-v1,100000.0,0.0005,0.95,5,3
8900,30,CartPole-v1,100000.0,0.0005,0.95,5,3
9000,29,CartPole-v1,100000.0,0.0005,0.95,5,3
9100,28,CartPole-v1,100000.0,0.0005,0.95,5,3
9200,29,CartPole-v1,100000.0,0.0005,0.95,5,3
9300,27,CartPole-v1,100000.0,0.0005,0.95,5,3
9400,27,CartPole-v1,100000.0,0.0005,0.95,5,3
9500,27,CartPole-v1,100000.0,0.0005,0.95,5,3
9600,33,CartPole-v1,100000.0,0.0005,0.95,5,3
9700,30,CartPole-v1,100000.0,0.0005,0.95,5,3
9800,37,CartPole-v1,100000.0,0.0005,0.95,5,3
9900,41,CartPole-v1,100000.0,0.0005,0.95,5,3
10000,49,CartPole-v1,100000.0,0.0005,0.95,5,3
10100,51,CartPole-v1,100000.0,0.0005,0.95,5,3
10200,59,CartPole-v1,100000.0,0.0005,0.95,5,3
10300,65,CartPole-v1,100000.0,0.0005,0.95,5,3
10400,98,CartPole-v1,100000.0,0.0005,0.95,5,3
10500,87,CartPole-v1,100000.0,0.0005,0.95,5,3
10600,108,CartPole-v1,100000.0,0.0005,0.95,5,3
10700,49,CartPole-v1,100000.0,0.0005,0.95,5,3
10800,76,CartPole-v1,100000.0,0.0005,0.95,5,3
10900,27,CartPole-v1,100000.0,0.0005,0.95,5,3
11000,42,CartPole-v1,100000.0,0.0005,0.95,5,3
11100,30,CartPole-v1,100000.0,0.0005,0.95,5,3
11200,37,CartPole-v1,100000.0,0.0005,0.95,5,3
11300,37,CartPole-v1,100000.0,0.0005,0.95,5,3
11400,49,CartPole-v1,100000.0,0.0005,0.95,5,3
11500,28,CartPole-v1,100000.0,0.0005,0.95,5,3
11600,41,CartPole-v1,100000.0,0.0005,0.95,5,3
11700,55,CartPole-v1,100000.0,0.0005,0.95,5,3
11800,40,CartPole-v1,100000.0,0.0005,0.95,5,3
11900,47,CartPole-v1,100000.0,0.0005,0.95,5,3
12000,300,CartPole-v1,100000.0,0.0005,0.95,5,3
12100,393,CartPole-v1,100000.0,0.0005,0.95,5,3
12200,381,CartPole-v1,100000.0,0.0005,0.95,5,3
12300,379,CartPole-v1,100000.0,0.0005,0.95,5,3
12400,366,CartPole-v1,100000.0,0.0005,0.95,5,3
12500,39,CartPole-v1,100000.0,0.0005,0.95,5,3
12600,29,CartPole-v1,100000.0,0.0005,0.95,5,3
12700,18,CartPole-v1,100000.0,0.0005,0.95,5,3
12800,157,CartPole-v1,100000.0,0.0005,0.95,5,3
12900,133,CartPole-v1,100000.0,0.0005,0.95,5,3
13000,111,CartPole-v1,100000.0,0.0005,0.95,5,3
13100,116,CartPole-v1,100000.0,0.0005,0.95,5,3
13200,148,CartPole-v1,100000.0,0.0005,0.95,5,3
13300,64,CartPole-v1,100000.0,0.0005,0.95,5,3
13400,10,CartPole-v1,100000.0,0.0005,0.95,5,3
13500,116,CartPole-v1,100000.0,0.0005,0.95,5,3
13600,130,CartPole-v1,100000.0,0.0005,0.95,5,3
13700,134,CartPole-v1,100000.0,0.0005,0.95,5,3
13800,123,CartPole-v1,100000.0,0.0005,0.95,5,3
13900,147,CartPole-v1,100000.0,0.0005,0.95,5,3
14000,168,CartPole-v1,100000.0,0.0005,0.95,5,3
14100,83,CartPole-v1,100000.0,0.0005,0.95,5,3
14200,143,CartPole-v1,100000.0,0.0005,0.95,5,3
14300,110,CartPole-v1,100000.0,0.0005,0.95,5,3
14400,124,CartPole-v1,100000.0,0.0005,0.95,5,3
14500,99,CartPole-v1,100000.0,0.0005,0.95,5,3
14600,119,CartPole-v1,100000.0,0.0005,0.95,5,3
14700,115,CartPole-v1,100000.0,0.0005,0.95,5,3
14800,113,CartPole-v1,100000.0,0.0005,0.95,5,3
14900,110,CartPole-v1,100000.0,0.0005,0.95,5,3
15000,112,CartPole-v1,100000.0,0.0005,0.95,5,3
15100,150,CartPole-v1,100000.0,0.0005,0.95,5,3
15200,109,CartPole-v1,100000.0,0.0005,0.95,5,3
15300,133,CartPole-v1,100000.0,0.0005,0.95,5,3
15400,115,CartPole-v1,100000.0,0.0005,0.95,5,3
15500,128,CartPole-v1,100000.0,0.0005,0.95,5,3
15600,127,CartPole-v1,100000.0,0.0005,0.95,5,3
15700,103,CartPole-v1,100000.0,0.0005,0.95,5,3
15800,104,CartPole-v1,100000.0,0.0005,0.95,5,3
15900,104,CartPole-v1,100000.0,0.0005,0.95,5,3
16000,103,CartPole-v1,100000.0,0.0005,0.95,5,3
16100,104,CartPole-v1,100000.0,0.0005,0.95,5,3
16200,148,CartPole-v1,100000.0,0.0005,0.95,5,3
16300,108,CartPole-v1,100000.0,0.0005,0.95,5,3
16400,102,CartPole-v1,100000.0,0.0005,0.95,5,3
16500,114,CartPole-v1,100000.0,0.0005,0.95,5,3
16600,219,CartPole-v1,100000.0,0.0005,0.95,5,3
16700,99,CartPole-v1,100000.0,0.0005,0.95,5,3
16800,99,CartPole-v1,100000.0,0.0005,0.95,5,3
