Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,20,CartPole-v1,100000.0,0.0005,0.95,4,0
200,21,CartPole-v1,100000.0,0.0005,0.95,4,0
300,18,CartPole-v1,100000.0,0.0005,0.95,4,0
400,19,CartPole-v1,100000.0,0.0005,0.95,4,0
500,20,CartPole-v1,100000.0,0.0005,0.95,4,0
600,20,CartPole-v1,100000.0,0.0005,0.95,4,0
700,19,CartPole-v1,100000.0,0.0005,0.95,4,0
800,17,CartPole-v1,100000.0,0.0005,0.95,4,0
900,21,CartPole-v1,100000.0,0.0005,0.95,4,0
1000,19,CartPole-v1,100000.0,0.0005,0.95,4,0
1100,20,CartPole-v1,100000.0,0.0005,0.95,4,0
1200,18,CartPole-v1,100000.0,0.0005,0.95,4,0
1300,18,CartPole-v1,100000.0,0.0005,0.95,4,0
1400,20,CartPole-v1,100000.0,0.0005,0.95,4,0
1500,19,CartPole-v1,100000.0,0.0005,0.95,4,0
1600,18,CartPole-v1,100000.0,0.0005,0.95,4,0
1700,19,CartPole-v1,100000.0,0.0005,0.95,4,0
1800,17,CartPole-v1,100000.0,0.0005,0.95,4,0
1900,20,CartPole-v1,100000.0,0.0005,0.95,4,0
2000,19,CartPole-v1,100000.0,0.0005,0.95,4,0
2100,19,CartPole-v1,100000.0,0.0005,0.95,4,0
2200,17,CartPole-v1,100000.0,0.0005,0.95,4,0
2300,18,CartPole-v1,100000.0,0.0005,0.95,4,0
2400,18,CartPole-v1,100000.0,0.0005,0.95,4,0
2500,18,CartPole-v1,100000.0,0.0005,0.95,4,0
2600,19,CartPole-v1,100000.0,0.0005,0.95,4,0
2700,20,CartPole-v1,100000.0,0.0005,0.95,4,0
2800,19,CartPole-v1,100000.0,0.0005,0.95,4,0
2900,20,CartPole-v1,100000.0,0.0005,0.95,4,0
3000,17,CartPole-v1,100000.0,0.0005,0.95,4,0
3100,21,CartPole-v1,100000.0,0.0005,0.95,4,0
3200,18,CartPole-v1,100000.0,0.0005,0.95,4,0
3300,19,CartPole-v1,100000.0,0.0005,0.95,4,0
3400,20,CartPole-v1,100000.0,0.0005,0.95,4,0
3500,20,CartPole-v1,100000.0,0.0005,0.95,4,0
3600,21,CartPole-v1,100000.0,0.0005,0.95,4,0
3700,22,CartPole-v1,100000.0,0.0005,0.95,4,0
3800,21,CartPole-v1,100000.0,0.0005,0.95,4,0
3900,21,CartPole-v1,100000.0,0.0005,0.95,4,0
4000,20,CartPole-v1,100000.0,0.0005,0.95,4,0
4100,19,CartPole-v1,100000.0,0.0005,0.95,4,0
4200,18,CartPole-v1,100000.0,0.0005,0.95,4,0
4300,19,CartPole-v1,100000.0,0.0005,0.95,4,0
4400,19,CartPole-v1,100000.0,0.0005,0.95,4,0
4500,19,CartPole-v1,100000.0,0.0005,0.95,4,0
4600,19,CartPole-v1,100000.0,0.0005,0.95,4,0
4700,20,CartPole-v1,100000.0,0.0005,0.95,4,0
4800,20,CartPole-v1,100000.0,0.0005,0.95,4,0
4900,22,CartPole-v1,100000.0,0.0005,0.95,4,0
5000,20,CartPole-v1,100000.0,0.0005,0.95,4,0
5100,21,CartPole-v1,100000.0,0.0005,0.95,4,0
5200,20,CartPole-v1,100000.0,0.0005,0.95,4,0
5300,20,CartPole-v1,100000.0,0.0005,0.95,4,0
5400,21,CartPole-v1,100000.0,0.0005,0.95,4,0
5500,21,CartPole-v1,100000.0,0.0005,0.95,4,0
5600,21,CartPole-v1,100000.0,0.0005,0.95,4,0
5700,21,CartPole-v1,100000.0,0.0005,0.95,4,0
5800,21,CartPole-v1,100000.0,0.0005,0.95,4,0
5900,21,CartPole-v1,100000.0,0.0005,0.95,4,0
6000,21,CartPole-v1,100000.0,0.0005,0.95,4,0
6100,20,CartPole-v1,100000.0,0.0005,0.95,4,0
6200,22,CartPole-v1,100000.0,0.0005,0.95,4,0
6300,22,CartPole-v1,100000.0,0.0005,0.95,4,0
6400,21,CartPole-v1,100000.0,0.0005,0.95,4,0
6500,22,CartPole-v1,100000.0,0.0005,0.95,4,0
6600,21,CartPole-v1,100000.0,0.0005,0.95,4,0
6700,24,CartPole-v1,100000.0,0.0005,0.95,4,0
6800,23,CartPole-v1,100000.0,0.0005,0.95,4,0
6900,19,CartPole-v1,100000.0,0.0005,0.95,4,0
7000,20,CartPole-v1,100000.0,0.0005,0.95,4,0
7100,22,CartPole-v1,100000.0,0.0005,0.95,4,0
7200,20,CartPole-v1,100000.0,0.0005,0.95,4,0
7300,22,CartPole-v1,100000.0,0.0005,0.95,4,0
7400,20,CartPole-v1,100000.0,0.0005,0.95,4,0
7500,21,CartPole-v1,100000.0,0.0005,0.95,4,0
7600,21,CartPole-v1,100000.0,0.0005,0.95,4,0
7700,23,CartPole-v1,100000.0,0.0005,0.95,4,0
7800,21,CartPole-v1,100000.0,0.0005,0.95,4,0
7900,20,CartPole-v1,100000.0,0.0005,0.95,4,0
8000,23,CartPole-v1,100000.0,0.0005,0.95,4,0
8100,21,CartPole-v1,100000.0,0.0005,0.95,4,0
8200,20,CartPole-v1,100000.0,0.0005,0.95,4,0
8300,20,CartPole-v1,100000.0,0.0005,0.95,4,0
8400,21,CartPole-v1,100000.0,0.0005,0.95,4,0
8500,19,CartPole-v1,100000.0,0.0005,0.95,4,0
8600,20,CartPole-v1,100000.0,0.0005,0.95,4,0
8700,22,CartPole-v1,100000.0,0.0005,0.95,4,0
8800,20,CartPole-v1,100000.0,0.0005,0.95,4,0
8900,19,CartPole-v1,100000.0,0.0005,0.95,4,0
9000,19,CartPole-v1,100000.0,0.0005,0.95,4,0
9100,19,CartPole-v1,100000.0,0.0005,0.95,4,0
9200,19,CartPole-v1,100000.0,0.0005,0.95,4,0
9300,20,CartPole-v1,100000.0,0.0005,0.95,4,0
9400,18,CartPole-v1,100000.0,0.0005,0.95,4,0
9500,20,CartPole-v1,100000.0,0.0005,0.95,4,0
9600,19,CartPole-v1,100000.0,0.0005,0.95,4,0
9700,20,CartPole-v1,100000.0,0.0005,0.95,4,0
9800,20,CartPole-v1,100000.0,0.0005,0.95,4,0
9900,20,CartPole-v1,100000.0,0.0005,0.95,4,0
10000,21,CartPole-v1,100000.0,0.0005,0.95,4,0
10100,21,CartPole-v1,100000.0,0.0005,0.95,4,0
10200,18,CartPole-v1,100000.0,0.0005,0.95,4,0
10300,22,CartPole-v1,100000.0,0.0005,0.95,4,0
10400,21,CartPole-v1,100000.0,0.0005,0.95,4,0
10500,20,CartPole-v1,100000.0,0.0005,0.95,4,0
10600,21,CartPole-v1,100000.0,0.0005,0.95,4,0
10700,21,CartPole-v1,100000.0,0.0005,0.95,4,0
10800,18,CartPole-v1,100000.0,0.0005,0.95,4,0
10900,20,CartPole-v1,100000.0,0.0005,0.95,4,0
11000,20,CartPole-v1,100000.0,0.0005,0.95,4,0
11100,20,CartPole-v1,100000.0,0.0005,0.95,4,0
11200,20,CartPole-v1,100000.0,0.0005,0.95,4,0
11300,20,CartPole-v1,100000.0,0.0005,0.95,4,0
11400,19,CartPole-v1,100000.0,0.0005,0.95,4,0
11500,20,CartPole-v1,100000.0,0.0005,0.95,4,0
11600,18,CartPole-v1,100000.0,0.0005,0.95,4,0
11700,21,CartPole-v1,100000.0,0.0005,0.95,4,0
11800,19,CartPole-v1,100000.0,0.0005,0.95,4,0
11900,20,CartPole-v1,100000.0,0.0005,0.95,4,0
12000,21,CartPole-v1,100000.0,0.0005,0.95,4,0
12100,20,CartPole-v1,100000.0,0.0005,0.95,4,0
12200,20,CartPole-v1,100000.0,0.0005,0.95,4,0
12300,19,CartPole-v1,100000.0,0.0005,0.95,4,0
12400,19,CartPole-v1,100000.0,0.0005,0.95,4,0
12500,20,CartPole-v1,100000.0,0.0005,0.95,4,0
12600,19,CartPole-v1,100000.0,0.0005,0.95,4,0
12700,21,CartPole-v1,100000.0,0.0005,0.95,4,0
12800,20,CartPole-v1,100000.0,0.0005,0.95,4,0
12900,20,CartPole-v1,100000.0,0.0005,0.95,4,0
13000,20,CartPole-v1,100000.0,0.0005,0.95,4,0
13100,18,CartPole-v1,100000.0,0.0005,0.95,4,0
13200,20,CartPole-v1,100000.0,0.0005,0.95,4,0
13300,19,CartPole-v1,100000.0,0.0005,0.95,4,0
13400,19,CartPole-v1,100000.0,0.0005,0.95,4,0
13500,18,CartPole-v1,100000.0,0.0005,0.95,4,0
13600,18,CartPole-v1,100000.0,0.0005,0.95,4,0
13700,18,CartPole-v1,100000.0,0.0005,0.95,4,0
13800,20,CartPole-v1,100000.0,0.0005,0.95,4,0
13900,20,CartPole-v1,100000.0,0.0005,0.95,4,0
14000,19,CartPole-v1,100000.0,0.0005,0.95,4,0
14100,20,CartPole-v1,100000.0,0.0005,0.95,4,0
14200,22,CartPole-v1,100000.0,0.0005,0.95,4,0
14300,21,CartPole-v1,100000.0,0.0005,0.95,4,0
14400,21,CartPole-v1,100000.0,0.0005,0.95,4,0
14500,20,CartPole-v1,100000.0,0.0005,0.95,4,0
14600,20,CartPole-v1,100000.0,0.0005,0.95,4,0
14700,20,CartPole-v1,100000.0,0.0005,0.95,4,0
14800,18,CartPole-v1,100000.0,0.0005,0.95,4,0
14900,18,CartPole-v1,100000.0,0.0005,0.95,4,0
15000,17,CartPole-v1,100000.0,0.0005,0.95,4,0
15100,19,CartPole-v1,100000.0,0.0005,0.95,4,0
15200,18,CartPole-v1,100000.0,0.0005,0.95,4,0
15300,21,CartPole-v1,100000.0,0.0005,0.95,4,0
15400,18,CartPole-v1,100000.0,0.0005,0.95,4,0
15500,18,CartPole-v1,100000.0,0.0005,0.95,4,0
15600,20,CartPole-v1,100000.0,0.0005,0.95,4,0
15700,17,CartPole-v1,100000.0,0.0005,0.95,4,0
15800,17,CartPole-v1,100000.0,0.0005,0.95,4,0
15900,18,CartPole-v1,100000.0,0.0005,0.95,4,0
16000,20,CartPole-v1,100000.0,0.0005,0.95,4,0
16100,19,CartPole-v1,100000.0,0.0005,0.95,4,0
16200,19,CartPole-v1,100000.0,0.0005,0.95,4,0
16300,19,CartPole-v1,100000.0,0.0005,0.95,4,0
16400,19,CartPole-v1,100000.0,0.0005,0.95,4,0
16500,18,CartPole-v1,100000.0,0.0005,0.95,4,0
16600,20,CartPole-v1,100000.0,0.0005,0.95,4,0
16700,20,CartPole-v1,100000.0,0.0005,0.95,4,0
16800,18,CartPole-v1,100000.0,0.0005,0.95,4,0
16900,17,CartPole-v1,100000.0,0.0005,0.95,4,0
17000,18,CartPole-v1,100000.0,0.0005,0.95,4,0
17100,18,CartPole-v1,100000.0,0.0005,0.95,4,0
17200,19,CartPole-v1,100000.0,0.0005,0.95,4,0
17300,20,CartPole-v1,100000.0,0.0005,0.95,4,0
17400,19,CartPole-v1,100000.0,0.0005,0.95,4,0
17500,18,CartPole-v1,100000.0,0.0005,0.95,4,0
17600,20,CartPole-v1,100000.0,0.0005,0.95,4,0
17700,19,CartPole-v1,100000.0,0.0005,0.95,4,0
17800,19,CartPole-v1,100000.0,0.0005,0.95,4,0
17900,18,CartPole-v1,100000.0,0.0005,0.95,4,0
18000,16,CartPole-v1,100000.0,0.0005,0.95,4,0
18100,18,CartPole-v1,100000.0,0.0005,0.95,4,0
18200,17,CartPole-v1,100000.0,0.0005,0.95,4,0
18300,20,CartPole-v1,100000.0,0.0005,0.95,4,0
18400,19,CartPole-v1,100000.0,0.0005,0.95,4,0
18500,17,CartPole-v1,100000.0,0.0005,0.95,4,0
18600,19,CartPole-v1,100000.0,0.0005,0.95,4,0
18700,18,CartPole-v1,100000.0,0.0005,0.95,4,0
18800,18,CartPole-v1,100000.0,0.0005,0.95,4,0
18900,17,CartPole-v1,100000.0,0.0005,0.95,4,0
