Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,14,CartPole-v1,100000.0,0.0001,0.95,4,1
200,14,CartPole-v1,100000.0,0.0001,0.95,4,1
300,14,CartPole-v1,100000.0,0.0001,0.95,4,1
400,14,CartPole-v1,100000.0,0.0001,0.95,4,1
500,15,CartPole-v1,100000.0,0.0001,0.95,4,1
600,15,CartPole-v1,100000.0,0.0001,0.95,4,1
700,14,CartPole-v1,100000.0,0.0001,0.95,4,1
800,14,CartPole-v1,100000.0,0.0001,0.95,4,1
900,14,CartPole-v1,100000.0,0.0001,0.95,4,1
1000,13,CartPole-v1,100000.0,0.0001,0.95,4,1
1100,15,CartPole-v1,100000.0,0.0001,0.95,4,1
1200,14,CartPole-v1,100000.0,0.0001,0.95,4,1
1300,14,CartPole-v1,100000.0,0.0001,0.95,4,1
1400,14,CartPole-v1,100000.0,0.0001,0.95,4,1
1500,14,CartPole-v1,100000.0,0.0001,0.95,4,1
1600,14,CartPole-v1,100000.0,0.0001,0.95,4,1
1700,14,CartPole-v1,100000.0,0.0001,0.95,4,1
1800,15,CartPole-v1,100000.0,0.0001,0.95,4,1
1900,14,CartPole-v1,100000.0,0.0001,0.95,4,1
2000,14,CartPole-v1,100000.0,0.0001,0.95,4,1
2100,15,CartPole-v1,100000.0,0.0001,0.95,4,1
2200,15,CartPole-v1,100000.0,0.0001,0.95,4,1
2300,15,CartPole-v1,100000.0,0.0001,0.95,4,1
2400,14,CartPole-v1,100000.0,0.0001,0.95,4,1
2500,15,CartPole-v1,100000.0,0.0001,0.95,4,1
2600,15,CartPole-v1,100000.0,0.0001,0.95,4,1
2700,14,CartPole-v1,100000.0,0.0001,0.95,4,1
2800,15,CartPole-v1,100000.0,0.0001,0.95,4,1
2900,15,CartPole-v1,100000.0,0.0001,0.95,4,1
3000,14,CartPole-v1,100000.0,0.0001,0.95,4,1
3100,15,CartPole-v1,100000.0,0.0001,0.95,4,1
3200,15,CartPole-v1,100000.0,0.0001,0.95,4,1
3300,15,CartPole-v1,100000.0,0.0001,0.95,4,1
3400,14,CartPole-v1,100000.0,0.0001,0.95,4,1
3500,14,CartPole-v1,100000.0,0.0001,0.95,4,1
3600,15,CartPole-v1,100000.0,0.0001,0.95,4,1
3700,14,CartPole-v1,100000.0,0.0001,0.95,4,1
3800,17,CartPole-v1,100000.0,0.0001,0.95,4,1
3900,16,CartPole-v1,100000.0,0.0001,0.95,4,1
4000,15,CartPole-v1,100000.0,0.0001,0.95,4,1
4100,15,CartPole-v1,100000.0,0.0001,0.95,4,1
4200,16,CartPole-v1,100000.0,0.0001,0.95,4,1
4300,16,CartPole-v1,100000.0,0.0001,0.95,4,1
4400,15,CartPole-v1,100000.0,0.0001,0.95,4,1
4500,17,CartPole-v1,100000.0,0.0001,0.95,4,1
4600,17,CartPole-v1,100000.0,0.0001,0.95,4,1
4700,16,CartPole-v1,100000.0,0.0001,0.95,4,1
4800,16,CartPole-v1,100000.0,0.0001,0.95,4,1
4900,17,CartPole-v1,100000.0,0.0001,0.95,4,1
5000,17,CartPole-v1,100000.0,0.0001,0.95,4,1
5100,17,CartPole-v1,100000.0,0.0001,0.95,4,1
5200,19,CartPole-v1,100000.0,0.0001,0.95,4,1
5300,19,CartPole-v1,100000.0,0.0001,0.95,4,1
5400,19,CartPole-v1,100000.0,0.0001,0.95,4,1
5500,19,CartPole-v1,100000.0,0.0001,0.95,4,1
5600,20,CartPole-v1,100000.0,0.0001,0.95,4,1
5700,17,CartPole-v1,100000.0,0.0001,0.95,4,1
5800,19,CartPole-v1,100000.0,0.0001,0.95,4,1
5900,20,CartPole-v1,100000.0,0.0001,0.95,4,1
6000,20,CartPole-v1,100000.0,0.0001,0.95,4,1
6100,20,CartPole-v1,100000.0,0.0001,0.95,4,1
6200,19,CartPole-v1,100000.0,0.0001,0.95,4,1
6300,20,CartPole-v1,100000.0,0.0001,0.95,4,1
6400,22,CartPole-v1,100000.0,0.0001,0.95,4,1
6500,19,CartPole-v1,100000.0,0.0001,0.95,4,1
6600,20,CartPole-v1,100000.0,0.0001,0.95,4,1
6700,21,CartPole-v1,100000.0,0.0001,0.95,4,1
6800,20,CartPole-v1,100000.0,0.0001,0.95,4,1
6900,21,CartPole-v1,100000.0,0.0001,0.95,4,1
7000,21,CartPole-v1,100000.0,0.0001,0.95,4,1
7100,24,CartPole-v1,100000.0,0.0001,0.95,4,1
7200,23,CartPole-v1,100000.0,0.0001,0.95,4,1
7300,22,CartPole-v1,100000.0,0.0001,0.95,4,1
7400,24,CartPole-v1,100000.0,0.0001,0.95,4,1
7500,25,CartPole-v1,100000.0,0.0001,0.95,4,1
7600,22,CartPole-v1,100000.0,0.0001,0.95,4,1
7700,24,CartPole-v1,100000.0,0.0001,0.95,4,1
7800,23,CartPole-v1,100000.0,0.0001,0.95,4,1
7900,23,CartPole-v1,100000.0,0.0001,0.95,4,1
8000,25,CartPole-v1,100000.0,0.0001,0.95,4,1
8100,26,CartPole-v1,100000.0,0.0001,0.95,4,1
8200,24,CartPole-v1,100000.0,0.0001,0.95,4,1
8300,26,CartPole-v1,100000.0,0.0001,0.95,4,1
8400,26,CartPole-v1,100000.0,0.0001,0.95,4,1
8500,24,CartPole-v1,100000.0,0.0001,0.95,4,1
8600,25,CartPole-v1,100000.0,0.0001,0.95,4,1
8700,24,CartPole-v1,100000.0,0.0001,0.95,4,1
8800,25,CartPole-v1,100000.0,0.0001,0.95,4,1
8900,26,CartPole-v1,100000.0,0.0001,0.95,4,1
9000,25,CartPole-v1,100000.0,0.0001,0.95,4,1
9100,24,CartPole-v1,100000.0,0.0001,0.95,4,1
9200,29,CartPole-v1,100000.0,0.0001,0.95,4,1
9300,24,CartPole-v1,100000.0,0.0001,0.95,4,1
9400,26,CartPole-v1,100000.0,0.0001,0.95,4,1
9500,22,CartPole-v1,100000.0,0.0001,0.95,4,1
9600,22,CartPole-v1,100000.0,0.0001,0.95,4,1
9700,24,CartPole-v1,100000.0,0.0001,0.95,4,1
9800,24,CartPole-v1,100000.0,0.0001,0.95,4,1
9900,22,CartPole-v1,100000.0,0.0001,0.95,4,1
10000,22,CartPole-v1,100000.0,0.0001,0.95,4,1
10100,22,CartPole-v1,100000.0,0.0001,0.95,4,1
10200,21,CartPole-v1,100000.0,0.0001,0.95,4,1
10300,20,CartPole-v1,100000.0,0.0001,0.95,4,1
10400,24,CartPole-v1,100000.0,0.0001,0.95,4,1
10500,25,CartPole-v1,100000.0,0.0001,0.95,4,1
10600,26,CartPole-v1,100000.0,0.0001,0.95,4,1
10700,22,CartPole-v1,100000.0,0.0001,0.95,4,1
10800,24,CartPole-v1,100000.0,0.0001,0.95,4,1
10900,24,CartPole-v1,100000.0,0.0001,0.95,4,1
11000,28,CartPole-v1,100000.0,0.0001,0.95,4,1
11100,29,CartPole-v1,100000.0,0.0001,0.95,4,1
11200,30,CartPole-v1,100000.0,0.0001,0.95,4,1
11300,30,CartPole-v1,100000.0,0.0001,0.95,4,1
11400,33,CartPole-v1,100000.0,0.0001,0.95,4,1
11500,31,CartPole-v1,100000.0,0.0001,0.95,4,1
11600,32,CartPole-v1,100000.0,0.0001,0.95,4,1
11700,35,CartPole-v1,100000.0,0.0001,0.95,4,1
11800,39,CartPole-v1,100000.0,0.0001,0.95,4,1
11900,38,CartPole-v1,100000.0,0.0001,0.95,4,1
12000,37,CartPole-v1,100000.0,0.0001,0.95,4,1
12100,39,CartPole-v1,100000.0,0.0001,0.95,4,1
12200,38,CartPole-v1,100000.0,0.0001,0.95,4,1
