Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,20,CartPole-v1,100000.0,0.0001,0.9,4,5
200,21,CartPole-v1,100000.0,0.0001,0.9,4,5
300,22,CartPole-v1,100000.0,0.0001,0.9,4,5
400,22,CartPole-v1,100000.0,0.0001,0.9,4,5
500,18,CartPole-v1,100000.0,0.0001,0.9,4,5
600,15,CartPole-v1,100000.0,0.0001,0.9,4,5
700,14,CartPole-v1,100000.0,0.0001,0.9,4,5
800,13,CartPole-v1,100000.0,0.0001,0.9,4,5
900,12,CartPole-v1,100000.0,0.0001,0.9,4,5
1000,11,CartPole-v1,100000.0,0.0001,0.9,4,5
1100,11,CartPole-v1,100000.0,0.0001,0.9,4,5
1200,11,CartPole-v1,100000.0,0.0001,0.9,4,5
1300,11,CartPole-v1,100000.0,0.0001,0.9,4,5
1400,11,CartPole-v1,100000.0,0.0001,0.9,4,5
1500,10,CartPole-v1,100000.0,0.0001,0.9,4,5
1600,10,CartPole-v1,100000.0,0.0001,0.9,4,5
1700,10,CartPole-v1,100000.0,0.0001,0.9,4,5
1800,10,CartPole-v1,100000.0,0.0001,0.9,4,5
1900,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2000,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2100,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2200,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2300,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2400,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2500,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2600,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2700,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2800,10,CartPole-v1,100000.0,0.0001,0.9,4,5
2900,11,CartPole-v1,100000.0,0.0001,0.9,4,5
3000,11,CartPole-v1,100000.0,0.0001,0.9,4,5
3100,12,CartPole-v1,100000.0,0.0001,0.9,4,5
3200,12,CartPole-v1,100000.0,0.0001,0.9,4,5
3300,13,CartPole-v1,100000.0,0.0001,0.9,4,5
3400,14,CartPole-v1,100000.0,0.0001,0.9,4,5
3500,17,CartPole-v1,100000.0,0.0001,0.9,4,5
3600,21,CartPole-v1,100000.0,0.0001,0.9,4,5
3700,23,CartPole-v1,100000.0,0.0001,0.9,4,5
3800,21,CartPole-v1,100000.0,0.0001,0.9,4,5
3900,18,CartPole-v1,100000.0,0.0001,0.9,4,5
4000,16,CartPole-v1,100000.0,0.0001,0.9,4,5
4100,14,CartPole-v1,100000.0,0.0001,0.9,4,5
4200,14,CartPole-v1,100000.0,0.0001,0.9,4,5
4300,16,CartPole-v1,100000.0,0.0001,0.9,4,5
4400,16,CartPole-v1,100000.0,0.0001,0.9,4,5
