Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,19,CartPole-v1,100000.0,0.0001,0.98,4,2
200,19,CartPole-v1,100000.0,0.0001,0.98,4,2
300,17,CartPole-v1,100000.0,0.0001,0.98,4,2
400,16,CartPole-v1,100000.0,0.0001,0.98,4,2
500,15,CartPole-v1,100000.0,0.0001,0.98,4,2
600,14,CartPole-v1,100000.0,0.0001,0.98,4,2
700,13,CartPole-v1,100000.0,0.0001,0.98,4,2
800,12,CartPole-v1,100000.0,0.0001,0.98,4,2
900,12,CartPole-v1,100000.0,0.0001,0.98,4,2
1000,12,CartPole-v1,100000.0,0.0001,0.98,4,2
1100,11,CartPole-v1,100000.0,0.0001,0.98,4,2
1200,11,CartPole-v1,100000.0,0.0001,0.98,4,2
1300,12,CartPole-v1,100000.0,0.0001,0.98,4,2
1400,11,CartPole-v1,100000.0,0.0001,0.98,4,2
1500,11,CartPole-v1,100000.0,0.0001,0.98,4,2
1600,11,CartPole-v1,100000.0,0.0001,0.98,4,2
1700,10,CartPole-v1,100000.0,0.0001,0.98,4,2
1800,10,CartPole-v1,100000.0,0.0001,0.98,4,2
1900,11,CartPole-v1,100000.0,0.0001,0.98,4,2
2000,11,CartPole-v1,100000.0,0.0001,0.98,4,2
2100,11,CartPole-v1,100000.0,0.0001,0.98,4,2
2200,11,CartPole-v1,100000.0,0.0001,0.98,4,2
2300,11,CartPole-v1,100000.0,0.0001,0.98,4,2
2400,11,CartPole-v1,100000.0,0.0001,0.98,4,2
2500,11,CartPole-v1,100000.0,0.0001,0.98,4,2
2600,11,CartPole-v1,100000.0,0.0001,0.98,4,2
2700,11,CartPole-v1,100000.0,0.0001,0.98,4,2
2800,12,CartPole-v1,100000.0,0.0001,0.98,4,2
2900,14,CartPole-v1,100000.0,0.0001,0.98,4,2
3000,15,CartPole-v1,100000.0,0.0001,0.98,4,2
3100,17,CartPole-v1,100000.0,0.0001,0.98,4,2
3200,17,CartPole-v1,100000.0,0.0001,0.98,4,2
3300,20,CartPole-v1,100000.0,0.0001,0.98,4,2
3400,23,CartPole-v1,100000.0,0.0001,0.98,4,2
3500,20,CartPole-v1,100000.0,0.0001,0.98,4,2
3600,20,CartPole-v1,100000.0,0.0001,0.98,4,2
3700,20,CartPole-v1,100000.0,0.0001,0.98,4,2
3800,20,CartPole-v1,100000.0,0.0001,0.98,4,2
3900,19,CartPole-v1,100000.0,0.0001,0.98,4,2
4000,19,CartPole-v1,100000.0,0.0001,0.98,4,2
4100,19,CartPole-v1,100000.0,0.0001,0.98,4,2
4200,19,CartPole-v1,100000.0,0.0001,0.98,4,2
4300,18,CartPole-v1,100000.0,0.0001,0.98,4,2
4400,19,CartPole-v1,100000.0,0.0001,0.98,4,2
4500,21,CartPole-v1,100000.0,0.0001,0.98,4,2
4600,20,CartPole-v1,100000.0,0.0001,0.98,4,2
4700,22,CartPole-v1,100000.0,0.0001,0.98,4,2
4800,23,CartPole-v1,100000.0,0.0001,0.98,4,2
4900,21,CartPole-v1,100000.0,0.0001,0.98,4,2
5000,22,CartPole-v1,100000.0,0.0001,0.98,4,2
5100,21,CartPole-v1,100000.0,0.0001,0.98,4,2
5200,21,CartPole-v1,100000.0,0.0001,0.98,4,2
5300,22,CartPole-v1,100000.0,0.0001,0.98,4,2
5400,20,CartPole-v1,100000.0,0.0001,0.98,4,2
5500,20,CartPole-v1,100000.0,0.0001,0.98,4,2
5600,19,CartPole-v1,100000.0,0.0001,0.98,4,2
5700,21,CartPole-v1,100000.0,0.0001,0.98,4,2
5800,22,CartPole-v1,100000.0,0.0001,0.98,4,2
5900,20,CartPole-v1,100000.0,0.0001,0.98,4,2
6000,22,CartPole-v1,100000.0,0.0001,0.98,4,2
6100,21,CartPole-v1,100000.0,0.0001,0.98,4,2
6200,23,CartPole-v1,100000.0,0.0001,0.98,4,2
6300,21,CartPole-v1,100000.0,0.0001,0.98,4,2
6400,22,CartPole-v1,100000.0,0.0001,0.98,4,2
6500,23,CartPole-v1,100000.0,0.0001,0.98,4,2
6600,19,CartPole-v1,100000.0,0.0001,0.98,4,2
