Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,21,CartPole-v1,100000.0,0.0001,0.97,4,3
200,22,CartPole-v1,100000.0,0.0001,0.97,4,3
300,21,CartPole-v1,100000.0,0.0001,0.97,4,3
400,19,CartPole-v1,100000.0,0.0001,0.97,4,3
500,22,CartPole-v1,100000.0,0.0001,0.97,4,3
600,20,CartPole-v1,100000.0,0.0001,0.97,4,3
700,21,CartPole-v1,100000.0,0.0001,0.97,4,3
800,20,CartPole-v1,100000.0,0.0001,0.97,4,3
900,17,CartPole-v1,100000.0,0.0001,0.97,4,3
1000,18,CartPole-v1,100000.0,0.0001,0.97,4,3
1100,18,CartPole-v1,100000.0,0.0001,0.97,4,3
1200,18,CartPole-v1,100000.0,0.0001,0.97,4,3
1300,17,CartPole-v1,100000.0,0.0001,0.97,4,3
1400,16,CartPole-v1,100000.0,0.0001,0.97,4,3
1500,16,CartPole-v1,100000.0,0.0001,0.97,4,3
1600,15,CartPole-v1,100000.0,0.0001,0.97,4,3
1700,15,CartPole-v1,100000.0,0.0001,0.97,4,3
1800,17,CartPole-v1,100000.0,0.0001,0.97,4,3
1900,16,CartPole-v1,100000.0,0.0001,0.97,4,3
2000,17,CartPole-v1,100000.0,0.0001,0.97,4,3
2100,17,CartPole-v1,100000.0,0.0001,0.97,4,3
2200,18,CartPole-v1,100000.0,0.0001,0.97,4,3
2300,19,CartPole-v1,100000.0,0.0001,0.97,4,3
2400,20,CartPole-v1,100000.0,0.0001,0.97,4,3
2500,19,CartPole-v1,100000.0,0.0001,0.97,4,3
2600,19,CartPole-v1,100000.0,0.0001,0.97,4,3
2700,18,CartPole-v1,100000.0,0.0001,0.97,4,3
2800,18,CartPole-v1,100000.0,0.0001,0.97,4,3
2900,18,CartPole-v1,100000.0,0.0001,0.97,4,3
3000,19,CartPole-v1,100000.0,0.0001,0.97,4,3
3100,16,CartPole-v1,100000.0,0.0001,0.97,4,3
3200,17,CartPole-v1,100000.0,0.0001,0.97,4,3
3300,17,CartPole-v1,100000.0,0.0001,0.97,4,3
3400,17,CartPole-v1,100000.0,0.0001,0.97,4,3
3500,19,CartPole-v1,100000.0,0.0001,0.97,4,3
3600,18,CartPole-v1,100000.0,0.0001,0.97,4,3
3700,17,CartPole-v1,100000.0,0.0001,0.97,4,3
3800,18,CartPole-v1,100000.0,0.0001,0.97,4,3
3900,20,CartPole-v1,100000.0,0.0001,0.97,4,3
4000,19,CartPole-v1,100000.0,0.0001,0.97,4,3
4100,18,CartPole-v1,100000.0,0.0001,0.97,4,3
4200,21,CartPole-v1,100000.0,0.0001,0.97,4,3
4300,20,CartPole-v1,100000.0,0.0001,0.97,4,3
4400,22,CartPole-v1,100000.0,0.0001,0.97,4,3
4500,23,CartPole-v1,100000.0,0.0001,0.97,4,3
4600,18,CartPole-v1,100000.0,0.0001,0.97,4,3
4700,19,CartPole-v1,100000.0,0.0001,0.97,4,3
4800,19,CartPole-v1,100000.0,0.0001,0.97,4,3
4900,20,CartPole-v1,100000.0,0.0001,0.97,4,3
5000,20,CartPole-v1,100000.0,0.0001,0.97,4,3
5100,24,CartPole-v1,100000.0,0.0001,0.97,4,3
5200,22,CartPole-v1,100000.0,0.0001,0.97,4,3
5300,22,CartPole-v1,100000.0,0.0001,0.97,4,3
5400,22,CartPole-v1,100000.0,0.0001,0.97,4,3
5500,23,CartPole-v1,100000.0,0.0001,0.97,4,3
5600,24,CartPole-v1,100000.0,0.0001,0.97,4,3
5700,23,CartPole-v1,100000.0,0.0001,0.97,4,3
5800,22,CartPole-v1,100000.0,0.0001,0.97,4,3
5900,21,CartPole-v1,100000.0,0.0001,0.97,4,3
6000,23,CartPole-v1,100000.0,0.0001,0.97,4,3
6100,22,CartPole-v1,100000.0,0.0001,0.97,4,3
6200,23,CartPole-v1,100000.0,0.0001,0.97,4,3
6300,23,CartPole-v1,100000.0,0.0001,0.97,4,3
6400,24,CartPole-v1,100000.0,0.0001,0.97,4,3
6500,24,CartPole-v1,100000.0,0.0001,0.97,4,3
6600,27,CartPole-v1,100000.0,0.0001,0.97,4,3
6700,23,CartPole-v1,100000.0,0.0001,0.97,4,3
6800,27,CartPole-v1,100000.0,0.0001,0.97,4,3
6900,27,CartPole-v1,100000.0,0.0001,0.97,4,3
7000,28,CartPole-v1,100000.0,0.0001,0.97,4,3
7100,29,CartPole-v1,100000.0,0.0001,0.97,4,3
7200,30,CartPole-v1,100000.0,0.0001,0.97,4,3
7300,32,CartPole-v1,100000.0,0.0001,0.97,4,3
7400,31,CartPole-v1,100000.0,0.0001,0.97,4,3
7500,34,CartPole-v1,100000.0,0.0001,0.97,4,3
7600,39,CartPole-v1,100000.0,0.0001,0.97,4,3
7700,37,CartPole-v1,100000.0,0.0001,0.97,4,3
7800,40,CartPole-v1,100000.0,0.0001,0.97,4,3
7900,37,CartPole-v1,100000.0,0.0001,0.97,4,3
8000,41,CartPole-v1,100000.0,0.0001,0.97,4,3
8100,46,CartPole-v1,100000.0,0.0001,0.97,4,3
8200,45,CartPole-v1,100000.0,0.0001,0.97,4,3
8300,50,CartPole-v1,100000.0,0.0001,0.97,4,3
8400,49,CartPole-v1,100000.0,0.0001,0.97,4,3
8500,50,CartPole-v1,100000.0,0.0001,0.97,4,3
8600,54,CartPole-v1,100000.0,0.0001,0.97,4,3
