Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,22,CartPole-v1,100000.0,0.0005,0.99,5,0
200,12,CartPole-v1,100000.0,0.0005,0.99,5,0
300,10,CartPole-v1,100000.0,0.0005,0.99,5,0
400,10,CartPole-v1,100000.0,0.0005,0.99,5,0
500,11,CartPole-v1,100000.0,0.0005,0.99,5,0
600,12,CartPole-v1,100000.0,0.0005,0.99,5,0
700,19,CartPole-v1,100000.0,0.0005,0.99,5,0
800,17,CartPole-v1,100000.0,0.0005,0.99,5,0
900,17,CartPole-v1,100000.0,0.0005,0.99,5,0
1000,21,CartPole-v1,100000.0,0.0005,0.99,5,0
1100,18,CartPole-v1,100000.0,0.0005,0.99,5,0
1200,20,CartPole-v1,100000.0,0.0005,0.99,5,0
1300,20,CartPole-v1,100000.0,0.0005,0.99,5,0
1400,18,CartPole-v1,100000.0,0.0005,0.99,5,0
1500,19,CartPole-v1,100000.0,0.0005,0.99,5,0
1600,16,CartPole-v1,100000.0,0.0005,0.99,5,0
1700,19,CartPole-v1,100000.0,0.0005,0.99,5,0
1800,15,CartPole-v1,100000.0,0.0005,0.99,5,0
1900,17,CartPole-v1,100000.0,0.0005,0.99,5,0
2000,15,CartPole-v1,100000.0,0.0005,0.99,5,0
2100,14,CartPole-v1,100000.0,0.0005,0.99,5,0
2200,17,CartPole-v1,100000.0,0.0005,0.99,5,0
2300,14,CartPole-v1,100000.0,0.0005,0.99,5,0
2400,16,CartPole-v1,100000.0,0.0005,0.99,5,0
2500,14,CartPole-v1,100000.0,0.0005,0.99,5,0
2600,14,CartPole-v1,100000.0,0.0005,0.99,5,0
2700,15,CartPole-v1,100000.0,0.0005,0.99,5,0
2800,15,CartPole-v1,100000.0,0.0005,0.99,5,0
2900,14,CartPole-v1,100000.0,0.0005,0.99,5,0
3000,16,CartPole-v1,100000.0,0.0005,0.99,5,0
3100,15,CartPole-v1,100000.0,0.0005,0.99,5,0
3200,16,CartPole-v1,100000.0,0.0005,0.99,5,0
3300,15,CartPole-v1,100000.0,0.0005,0.99,5,0
3400,19,CartPole-v1,100000.0,0.0005,0.99,5,0
3500,17,CartPole-v1,100000.0,0.0005,0.99,5,0
