Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,21,CartPole-v1,100000.0,0.001,0.95,4,0
200,18,CartPole-v1,100000.0,0.001,0.95,4,0
300,18,CartPole-v1,100000.0,0.001,0.95,4,0
400,17,CartPole-v1,100000.0,0.001,0.95,4,0
500,17,CartPole-v1,100000.0,0.001,0.95,4,0
600,18,CartPole-v1,100000.0,0.001,0.95,4,0
700,18,CartPole-v1,100000.0,0.001,0.95,4,0
800,18,CartPole-v1,100000.0,0.001,0.95,4,0
900,17,CartPole-v1,100000.0,0.001,0.95,4,0
1000,18,CartPole-v1,100000.0,0.001,0.95,4,0
1100,18,CartPole-v1,100000.0,0.001,0.95,4,0
1200,18,CartPole-v1,100000.0,0.001,0.95,4,0
1300,18,CartPole-v1,100000.0,0.001,0.95,4,0
1400,19,CartPole-v1,100000.0,0.001,0.95,4,0
1500,18,CartPole-v1,100000.0,0.001,0.95,4,0
1600,16,CartPole-v1,100000.0,0.001,0.95,4,0
1700,17,CartPole-v1,100000.0,0.001,0.95,4,0
1800,18,CartPole-v1,100000.0,0.001,0.95,4,0
1900,15,CartPole-v1,100000.0,0.001,0.95,4,0
2000,17,CartPole-v1,100000.0,0.001,0.95,4,0
2100,18,CartPole-v1,100000.0,0.001,0.95,4,0
2200,17,CartPole-v1,100000.0,0.001,0.95,4,0
2300,19,CartPole-v1,100000.0,0.001,0.95,4,0
2400,17,CartPole-v1,100000.0,0.001,0.95,4,0
2500,20,CartPole-v1,100000.0,0.001,0.95,4,0
2600,16,CartPole-v1,100000.0,0.001,0.95,4,0
2700,16,CartPole-v1,100000.0,0.001,0.95,4,0
2800,18,CartPole-v1,100000.0,0.001,0.95,4,0
2900,19,CartPole-v1,100000.0,0.001,0.95,4,0
3000,19,CartPole-v1,100000.0,0.001,0.95,4,0
3100,19,CartPole-v1,100000.0,0.001,0.95,4,0
3200,18,CartPole-v1,100000.0,0.001,0.95,4,0
3300,21,CartPole-v1,100000.0,0.001,0.95,4,0
3400,19,CartPole-v1,100000.0,0.001,0.95,4,0
3500,19,CartPole-v1,100000.0,0.001,0.95,4,0
3600,19,CartPole-v1,100000.0,0.001,0.95,4,0
3700,19,CartPole-v1,100000.0,0.001,0.95,4,0
3800,18,CartPole-v1,100000.0,0.001,0.95,4,0
3900,16,CartPole-v1,100000.0,0.001,0.95,4,0
4000,19,CartPole-v1,100000.0,0.001,0.95,4,0
4100,17,CartPole-v1,100000.0,0.001,0.95,4,0
4200,17,CartPole-v1,100000.0,0.001,0.95,4,0
4300,19,CartPole-v1,100000.0,0.001,0.95,4,0
4400,19,CartPole-v1,100000.0,0.001,0.95,4,0
4500,19,CartPole-v1,100000.0,0.001,0.95,4,0
4600,18,CartPole-v1,100000.0,0.001,0.95,4,0
4700,21,CartPole-v1,100000.0,0.001,0.95,4,0
4800,23,CartPole-v1,100000.0,0.001,0.95,4,0
4900,20,CartPole-v1,100000.0,0.001,0.95,4,0
5000,21,CartPole-v1,100000.0,0.001,0.95,4,0
5100,19,CartPole-v1,100000.0,0.001,0.95,4,0
5200,20,CartPole-v1,100000.0,0.001,0.95,4,0
5300,20,CartPole-v1,100000.0,0.001,0.95,4,0
5400,20,CartPole-v1,100000.0,0.001,0.95,4,0
5500,20,CartPole-v1,100000.0,0.001,0.95,4,0
5600,20,CartPole-v1,100000.0,0.001,0.95,4,0
5700,19,CartPole-v1,100000.0,0.001,0.95,4,0
5800,19,CartPole-v1,100000.0,0.001,0.95,4,0
5900,18,CartPole-v1,100000.0,0.001,0.95,4,0
6000,16,CartPole-v1,100000.0,0.001,0.95,4,0
6100,15,CartPole-v1,100000.0,0.001,0.95,4,0
6200,16,CartPole-v1,100000.0,0.001,0.95,4,0
6300,16,CartPole-v1,100000.0,0.001,0.95,4,0
6400,15,CartPole-v1,100000.0,0.001,0.95,4,0
6500,13,CartPole-v1,100000.0,0.001,0.95,4,0
6600,15,CartPole-v1,100000.0,0.001,0.95,4,0
6700,15,CartPole-v1,100000.0,0.001,0.95,4,0
6800,16,CartPole-v1,100000.0,0.001,0.95,4,0
6900,15,CartPole-v1,100000.0,0.001,0.95,4,0
7000,16,CartPole-v1,100000.0,0.001,0.95,4,0
7100,16,CartPole-v1,100000.0,0.001,0.95,4,0
7200,18,CartPole-v1,100000.0,0.001,0.95,4,0
7300,17,CartPole-v1,100000.0,0.001,0.95,4,0
7400,17,CartPole-v1,100000.0,0.001,0.95,4,0
7500,17,CartPole-v1,100000.0,0.001,0.95,4,0
7600,19,CartPole-v1,100000.0,0.001,0.95,4,0
7700,17,CartPole-v1,100000.0,0.001,0.95,4,0
7800,17,CartPole-v1,100000.0,0.001,0.95,4,0
7900,17,CartPole-v1,100000.0,0.001,0.95,4,0
8000,21,CartPole-v1,100000.0,0.001,0.95,4,0
8100,19,CartPole-v1,100000.0,0.001,0.95,4,0
8200,19,CartPole-v1,100000.0,0.001,0.95,4,0
8300,18,CartPole-v1,100000.0,0.001,0.95,4,0
8400,19,CartPole-v1,100000.0,0.001,0.95,4,0
8500,20,CartPole-v1,100000.0,0.001,0.95,4,0
8600,21,CartPole-v1,100000.0,0.001,0.95,4,0
8700,21,CartPole-v1,100000.0,0.001,0.95,4,0
8800,24,CartPole-v1,100000.0,0.001,0.95,4,0
8900,23,CartPole-v1,100000.0,0.001,0.95,4,0
9000,20,CartPole-v1,100000.0,0.001,0.95,4,0
9100,19,CartPole-v1,100000.0,0.001,0.95,4,0
9200,23,CartPole-v1,100000.0,0.001,0.95,4,0
9300,22,CartPole-v1,100000.0,0.001,0.95,4,0
9400,23,CartPole-v1,100000.0,0.001,0.95,4,0
9500,18,CartPole-v1,100000.0,0.001,0.95,4,0
9600,18,CartPole-v1,100000.0,0.001,0.95,4,0
9700,17,CartPole-v1,100000.0,0.001,0.95,4,0
9800,21,CartPole-v1,100000.0,0.001,0.95,4,0
9900,22,CartPole-v1,100000.0,0.001,0.95,4,0
10000,20,CartPole-v1,100000.0,0.001,0.95,4,0
10100,20,CartPole-v1,100000.0,0.001,0.95,4,0
10200,20,CartPole-v1,100000.0,0.001,0.95,4,0
10300,19,CartPole-v1,100000.0,0.001,0.95,4,0
10400,19,CartPole-v1,100000.0,0.001,0.95,4,0
10500,19,CartPole-v1,100000.0,0.001,0.95,4,0
10600,21,CartPole-v1,100000.0,0.001,0.95,4,0
10700,19,CartPole-v1,100000.0,0.001,0.95,4,0
10800,20,CartPole-v1,100000.0,0.001,0.95,4,0
10900,21,CartPole-v1,100000.0,0.001,0.95,4,0
11000,19,CartPole-v1,100000.0,0.001,0.95,4,0
11100,21,CartPole-v1,100000.0,0.001,0.95,4,0
11200,22,CartPole-v1,100000.0,0.001,0.95,4,0
11300,20,CartPole-v1,100000.0,0.001,0.95,4,0
11400,21,CartPole-v1,100000.0,0.001,0.95,4,0
11500,20,CartPole-v1,100000.0,0.001,0.95,4,0
11600,22,CartPole-v1,100000.0,0.001,0.95,4,0
11700,23,CartPole-v1,100000.0,0.001,0.95,4,0
11800,20,CartPole-v1,100000.0,0.001,0.95,4,0
11900,23,CartPole-v1,100000.0,0.001,0.95,4,0
12000,26,CartPole-v1,100000.0,0.001,0.95,4,0
12100,22,CartPole-v1,100000.0,0.001,0.95,4,0
12200,21,CartPole-v1,100000.0,0.001,0.95,4,0
12300,22,CartPole-v1,100000.0,0.001,0.95,4,0
12400,21,CartPole-v1,100000.0,0.001,0.95,4,0
12500,19,CartPole-v1,100000.0,0.001,0.95,4,0
12600,18,CartPole-v1,100000.0,0.001,0.95,4,0
12700,20,CartPole-v1,100000.0,0.001,0.95,4,0
12800,20,CartPole-v1,100000.0,0.001,0.95,4,0
12900,17,CartPole-v1,100000.0,0.001,0.95,4,0
13000,20,CartPole-v1,100000.0,0.001,0.95,4,0
13100,18,CartPole-v1,100000.0,0.001,0.95,4,0
13200,16,CartPole-v1,100000.0,0.001,0.95,4,0
13300,17,CartPole-v1,100000.0,0.001,0.95,4,0
13400,18,CartPole-v1,100000.0,0.001,0.95,4,0
13500,17,CartPole-v1,100000.0,0.001,0.95,4,0
13600,15,CartPole-v1,100000.0,0.001,0.95,4,0
13700,15,CartPole-v1,100000.0,0.001,0.95,4,0
13800,17,CartPole-v1,100000.0,0.001,0.95,4,0
13900,17,CartPole-v1,100000.0,0.001,0.95,4,0
14000,18,CartPole-v1,100000.0,0.001,0.95,4,0
14100,19,CartPole-v1,100000.0,0.001,0.95,4,0
14200,20,CartPole-v1,100000.0,0.001,0.95,4,0
14300,20,CartPole-v1,100000.0,0.001,0.95,4,0
14400,22,CartPole-v1,100000.0,0.001,0.95,4,0
14500,20,CartPole-v1,100000.0,0.001,0.95,4,0
14600,19,CartPole-v1,100000.0,0.001,0.95,4,0
14700,20,CartPole-v1,100000.0,0.001,0.95,4,0
14800,19,CartPole-v1,100000.0,0.001,0.95,4,0
14900,18,CartPole-v1,100000.0,0.001,0.95,4,0
15000,19,CartPole-v1,100000.0,0.001,0.95,4,0
15100,19,CartPole-v1,100000.0,0.001,0.95,4,0
15200,18,CartPole-v1,100000.0,0.001,0.95,4,0
15300,18,CartPole-v1,100000.0,0.001,0.95,4,0
15400,17,CartPole-v1,100000.0,0.001,0.95,4,0
15500,18,CartPole-v1,100000.0,0.001,0.95,4,0
15600,19,CartPole-v1,100000.0,0.001,0.95,4,0
15700,16,CartPole-v1,100000.0,0.001,0.95,4,0
15800,16,CartPole-v1,100000.0,0.001,0.95,4,0
15900,14,CartPole-v1,100000.0,0.001,0.95,4,0
16000,16,CartPole-v1,100000.0,0.001,0.95,4,0
16100,17,CartPole-v1,100000.0,0.001,0.95,4,0
16200,16,CartPole-v1,100000.0,0.001,0.95,4,0
16300,17,CartPole-v1,100000.0,0.001,0.95,4,0
16400,18,CartPole-v1,100000.0,0.001,0.95,4,0
16500,18,CartPole-v1,100000.0,0.001,0.95,4,0
16600,18,CartPole-v1,100000.0,0.001,0.95,4,0
16700,16,CartPole-v1,100000.0,0.001,0.95,4,0
16800,16,CartPole-v1,100000.0,0.001,0.95,4,0
16900,19,CartPole-v1,100000.0,0.001,0.95,4,0
17000,18,CartPole-v1,100000.0,0.001,0.95,4,0
17100,15,CartPole-v1,100000.0,0.001,0.95,4,0
17200,19,CartPole-v1,100000.0,0.001,0.95,4,0
17300,18,CartPole-v1,100000.0,0.001,0.95,4,0
