Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,18,CartPole-v1,100000.0,0.0001,0.96,4,4
200,20,CartPole-v1,100000.0,0.0001,0.96,4,4
300,17,CartPole-v1,100000.0,0.0001,0.96,4,4
400,16,CartPole-v1,100000.0,0.0001,0.96,4,4
500,14,CartPole-v1,100000.0,0.0001,0.96,4,4
600,14,CartPole-v1,100000.0,0.0001,0.96,4,4
700,13,CartPole-v1,100000.0,0.0001,0.96,4,4
800,12,CartPole-v1,100000.0,0.0001,0.96,4,4
900,12,CartPole-v1,100000.0,0.0001,0.96,4,4
1000,12,CartPole-v1,100000.0,0.0001,0.96,4,4
1100,12,CartPole-v1,100000.0,0.0001,0.96,4,4
1200,12,CartPole-v1,100000.0,0.0001,0.96,4,4
1300,11,CartPole-v1,100000.0,0.0001,0.96,4,4
1400,12,CartPole-v1,100000.0,0.0001,0.96,4,4
1500,11,CartPole-v1,100000.0,0.0001,0.96,4,4
1600,11,CartPole-v1,100000.0,0.0001,0.96,4,4
1700,11,CartPole-v1,100000.0,0.0001,0.96,4,4
1800,10,CartPole-v1,100000.0,0.0001,0.96,4,4
1900,10,CartPole-v1,100000.0,0.0001,0.96,4,4
2000,10,CartPole-v1,100000.0,0.0001,0.96,4,4
2100,11,CartPole-v1,100000.0,0.0001,0.96,4,4
2200,10,CartPole-v1,100000.0,0.0001,0.96,4,4
2300,10,CartPole-v1,100000.0,0.0001,0.96,4,4
2400,10,CartPole-v1,100000.0,0.0001,0.96,4,4
2500,10,CartPole-v1,100000.0,0.0001,0.96,4,4
2600,10,CartPole-v1,100000.0,0.0001,0.96,4,4
2700,10,CartPole-v1,100000.0,0.0001,0.96,4,4
2800,10,CartPole-v1,100000.0,0.0001,0.96,4,4
2900,10,CartPole-v1,100000.0,0.0001,0.96,4,4
3000,10,CartPole-v1,100000.0,0.0001,0.96,4,4
3100,10,CartPole-v1,100000.0,0.0001,0.96,4,4
3200,10,CartPole-v1,100000.0,0.0001,0.96,4,4
3300,10,CartPole-v1,100000.0,0.0001,0.96,4,4
3400,9,CartPole-v1,100000.0,0.0001,0.96,4,4
3500,9,CartPole-v1,100000.0,0.0001,0.96,4,4
3600,9,CartPole-v1,100000.0,0.0001,0.96,4,4
3700,9,CartPole-v1,100000.0,0.0001,0.96,4,4
3800,9,CartPole-v1,100000.0,0.0001,0.96,4,4
3900,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4000,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4100,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4200,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4300,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4400,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4500,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4600,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4700,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4800,9,CartPole-v1,100000.0,0.0001,0.96,4,4
4900,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5000,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5100,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5200,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5300,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5400,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5500,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5600,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5700,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5800,9,CartPole-v1,100000.0,0.0001,0.96,4,4
5900,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6000,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6100,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6200,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6300,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6400,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6500,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6600,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6700,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6800,9,CartPole-v1,100000.0,0.0001,0.96,4,4
6900,9,CartPole-v1,100000.0,0.0001,0.96,4,4
7000,9,CartPole-v1,100000.0,0.0001,0.96,4,4
7100,9,CartPole-v1,100000.0,0.0001,0.96,4,4
7200,9,CartPole-v1,100000.0,0.0001,0.96,4,4
7300,9,CartPole-v1,100000.0,0.0001,0.96,4,4
7400,9,CartPole-v1,100000.0,0.0001,0.96,4,4
7500,9,CartPole-v1,100000.0,0.0001,0.96,4,4
7600,9,CartPole-v1,100000.0,0.0001,0.96,4,4
7700,9,CartPole-v1,100000.0,0.0001,0.96,4,4
7800,10,CartPole-v1,100000.0,0.0001,0.96,4,4
7900,10,CartPole-v1,100000.0,0.0001,0.96,4,4
8000,9,CartPole-v1,100000.0,0.0001,0.96,4,4
8100,10,CartPole-v1,100000.0,0.0001,0.96,4,4
8200,10,CartPole-v1,100000.0,0.0001,0.96,4,4
8300,10,CartPole-v1,100000.0,0.0001,0.96,4,4
8400,10,CartPole-v1,100000.0,0.0001,0.96,4,4
8500,11,CartPole-v1,100000.0,0.0001,0.96,4,4
8600,11,CartPole-v1,100000.0,0.0001,0.96,4,4
8700,13,CartPole-v1,100000.0,0.0001,0.96,4,4
8800,15,CartPole-v1,100000.0,0.0001,0.96,4,4
8900,21,CartPole-v1,100000.0,0.0001,0.96,4,4
9000,30,CartPole-v1,100000.0,0.0001,0.96,4,4
9100,45,CartPole-v1,100000.0,0.0001,0.96,4,4
9200,56,CartPole-v1,100000.0,0.0001,0.96,4,4
9300,61,CartPole-v1,100000.0,0.0001,0.96,4,4
9400,56,CartPole-v1,100000.0,0.0001,0.96,4,4
9500,48,CartPole-v1,100000.0,0.0001,0.96,4,4
9600,53,CartPole-v1,100000.0,0.0001,0.96,4,4
9700,50,CartPole-v1,100000.0,0.0001,0.96,4,4
9800,53,CartPole-v1,100000.0,0.0001,0.96,4,4
9900,54,CartPole-v1,100000.0,0.0001,0.96,4,4
10000,51,CartPole-v1,100000.0,0.0001,0.96,4,4
10100,56,CartPole-v1,100000.0,0.0001,0.96,4,4
10200,54,CartPole-v1,100000.0,0.0001,0.96,4,4
10300,59,CartPole-v1,100000.0,0.0001,0.96,4,4
10400,56,CartPole-v1,100000.0,0.0001,0.96,4,4
10500,60,CartPole-v1,100000.0,0.0001,0.96,4,4
10600,56,CartPole-v1,100000.0,0.0001,0.96,4,4
10700,59,CartPole-v1,100000.0,0.0001,0.96,4,4
10800,63,CartPole-v1,100000.0,0.0001,0.96,4,4
10900,65,CartPole-v1,100000.0,0.0001,0.96,4,4
11000,58,CartPole-v1,100000.0,0.0001,0.96,4,4
11100,59,CartPole-v1,100000.0,0.0001,0.96,4,4
11200,62,CartPole-v1,100000.0,0.0001,0.96,4,4
11300,64,CartPole-v1,100000.0,0.0001,0.96,4,4
11400,65,CartPole-v1,100000.0,0.0001,0.96,4,4
11500,73,CartPole-v1,100000.0,0.0001,0.96,4,4
