Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,18,CartPole-v1,100000.0,0.0005,0.99,5,4
200,12,CartPole-v1,100000.0,0.0005,0.99,5,4
300,11,CartPole-v1,100000.0,0.0005,0.99,5,4
400,12,CartPole-v1,100000.0,0.0005,0.99,5,4
500,14,CartPole-v1,100000.0,0.0005,0.99,5,4
600,18,CartPole-v1,100000.0,0.0005,0.99,5,4
700,19,CartPole-v1,100000.0,0.0005,0.99,5,4
800,19,CartPole-v1,100000.0,0.0005,0.99,5,4
900,19,CartPole-v1,100000.0,0.0005,0.99,5,4
1000,19,CartPole-v1,100000.0,0.0005,0.99,5,4
1100,17,CartPole-v1,100000.0,0.0005,0.99,5,4
1200,21,CartPole-v1,100000.0,0.0005,0.99,5,4
1300,23,CartPole-v1,100000.0,0.0005,0.99,5,4
1400,23,CartPole-v1,100000.0,0.0005,0.99,5,4
1500,26,CartPole-v1,100000.0,0.0005,0.99,5,4
1600,29,CartPole-v1,100000.0,0.0005,0.99,5,4
1700,34,CartPole-v1,100000.0,0.0005,0.99,5,4
1800,37,CartPole-v1,100000.0,0.0005,0.99,5,4
1900,39,CartPole-v1,100000.0,0.0005,0.99,5,4
2000,40,CartPole-v1,100000.0,0.0005,0.99,5,4
2100,52,CartPole-v1,100000.0,0.0005,0.99,5,4
2200,58,CartPole-v1,100000.0,0.0005,0.99,5,4
2300,62,CartPole-v1,100000.0,0.0005,0.99,5,4
2400,67,CartPole-v1,100000.0,0.0005,0.99,5,4
2500,97,CartPole-v1,100000.0,0.0005,0.99,5,4
2600,104,CartPole-v1,100000.0,0.0005,0.99,5,4
2700,81,CartPole-v1,100000.0,0.0005,0.99,5,4
2800,82,CartPole-v1,100000.0,0.0005,0.99,5,4
2900,59,CartPole-v1,100000.0,0.0005,0.99,5,4
3000,111,CartPole-v1,100000.0,0.0005,0.99,5,4
3100,90,CartPole-v1,100000.0,0.0005,0.99,5,4
3200,95,CartPole-v1,100000.0,0.0005,0.99,5,4
