Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,16,CartPole-v1,100000.0,0.0005,0.99,4,2
200,12,CartPole-v1,100000.0,0.0005,0.99,4,2
300,10,CartPole-v1,100000.0,0.0005,0.99,4,2
400,10,CartPole-v1,100000.0,0.0005,0.99,4,2
500,10,CartPole-v1,100000.0,0.0005,0.99,4,2
600,10,CartPole-v1,100000.0,0.0005,0.99,4,2
700,10,CartPole-v1,100000.0,0.0005,0.99,4,2
800,17,CartPole-v1,100000.0,0.0005,0.99,4,2
900,15,CartPole-v1,100000.0,0.0005,0.99,4,2
1000,16,CartPole-v1,100000.0,0.0005,0.99,4,2
1100,22,CartPole-v1,100000.0,0.0005,0.99,4,2
1200,20,CartPole-v1,100000.0,0.0005,0.99,4,2
1300,21,CartPole-v1,100000.0,0.0005,0.99,4,2
1400,23,CartPole-v1,100000.0,0.0005,0.99,4,2
1500,24,CartPole-v1,100000.0,0.0005,0.99,4,2
1600,26,CartPole-v1,100000.0,0.0005,0.99,4,2
1700,23,CartPole-v1,100000.0,0.0005,0.99,4,2
1800,23,CartPole-v1,100000.0,0.0005,0.99,4,2
1900,20,CartPole-v1,100000.0,0.0005,0.99,4,2
2000,24,CartPole-v1,100000.0,0.0005,0.99,4,2
2100,23,CartPole-v1,100000.0,0.0005,0.99,4,2
2200,21,CartPole-v1,100000.0,0.0005,0.99,4,2
2300,18,CartPole-v1,100000.0,0.0005,0.99,4,2
2400,20,CartPole-v1,100000.0,0.0005,0.99,4,2
2500,18,CartPole-v1,100000.0,0.0005,0.99,4,2
2600,19,CartPole-v1,100000.0,0.0005,0.99,4,2
2700,19,CartPole-v1,100000.0,0.0005,0.99,4,2
2800,19,CartPole-v1,100000.0,0.0005,0.99,4,2
2900,19,CartPole-v1,100000.0,0.0005,0.99,4,2
3000,20,CartPole-v1,100000.0,0.0005,0.99,4,2
3100,19,CartPole-v1,100000.0,0.0005,0.99,4,2
3200,18,CartPole-v1,100000.0,0.0005,0.99,4,2
3300,20,CartPole-v1,100000.0,0.0005,0.99,4,2
3400,20,CartPole-v1,100000.0,0.0005,0.99,4,2
3500,23,CartPole-v1,100000.0,0.0005,0.99,4,2
3600,20,CartPole-v1,100000.0,0.0005,0.99,4,2
3700,19,CartPole-v1,100000.0,0.0005,0.99,4,2
3800,19,CartPole-v1,100000.0,0.0005,0.99,4,2
3900,19,CartPole-v1,100000.0,0.0005,0.99,4,2
4000,19,CartPole-v1,100000.0,0.0005,0.99,4,2
4100,21,CartPole-v1,100000.0,0.0005,0.99,4,2
4200,20,CartPole-v1,100000.0,0.0005,0.99,4,2
4300,21,CartPole-v1,100000.0,0.0005,0.99,4,2
4400,24,CartPole-v1,100000.0,0.0005,0.99,4,2
4500,22,CartPole-v1,100000.0,0.0005,0.99,4,2
4600,20,CartPole-v1,100000.0,0.0005,0.99,4,2
4700,19,CartPole-v1,100000.0,0.0005,0.99,4,2
4800,19,CartPole-v1,100000.0,0.0005,0.99,4,2
4900,22,CartPole-v1,100000.0,0.0005,0.99,4,2
5000,21,CartPole-v1,100000.0,0.0005,0.99,4,2
5100,18,CartPole-v1,100000.0,0.0005,0.99,4,2
5200,20,CartPole-v1,100000.0,0.0005,0.99,4,2
5300,16,CartPole-v1,100000.0,0.0005,0.99,4,2
5400,17,CartPole-v1,100000.0,0.0005,0.99,4,2
5500,16,CartPole-v1,100000.0,0.0005,0.99,4,2
5600,17,CartPole-v1,100000.0,0.0005,0.99,4,2
5700,19,CartPole-v1,100000.0,0.0005,0.99,4,2
5800,18,CartPole-v1,100000.0,0.0005,0.99,4,2
5900,19,CartPole-v1,100000.0,0.0005,0.99,4,2
6000,19,CartPole-v1,100000.0,0.0005,0.99,4,2
6100,22,CartPole-v1,100000.0,0.0005,0.99,4,2
6200,22,CartPole-v1,100000.0,0.0005,0.99,4,2
6300,19,CartPole-v1,100000.0,0.0005,0.99,4,2
6400,22,CartPole-v1,100000.0,0.0005,0.99,4,2
6500,25,CartPole-v1,100000.0,0.0005,0.99,4,2
6600,21,CartPole-v1,100000.0,0.0005,0.99,4,2
6700,20,CartPole-v1,100000.0,0.0005,0.99,4,2
6800,19,CartPole-v1,100000.0,0.0005,0.99,4,2
6900,19,CartPole-v1,100000.0,0.0005,0.99,4,2
7000,21,CartPole-v1,100000.0,0.0005,0.99,4,2
7100,23,CartPole-v1,100000.0,0.0005,0.99,4,2
7200,23,CartPole-v1,100000.0,0.0005,0.99,4,2
7300,20,CartPole-v1,100000.0,0.0005,0.99,4,2
7400,20,CartPole-v1,100000.0,0.0005,0.99,4,2
7500,17,CartPole-v1,100000.0,0.0005,0.99,4,2
7600,18,CartPole-v1,100000.0,0.0005,0.99,4,2
7700,17,CartPole-v1,100000.0,0.0005,0.99,4,2
7800,15,CartPole-v1,100000.0,0.0005,0.99,4,2
7900,18,CartPole-v1,100000.0,0.0005,0.99,4,2
8000,14,CartPole-v1,100000.0,0.0005,0.99,4,2
8100,16,CartPole-v1,100000.0,0.0005,0.99,4,2
8200,15,CartPole-v1,100000.0,0.0005,0.99,4,2
8300,13,CartPole-v1,100000.0,0.0005,0.99,4,2
8400,15,CartPole-v1,100000.0,0.0005,0.99,4,2
8500,14,CartPole-v1,100000.0,0.0005,0.99,4,2
8600,15,CartPole-v1,100000.0,0.0005,0.99,4,2
8700,15,CartPole-v1,100000.0,0.0005,0.99,4,2
8800,15,CartPole-v1,100000.0,0.0005,0.99,4,2
8900,14,CartPole-v1,100000.0,0.0005,0.99,4,2
9000,15,CartPole-v1,100000.0,0.0005,0.99,4,2
9100,14,CartPole-v1,100000.0,0.0005,0.99,4,2
9200,13,CartPole-v1,100000.0,0.0005,0.99,4,2
9300,14,CartPole-v1,100000.0,0.0005,0.99,4,2
9400,15,CartPole-v1,100000.0,0.0005,0.99,4,2
9500,14,CartPole-v1,100000.0,0.0005,0.99,4,2
9600,15,CartPole-v1,100000.0,0.0005,0.99,4,2
9700,14,CartPole-v1,100000.0,0.0005,0.99,4,2
9800,14,CartPole-v1,100000.0,0.0005,0.99,4,2
9900,15,CartPole-v1,100000.0,0.0005,0.99,4,2
10000,14,CartPole-v1,100000.0,0.0005,0.99,4,2
10100,17,CartPole-v1,100000.0,0.0005,0.99,4,2
10200,17,CartPole-v1,100000.0,0.0005,0.99,4,2
10300,16,CartPole-v1,100000.0,0.0005,0.99,4,2
10400,15,CartPole-v1,100000.0,0.0005,0.99,4,2
10500,15,CartPole-v1,100000.0,0.0005,0.99,4,2
10600,14,CartPole-v1,100000.0,0.0005,0.99,4,2
10700,14,CartPole-v1,100000.0,0.0005,0.99,4,2
10800,14,CartPole-v1,100000.0,0.0005,0.99,4,2
10900,13,CartPole-v1,100000.0,0.0005,0.99,4,2
11000,14,CartPole-v1,100000.0,0.0005,0.99,4,2
11100,14,CartPole-v1,100000.0,0.0005,0.99,4,2
11200,12,CartPole-v1,100000.0,0.0005,0.99,4,2
11300,14,CartPole-v1,100000.0,0.0005,0.99,4,2
11400,13,CartPole-v1,100000.0,0.0005,0.99,4,2
11500,13,CartPole-v1,100000.0,0.0005,0.99,4,2
11600,13,CartPole-v1,100000.0,0.0005,0.99,4,2
11700,13,CartPole-v1,100000.0,0.0005,0.99,4,2
11800,12,CartPole-v1,100000.0,0.0005,0.99,4,2
11900,12,CartPole-v1,100000.0,0.0005,0.99,4,2
12000,11,CartPole-v1,100000.0,0.0005,0.99,4,2
12100,12,CartPole-v1,100000.0,0.0005,0.99,4,2
12200,12,CartPole-v1,100000.0,0.0005,0.99,4,2
12300,13,CartPole-v1,100000.0,0.0005,0.99,4,2
12400,11,CartPole-v1,100000.0,0.0005,0.99,4,2
12500,13,CartPole-v1,100000.0,0.0005,0.99,4,2
12600,12,CartPole-v1,100000.0,0.0005,0.99,4,2
12700,12,CartPole-v1,100000.0,0.0005,0.99,4,2
12800,12,CartPole-v1,100000.0,0.0005,0.99,4,2
12900,12,CartPole-v1,100000.0,0.0005,0.99,4,2
13000,11,CartPole-v1,100000.0,0.0005,0.99,4,2
13100,12,CartPole-v1,100000.0,0.0005,0.99,4,2
13200,12,CartPole-v1,100000.0,0.0005,0.99,4,2
13300,11,CartPole-v1,100000.0,0.0005,0.99,4,2
13400,12,CartPole-v1,100000.0,0.0005,0.99,4,2
13500,12,CartPole-v1,100000.0,0.0005,0.99,4,2
13600,12,CartPole-v1,100000.0,0.0005,0.99,4,2
13700,12,CartPole-v1,100000.0,0.0005,0.99,4,2
13800,11,CartPole-v1,100000.0,0.0005,0.99,4,2
13900,11,CartPole-v1,100000.0,0.0005,0.99,4,2
14000,12,CartPole-v1,100000.0,0.0005,0.99,4,2
14100,12,CartPole-v1,100000.0,0.0005,0.99,4,2
14200,11,CartPole-v1,100000.0,0.0005,0.99,4,2
14300,11,CartPole-v1,100000.0,0.0005,0.99,4,2
14400,11,CartPole-v1,100000.0,0.0005,0.99,4,2
14500,12,CartPole-v1,100000.0,0.0005,0.99,4,2
14600,12,CartPole-v1,100000.0,0.0005,0.99,4,2
14700,11,CartPole-v1,100000.0,0.0005,0.99,4,2
14800,12,CartPole-v1,100000.0,0.0005,0.99,4,2
