Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,16,CartPole-v1,100000.0,0.001,0.95,5,6
200,17,CartPole-v1,100000.0,0.001,0.95,5,6
300,19,CartPole-v1,100000.0,0.001,0.95,5,6
400,19,CartPole-v1,100000.0,0.001,0.95,5,6
500,22,CartPole-v1,100000.0,0.001,0.95,5,6
600,21,CartPole-v1,100000.0,0.001,0.95,5,6
700,23,CartPole-v1,100000.0,0.001,0.95,5,6
800,33,CartPole-v1,100000.0,0.001,0.95,5,6
900,55,CartPole-v1,100000.0,0.001,0.95,5,6
1000,80,CartPole-v1,100000.0,0.001,0.95,5,6
1100,105,CartPole-v1,100000.0,0.001,0.95,5,6
1200,96,CartPole-v1,100000.0,0.001,0.95,5,6
1300,135,CartPole-v1,100000.0,0.001,0.95,5,6
1400,173,CartPole-v1,100000.0,0.001,0.95,5,6
1500,123,CartPole-v1,100000.0,0.001,0.95,5,6
1600,115,CartPole-v1,100000.0,0.001,0.95,5,6
1700,137,CartPole-v1,100000.0,0.001,0.95,5,6
1800,122,CartPole-v1,100000.0,0.001,0.95,5,6
1900,64,CartPole-v1,100000.0,0.001,0.95,5,6
2000,52,CartPole-v1,100000.0,0.001,0.95,5,6
2100,89,CartPole-v1,100000.0,0.001,0.95,5,6
2200,76,CartPole-v1,100000.0,0.001,0.95,5,6
2300,56,CartPole-v1,100000.0,0.001,0.95,5,6
2400,40,CartPole-v1,100000.0,0.001,0.95,5,6
2500,67,CartPole-v1,100000.0,0.001,0.95,5,6
2600,70,CartPole-v1,100000.0,0.001,0.95,5,6
2700,52,CartPole-v1,100000.0,0.001,0.95,5,6
2800,23,CartPole-v1,100000.0,0.001,0.95,5,6
2900,23,CartPole-v1,100000.0,0.001,0.95,5,6
3000,25,CartPole-v1,100000.0,0.001,0.95,5,6
3100,41,CartPole-v1,100000.0,0.001,0.95,5,6
3200,65,CartPole-v1,100000.0,0.001,0.95,5,6
3300,34,CartPole-v1,100000.0,0.001,0.95,5,6
3400,21,CartPole-v1,100000.0,0.001,0.95,5,6
3500,21,CartPole-v1,100000.0,0.001,0.95,5,6
3600,54,CartPole-v1,100000.0,0.001,0.95,5,6
3700,81,CartPole-v1,100000.0,0.001,0.95,5,6
3800,45,CartPole-v1,100000.0,0.001,0.95,5,6
3900,61,CartPole-v1,100000.0,0.001,0.95,5,6
4000,110,CartPole-v1,100000.0,0.001,0.95,5,6
4100,120,CartPole-v1,100000.0,0.001,0.95,5,6
4200,73,CartPole-v1,100000.0,0.001,0.95,5,6
4300,26,CartPole-v1,100000.0,0.001,0.95,5,6
4400,39,CartPole-v1,100000.0,0.001,0.95,5,6
4500,29,CartPole-v1,100000.0,0.001,0.95,5,6
4600,87,CartPole-v1,100000.0,0.001,0.95,5,6
4700,272,CartPole-v1,100000.0,0.001,0.95,5,6
4800,384,CartPole-v1,100000.0,0.001,0.95,5,6
4900,451,CartPole-v1,100000.0,0.001,0.95,5,6
5000,447,CartPole-v1,100000.0,0.001,0.95,5,6
5100,500,CartPole-v1,100000.0,0.001,0.95,5,6
5200,485,CartPole-v1,100000.0,0.001,0.95,5,6
5300,500,CartPole-v1,100000.0,0.001,0.95,5,6
5400,500,CartPole-v1,100000.0,0.001,0.95,5,6
5500,500,CartPole-v1,100000.0,0.001,0.95,5,6
5600,500,CartPole-v1,100000.0,0.001,0.95,5,6
5700,500,CartPole-v1,100000.0,0.001,0.95,5,6
5800,188,CartPole-v1,100000.0,0.001,0.95,5,6
5900,72,CartPole-v1,100000.0,0.001,0.95,5,6
6000,218,CartPole-v1,100000.0,0.001,0.95,5,6
6100,127,CartPole-v1,100000.0,0.001,0.95,5,6
6200,50,CartPole-v1,100000.0,0.001,0.95,5,6
6300,214,CartPole-v1,100000.0,0.001,0.95,5,6
6400,356,CartPole-v1,100000.0,0.001,0.95,5,6
6500,270,CartPole-v1,100000.0,0.001,0.95,5,6
6600,463,CartPole-v1,100000.0,0.001,0.95,5,6
6700,235,CartPole-v1,100000.0,0.001,0.95,5,6
6800,240,CartPole-v1,100000.0,0.001,0.95,5,6
6900,255,CartPole-v1,100000.0,0.001,0.95,5,6
7000,164,CartPole-v1,100000.0,0.001,0.95,5,6
7100,22,CartPole-v1,100000.0,0.001,0.95,5,6
7200,18,CartPole-v1,100000.0,0.001,0.95,5,6
7300,16,CartPole-v1,100000.0,0.001,0.95,5,6
7400,14,CartPole-v1,100000.0,0.001,0.95,5,6
7500,14,CartPole-v1,100000.0,0.001,0.95,5,6
7600,15,CartPole-v1,100000.0,0.001,0.95,5,6
7700,153,CartPole-v1,100000.0,0.001,0.95,5,6
7800,49,CartPole-v1,100000.0,0.001,0.95,5,6
7900,103,CartPole-v1,100000.0,0.001,0.95,5,6
8000,205,CartPole-v1,100000.0,0.001,0.95,5,6
8100,333,CartPole-v1,100000.0,0.001,0.95,5,6
8200,220,CartPole-v1,100000.0,0.001,0.95,5,6
8300,209,CartPole-v1,100000.0,0.001,0.95,5,6
8400,178,CartPole-v1,100000.0,0.001,0.95,5,6
8500,264,CartPole-v1,100000.0,0.001,0.95,5,6
8600,217,CartPole-v1,100000.0,0.001,0.95,5,6
8700,163,CartPole-v1,100000.0,0.001,0.95,5,6
8800,162,CartPole-v1,100000.0,0.001,0.95,5,6
8900,173,CartPole-v1,100000.0,0.001,0.95,5,6
9000,172,CartPole-v1,100000.0,0.001,0.95,5,6
9100,159,CartPole-v1,100000.0,0.001,0.95,5,6
9200,198,CartPole-v1,100000.0,0.001,0.95,5,6
9300,222,CartPole-v1,100000.0,0.001,0.95,5,6
9400,154,CartPole-v1,100000.0,0.001,0.95,5,6
9500,119,CartPole-v1,100000.0,0.001,0.95,5,6
9600,161,CartPole-v1,100000.0,0.001,0.95,5,6
9700,158,CartPole-v1,100000.0,0.001,0.95,5,6
9800,78,CartPole-v1,100000.0,0.001,0.95,5,6
9900,55,CartPole-v1,100000.0,0.001,0.95,5,6
10000,50,CartPole-v1,100000.0,0.001,0.95,5,6
10100,59,CartPole-v1,100000.0,0.001,0.95,5,6
10200,29,CartPole-v1,100000.0,0.001,0.95,5,6
10300,30,CartPole-v1,100000.0,0.001,0.95,5,6
10400,31,CartPole-v1,100000.0,0.001,0.95,5,6
10500,67,CartPole-v1,100000.0,0.001,0.95,5,6
10600,126,CartPole-v1,100000.0,0.001,0.95,5,6
10700,76,CartPole-v1,100000.0,0.001,0.95,5,6
10800,46,CartPole-v1,100000.0,0.001,0.95,5,6
10900,52,CartPole-v1,100000.0,0.001,0.95,5,6
11000,25,CartPole-v1,100000.0,0.001,0.95,5,6
11100,20,CartPole-v1,100000.0,0.001,0.95,5,6
11200,24,CartPole-v1,100000.0,0.001,0.95,5,6
11300,37,CartPole-v1,100000.0,0.001,0.95,5,6
11400,38,CartPole-v1,100000.0,0.001,0.95,5,6
11500,44,CartPole-v1,100000.0,0.001,0.95,5,6
11600,48,CartPole-v1,100000.0,0.001,0.95,5,6
11700,48,CartPole-v1,100000.0,0.001,0.95,5,6
11800,82,CartPole-v1,100000.0,0.001,0.95,5,6
11900,177,CartPole-v1,100000.0,0.001,0.95,5,6
12000,236,CartPole-v1,100000.0,0.001,0.95,5,6
12100,224,CartPole-v1,100000.0,0.001,0.95,5,6
12200,208,CartPole-v1,100000.0,0.001,0.95,5,6
12300,258,CartPole-v1,100000.0,0.001,0.95,5,6
12400,308,CartPole-v1,100000.0,0.001,0.95,5,6
12500,256,CartPole-v1,100000.0,0.001,0.95,5,6
