Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,14,CartPole-v1,100000.0,0.001,0.99,4,2
200,10,CartPole-v1,100000.0,0.001,0.99,4,2
300,11,CartPole-v1,100000.0,0.001,0.99,4,2
400,17,CartPole-v1,100000.0,0.001,0.99,4,2
500,17,CartPole-v1,100000.0,0.001,0.99,4,2
600,17,CartPole-v1,100000.0,0.001,0.99,4,2
700,21,CartPole-v1,100000.0,0.001,0.99,4,2
800,23,CartPole-v1,100000.0,0.001,0.99,4,2
900,23,CartPole-v1,100000.0,0.001,0.99,4,2
1000,24,CartPole-v1,100000.0,0.001,0.99,4,2
1100,23,CartPole-v1,100000.0,0.001,0.99,4,2
1200,20,CartPole-v1,100000.0,0.001,0.99,4,2
1300,23,CartPole-v1,100000.0,0.001,0.99,4,2
1400,23,CartPole-v1,100000.0,0.001,0.99,4,2
1500,25,CartPole-v1,100000.0,0.001,0.99,4,2
1600,24,CartPole-v1,100000.0,0.001,0.99,4,2
1700,18,CartPole-v1,100000.0,0.001,0.99,4,2
1800,19,CartPole-v1,100000.0,0.001,0.99,4,2
1900,20,CartPole-v1,100000.0,0.001,0.99,4,2
2000,23,CartPole-v1,100000.0,0.001,0.99,4,2
2100,22,CartPole-v1,100000.0,0.001,0.99,4,2
2200,21,CartPole-v1,100000.0,0.001,0.99,4,2
2300,23,CartPole-v1,100000.0,0.001,0.99,4,2
2400,20,CartPole-v1,100000.0,0.001,0.99,4,2
2500,19,CartPole-v1,100000.0,0.001,0.99,4,2
2600,19,CartPole-v1,100000.0,0.001,0.99,4,2
2700,16,CartPole-v1,100000.0,0.001,0.99,4,2
2800,16,CartPole-v1,100000.0,0.001,0.99,4,2
2900,16,CartPole-v1,100000.0,0.001,0.99,4,2
3000,16,CartPole-v1,100000.0,0.001,0.99,4,2
3100,16,CartPole-v1,100000.0,0.001,0.99,4,2
3200,15,CartPole-v1,100000.0,0.001,0.99,4,2
3300,16,CartPole-v1,100000.0,0.001,0.99,4,2
3400,14,CartPole-v1,100000.0,0.001,0.99,4,2
3500,16,CartPole-v1,100000.0,0.001,0.99,4,2
3600,16,CartPole-v1,100000.0,0.001,0.99,4,2
3700,16,CartPole-v1,100000.0,0.001,0.99,4,2
3800,15,CartPole-v1,100000.0,0.001,0.99,4,2
3900,15,CartPole-v1,100000.0,0.001,0.99,4,2
4000,14,CartPole-v1,100000.0,0.001,0.99,4,2
4100,14,CartPole-v1,100000.0,0.001,0.99,4,2
4200,14,CartPole-v1,100000.0,0.001,0.99,4,2
4300,15,CartPole-v1,100000.0,0.001,0.99,4,2
4400,15,CartPole-v1,100000.0,0.001,0.99,4,2
4500,16,CartPole-v1,100000.0,0.001,0.99,4,2
