Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,16,CartPole-v1,100000.0,0.0005,0.95,4,2
200,11,CartPole-v1,100000.0,0.0005,0.95,4,2
300,10,CartPole-v1,100000.0,0.0005,0.95,4,2
400,10,CartPole-v1,100000.0,0.0005,0.95,4,2
500,10,CartPole-v1,100000.0,0.0005,0.95,4,2
600,11,CartPole-v1,100000.0,0.0005,0.95,4,2
700,19,CartPole-v1,100000.0,0.0005,0.95,4,2
800,16,CartPole-v1,100000.0,0.0005,0.95,4,2
900,24,CartPole-v1,100000.0,0.0005,0.95,4,2
1000,19,CartPole-v1,100000.0,0.0005,0.95,4,2
1100,23,CartPole-v1,100000.0,0.0005,0.95,4,2
1200,23,CartPole-v1,100000.0,0.0005,0.95,4,2
1300,21,CartPole-v1,100000.0,0.0005,0.95,4,2
1400,25,CartPole-v1,100000.0,0.0005,0.95,4,2
1500,23,CartPole-v1,100000.0,0.0005,0.95,4,2
1600,22,CartPole-v1,100000.0,0.0005,0.95,4,2
1700,24,CartPole-v1,100000.0,0.0005,0.95,4,2
1800,24,CartPole-v1,100000.0,0.0005,0.95,4,2
1900,24,CartPole-v1,100000.0,0.0005,0.95,4,2
2000,22,CartPole-v1,100000.0,0.0005,0.95,4,2
2100,23,CartPole-v1,100000.0,0.0005,0.95,4,2
2200,24,CartPole-v1,100000.0,0.0005,0.95,4,2
2300,22,CartPole-v1,100000.0,0.0005,0.95,4,2
2400,22,CartPole-v1,100000.0,0.0005,0.95,4,2
2500,21,CartPole-v1,100000.0,0.0005,0.95,4,2
2600,24,CartPole-v1,100000.0,0.0005,0.95,4,2
2700,22,CartPole-v1,100000.0,0.0005,0.95,4,2
2800,24,CartPole-v1,100000.0,0.0005,0.95,4,2
2900,24,CartPole-v1,100000.0,0.0005,0.95,4,2
3000,22,CartPole-v1,100000.0,0.0005,0.95,4,2
3100,25,CartPole-v1,100000.0,0.0005,0.95,4,2
3200,29,CartPole-v1,100000.0,0.0005,0.95,4,2
3300,26,CartPole-v1,100000.0,0.0005,0.95,4,2
3400,25,CartPole-v1,100000.0,0.0005,0.95,4,2
3500,25,CartPole-v1,100000.0,0.0005,0.95,4,2
3600,25,CartPole-v1,100000.0,0.0005,0.95,4,2
3700,23,CartPole-v1,100000.0,0.0005,0.95,4,2
3800,22,CartPole-v1,100000.0,0.0005,0.95,4,2
3900,23,CartPole-v1,100000.0,0.0005,0.95,4,2
4000,21,CartPole-v1,100000.0,0.0005,0.95,4,2
4100,23,CartPole-v1,100000.0,0.0005,0.95,4,2
4200,25,CartPole-v1,100000.0,0.0005,0.95,4,2
4300,21,CartPole-v1,100000.0,0.0005,0.95,4,2
4400,22,CartPole-v1,100000.0,0.0005,0.95,4,2
4500,20,CartPole-v1,100000.0,0.0005,0.95,4,2
