Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,20,CartPole-v1,100000.0,0.0005,0.95,5,0
200,11,CartPole-v1,100000.0,0.0005,0.95,5,0
300,10,CartPole-v1,100000.0,0.0005,0.95,5,0
400,10,CartPole-v1,100000.0,0.0005,0.95,5,0
500,10,CartPole-v1,100000.0,0.0005,0.95,5,0
600,10,CartPole-v1,100000.0,0.0005,0.95,5,0
700,12,CartPole-v1,100000.0,0.0005,0.95,5,0
800,18,CartPole-v1,100000.0,0.0005,0.95,5,0
900,15,CartPole-v1,100000.0,0.0005,0.95,5,0
1000,19,CartPole-v1,100000.0,0.0005,0.95,5,0
1100,19,CartPole-v1,100000.0,0.0005,0.95,5,0
1200,20,CartPole-v1,100000.0,0.0005,0.95,5,0
1300,21,CartPole-v1,100000.0,0.0005,0.95,5,0
1400,21,CartPole-v1,100000.0,0.0005,0.95,5,0
1500,21,CartPole-v1,100000.0,0.0005,0.95,5,0
1600,19,CartPole-v1,100000.0,0.0005,0.95,5,0
1700,21,CartPole-v1,100000.0,0.0005,0.95,5,0
1800,22,CartPole-v1,100000.0,0.0005,0.95,5,0
1900,21,CartPole-v1,100000.0,0.0005,0.95,5,0
2000,22,CartPole-v1,100000.0,0.0005,0.95,5,0
2100,20,CartPole-v1,100000.0,0.0005,0.95,5,0
2200,20,CartPole-v1,100000.0,0.0005,0.95,5,0
2300,20,CartPole-v1,100000.0,0.0005,0.95,5,0
2400,19,CartPole-v1,100000.0,0.0005,0.95,5,0
2500,24,CartPole-v1,100000.0,0.0005,0.95,5,0
2600,23,CartPole-v1,100000.0,0.0005,0.95,5,0
2700,26,CartPole-v1,100000.0,0.0005,0.95,5,0
2800,28,CartPole-v1,100000.0,0.0005,0.95,5,0
2900,38,CartPole-v1,100000.0,0.0005,0.95,5,0
3000,47,CartPole-v1,100000.0,0.0005,0.95,5,0
3100,58,CartPole-v1,100000.0,0.0005,0.95,5,0
3200,63,CartPole-v1,100000.0,0.0005,0.95,5,0
3300,74,CartPole-v1,100000.0,0.0005,0.95,5,0
3400,103,CartPole-v1,100000.0,0.0005,0.95,5,0
3500,103,CartPole-v1,100000.0,0.0005,0.95,5,0
3600,98,CartPole-v1,100000.0,0.0005,0.95,5,0
3700,115,CartPole-v1,100000.0,0.0005,0.95,5,0
3800,170,CartPole-v1,100000.0,0.0005,0.95,5,0
3900,183,CartPole-v1,100000.0,0.0005,0.95,5,0
4000,61,CartPole-v1,100000.0,0.0005,0.95,5,0
4100,168,CartPole-v1,100000.0,0.0005,0.95,5,0
4200,153,CartPole-v1,100000.0,0.0005,0.95,5,0
4300,142,CartPole-v1,100000.0,0.0005,0.95,5,0
4400,165,CartPole-v1,100000.0,0.0005,0.95,5,0
4500,128,CartPole-v1,100000.0,0.0005,0.95,5,0
4600,133,CartPole-v1,100000.0,0.0005,0.95,5,0
4700,153,CartPole-v1,100000.0,0.0005,0.95,5,0
4800,127,CartPole-v1,100000.0,0.0005,0.95,5,0
4900,126,CartPole-v1,100000.0,0.0005,0.95,5,0
5000,134,CartPole-v1,100000.0,0.0005,0.95,5,0
5100,132,CartPole-v1,100000.0,0.0005,0.95,5,0
5200,130,CartPole-v1,100000.0,0.0005,0.95,5,0
5300,164,CartPole-v1,100000.0,0.0005,0.95,5,0
5400,169,CartPole-v1,100000.0,0.0005,0.95,5,0
5500,372,CartPole-v1,100000.0,0.0005,0.95,5,0
5600,500,CartPole-v1,100000.0,0.0005,0.95,5,0
5700,500,CartPole-v1,100000.0,0.0005,0.95,5,0
5800,500,CartPole-v1,100000.0,0.0005,0.95,5,0
5900,500,CartPole-v1,100000.0,0.0005,0.95,5,0
6000,500,CartPole-v1,100000.0,0.0005,0.95,5,0
6100,334,CartPole-v1,100000.0,0.0005,0.95,5,0
6200,114,CartPole-v1,100000.0,0.0005,0.95,5,0
6300,104,CartPole-v1,100000.0,0.0005,0.95,5,0
6400,101,CartPole-v1,100000.0,0.0005,0.95,5,0
6500,103,CartPole-v1,100000.0,0.0005,0.95,5,0
6600,179,CartPole-v1,100000.0,0.0005,0.95,5,0
6700,500,CartPole-v1,100000.0,0.0005,0.95,5,0
6800,500,CartPole-v1,100000.0,0.0005,0.95,5,0
6900,500,CartPole-v1,100000.0,0.0005,0.95,5,0
7000,500,CartPole-v1,100000.0,0.0005,0.95,5,0
7100,500,CartPole-v1,100000.0,0.0005,0.95,5,0
7200,147,CartPole-v1,100000.0,0.0005,0.95,5,0
7300,38,CartPole-v1,100000.0,0.0005,0.95,5,0
7400,386,CartPole-v1,100000.0,0.0005,0.95,5,0
7500,44,CartPole-v1,100000.0,0.0005,0.95,5,0
7600,28,CartPole-v1,100000.0,0.0005,0.95,5,0
7700,31,CartPole-v1,100000.0,0.0005,0.95,5,0
7800,112,CartPole-v1,100000.0,0.0005,0.95,5,0
7900,56,CartPole-v1,100000.0,0.0005,0.95,5,0
8000,38,CartPole-v1,100000.0,0.0005,0.95,5,0
8100,26,CartPole-v1,100000.0,0.0005,0.95,5,0
8200,25,CartPole-v1,100000.0,0.0005,0.95,5,0
8300,20,CartPole-v1,100000.0,0.0005,0.95,5,0
8400,18,CartPole-v1,100000.0,0.0005,0.95,5,0
8500,18,CartPole-v1,100000.0,0.0005,0.95,5,0
8600,19,CartPole-v1,100000.0,0.0005,0.95,5,0
8700,19,CartPole-v1,100000.0,0.0005,0.95,5,0
8800,20,CartPole-v1,100000.0,0.0005,0.95,5,0
8900,23,CartPole-v1,100000.0,0.0005,0.95,5,0
9000,88,CartPole-v1,100000.0,0.0005,0.95,5,0
9100,20,CartPole-v1,100000.0,0.0005,0.95,5,0
9200,24,CartPole-v1,100000.0,0.0005,0.95,5,0
9300,23,CartPole-v1,100000.0,0.0005,0.95,5,0
9400,19,CartPole-v1,100000.0,0.0005,0.95,5,0
9500,16,CartPole-v1,100000.0,0.0005,0.95,5,0
9600,15,CartPole-v1,100000.0,0.0005,0.95,5,0
9700,15,CartPole-v1,100000.0,0.0005,0.95,5,0
9800,16,CartPole-v1,100000.0,0.0005,0.95,5,0
9900,16,CartPole-v1,100000.0,0.0005,0.95,5,0
10000,16,CartPole-v1,100000.0,0.0005,0.95,5,0
10100,15,CartPole-v1,100000.0,0.0005,0.95,5,0
10200,16,CartPole-v1,100000.0,0.0005,0.95,5,0
10300,15,CartPole-v1,100000.0,0.0005,0.95,5,0
10400,16,CartPole-v1,100000.0,0.0005,0.95,5,0
10500,17,CartPole-v1,100000.0,0.0005,0.95,5,0
10600,18,CartPole-v1,100000.0,0.0005,0.95,5,0
10700,18,CartPole-v1,100000.0,0.0005,0.95,5,0
10800,20,CartPole-v1,100000.0,0.0005,0.95,5,0
10900,23,CartPole-v1,100000.0,0.0005,0.95,5,0
11000,70,CartPole-v1,100000.0,0.0005,0.95,5,0
11100,32,CartPole-v1,100000.0,0.0005,0.95,5,0
11200,26,CartPole-v1,100000.0,0.0005,0.95,5,0
11300,19,CartPole-v1,100000.0,0.0005,0.95,5,0
11400,17,CartPole-v1,100000.0,0.0005,0.95,5,0
11500,17,CartPole-v1,100000.0,0.0005,0.95,5,0
11600,15,CartPole-v1,100000.0,0.0005,0.95,5,0
11700,16,CartPole-v1,100000.0,0.0005,0.95,5,0
11800,15,CartPole-v1,100000.0,0.0005,0.95,5,0
11900,16,CartPole-v1,100000.0,0.0005,0.95,5,0
12000,16,CartPole-v1,100000.0,0.0005,0.95,5,0
12100,16,CartPole-v1,100000.0,0.0005,0.95,5,0
12200,17,CartPole-v1,100000.0,0.0005,0.95,5,0
12300,18,CartPole-v1,100000.0,0.0005,0.95,5,0
12400,17,CartPole-v1,100000.0,0.0005,0.95,5,0
12500,18,CartPole-v1,100000.0,0.0005,0.95,5,0
12600,20,CartPole-v1,100000.0,0.0005,0.95,5,0
12700,22,CartPole-v1,100000.0,0.0005,0.95,5,0
12800,29,CartPole-v1,100000.0,0.0005,0.95,5,0
12900,80,CartPole-v1,100000.0,0.0005,0.95,5,0
13000,33,CartPole-v1,100000.0,0.0005,0.95,5,0
13100,24,CartPole-v1,100000.0,0.0005,0.95,5,0
13200,19,CartPole-v1,100000.0,0.0005,0.95,5,0
13300,16,CartPole-v1,100000.0,0.0005,0.95,5,0
13400,16,CartPole-v1,100000.0,0.0005,0.95,5,0
13500,16,CartPole-v1,100000.0,0.0005,0.95,5,0
13600,16,CartPole-v1,100000.0,0.0005,0.95,5,0
13700,16,CartPole-v1,100000.0,0.0005,0.95,5,0
13800,16,CartPole-v1,100000.0,0.0005,0.95,5,0
13900,17,CartPole-v1,100000.0,0.0005,0.95,5,0
14000,19,CartPole-v1,100000.0,0.0005,0.95,5,0
14100,24,CartPole-v1,100000.0,0.0005,0.95,5,0
14200,60,CartPole-v1,100000.0,0.0005,0.95,5,0
14300,39,CartPole-v1,100000.0,0.0005,0.95,5,0
14400,22,CartPole-v1,100000.0,0.0005,0.95,5,0
14500,19,CartPole-v1,100000.0,0.0005,0.95,5,0
14600,19,CartPole-v1,100000.0,0.0005,0.95,5,0
14700,20,CartPole-v1,100000.0,0.0005,0.95,5,0
14800,20,CartPole-v1,100000.0,0.0005,0.95,5,0
14900,19,CartPole-v1,100000.0,0.0005,0.95,5,0
15000,20,CartPole-v1,100000.0,0.0005,0.95,5,0
15100,23,CartPole-v1,100000.0,0.0005,0.95,5,0
15200,44,CartPole-v1,100000.0,0.0005,0.95,5,0
15300,48,CartPole-v1,100000.0,0.0005,0.95,5,0
15400,29,CartPole-v1,100000.0,0.0005,0.95,5,0
15500,18,CartPole-v1,100000.0,0.0005,0.95,5,0
15600,17,CartPole-v1,100000.0,0.0005,0.95,5,0
15700,17,CartPole-v1,100000.0,0.0005,0.95,5,0
15800,16,CartPole-v1,100000.0,0.0005,0.95,5,0
15900,17,CartPole-v1,100000.0,0.0005,0.95,5,0
16000,18,CartPole-v1,100000.0,0.0005,0.95,5,0
16100,20,CartPole-v1,100000.0,0.0005,0.95,5,0
16200,28,CartPole-v1,100000.0,0.0005,0.95,5,0
16300,47,CartPole-v1,100000.0,0.0005,0.95,5,0
16400,32,CartPole-v1,100000.0,0.0005,0.95,5,0
16500,22,CartPole-v1,100000.0,0.0005,0.95,5,0
16600,19,CartPole-v1,100000.0,0.0005,0.95,5,0
16700,22,CartPole-v1,100000.0,0.0005,0.95,5,0
16800,20,CartPole-v1,100000.0,0.0005,0.95,5,0
16900,23,CartPole-v1,100000.0,0.0005,0.95,5,0
17000,28,CartPole-v1,100000.0,0.0005,0.95,5,0
17100,71,CartPole-v1,100000.0,0.0005,0.95,5,0
17200,97,CartPole-v1,100000.0,0.0005,0.95,5,0
17300,68,CartPole-v1,100000.0,0.0005,0.95,5,0
17400,35,CartPole-v1,100000.0,0.0005,0.95,5,0
17500,36,CartPole-v1,100000.0,0.0005,0.95,5,0
