Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,17,CartPole-v1,100000.0,0.0005,0.99,5,8
200,18,CartPole-v1,100000.0,0.0005,0.99,5,8
300,22,CartPole-v1,100000.0,0.0005,0.99,5,8
400,17,CartPole-v1,100000.0,0.0005,0.99,5,8
500,14,CartPole-v1,100000.0,0.0005,0.99,5,8
600,13,CartPole-v1,100000.0,0.0005,0.99,5,8
700,12,CartPole-v1,100000.0,0.0005,0.99,5,8
800,12,CartPole-v1,100000.0,0.0005,0.99,5,8
900,17,CartPole-v1,100000.0,0.0005,0.99,5,8
1000,20,CartPole-v1,100000.0,0.0005,0.99,5,8
1100,22,CartPole-v1,100000.0,0.0005,0.99,5,8
1200,19,CartPole-v1,100000.0,0.0005,0.99,5,8
1300,19,CartPole-v1,100000.0,0.0005,0.99,5,8
1400,23,CartPole-v1,100000.0,0.0005,0.99,5,8
1500,22,CartPole-v1,100000.0,0.0005,0.99,5,8
1600,22,CartPole-v1,100000.0,0.0005,0.99,5,8
1700,26,CartPole-v1,100000.0,0.0005,0.99,5,8
1800,28,CartPole-v1,100000.0,0.0005,0.99,5,8
1900,29,CartPole-v1,100000.0,0.0005,0.99,5,8
2000,36,CartPole-v1,100000.0,0.0005,0.99,5,8
2100,45,CartPole-v1,100000.0,0.0005,0.99,5,8
2200,49,CartPole-v1,100000.0,0.0005,0.99,5,8
2300,50,CartPole-v1,100000.0,0.0005,0.99,5,8
2400,60,CartPole-v1,100000.0,0.0005,0.99,5,8
2500,66,CartPole-v1,100000.0,0.0005,0.99,5,8
2600,78,CartPole-v1,100000.0,0.0005,0.99,5,8
2700,90,CartPole-v1,100000.0,0.0005,0.99,5,8
2800,113,CartPole-v1,100000.0,0.0005,0.99,5,8
2900,41,CartPole-v1,100000.0,0.0005,0.99,5,8
3000,133,CartPole-v1,100000.0,0.0005,0.99,5,8
3100,78,CartPole-v1,100000.0,0.0005,0.99,5,8
3200,129,CartPole-v1,100000.0,0.0005,0.99,5,8
3300,121,CartPole-v1,100000.0,0.0005,0.99,5,8
3400,171,CartPole-v1,100000.0,0.0005,0.99,5,8
3500,194,CartPole-v1,100000.0,0.0005,0.99,5,8
3600,176,CartPole-v1,100000.0,0.0005,0.99,5,8
3700,36,CartPole-v1,100000.0,0.0005,0.99,5,8
3800,90,CartPole-v1,100000.0,0.0005,0.99,5,8
3900,61,CartPole-v1,100000.0,0.0005,0.99,5,8
4000,68,CartPole-v1,100000.0,0.0005,0.99,5,8
4100,57,CartPole-v1,100000.0,0.0005,0.99,5,8
4200,45,CartPole-v1,100000.0,0.0005,0.99,5,8
4300,31,CartPole-v1,100000.0,0.0005,0.99,5,8
4400,30,CartPole-v1,100000.0,0.0005,0.99,5,8
4500,30,CartPole-v1,100000.0,0.0005,0.99,5,8
4600,27,CartPole-v1,100000.0,0.0005,0.99,5,8
4700,27,CartPole-v1,100000.0,0.0005,0.99,5,8
4800,29,CartPole-v1,100000.0,0.0005,0.99,5,8
4900,31,CartPole-v1,100000.0,0.0005,0.99,5,8
5000,38,CartPole-v1,100000.0,0.0005,0.99,5,8
5100,47,CartPole-v1,100000.0,0.0005,0.99,5,8
5200,88,CartPole-v1,100000.0,0.0005,0.99,5,8
5300,74,CartPole-v1,100000.0,0.0005,0.99,5,8
5400,56,CartPole-v1,100000.0,0.0005,0.99,5,8
5500,71,CartPole-v1,100000.0,0.0005,0.99,5,8
5600,119,CartPole-v1,100000.0,0.0005,0.99,5,8
5700,104,CartPole-v1,100000.0,0.0005,0.99,5,8
5800,34,CartPole-v1,100000.0,0.0005,0.99,5,8
5900,29,CartPole-v1,100000.0,0.0005,0.99,5,8
6000,37,CartPole-v1,100000.0,0.0005,0.99,5,8
6100,26,CartPole-v1,100000.0,0.0005,0.99,5,8
6200,31,CartPole-v1,100000.0,0.0005,0.99,5,8
6300,31,CartPole-v1,100000.0,0.0005,0.99,5,8
6400,27,CartPole-v1,100000.0,0.0005,0.99,5,8
6500,26,CartPole-v1,100000.0,0.0005,0.99,5,8
6600,25,CartPole-v1,100000.0,0.0005,0.99,5,8
6700,24,CartPole-v1,100000.0,0.0005,0.99,5,8
6800,29,CartPole-v1,100000.0,0.0005,0.99,5,8
6900,30,CartPole-v1,100000.0,0.0005,0.99,5,8
7000,33,CartPole-v1,100000.0,0.0005,0.99,5,8
