Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,16,CartPole-v1,100000.0,0.0005,0.99,5,2
200,11,CartPole-v1,100000.0,0.0005,0.99,5,2
300,10,CartPole-v1,100000.0,0.0005,0.99,5,2
400,10,CartPole-v1,100000.0,0.0005,0.99,5,2
500,9,CartPole-v1,100000.0,0.0005,0.99,5,2
600,9,CartPole-v1,100000.0,0.0005,0.99,5,2
700,10,CartPole-v1,100000.0,0.0005,0.99,5,2
800,9,CartPole-v1,100000.0,0.0005,0.99,5,2
900,10,CartPole-v1,100000.0,0.0005,0.99,5,2
1000,12,CartPole-v1,100000.0,0.0005,0.99,5,2
1100,19,CartPole-v1,100000.0,0.0005,0.99,5,2
1200,16,CartPole-v1,100000.0,0.0005,0.99,5,2
1300,14,CartPole-v1,100000.0,0.0005,0.99,5,2
1400,16,CartPole-v1,100000.0,0.0005,0.99,5,2
1500,21,CartPole-v1,100000.0,0.0005,0.99,5,2
1600,17,CartPole-v1,100000.0,0.0005,0.99,5,2
1700,17,CartPole-v1,100000.0,0.0005,0.99,5,2
1800,20,CartPole-v1,100000.0,0.0005,0.99,5,2
1900,22,CartPole-v1,100000.0,0.0005,0.99,5,2
2000,20,CartPole-v1,100000.0,0.0005,0.99,5,2
2100,23,CartPole-v1,100000.0,0.0005,0.99,5,2
2200,21,CartPole-v1,100000.0,0.0005,0.99,5,2
2300,22,CartPole-v1,100000.0,0.0005,0.99,5,2
2400,21,CartPole-v1,100000.0,0.0005,0.99,5,2
2500,19,CartPole-v1,100000.0,0.0005,0.99,5,2
2600,24,CartPole-v1,100000.0,0.0005,0.99,5,2
2700,20,CartPole-v1,100000.0,0.0005,0.99,5,2
2800,24,CartPole-v1,100000.0,0.0005,0.99,5,2
2900,19,CartPole-v1,100000.0,0.0005,0.99,5,2
3000,17,CartPole-v1,100000.0,0.0005,0.99,5,2
3100,18,CartPole-v1,100000.0,0.0005,0.99,5,2
3200,19,CartPole-v1,100000.0,0.0005,0.99,5,2
3300,19,CartPole-v1,100000.0,0.0005,0.99,5,2
3400,19,CartPole-v1,100000.0,0.0005,0.99,5,2
3500,21,CartPole-v1,100000.0,0.0005,0.99,5,2
3600,20,CartPole-v1,100000.0,0.0005,0.99,5,2
3700,22,CartPole-v1,100000.0,0.0005,0.99,5,2
3800,22,CartPole-v1,100000.0,0.0005,0.99,5,2
