Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,13,CartPole-v1,100000.0,0.0001,0.9,4,1
200,14,CartPole-v1,100000.0,0.0001,0.9,4,1
300,13,CartPole-v1,100000.0,0.0001,0.9,4,1
400,14,CartPole-v1,100000.0,0.0001,0.9,4,1
500,15,CartPole-v1,100000.0,0.0001,0.9,4,1
600,15,CartPole-v1,100000.0,0.0001,0.9,4,1
700,14,CartPole-v1,100000.0,0.0001,0.9,4,1
800,13,CartPole-v1,100000.0,0.0001,0.9,4,1
900,14,CartPole-v1,100000.0,0.0001,0.9,4,1
1000,13,CartPole-v1,100000.0,0.0001,0.9,4,1
1100,14,CartPole-v1,100000.0,0.0001,0.9,4,1
1200,14,CartPole-v1,100000.0,0.0001,0.9,4,1
1300,14,CartPole-v1,100000.0,0.0001,0.9,4,1
1400,14,CartPole-v1,100000.0,0.0001,0.9,4,1
1500,14,CartPole-v1,100000.0,0.0001,0.9,4,1
1600,13,CartPole-v1,100000.0,0.0001,0.9,4,1
1700,13,CartPole-v1,100000.0,0.0001,0.9,4,1
1800,14,CartPole-v1,100000.0,0.0001,0.9,4,1
1900,15,CartPole-v1,100000.0,0.0001,0.9,4,1
2000,14,CartPole-v1,100000.0,0.0001,0.9,4,1
2100,14,CartPole-v1,100000.0,0.0001,0.9,4,1
2200,15,CartPole-v1,100000.0,0.0001,0.9,4,1
2300,14,CartPole-v1,100000.0,0.0001,0.9,4,1
2400,15,CartPole-v1,100000.0,0.0001,0.9,4,1
2500,15,CartPole-v1,100000.0,0.0001,0.9,4,1
2600,16,CartPole-v1,100000.0,0.0001,0.9,4,1
2700,14,CartPole-v1,100000.0,0.0001,0.9,4,1
2800,15,CartPole-v1,100000.0,0.0001,0.9,4,1
2900,15,CartPole-v1,100000.0,0.0001,0.9,4,1
3000,14,CartPole-v1,100000.0,0.0001,0.9,4,1
3100,14,CartPole-v1,100000.0,0.0001,0.9,4,1
