Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,14,CartPole-v1,100000.0,0.0005,0.99,4,1
200,14,CartPole-v1,100000.0,0.0005,0.99,4,1
300,14,CartPole-v1,100000.0,0.0005,0.99,4,1
400,14,CartPole-v1,100000.0,0.0005,0.99,4,1
500,15,CartPole-v1,100000.0,0.0005,0.99,4,1
600,16,CartPole-v1,100000.0,0.0005,0.99,4,1
700,15,CartPole-v1,100000.0,0.0005,0.99,4,1
800,14,CartPole-v1,100000.0,0.0005,0.99,4,1
900,14,CartPole-v1,100000.0,0.0005,0.99,4,1
1000,14,CartPole-v1,100000.0,0.0005,0.99,4,1
1100,15,CartPole-v1,100000.0,0.0005,0.99,4,1
1200,16,CartPole-v1,100000.0,0.0005,0.99,4,1
1300,16,CartPole-v1,100000.0,0.0005,0.99,4,1
1400,18,CartPole-v1,100000.0,0.0005,0.99,4,1
1500,20,CartPole-v1,100000.0,0.0005,0.99,4,1
1600,20,CartPole-v1,100000.0,0.0005,0.99,4,1
1700,24,CartPole-v1,100000.0,0.0005,0.99,4,1
1800,23,CartPole-v1,100000.0,0.0005,0.99,4,1
1900,23,CartPole-v1,100000.0,0.0005,0.99,4,1
2000,26,CartPole-v1,100000.0,0.0005,0.99,4,1
2100,23,CartPole-v1,100000.0,0.0005,0.99,4,1
2200,26,CartPole-v1,100000.0,0.0005,0.99,4,1
2300,23,CartPole-v1,100000.0,0.0005,0.99,4,1
2400,25,CartPole-v1,100000.0,0.0005,0.99,4,1
2500,25,CartPole-v1,100000.0,0.0005,0.99,4,1
2600,30,CartPole-v1,100000.0,0.0005,0.99,4,1
2700,33,CartPole-v1,100000.0,0.0005,0.99,4,1
2800,35,CartPole-v1,100000.0,0.0005,0.99,4,1
2900,43,CartPole-v1,100000.0,0.0005,0.99,4,1
3000,44,CartPole-v1,100000.0,0.0005,0.99,4,1
3100,52,CartPole-v1,100000.0,0.0005,0.99,4,1
3200,53,CartPole-v1,100000.0,0.0005,0.99,4,1
3300,60,CartPole-v1,100000.0,0.0005,0.99,4,1
3400,85,CartPole-v1,100000.0,0.0005,0.99,4,1
3500,150,CartPole-v1,100000.0,0.0005,0.99,4,1
3600,102,CartPole-v1,100000.0,0.0005,0.99,4,1
3700,119,CartPole-v1,100000.0,0.0005,0.99,4,1
3800,99,CartPole-v1,100000.0,0.0005,0.99,4,1
3900,152,CartPole-v1,100000.0,0.0005,0.99,4,1
4000,108,CartPole-v1,100000.0,0.0005,0.99,4,1
4100,48,CartPole-v1,100000.0,0.0005,0.99,4,1
4200,52,CartPole-v1,100000.0,0.0005,0.99,4,1
4300,47,CartPole-v1,100000.0,0.0005,0.99,4,1
4400,43,CartPole-v1,100000.0,0.0005,0.99,4,1
4500,36,CartPole-v1,100000.0,0.0005,0.99,4,1
4600,44,CartPole-v1,100000.0,0.0005,0.99,4,1
4700,44,CartPole-v1,100000.0,0.0005,0.99,4,1
4800,48,CartPole-v1,100000.0,0.0005,0.99,4,1
4900,64,CartPole-v1,100000.0,0.0005,0.99,4,1
5000,72,CartPole-v1,100000.0,0.0005,0.99,4,1
5100,105,CartPole-v1,100000.0,0.0005,0.99,4,1
5200,116,CartPole-v1,100000.0,0.0005,0.99,4,1
5300,199,CartPole-v1,100000.0,0.0005,0.99,4,1
5400,170,CartPole-v1,100000.0,0.0005,0.99,4,1
5500,37,CartPole-v1,100000.0,0.0005,0.99,4,1
5600,31,CartPole-v1,100000.0,0.0005,0.99,4,1
5700,63,CartPole-v1,100000.0,0.0005,0.99,4,1
5800,74,CartPole-v1,100000.0,0.0005,0.99,4,1
5900,65,CartPole-v1,100000.0,0.0005,0.99,4,1
6000,75,CartPole-v1,100000.0,0.0005,0.99,4,1
6100,185,CartPole-v1,100000.0,0.0005,0.99,4,1
6200,463,CartPole-v1,100000.0,0.0005,0.99,4,1
6300,455,CartPole-v1,100000.0,0.0005,0.99,4,1
6400,383,CartPole-v1,100000.0,0.0005,0.99,4,1
6500,260,CartPole-v1,100000.0,0.0005,0.99,4,1
6600,407,CartPole-v1,100000.0,0.0005,0.99,4,1
6700,498,CartPole-v1,100000.0,0.0005,0.99,4,1
6800,213,CartPole-v1,100000.0,0.0005,0.99,4,1
6900,168,CartPole-v1,100000.0,0.0005,0.99,4,1
7000,63,CartPole-v1,100000.0,0.0005,0.99,4,1
7100,83,CartPole-v1,100000.0,0.0005,0.99,4,1
7200,103,CartPole-v1,100000.0,0.0005,0.99,4,1
7300,68,CartPole-v1,100000.0,0.0005,0.99,4,1
7400,140,CartPole-v1,100000.0,0.0005,0.99,4,1
7500,151,CartPole-v1,100000.0,0.0005,0.99,4,1
7600,197,CartPole-v1,100000.0,0.0005,0.99,4,1
7700,360,CartPole-v1,100000.0,0.0005,0.99,4,1
7800,426,CartPole-v1,100000.0,0.0005,0.99,4,1
7900,55,CartPole-v1,100000.0,0.0005,0.99,4,1
8000,43,CartPole-v1,100000.0,0.0005,0.99,4,1
8100,13,CartPole-v1,100000.0,0.0005,0.99,4,1
8200,361,CartPole-v1,100000.0,0.0005,0.99,4,1
8300,495,CartPole-v1,100000.0,0.0005,0.99,4,1
8400,495,CartPole-v1,100000.0,0.0005,0.99,4,1
8500,500,CartPole-v1,100000.0,0.0005,0.99,4,1
8600,500,CartPole-v1,100000.0,0.0005,0.99,4,1
8700,481,CartPole-v1,100000.0,0.0005,0.99,4,1
8800,230,CartPole-v1,100000.0,0.0005,0.99,4,1
8900,15,CartPole-v1,100000.0,0.0005,0.99,4,1
9000,33,CartPole-v1,100000.0,0.0005,0.99,4,1
9100,28,CartPole-v1,100000.0,0.0005,0.99,4,1
9200,11,CartPole-v1,100000.0,0.0005,0.99,4,1
9300,13,CartPole-v1,100000.0,0.0005,0.99,4,1
9400,23,CartPole-v1,100000.0,0.0005,0.99,4,1
9500,33,CartPole-v1,100000.0,0.0005,0.99,4,1
9600,84,CartPole-v1,100000.0,0.0005,0.99,4,1
9700,145,CartPole-v1,100000.0,0.0005,0.99,4,1
9800,170,CartPole-v1,100000.0,0.0005,0.99,4,1
9900,237,CartPole-v1,100000.0,0.0005,0.99,4,1
10000,341,CartPole-v1,100000.0,0.0005,0.99,4,1
10100,321,CartPole-v1,100000.0,0.0005,0.99,4,1
10200,158,CartPole-v1,100000.0,0.0005,0.99,4,1
10300,144,CartPole-v1,100000.0,0.0005,0.99,4,1
10400,143,CartPole-v1,100000.0,0.0005,0.99,4,1
10500,301,CartPole-v1,100000.0,0.0005,0.99,4,1
10600,499,CartPole-v1,100000.0,0.0005,0.99,4,1
10700,158,CartPole-v1,100000.0,0.0005,0.99,4,1
10800,12,CartPole-v1,100000.0,0.0005,0.99,4,1
10900,16,CartPole-v1,100000.0,0.0005,0.99,4,1
11000,312,CartPole-v1,100000.0,0.0005,0.99,4,1
11100,500,CartPole-v1,100000.0,0.0005,0.99,4,1
11200,500,CartPole-v1,100000.0,0.0005,0.99,4,1
11300,500,CartPole-v1,100000.0,0.0005,0.99,4,1
11400,498,CartPole-v1,100000.0,0.0005,0.99,4,1
11500,271,CartPole-v1,100000.0,0.0005,0.99,4,1
11600,78,CartPole-v1,100000.0,0.0005,0.99,4,1
11700,486,CartPole-v1,100000.0,0.0005,0.99,4,1
11800,493,CartPole-v1,100000.0,0.0005,0.99,4,1
11900,490,CartPole-v1,100000.0,0.0005,0.99,4,1
12000,500,CartPole-v1,100000.0,0.0005,0.99,4,1
12100,500,CartPole-v1,100000.0,0.0005,0.99,4,1
12200,500,CartPole-v1,100000.0,0.0005,0.99,4,1
12300,500,CartPole-v1,100000.0,0.0005,0.99,4,1
12400,500,CartPole-v1,100000.0,0.0005,0.99,4,1
12500,500,CartPole-v1,100000.0,0.0005,0.99,4,1
12600,500,CartPole-v1,100000.0,0.0005,0.99,4,1
12700,500,CartPole-v1,100000.0,0.0005,0.99,4,1
12800,500,CartPole-v1,100000.0,0.0005,0.99,4,1
12900,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13000,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13100,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13200,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13300,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13400,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13500,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13600,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13700,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13800,500,CartPole-v1,100000.0,0.0005,0.99,4,1
13900,500,CartPole-v1,100000.0,0.0005,0.99,4,1
14000,500,CartPole-v1,100000.0,0.0005,0.99,4,1
14100,500,CartPole-v1,100000.0,0.0005,0.99,4,1
14200,500,CartPole-v1,100000.0,0.0005,0.99,4,1
14300,500,CartPole-v1,100000.0,0.0005,0.99,4,1
14400,500,CartPole-v1,100000.0,0.0005,0.99,4,1
14500,341,CartPole-v1,100000.0,0.0005,0.99,4,1
14600,459,CartPole-v1,100000.0,0.0005,0.99,4,1
14700,500,CartPole-v1,100000.0,0.0005,0.99,4,1
14800,500,CartPole-v1,100000.0,0.0005,0.99,4,1
14900,490,CartPole-v1,100000.0,0.0005,0.99,4,1
15000,500,CartPole-v1,100000.0,0.0005,0.99,4,1
15100,500,CartPole-v1,100000.0,0.0005,0.99,4,1
15200,500,CartPole-v1,100000.0,0.0005,0.99,4,1
15300,490,CartPole-v1,100000.0,0.0005,0.99,4,1
15400,500,CartPole-v1,100000.0,0.0005,0.99,4,1
15500,500,CartPole-v1,100000.0,0.0005,0.99,4,1
15600,500,CartPole-v1,100000.0,0.0005,0.99,4,1
15700,500,CartPole-v1,100000.0,0.0005,0.99,4,1
15800,500,CartPole-v1,100000.0,0.0005,0.99,4,1
15900,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16000,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16100,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16200,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16300,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16400,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16500,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16600,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16700,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16800,500,CartPole-v1,100000.0,0.0005,0.99,4,1
16900,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17000,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17100,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17200,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17300,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17400,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17500,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17600,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17700,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17800,500,CartPole-v1,100000.0,0.0005,0.99,4,1
17900,500,CartPole-v1,100000.0,0.0005,0.99,4,1
18000,500,CartPole-v1,100000.0,0.0005,0.99,4,1
18100,500,CartPole-v1,100000.0,0.0005,0.99,4,1
18200,467,CartPole-v1,100000.0,0.0005,0.99,4,1
18300,495,CartPole-v1,100000.0,0.0005,0.99,4,1
18400,464,CartPole-v1,100000.0,0.0005,0.99,4,1
18500,93,CartPole-v1,100000.0,0.0005,0.99,4,1
18600,325,CartPole-v1,100000.0,0.0005,0.99,4,1
18700,199,CartPole-v1,100000.0,0.0005,0.99,4,1
18800,280,CartPole-v1,100000.0,0.0005,0.99,4,1
18900,187,CartPole-v1,100000.0,0.0005,0.99,4,1
19000,264,CartPole-v1,100000.0,0.0005,0.99,4,1
19100,206,CartPole-v1,100000.0,0.0005,0.99,4,1
19200,314,CartPole-v1,100000.0,0.0005,0.99,4,1
19300,257,CartPole-v1,100000.0,0.0005,0.99,4,1
19400,118,CartPole-v1,100000.0,0.0005,0.99,4,1
19500,53,CartPole-v1,100000.0,0.0005,0.99,4,1
19600,32,CartPole-v1,100000.0,0.0005,0.99,4,1
19700,36,CartPole-v1,100000.0,0.0005,0.99,4,1
19800,35,CartPole-v1,100000.0,0.0005,0.99,4,1
19900,29,CartPole-v1,100000.0,0.0005,0.99,4,1
20000,26,CartPole-v1,100000.0,0.0005,0.99,4,1
20100,24,CartPole-v1,100000.0,0.0005,0.99,4,1
20200,24,CartPole-v1,100000.0,0.0005,0.99,4,1
20300,28,CartPole-v1,100000.0,0.0005,0.99,4,1
20400,33,CartPole-v1,100000.0,0.0005,0.99,4,1
20500,34,CartPole-v1,100000.0,0.0005,0.99,4,1
20600,37,CartPole-v1,100000.0,0.0005,0.99,4,1
20700,38,CartPole-v1,100000.0,0.0005,0.99,4,1
20800,45,CartPole-v1,100000.0,0.0005,0.99,4,1
20900,170,CartPole-v1,100000.0,0.0005,0.99,4,1
21000,101,CartPole-v1,100000.0,0.0005,0.99,4,1
21100,104,CartPole-v1,100000.0,0.0005,0.99,4,1
21200,101,CartPole-v1,100000.0,0.0005,0.99,4,1
21300,108,CartPole-v1,100000.0,0.0005,0.99,4,1
21400,74,CartPole-v1,100000.0,0.0005,0.99,4,1
21500,11,CartPole-v1,100000.0,0.0005,0.99,4,1
21600,12,CartPole-v1,100000.0,0.0005,0.99,4,1
21700,21,CartPole-v1,100000.0,0.0005,0.99,4,1
21800,132,CartPole-v1,100000.0,0.0005,0.99,4,1
21900,140,CartPole-v1,100000.0,0.0005,0.99,4,1
22000,129,CartPole-v1,100000.0,0.0005,0.99,4,1
22100,168,CartPole-v1,100000.0,0.0005,0.99,4,1
22200,241,CartPole-v1,100000.0,0.0005,0.99,4,1
22300,287,CartPole-v1,100000.0,0.0005,0.99,4,1
22400,269,CartPole-v1,100000.0,0.0005,0.99,4,1
22500,278,CartPole-v1,100000.0,0.0005,0.99,4,1
22600,143,CartPole-v1,100000.0,0.0005,0.99,4,1
22700,126,CartPole-v1,100000.0,0.0005,0.99,4,1
22800,143,CartPole-v1,100000.0,0.0005,0.99,4,1
22900,237,CartPole-v1,100000.0,0.0005,0.99,4,1
23000,157,CartPole-v1,100000.0,0.0005,0.99,4,1
23100,131,CartPole-v1,100000.0,0.0005,0.99,4,1
23200,112,CartPole-v1,100000.0,0.0005,0.99,4,1
23300,136,CartPole-v1,100000.0,0.0005,0.99,4,1
23400,187,CartPole-v1,100000.0,0.0005,0.99,4,1
23500,290,CartPole-v1,100000.0,0.0005,0.99,4,1
23600,223,CartPole-v1,100000.0,0.0005,0.99,4,1
23700,201,CartPole-v1,100000.0,0.0005,0.99,4,1
23800,144,CartPole-v1,100000.0,0.0005,0.99,4,1
23900,89,CartPole-v1,100000.0,0.0005,0.99,4,1
24000,94,CartPole-v1,100000.0,0.0005,0.99,4,1
24100,134,CartPole-v1,100000.0,0.0005,0.99,4,1
24200,105,CartPole-v1,100000.0,0.0005,0.99,4,1
24300,76,CartPole-v1,100000.0,0.0005,0.99,4,1
24400,66,CartPole-v1,100000.0,0.0005,0.99,4,1
24500,58,CartPole-v1,100000.0,0.0005,0.99,4,1
24600,53,CartPole-v1,100000.0,0.0005,0.99,4,1
