Episode,Average Reward,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
100,20,CartPole-v1,100000.0,0.0001,0.9,4,2
200,20,CartPole-v1,100000.0,0.0001,0.9,4,2
300,19,CartPole-v1,100000.0,0.0001,0.9,4,2
400,17,CartPole-v1,100000.0,0.0001,0.9,4,2
500,16,CartPole-v1,100000.0,0.0001,0.9,4,2
600,15,CartPole-v1,100000.0,0.0001,0.9,4,2
700,13,CartPole-v1,100000.0,0.0001,0.9,4,2
800,12,CartPole-v1,100000.0,0.0001,0.9,4,2
900,12,CartPole-v1,100000.0,0.0001,0.9,4,2
1000,11,CartPole-v1,100000.0,0.0001,0.9,4,2
1100,12,CartPole-v1,100000.0,0.0001,0.9,4,2
1200,12,CartPole-v1,100000.0,0.0001,0.9,4,2
1300,12,CartPole-v1,100000.0,0.0001,0.9,4,2
1400,11,CartPole-v1,100000.0,0.0001,0.9,4,2
1500,11,CartPole-v1,100000.0,0.0001,0.9,4,2
1600,12,CartPole-v1,100000.0,0.0001,0.9,4,2
1700,12,CartPole-v1,100000.0,0.0001,0.9,4,2
1800,13,CartPole-v1,100000.0,0.0001,0.9,4,2
1900,14,CartPole-v1,100000.0,0.0001,0.9,4,2
2000,15,CartPole-v1,100000.0,0.0001,0.9,4,2
2100,17,CartPole-v1,100000.0,0.0001,0.9,4,2
2200,21,CartPole-v1,100000.0,0.0001,0.9,4,2
2300,20,CartPole-v1,100000.0,0.0001,0.9,4,2
2400,21,CartPole-v1,100000.0,0.0001,0.9,4,2
2500,19,CartPole-v1,100000.0,0.0001,0.9,4,2
2600,18,CartPole-v1,100000.0,0.0001,0.9,4,2
2700,19,CartPole-v1,100000.0,0.0001,0.9,4,2
2800,20,CartPole-v1,100000.0,0.0001,0.9,4,2
2900,22,CartPole-v1,100000.0,0.0001,0.9,4,2
3000,23,CartPole-v1,100000.0,0.0001,0.9,4,2
3100,21,CartPole-v1,100000.0,0.0001,0.9,4,2
3200,22,CartPole-v1,100000.0,0.0001,0.9,4,2
3300,20,CartPole-v1,100000.0,0.0001,0.9,4,2
3400,18,CartPole-v1,100000.0,0.0001,0.9,4,2
3500,19,CartPole-v1,100000.0,0.0001,0.9,4,2
3600,19,CartPole-v1,100000.0,0.0001,0.9,4,2
3700,22,CartPole-v1,100000.0,0.0001,0.9,4,2
3800,23,CartPole-v1,100000.0,0.0001,0.9,4,2
3900,21,CartPole-v1,100000.0,0.0001,0.9,4,2
4000,20,CartPole-v1,100000.0,0.0001,0.9,4,2
4100,20,CartPole-v1,100000.0,0.0001,0.9,4,2
4200,22,CartPole-v1,100000.0,0.0001,0.9,4,2
4300,21,CartPole-v1,100000.0,0.0001,0.9,4,2
4400,20,CartPole-v1,100000.0,0.0001,0.9,4,2
4500,22,CartPole-v1,100000.0,0.0001,0.9,4,2
4600,21,CartPole-v1,100000.0,0.0001,0.9,4,2
4700,22,CartPole-v1,100000.0,0.0001,0.9,4,2
4800,22,CartPole-v1,100000.0,0.0001,0.9,4,2
4900,22,CartPole-v1,100000.0,0.0001,0.9,4,2
5000,20,CartPole-v1,100000.0,0.0001,0.9,4,2
5100,21,CartPole-v1,100000.0,0.0001,0.9,4,2
5200,20,CartPole-v1,100000.0,0.0001,0.9,4,2
5300,21,CartPole-v1,100000.0,0.0001,0.9,4,2
5400,24,CartPole-v1,100000.0,0.0001,0.9,4,2
5500,21,CartPole-v1,100000.0,0.0001,0.9,4,2
