Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
420,15.0,CartPole-v1,100000.0,0.0001,0.99,9
421,15.0,CartPole-v1,100000.0,0.0001,0.99,9
422,13.0,CartPole-v1,100000.0,0.0001,0.99,9
423,28.0,CartPole-v1,100000.0,0.0001,0.99,9
424,11.0,CartPole-v1,100000.0,0.0001,0.99,9
425,16.0,CartPole-v1,100000.0,0.0001,0.99,9
426,19.0,CartPole-v1,100000.0,0.0001,0.99,9
427,25.0,CartPole-v1,100000.0,0.0001,0.99,9
428,20.0,CartPole-v1,100000.0,0.0001,0.99,9
429,15.0,CartPole-v1,100000.0,0.0001,0.99,9
430,17.0,CartPole-v1,100000.0,0.0001,0.99,9
431,19.0,CartPole-v1,100000.0,0.0001,0.99,9
432,25.0,CartPole-v1,100000.0,0.0001,0.99,9
433,19.0,CartPole-v1,100000.0,0.0001,0.99,9
434,18.0,CartPole-v1,100000.0,0.0001,0.99,9
435,16.0,CartPole-v1,100000.0,0.0001,0.99,9
436,55.0,CartPole-v1,100000.0,0.0001,0.99,9
437,32.0,CartPole-v1,100000.0,0.0001,0.99,9
438,31.0,CartPole-v1,100000.0,0.0001,0.99,9
439,10.0,CartPole-v1,100000.0,0.0001,0.99,9
440,25.0,CartPole-v1,100000.0,0.0001,0.99,9
441,18.0,CartPole-v1,100000.0,0.0001,0.99,9
442,41.0,CartPole-v1,100000.0,0.0001,0.99,9
443,22.0,CartPole-v1,100000.0,0.0001,0.99,9
444,19.0,CartPole-v1,100000.0,0.0001,0.99,9
445,12.0,CartPole-v1,100000.0,0.0001,0.99,9
446,29.0,CartPole-v1,100000.0,0.0001,0.99,9
447,24.0,CartPole-v1,100000.0,0.0001,0.99,9
448,12.0,CartPole-v1,100000.0,0.0001,0.99,9
449,36.0,CartPole-v1,100000.0,0.0001,0.99,9
450,51.0,CartPole-v1,100000.0,0.0001,0.99,9
451,13.0,CartPole-v1,100000.0,0.0001,0.99,9
452,17.0,CartPole-v1,100000.0,0.0001,0.99,9
453,13.0,CartPole-v1,100000.0,0.0001,0.99,9
454,68.0,CartPole-v1,100000.0,0.0001,0.99,9
455,24.0,CartPole-v1,100000.0,0.0001,0.99,9
456,35.0,CartPole-v1,100000.0,0.0001,0.99,9
457,14.0,CartPole-v1,100000.0,0.0001,0.99,9
458,14.0,CartPole-v1,100000.0,0.0001,0.99,9
459,26.0,CartPole-v1,100000.0,0.0001,0.99,9
460,13.0,CartPole-v1,100000.0,0.0001,0.99,9
461,14.0,CartPole-v1,100000.0,0.0001,0.99,9
462,11.0,CartPole-v1,100000.0,0.0001,0.99,9
463,16.0,CartPole-v1,100000.0,0.0001,0.99,9
464,25.0,CartPole-v1,100000.0,0.0001,0.99,9
