Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
1,22.0,CartPole-v1,100000.0,0.001,0.99,3
2,29.0,CartPole-v1,100000.0,0.001,0.99,3
3,12.0,CartPole-v1,100000.0,0.001,0.99,3
4,17.0,CartPole-v1,100000.0,0.001,0.99,3
5,16.0,CartPole-v1,100000.0,0.001,0.99,3
6,15.0,CartPole-v1,100000.0,0.001,0.99,3
7,14.0,CartPole-v1,100000.0,0.001,0.99,3
8,31.0,CartPole-v1,100000.0,0.001,0.99,3
9,32.0,CartPole-v1,100000.0,0.001,0.99,3
10,16.0,CartPole-v1,100000.0,0.001,0.99,3
11,15.0,CartPole-v1,100000.0,0.001,0.99,3
12,18.0,CartPole-v1,100000.0,0.001,0.99,3
13,15.0,CartPole-v1,100000.0,0.001,0.99,3
14,19.0,CartPole-v1,100000.0,0.001,0.99,3
15,24.0,CartPole-v1,100000.0,0.001,0.99,3
16,21.0,CartPole-v1,100000.0,0.001,0.99,3
17,29.0,CartPole-v1,100000.0,0.001,0.99,3
18,51.0,CartPole-v1,100000.0,0.001,0.99,3
19,31.0,CartPole-v1,100000.0,0.001,0.99,3
20,41.0,CartPole-v1,100000.0,0.001,0.99,3
21,22.0,CartPole-v1,100000.0,0.001,0.99,3
22,17.0,CartPole-v1,100000.0,0.001,0.99,3
23,27.0,CartPole-v1,100000.0,0.001,0.99,3
24,17.0,CartPole-v1,100000.0,0.001,0.99,3
25,44.0,CartPole-v1,100000.0,0.001,0.99,3
26,19.0,CartPole-v1,100000.0,0.001,0.99,3
27,83.0,CartPole-v1,100000.0,0.001,0.99,3
28,17.0,CartPole-v1,100000.0,0.001,0.99,3
29,13.0,CartPole-v1,100000.0,0.001,0.99,3
30,33.0,CartPole-v1,100000.0,0.001,0.99,3
31,18.0,CartPole-v1,100000.0,0.001,0.99,3
32,48.0,CartPole-v1,100000.0,0.001,0.99,3
33,20.0,CartPole-v1,100000.0,0.001,0.99,3
34,20.0,CartPole-v1,100000.0,0.001,0.99,3
35,17.0,CartPole-v1,100000.0,0.001,0.99,3
36,19.0,CartPole-v1,100000.0,0.001,0.99,3
37,14.0,CartPole-v1,100000.0,0.001,0.99,3
38,22.0,CartPole-v1,100000.0,0.001,0.99,3
39,23.0,CartPole-v1,100000.0,0.001,0.99,3
40,14.0,CartPole-v1,100000.0,0.001,0.99,3
41,48.0,CartPole-v1,100000.0,0.001,0.99,3
42,18.0,CartPole-v1,100000.0,0.001,0.99,3
43,45.0,CartPole-v1,100000.0,0.001,0.99,3
44,15.0,CartPole-v1,100000.0,0.001,0.99,3
45,34.0,CartPole-v1,100000.0,0.001,0.99,3
46,53.0,CartPole-v1,100000.0,0.001,0.99,3
47,13.0,CartPole-v1,100000.0,0.001,0.99,3
48,15.0,CartPole-v1,100000.0,0.001,0.99,3
49,22.0,CartPole-v1,100000.0,0.001,0.99,3
50,22.0,CartPole-v1,100000.0,0.001,0.99,3
51,26.0,CartPole-v1,100000.0,0.001,0.99,3
52,19.0,CartPole-v1,100000.0,0.001,0.99,3
53,34.0,CartPole-v1,100000.0,0.001,0.99,3
54,10.0,CartPole-v1,100000.0,0.001,0.99,3
55,10.0,CartPole-v1,100000.0,0.001,0.99,3
56,19.0,CartPole-v1,100000.0,0.001,0.99,3
57,12.0,CartPole-v1,100000.0,0.001,0.99,3
58,22.0,CartPole-v1,100000.0,0.001,0.99,3
59,15.0,CartPole-v1,100000.0,0.001,0.99,3
60,14.0,CartPole-v1,100000.0,0.001,0.99,3
61,24.0,CartPole-v1,100000.0,0.001,0.99,3
62,20.0,CartPole-v1,100000.0,0.001,0.99,3
63,18.0,CartPole-v1,100000.0,0.001,0.99,3
64,23.0,CartPole-v1,100000.0,0.001,0.99,3
65,20.0,CartPole-v1,100000.0,0.001,0.99,3
66,20.0,CartPole-v1,100000.0,0.001,0.99,3
67,17.0,CartPole-v1,100000.0,0.001,0.99,3
68,10.0,CartPole-v1,100000.0,0.001,0.99,3
69,13.0,CartPole-v1,100000.0,0.001,0.99,3
70,11.0,CartPole-v1,100000.0,0.001,0.99,3
71,14.0,CartPole-v1,100000.0,0.001,0.99,3
72,20.0,CartPole-v1,100000.0,0.001,0.99,3
73,55.0,CartPole-v1,100000.0,0.001,0.99,3
74,14.0,CartPole-v1,100000.0,0.001,0.99,3
75,19.0,CartPole-v1,100000.0,0.001,0.99,3
76,11.0,CartPole-v1,100000.0,0.001,0.99,3
77,23.0,CartPole-v1,100000.0,0.001,0.99,3
78,13.0,CartPole-v1,100000.0,0.001,0.99,3
79,12.0,CartPole-v1,100000.0,0.001,0.99,3
80,46.0,CartPole-v1,100000.0,0.001,0.99,3
81,23.0,CartPole-v1,100000.0,0.001,0.99,3
82,21.0,CartPole-v1,100000.0,0.001,0.99,3
83,17.0,CartPole-v1,100000.0,0.001,0.99,3
84,38.0,CartPole-v1,100000.0,0.001,0.99,3
85,22.0,CartPole-v1,100000.0,0.001,0.99,3
86,56.0,CartPole-v1,100000.0,0.001,0.99,3
